,1,9,10,11,12
4644,2021-2-1 15,38,1014.5,1.0,89.1
4645,2021-2-1 16,37,1014.4,1.0,240.9
4646,2021-2-1 17,37,1014.6,0.9,327.0
4647,2021-2-1 18,40,1014.9,0.8,58.1
4648,2021-2-1 19,40,1015.2,0.8,107.1
4649,2021-2-1 20,43,1015.8,0.8,161.3
4650,2021-2-1 21,50,1016.3,1.5,170.2
4651,2021-2-1 22,58,1016.7,1.6,176.9
4652,2021-2-1 23,62,1016.9,1.8,179.2
4653,2021-2-2 0,65,1016.9,1.7,168.1
4654,2021-2-2 1,67,1017.0,0.8,176.3
4655,2021-2-2 2,68,1016.8,0.5,172.3
4656,2021-2-2 3,69,1016.7,0.4,134.1
4657,2021-2-2 4,71,1016.6,0.4,65.4
4658,2021-2-2 5,71,1017.0,0.4,29.5
4659,2021-2-2 6,72,1017.7,0.4,48.9
4660,2021-2-2 7,72,1018.3,0.5,23.5
4661,2021-2-2 8,66,1018.8,0.6,28.8
4662,2021-2-2 9,60,1019.4,0.8,35.0
4663,2021-2-2 10,54,1019.4,1.6,17.0
4664,2021-2-2 11,48,1018.6,1.5,26.8
4665,2021-2-2 12,42,1017.6,1.8,41.8
4666,2021-2-2 13,38,1016.3,1.3,45.5
4667,2021-2-2 14,36,1015.2,1.4,24.7
4668,2021-2-2 15,34,1014.7,1.3,58.5
4669,2021-2-2 16,33,1014.8,1.2,102.9
4670,2021-2-2 17,34,1015.1,0.9,96.5
4671,2021-2-2 18,36,1015.5,0.8,90.0
4672,2021-2-2 19,39,1016.1,0.7,104.6
4673,2021-2-2 20,46,1017.1,2.1,141.7
4674,2021-2-2 21,51,1017.8,1.6,141.6
4675,2021-2-2 22,52,1018.3,2.0,151.5
4676,2021-2-2 23,52,1018.8,1.7,147.7
4677,2021-2-3 0,54,1019.0,2.0,162.1
4678,2021-2-3 1,57,1019.0,2.2,158.0
4679,2021-2-3 2,60,1019.0,1.7,155.6
4680,2021-2-3 3,59,1019.0,2.2,156.8
4681,2021-2-3 4,58,1019.1,1.3,157.3
4682,2021-2-3 5,57,1019.5,1.6,149.3
4683,2021-2-3 6,57,1020.1,1.5,132.8
4684,2021-2-3 7,61,1020.6,1.3,165.9
4685,2021-2-3 8,56,1021.4,1.5,166.4
4686,2021-2-3 9,48,1021.8,1.5,123.5
4687,2021-2-3 10,44,1021.6,1.7,116.3
4688,2021-2-3 11,42,1021.0,2.2,89.1
4689,2021-2-3 12,39,1019.9,1.7,93.2
4690,2021-2-3 13,38,1018.7,1.6,118.9
4691,2021-2-3 14,37,1017.6,1.6,122.9
4692,2021-2-3 15,36,1017.2,1.5,161.2
4693,2021-2-3 16,36,1017.1,1.7,174.7
4694,2021-2-3 17,37,1017.4,1.5,175.7
4695,2021-2-3 18,38,1017.7,1.1,184.4
4696,2021-2-3 19,40,1018.2,1.1,168.3
4697,2021-2-3 20,46,1018.8,1.9,179.5
4698,2021-2-3 21,48,1019.3,2.5,175.9
4699,2021-2-3 22,51,1019.7,2.5,178.0
4700,2021-2-3 23,52,1019.5,2.6,177.4
4701,2021-2-4 0,55,1019.4,2.0,177.5
4702,2021-2-4 1,59,1019.4,1.6,174.0
4703,2021-2-4 2,61,1019.4,1.0,162.4
4704,2021-2-4 3,63,1019.1,0.9,157.9
4705,2021-2-4 4,65,1019.3,0.6,163.1
4706,2021-2-4 5,66,1019.7,0.6,124.2
4707,2021-2-4 6,66,1020.4,0.7,80.8
4708,2021-2-4 7,67,1021.1,0.6,162.8
4709,2021-2-4 8,61,1021.7,0.5,146.2
4710,2021-2-4 9,53,1022.3,1.3,164.6
4711,2021-2-4 10,47,1022.2,1.1,146.3
4712,2021-2-4 11,42,1021.4,0.9,126.2
4713,2021-2-4 12,39,1020.0,1.1,101.2
4714,2021-2-4 13,36,1018.6,1.3,116.1
4715,2021-2-4 14,36,1017.4,1.7,73.1
4716,2021-2-4 15,36,1016.8,1.8,90.8
4717,2021-2-4 16,35,1016.7,1.6,131.1
4718,2021-2-4 17,36,1016.8,1.9,161.6
4719,2021-2-4 18,37,1016.8,0.8,134.1
4720,2021-2-4 19,39,1017.1,0.9,154.3
4721,2021-2-4 20,40,1017.6,1.2,142.9
4722,2021-2-4 21,40,1018.0,1.8,163.5
4723,2021-2-4 22,44,1018.2,1.6,169.8
4724,2021-2-4 23,48,1018.1,1.8,163.5
4725,2021-2-5 0,52,1017.7,2.0,159.7
4726,2021-2-5 1,55,1017.7,1.4,163.3
4727,2021-2-5 2,56,1017.6,1.5,168.6
4728,2021-2-5 3,58,1017.5,0.9,132.7
4729,2021-2-5 4,61,1017.6,0.8,128.2
4730,2021-2-5 5,62,1017.9,0.9,143.3
4731,2021-2-5 6,63,1018.5,0.6,124.9
4732,2021-2-5 7,63,1019.2,0.6,141.2
4733,2021-2-5 8,57,1019.9,1.0,102.4
4734,2021-2-5 9,52,1020.3,1.4,81.0
4735,2021-2-5 10,49,1020.3,1.6,93.7
4736,2021-2-5 11,45,1019.6,1.4,90.8
4737,2021-2-5 12,40,1018.6,1.7,110.7
4738,2021-2-5 13,37,1017.3,1.5,138.9
4739,2021-2-5 14,35,1016.2,1.3,156.6
4740,2021-2-5 15,35,1015.5,1.6,196.7
4741,2021-2-5 16,35,1015.2,1.6,198.1
4742,2021-2-5 17,35,1014.9,1.5,194.5
4743,2021-2-5 18,36,1014.8,1.0,149.7
4744,2021-2-5 19,43,1015.4,0.8,113.3
4745,2021-2-5 20,47,1016.0,1.0,145.9
4746,2021-2-5 21,50,1016.4,1.4,172.1
4747,2021-2-5 22,53,1016.4,1.7,178.5
4748,2021-2-5 23,55,1016.3,1.4,177.3
4749,2021-2-6 0,55,1016.1,1.6,170.0
4750,2021-2-6 1,56,1015.8,1.3,177.3
4751,2021-2-6 2,58,1015.6,1.0,170.1
4752,2021-2-6 3,59,1015.4,0.7,166.3
4753,2021-2-6 4,59,1015.4,0.5,114.6
4754,2021-2-6 5,60,1015.7,0.5,34.6
4755,2021-2-6 6,62,1016.4,0.5,78.9
4756,2021-2-6 7,63,1016.9,0.5,67.9
4757,2021-2-6 8,55,1017.5,0.5,39.7
4758,2021-2-6 9,48,1017.9,0.9,45.0
4759,2021-2-6 10,42,1018.0,0.9,35.8
4760,2021-2-6 11,37,1017.4,1.1,269.2
4761,2021-2-6 12,33,1016.2,1.3,293.8
4762,2021-2-6 13,32,1014.8,1.4,214.9
4763,2021-2-6 14,31,1013.6,1.1,258.0
4764,2021-2-6 15,31,1012.8,1.1,217.8
4765,2021-2-6 16,30,1012.5,1.1,241.2
4766,2021-2-6 17,31,1012.3,1.1,170.6
4767,2021-2-6 18,34,1012.4,1.0,177.9
4768,2021-2-6 19,36,1012.8,1.1,176.4
4769,2021-2-6 20,39,1013.3,1.0,187.7
4770,2021-2-6 21,43,1013.9,1.8,179.0
4771,2021-2-6 22,51,1014.3,2.4,180.8
4772,2021-2-6 23,53,1014.4,2.1,183.2
4773,2021-2-7 0,53,1014.4,2.1,175.2
4774,2021-2-7 1,54,1014.4,1.4,176.1
4775,2021-2-7 2,56,1014.2,1.5,166.7
4776,2021-2-7 3,57,1014.2,0.7,163.4
4777,2021-2-7 4,59,1014.2,0.5,98.8
4778,2021-2-7 5,61,1014.5,0.7,33.8
4779,2021-2-7 6,62,1015.1,0.6,88.1
4780,2021-2-7 7,63,1015.4,0.8,64.2
4781,2021-2-7 8,58,1016.0,1.0,48.3
4782,2021-2-7 9,50,1017.0,1.2,91.2
4783,2021-2-7 10,43,1017.4,1.1,66.8
4784,2021-2-7 11,35,1016.7,1.3,69.4
4785,2021-2-7 12,31,1015.8,1.3,83.6
4786,2021-2-7 13,26,1014.6,1.3,61.3
4787,2021-2-7 14,24,1013.6,1.5,80.9
4788,2021-2-7 15,23,1013.2,1.6,119.4
4789,2021-2-7 16,22,1013.2,1.1,102.3
4790,2021-2-7 17,20,1013.5,1.1,90.7
4791,2021-2-7 18,24,1014.0,0.8,108.2
4792,2021-2-7 19,29,1014.5,0.8,124.4
4793,2021-2-7 20,35,1015.1,1.1,160.6
4794,2021-2-7 21,40,1015.4,1.4,176.4
4795,2021-2-7 22,50,1015.6,1.5,179.0
4796,2021-2-7 23,52,1015.9,1.6,175.8
4797,2021-2-8 0,52,1015.9,1.6,173.2
4798,2021-2-8 1,55,1016.0,1.1,172.1
4799,2021-2-8 2,57,1015.6,1.1,178.1
4800,2021-2-8 3,58,1015.4,0.5,157.4
4801,2021-2-8 4,58,1015.4,0.4,124.8
4802,2021-2-8 5,57,1015.4,0.6,32.1
4803,2021-2-8 6,59,1015.9,0.7,29.6
4804,2021-2-8 7,59,1016.5,0.8,16.8
4805,2021-2-8 8,53,1016.9,1.2,5.2
4806,2021-2-8 9,44,1017.4,1.4,24.6
4807,2021-2-8 10,39,1017.6,1.3,62.6
4808,2021-2-8 11,38,1016.8,1.5,20.3
4809,2021-2-8 12,37,1016.0,1.2,28.5
4810,2021-2-8 13,34,1015.1,1.2,49.6
4811,2021-2-8 14,32,1014.4,1.0,120.3
4812,2021-2-8 15,30,1014.3,1.3,95.5
4813,2021-2-8 16,32,1014.5,0.9,94.4
4814,2021-2-8 17,39,1015.1,1.6,148.6
4815,2021-2-8 18,47,1015.7,1.5,158.9
4816,2021-2-8 19,52,1016.2,1.7,158.2
4817,2021-2-8 20,54,1016.9,1.3,142.3
4818,2021-2-8 21,55,1017.4,1.5,135.8
4819,2021-2-8 22,55,1017.6,1.1,94.5
4820,2021-2-8 23,57,1017.6,1.1,104.4
4821,2021-2-9 0,57,1017.3,1.2,114.3
4822,2021-2-9 1,58,1017.1,0.9,79.5
4823,2021-2-9 2,58,1016.4,0.9,95.5
4824,2021-2-9 3,59,1016.1,0.7,153.2
4825,2021-2-9 4,58,1015.7,0.6,86.7
4826,2021-2-9 5,59,1015.6,1.4,0.3
4827,2021-2-9 6,62,1015.9,1.8,353.3
4828,2021-2-9 7,62,1016.2,2.0,355.2
4829,2021-2-9 8,61,1016.3,1.9,32.1
4830,2021-2-9 9,58,1016.9,2.2,40.7
4831,2021-2-9 10,57,1016.9,2.1,53.3
4832,2021-2-9 11,56,1016.4,2.0,63.4
4833,2021-2-9 12,55,1015.6,1.9,56.6
4834,2021-2-9 13,54,1014.4,2.6,52.2
4835,2021-2-9 14,56,1013.7,2.0,64.1
4836,2021-2-9 15,68,1013.2,1.4,75.3
4837,2021-2-9 16,75,1012.8,1.1,23.0
4838,2021-2-9 17,73,1012.8,1.6,12.2
4839,2021-2-9 18,73,1013.2,1.5,342.4
4840,2021-2-9 19,74,1013.6,1.6,356.2
4841,2021-2-9 20,75,1014.3,1.9,353.3
4842,2021-2-9 21,78,1014.4,1.7,7.5
4843,2021-2-9 22,78,1014.1,1.8,16.0
4844,2021-2-9 23,80,1013.5,2.0,38.9
4845,2021-2-10 0,79,1012.2,2.0,51.0
4846,2021-2-10 1,77,1011.5,1.7,39.2
4847,2021-2-10 2,78,1011.7,1.9,347.8
4848,2021-2-10 3,79,1012.2,3.3,323.6
4849,2021-2-10 4,79,1011.7,3.9,338.3
4850,2021-2-10 5,79,1011.9,3.6,344.0
4851,2021-2-10 6,79,1012.5,3.5,346.0
4852,2021-2-10 7,79,1013.5,2.6,354.2
4853,2021-2-10 8,80,1013.9,2.4,354.5
4854,2021-2-10 9,80,1014.2,2.5,356.9
4855,2021-2-10 10,80,1014.8,2.2,349.8
4856,2021-2-10 11,80,1013.4,2.3,21.1
4857,2021-2-10 12,80,1012.6,1.6,45.6
4858,2021-2-10 13,80,1011.1,1.7,50.0
4859,2021-2-10 14,79,1011.3,1.6,350.9
4860,2021-2-10 15,79,1011.3,1.6,310.1
4861,2021-2-10 16,78,1011.5,2.0,334.5
4862,2021-2-10 17,77,1011.8,2.1,332.5
4863,2021-2-10 18,77,1012.0,1.8,337.7
4864,2021-2-10 19,76,1012.3,2.0,342.9
4865,2021-2-10 20,76,1012.9,2.0,340.7
4866,2021-2-10 21,75,1013.0,1.9,348.1
4867,2021-2-10 22,74,1013.1,2.0,341.6
4868,2021-2-10 23,73,1013.1,2.0,343.2
4869,2021-2-11 0,72,1012.9,1.6,335.6
4870,2021-2-11 1,72,1012.8,1.8,325.7
4871,2021-2-11 2,74,1012.3,1.6,338.4
4872,2021-2-11 3,74,1012.1,1.9,328.8
4873,2021-2-11 4,73,1012.1,1.6,341.0
4874,2021-2-11 5,73,1012.1,1.7,347.8
4875,2021-2-11 6,74,1012.5,1.5,347.2
4876,2021-2-11 7,74,1013.3,2.1,337.8
4877,2021-2-11 8,71,1014.2,2.0,323.6
4878,2021-2-11 9,66,1014.9,1.9,340.6
4879,2021-2-11 10,62,1014.9,2.8,347.4
4880,2021-2-11 11,58,1014.2,3.1,349.7
4881,2021-2-11 12,55,1013.3,3.2,355.8
4882,2021-2-11 13,53,1012.4,2.7,2.5
4883,2021-2-11 14,52,1012.0,2.0,8.5
4884,2021-2-11 15,51,1011.9,2.1,357.7
4885,2021-2-11 16,50,1012.0,2.1,349.9
4886,2021-2-11 17,50,1012.4,2.4,359.0
4887,2021-2-11 18,52,1012.6,1.7,15.8
4888,2021-2-11 19,54,1013.1,1.1,13.7
4889,2021-2-11 20,57,1013.7,1.0,4.4
4890,2021-2-11 21,59,1014.2,1.1,351.6
4891,2021-2-11 22,59,1014.4,1.2,7.9
4892,2021-2-11 23,61,1014.5,1.1,24.2
4893,2021-2-12 0,62,1014.4,1.2,19.5
4894,2021-2-12 1,62,1014.3,1.1,356.6
4895,2021-2-12 2,64,1014.2,1.3,344.2
4896,2021-2-12 3,65,1014.3,1.1,352.5
4897,2021-2-12 4,64,1014.3,1.5,342.5
4898,2021-2-12 5,65,1014.7,1.4,348.7
4899,2021-2-12 6,65,1015.0,1.3,335.5
4900,2021-2-12 7,64,1015.3,1.3,345.6
4901,2021-2-12 8,58,1015.8,2.1,351.5
4902,2021-2-12 9,51,1016.1,2.6,17.9
4903,2021-2-12 10,44,1016.3,2.9,0.8
4904,2021-2-12 11,39,1015.9,2.6,357.0
4905,2021-2-12 12,37,1015.1,2.2,350.0
4906,2021-2-12 13,37,1014.1,2.0,350.1
4907,2021-2-12 14,35,1013.2,1.8,336.8
4908,2021-2-12 15,37,1012.9,1.8,336.8
4909,2021-2-12 16,38,1012.9,1.9,332.7
4910,2021-2-12 17,38,1013.3,1.8,328.2
4911,2021-2-12 18,41,1013.7,2.1,340.5
4912,2021-2-12 19,43,1014.1,1.6,343.4
4913,2021-2-12 20,45,1014.6,1.6,342.9
4914,2021-2-12 21,46,1015.0,1.5,346.4
4915,2021-2-12 22,49,1015.2,1.5,344.9
4916,2021-2-12 23,50,1015.4,1.9,342.9
4917,2021-2-13 0,50,1015.4,1.7,339.5
4918,2021-2-13 1,51,1015.3,1.7,342.0
4919,2021-2-13 2,52,1015.3,1.7,338.7
4920,2021-2-13 3,54,1015.0,1.5,349.6
4921,2021-2-13 4,55,1014.9,1.3,349.8
4922,2021-2-13 5,57,1015.1,1.1,349.0
4923,2021-2-13 6,59,1015.5,0.9,357.2
4924,2021-2-13 7,58,1016.2,0.9,337.5
4925,2021-2-13 8,54,1016.9,1.5,339.9
4926,2021-2-13 9,50,1017.2,1.5,12.5
4927,2021-2-13 10,46,1017.1,1.6,36.9
4928,2021-2-13 11,43,1016.5,1.3,23.7
4929,2021-2-13 12,41,1015.7,1.3,29.1
4930,2021-2-13 13,38,1014.6,1.0,79.3
4931,2021-2-13 14,38,1013.9,1.2,164.2
4932,2021-2-13 15,39,1013.5,1.3,306.0
4933,2021-2-13 16,37,1013.4,1.5,257.9
4934,2021-2-13 17,38,1013.3,1.2,174.6
4935,2021-2-13 18,40,1013.3,0.8,203.7
4936,2021-2-13 19,43,1013.7,0.5,151.0
4937,2021-2-13 20,46,1014.4,0.7,187.2
4938,2021-2-13 21,50,1014.7,1.0,181.6
4939,2021-2-13 22,56,1015.0,1.7,181.1
4940,2021-2-13 23,62,1015.2,1.5,171.4
4941,2021-2-14 0,65,1015.3,1.4,179.4
4942,2021-2-14 1,67,1015.1,1.0,175.6
4943,2021-2-14 2,68,1014.7,0.9,162.4
4944,2021-2-14 3,70,1014.3,0.9,173.9
4945,2021-2-14 4,71,1014.2,0.6,148.9
4946,2021-2-14 5,71,1014.2,0.7,159.7
4947,2021-2-14 6,72,1014.5,0.9,161.2
4948,2021-2-14 7,72,1015.1,0.8,184.9
4949,2021-2-14 8,67,1016.0,0.8,209.4
4950,2021-2-14 9,62,1016.5,1.1,272.0
4951,2021-2-14 10,53,1016.6,1.0,279.1
4952,2021-2-14 11,47,1016.1,1.5,269.2
4953,2021-2-14 12,43,1014.9,1.6,302.0
4954,2021-2-14 13,40,1013.6,1.6,262.7
4955,2021-2-14 14,37,1012.3,1.5,286.2
4956,2021-2-14 15,36,1011.5,1.3,253.6
4957,2021-2-14 16,36,1011.3,1.2,236.4
4958,2021-2-14 17,37,1011.3,1.3,225.4
4959,2021-2-14 18,39,1011.4,0.8,193.6
4960,2021-2-14 19,42,1011.7,0.9,164.8
4961,2021-2-14 20,45,1012.2,0.8,167.7
4962,2021-2-14 21,47,1012.6,1.5,175.0
4963,2021-2-14 22,59,1012.8,2.5,178.1
4964,2021-2-14 23,63,1012.7,1.8,176.9
4965,2021-2-15 0,64,1012.5,0.9,191.8
4966,2021-2-15 1,65,1012.4,0.8,181.7
4967,2021-2-15 2,67,1012.1,0.4,226.6
4968,2021-2-15 3,68,1011.8,0.4,358.9
4969,2021-2-15 4,70,1011.7,0.4,150.7
4970,2021-2-15 5,71,1012.0,0.4,73.9
4971,2021-2-15 6,73,1012.7,0.5,47.7
4972,2021-2-15 7,74,1013.6,0.3,6.9
4973,2021-2-15 8,65,1014.4,0.7,27.0
4974,2021-2-15 9,58,1015.1,1.2,66.0
4975,2021-2-15 10,52,1015.2,1.8,39.8
4976,2021-2-15 11,41,1014.5,2.0,42.3
4977,2021-2-15 12,37,1013.5,1.4,74.2
4978,2021-2-15 13,34,1012.5,1.4,97.1
4979,2021-2-15 14,32,1011.6,1.6,175.7
4980,2021-2-15 15,31,1010.8,1.6,184.2
4981,2021-2-15 16,32,1010.4,2.1,176.7
4982,2021-2-15 17,32,1010.3,1.5,150.7
4983,2021-2-15 18,35,1010.5,1.7,166.7
4984,2021-2-15 19,35,1011.1,1.9,158.4
4985,2021-2-15 20,35,1012.0,2.6,162.1
4986,2021-2-15 21,35,1012.5,2.4,167.8
4987,2021-2-15 22,38,1012.9,1.1,161.6
4988,2021-2-15 23,45,1013.3,1.1,152.4
4989,2021-2-16 0,58,1013.6,0.9,156.9
4990,2021-2-16 1,63,1013.6,1.3,153.1
4991,2021-2-16 2,67,1013.0,1.1,123.2
4992,2021-2-16 3,68,1013.0,0.9,52.6
4993,2021-2-16 4,69,1012.8,0.9,49.2
4994,2021-2-16 5,68,1013.0,1.2,53.0
4995,2021-2-16 6,67,1013.4,0.8,97.7
4996,2021-2-16 7,66,1014.1,0.6,99.6
4997,2021-2-16 8,63,1014.9,1.0,79.3
4998,2021-2-16 9,60,1015.8,0.8,65.1
4999,2021-2-16 10,58,1015.9,0.7,91.7
5000,2021-2-16 11,53,1015.2,1.1,160.0
5001,2021-2-16 12,49,1014.0,1.8,177.9
5002,2021-2-16 13,47,1013.1,1.7,197.1
5003,2021-2-16 14,44,1012.5,1.8,178.0
5004,2021-2-16 15,40,1012.0,1.5,181.1
5005,2021-2-16 16,41,1012.0,1.5,177.9
5006,2021-2-16 17,42,1012.3,0.6,162.6
5007,2021-2-16 18,44,1012.6,0.6,140.2
5008,2021-2-16 19,45,1013.1,0.5,132.7
5009,2021-2-16 20,46,1013.8,0.3,103.0
5010,2021-2-16 21,48,1014.4,0.4,357.3
5011,2021-2-16 22,50,1014.9,0.9,317.3
5012,2021-2-16 23,49,1015.2,2.7,356.5
5013,2021-2-17 0,49,1015.5,3.2,1.6
5014,2021-2-17 1,50,1015.5,3.2,357.6
5015,2021-2-17 2,51,1015.6,2.8,357.0
5016,2021-2-17 3,53,1015.8,3.3,1.5
5017,2021-2-17 4,55,1016.1,3.3,351.4
5018,2021-2-17 5,57,1016.6,3.3,350.1
5019,2021-2-17 6,58,1017.3,3.1,349.1
5020,2021-2-17 7,57,1018.1,3.7,354.7
5021,2021-2-17 8,50,1019.1,3.8,10.4
5022,2021-2-17 9,47,1019.6,3.6,10.6
5023,2021-2-17 10,44,1019.8,3.1,15.9
5024,2021-2-17 11,41,1019.4,2.8,3.3
5025,2021-2-17 12,38,1018.6,2.4,354.1
5026,2021-2-17 13,36,1017.8,2.7,3.5
5027,2021-2-17 14,34,1017.0,2.7,351.5
5028,2021-2-17 15,32,1016.8,2.5,355.8
5029,2021-2-17 16,30,1016.8,2.4,352.3
5030,2021-2-17 17,28,1017.1,2.5,352.2
5031,2021-2-17 18,28,1017.6,2.4,348.2
5032,2021-2-17 19,30,1018.3,2.1,350.7
5033,2021-2-17 20,34,1019.1,2.3,351.4
5034,2021-2-17 21,33,1019.7,1.9,359.7
5035,2021-2-17 22,32,1020.1,1.7,13.4
5036,2021-2-17 23,31,1020.7,2.1,17.9
5037,2021-2-18 0,32,1021.0,1.5,26.9
5038,2021-2-18 1,32,1021.0,1.7,21.3
5039,2021-2-18 2,32,1021.1,2.0,18.5
5040,2021-2-18 3,32,1021.4,2.3,3.7
5041,2021-2-18 4,33,1021.6,2.2,11.2
5042,2021-2-18 5,35,1021.9,2.1,19.7
5043,2021-2-18 6,35,1022.7,2.0,20.3
5044,2021-2-18 7,34,1023.6,2.0,19.6
5045,2021-2-18 8,29,1024.4,2.8,18.4
5046,2021-2-18 9,23,1025.0,3.2,32.7
5047,2021-2-18 10,21,1025.1,2.7,40.3
5048,2021-2-18 11,20,1024.4,2.8,33.6
5049,2021-2-18 12,20,1023.4,2.0,34.5
5050,2021-2-18 13,20,1022.4,1.5,57.9
5051,2021-2-18 14,20,1021.5,1.2,56.1
5052,2021-2-18 15,19,1020.9,1.9,354.6
5053,2021-2-18 16,18,1020.6,1.9,14.3
5054,2021-2-18 17,17,1020.7,1.5,350.0
5055,2021-2-18 18,16,1021.1,1.8,341.0
5056,2021-2-18 19,17,1021.4,1.2,348.9
5057,2021-2-18 20,20,1021.7,0.8,359.1
5058,2021-2-18 21,24,1022.1,0.3,359.8
5059,2021-2-18 22,33,1022.4,1.4,126.0
5060,2021-2-18 23,54,1022.5,2.3,162.7
5061,2021-2-19 0,57,1022.3,1.8,166.7
5062,2021-2-19 1,57,1021.9,1.5,171.9
5063,2021-2-19 2,57,1021.8,0.9,164.9
5064,2021-2-19 3,58,1021.6,0.6,148.5
5065,2021-2-19 4,60,1021.5,0.7,121.5
5066,2021-2-19 5,62,1021.8,0.5,119.9
5067,2021-2-19 6,64,1022.2,1.2,84.6
5068,2021-2-19 7,63,1022.9,1.3,82.7
5069,2021-2-19 8,58,1023.5,1.0,94.4
5070,2021-2-19 9,53,1023.8,0.8,90.5
5071,2021-2-19 10,49,1023.8,1.0,72.3
5072,2021-2-19 11,44,1023.3,1.2,21.4
5073,2021-2-19 12,39,1022.3,1.2,298.5
5074,2021-2-19 13,36,1020.6,1.3,210.5
5075,2021-2-19 14,33,1019.5,1.5,307.2
5076,2021-2-19 15,33,1018.6,1.4,310.0
5077,2021-2-19 16,32,1018.2,1.5,285.2
5078,2021-2-19 17,31,1018.2,1.3,245.3
5079,2021-2-19 18,31,1018.2,0.8,228.8
5080,2021-2-19 19,31,1018.8,0.6,210.6
5081,2021-2-19 20,35,1019.3,0.7,174.3
5082,2021-2-19 21,38,1019.4,0.9,176.2
5083,2021-2-19 22,51,1019.4,2.0,177.2
5084,2021-2-19 23,54,1019.3,1.4,181.1
5085,2021-2-20 0,56,1019.0,1.9,175.4
5086,2021-2-20 1,58,1018.9,1.7,169.1
5087,2021-2-20 2,60,1018.6,1.3,171.2
5088,2021-2-20 3,62,1018.1,1.1,167.0
5089,2021-2-20 4,64,1017.8,1.1,159.5
5090,2021-2-20 5,65,1017.6,1.2,164.3
5091,2021-2-20 6,66,1018.1,1.1,165.2
5092,2021-2-20 7,66,1018.8,0.8,150.7
5093,2021-2-20 8,61,1019.4,1.0,151.6
5094,2021-2-20 9,57,1019.8,1.1,201.8
5095,2021-2-20 10,51,1019.8,1.2,195.5
5096,2021-2-20 11,45,1019.2,1.1,180.4
5097,2021-2-20 12,40,1017.9,1.0,195.7
5098,2021-2-20 13,36,1016.6,1.6,275.7
5099,2021-2-20 14,30,1015.4,1.4,297.7
5100,2021-2-20 15,30,1014.8,1.4,189.7
5101,2021-2-20 16,29,1014.5,1.4,195.1
5102,2021-2-20 17,35,1014.5,1.6,153.1
5103,2021-2-20 18,43,1014.5,1.6,155.3
5104,2021-2-20 19,48,1015.0,2.2,162.0
5105,2021-2-20 20,48,1015.7,2.5,161.3
5106,2021-2-20 21,50,1016.1,2.0,161.8
5107,2021-2-20 22,56,1016.4,1.9,172.0
5108,2021-2-20 23,59,1016.4,1.9,178.3
5109,2021-2-21 0,62,1016.3,1.4,177.3
5110,2021-2-21 1,66,1015.9,1.1,182.5
5111,2021-2-21 2,68,1015.4,0.8,213.0
5112,2021-2-21 3,67,1015.1,0.5,267.9
5113,2021-2-21 4,67,1014.9,0.6,181.9
5114,2021-2-21 5,68,1014.9,0.7,152.8
5115,2021-2-21 6,69,1015.5,0.9,166.3
5116,2021-2-21 7,69,1016.1,0.7,155.0
5117,2021-2-21 8,64,1016.5,1.4,167.1
5118,2021-2-21 9,57,1016.9,1.1,155.8
5119,2021-2-21 10,50,1017.1,1.1,164.6
5120,2021-2-21 11,44,1016.3,1.7,159.6
5121,2021-2-21 12,40,1015.4,1.8,176.1
5122,2021-2-21 13,40,1014.5,2.0,179.9
5123,2021-2-21 14,33,1013.6,2.1,184.9
5124,2021-2-21 15,33,1012.9,2.3,176.8
5125,2021-2-21 16,37,1012.5,2.1,176.4
5126,2021-2-21 17,40,1012.6,2.6,156.5
5127,2021-2-21 18,44,1012.7,3.1,156.6
5128,2021-2-21 19,45,1013.2,3.0,165.1
5129,2021-2-21 20,47,1014.0,2.6,164.4
5130,2021-2-21 21,55,1014.4,1.7,163.1
5131,2021-2-21 22,60,1014.7,1.1,173.7
5132,2021-2-21 23,62,1014.9,1.5,168.6
5133,2021-2-22 0,64,1014.7,2.1,161.5
5134,2021-2-22 1,67,1014.2,1.8,161.1
5135,2021-2-22 2,70,1013.7,1.3,156.9
5136,2021-2-22 3,72,1013.3,1.0,161.1
5137,2021-2-22 4,73,1013.2,0.6,159.3
5138,2021-2-22 5,73,1013.4,0.5,44.9
5139,2021-2-22 6,73,1013.9,0.6,52.3
5140,2021-2-22 7,72,1014.5,0.8,76.3
5141,2021-2-22 8,66,1014.8,0.8,156.9
5142,2021-2-22 9,62,1015.2,1.4,159.5
5143,2021-2-22 10,53,1015.4,0.9,195.7
5144,2021-2-22 11,47,1014.6,1.4,185.5
5145,2021-2-22 12,43,1013.8,1.3,221.5
5146,2021-2-22 13,39,1012.7,1.3,161.6
5147,2021-2-22 14,35,1011.6,1.3,189.2
5148,2021-2-22 15,33,1010.9,1.3,215.4
5149,2021-2-22 16,33,1010.8,1.2,193.2
5150,2021-2-22 17,34,1010.9,0.9,187.7
5151,2021-2-22 18,37,1011.3,0.9,150.9
5152,2021-2-22 19,43,1011.9,1.3,148.0
5153,2021-2-22 20,50,1012.8,2.0,161.4
5154,2021-2-22 21,53,1013.3,2.2,172.9
5155,2021-2-22 22,56,1013.8,1.8,165.2
5156,2021-2-22 23,59,1014.0,1.3,177.7
5157,2021-2-23 0,61,1013.7,1.3,165.0
5158,2021-2-23 1,62,1013.4,0.9,165.2
5159,2021-2-23 2,64,1013.1,0.6,157.8
5160,2021-2-23 3,64,1012.8,0.5,99.9
5161,2021-2-23 4,66,1012.6,0.5,41.2
