,1,2,3,4,5,6,7
4552,2021-1-28 16,14,28,61,30,107,1.1
4553,2021-1-28 17,14,28,58,32,94,1.1
4554,2021-1-28 18,14,27,62,24,80,1.2
4555,2021-1-28 19,13,28,50,23,67,1.2
4556,2021-1-28 20,14,29,45,21,55,1.2
4557,2021-1-28 21,14,30,40,22,50,1.1
4558,2021-1-28 22,13,34,41,21,48,1.0
4559,2021-1-28 23,13,40,34,16,45,1.0
4560,2021-1-29 0,13,40,28,13,48,0.9
4561,2021-1-29 1,13,29,35,12,63,0.8
4562,2021-1-29 2,13,24,35,12,70,0.7
4563,2021-1-29 3,12,23,29,8,71,0.7
4564,2021-1-29 4,13,25,32,14,69,0.7
4565,2021-1-29 5,13,27,33,9,67,0.7
4566,2021-1-29 6,12,31,31,11,65,0.6
4567,2021-1-29 7,13,38,37,17,60,0.6
4568,2021-1-29 8,13,39,47,19,59,0.7
4569,2021-1-29 9,14,36,51,19,64,0.7
4570,2021-1-29 10,14,32,44,11,71,0.7
4571,2021-1-29 11,14,34,44,13,75,0.7
4572,2021-1-29 12,14,34,46,14,88,0.7
4573,2021-1-29 13,15,34,48,19,104,0.7
4574,2021-1-29 14,16,37,50,16,126,0.7
4575,2021-1-29 15,15,35,49,23,144,0.7
4576,2021-1-29 16,14,37,51,26,151,0.7
4577,2021-1-29 17,14,41,52,23,152,0.8
4578,2021-1-29 18,14,64,58,21,128,0.9
4579,2021-1-29 19,14,72,78,31,105,1.0
4580,2021-1-29 20,15,65,84,37,80,1.0
4581,2021-1-29 21,16,48,85,37,76,0.9
4582,2021-1-29 22,16,49,57,28,69,0.9
4583,2021-1-29 23,14,44,65,28,72,0.9
4584,2021-1-30 0,13,45,61,28,68,0.8
4585,2021-1-30 1,15,51,67,23,61,0.8
4586,2021-1-30 2,13,42,64,29,67,0.8
4587,2021-1-30 3,13,36,68,24,74,0.7
4588,2021-1-30 4,12,34,79,27,62,0.7
4589,2021-1-30 5,12,39,84,34,53,0.7
4590,2021-1-30 6,13,69,82,29,27,0.8
4591,2021-1-30 7,12,81,93,36,19,0.9
4592,2021-1-30 8,14,69,97,38,35,0.9
4593,2021-1-30 9,16,63,100,38,57,0.9
4594,2021-1-30 10,16,61,116,42,79,0.9
4595,2021-1-30 11,16,58,111,44,93,0.8
4596,2021-1-30 12,16,51,104,41,112,0.8
4597,2021-1-30 13,18,46,106,33,140,0.8
4598,2021-1-30 14,18,41,116,45,165,0.7
4599,2021-1-30 15,19,33,101,46,165,0.7
4600,2021-1-30 16,19,31,82,37,176,0.7
4601,2021-1-30 17,19,32,88,42,187,0.7
4602,2021-1-30 18,18,32,95,46,182,0.8
4603,2021-1-30 19,17,69,94,48,118,1.0
4604,2021-1-30 20,15,86,117,52,54,1.0
4605,2021-1-30 21,20,56,115,43,69,0.8
4606,2021-1-30 22,17,47,103,36,68,0.7
4607,2021-1-30 23,16,46,90,27,63,0.7
4608,2021-1-31 0,16,42,80,27,58,0.7
4609,2021-1-31 1,16,43,77,35,50,0.7
4610,2021-1-31 2,14,37,73,26,54,0.7
4611,2021-1-31 3,13,34,74,23,54,0.6
4612,2021-1-31 4,13,40,80,30,43,0.7
4613,2021-1-31 5,13,66,81,28,19,0.8
4614,2021-1-31 6,13,64,93,39,27,0.7
4615,2021-1-31 7,13,75,74,19,20,0.8
4616,2021-1-31 8,15,72,86,28,35,0.8
4617,2021-1-31 9,16,63,101,38,57,0.7
4618,2021-1-31 10,15,47,87,33,81,0.6
4619,2021-1-31 11,15,40,63,191,101,0.6
4620,2021-1-31 12,14,36,61,35,130,0.6
4621,2021-1-31 13,14,38,67,24,148,0.6
4622,2021-1-31 14,15,33,73,25,163,0.6
4623,2021-1-31 15,14,31,69,25,169,0.6
4624,2021-1-31 16,17,27,58,29,152,0.5
4625,2021-1-31 17,16,34,51,15,140,0.6
4626,2021-1-31 18,13,38,56,18,99,0.6
4627,2021-1-31 19,14,51,51,15,70,0.8
4628,2021-1-31 20,12,63,58,28,41,0.8
4629,2021-1-31 21,12,57,54,18,45,0.9
4630,2021-1-31 22,15,60,53,22,38,0.9
4631,2021-1-31 23,13,53,64,25,42,0.8
4632,2021-2-1 0,17,53,61,25,39,0.8
4633,2021-2-1 1,15,48,61,25,40,0.8
4634,2021-2-1 2,14,45,55,16,36,0.8
4635,2021-2-1 3,13,45,47,19,27,0.8
4636,2021-2-1 4,12,44,57,25,25,0.8
4637,2021-2-1 5,12,45,55,27,13,0.8
4638,2021-2-1 6,12,61,50,27,5,0.8
4639,2021-2-1 7,12,68,55,21,6,0.9
4640,2021-2-1 8,15,63,70,31,16,0.9
4641,2021-2-1 9,15,58,70,36,46,0.8
4642,2021-2-1 10,16,58,76,33,65,0.8
4643,2021-2-1 11,15,51,76,29,84,0.7
4644,2021-2-1 12,24,38,65,24,107,0.6
4645,2021-2-1 13,23,27,59,18,122,0.5
4646,2021-2-1 14,21,24,50,19,136,0.5
4647,2021-2-1 15,22,23,49,20,143,0.5
4648,2021-2-1 16,17,21,50,21,149,0.5
4649,2021-2-1 17,16,19,43,15,157,0.5
4650,2021-2-1 18,16,19,41,18,158,0.5
4651,2021-2-1 19,14,71,47,20,84,1.0
4652,2021-2-1 20,14,68,82,28,42,0.8
4653,2021-2-1 21,16,41,68,25,49,0.7
4654,2021-2-1 22,20,39,61,13,43,0.6
4655,2021-2-1 23,20,41,53,19,39,0.6
4656,2021-2-2 0,17,33,51,15,45,0.6
4657,2021-2-2 1,14,31,47,15,44,0.6
4658,2021-2-2 2,13,28,46,15,41,0.6
4659,2021-2-2 3,13,27,42,12,36,0.6
4660,2021-2-2 4,12,30,41,18,29,0.6
4661,2021-2-2 5,12,43,43,18,11,0.7
4662,2021-2-2 6,13,56,61,19,4,0.8
4663,2021-2-2 7,14,52,61,19,4,0.9
4664,2021-2-2 8,14,58,61,20,6,1.0
4665,2021-2-2 9,16,72,80,31,24,1.0
4666,2021-2-2 10,16,67,80,37,73,1.0
4667,2021-2-2 11,16,76,95,42,87,0.8
4668,2021-2-2 12,15,77,98,43,120,0.8
4669,2021-2-2 13,15,61,97,53,141,0.7
4670,2021-2-2 14,14,45,87,35,158,0.7
4671,2021-2-2 15,14,35,77,33,169,0.6
4672,2021-2-2 16,14,36,66,24,171,0.6
4673,2021-2-2 17,15,32,63,25,167,0.6
4674,2021-2-2 18,15,81,52,24,109,1.1
4675,2021-2-2 19,15,68,89,28,112,1.1
4676,2021-2-2 20,16,49,115,47,147,0.8
4677,2021-2-2 21,18,38,96,40,93,0.6
4678,2021-2-2 22,14,33,67,24,102,0.7
4679,2021-2-2 23,20,38,73,31,82,0.7
4680,2021-2-3 0,17,36,70,30,71,0.7
4681,2021-2-3 1,20,34,60,30,75,0.7
4682,2021-2-3 2,17,27,55,36,81,0.7
4683,2021-2-3 3,17,26,47,25,81,0.7
4684,2021-2-3 4,20,27,54,29,80,0.6
4685,2021-2-3 5,13,21,50,27,84,0.6
4686,2021-2-3 6,15,32,51,26,68,0.6
4687,2021-2-3 7,15,34,55,17,65,0.7
4688,2021-2-3 8,22,31,59,24,70,0.8
4689,2021-2-3 9,15,27,64,30,78,0.7
4690,2021-2-3 10,17,27,59,25,90,0.7
4691,2021-2-3 11,21,26,60,23,101,0.7
4692,2021-2-3 12,15,23,57,22,118,0.6
4693,2021-2-3 13,13,22,50,22,127,0.6
4694,2021-2-3 14,13,22,51,19,137,0.6
4695,2021-2-3 15,17,22,56,21,145,0.6
4696,2021-2-3 16,20,27,50,22,149,0.6
4697,2021-2-3 17,24,32,61,22,144,0.7
4698,2021-2-3 18,21,42,60,33,128,0.8
4699,2021-2-3 19,18,43,67,27,103,0.8
4700,2021-2-3 20,17,42,75,29,87,0.7
4701,2021-2-3 21,16,41,77,32,83,0.7
4702,2021-2-3 22,13,35,77,29,82,0.7
4703,2021-2-3 23,14,29,73,23,86,0.6
4704,2021-2-4 0,16,24,58,22,89,0.6
4705,2021-2-4 1,13,20,58,22,91,0.6
4706,2021-2-4 2,13,20,58,20,88,0.6
4707,2021-2-4 3,12,21,55,16,86,0.6
4708,2021-2-4 4,13,23,62,21,79,0.6
4709,2021-2-4 5,15,23,69,20,68,0.6
4710,2021-2-4 6,13,35,66,26,57,0.6
4711,2021-2-4 7,12,57,60,20,35,0.8
4712,2021-2-4 8,15,40,75,25,51,0.7
4713,2021-2-4 9,20,45,77,32,61,0.7
4714,2021-2-4 10,31,43,83,31,78,0.7
4715,2021-2-4 11,23,47,78,32,99,0.7
4716,2021-2-4 12,20,49,100,41,128,0.8
4717,2021-2-4 13,18,41,97,42,163,0.8
4718,2021-2-4 14,17,35,108,45,179,0.7
4719,2021-2-4 15,20,31,97,40,180,0.7
4720,2021-2-4 16,22,26,91,37,171,0.6
4721,2021-2-4 17,22,33,76,29,174,0.7
4722,2021-2-4 18,14,48,87,34,125,0.9
4723,2021-2-4 19,13,37,86,31,123,0.7
4724,2021-2-4 20,16,34,83,35,103,0.6
4725,2021-2-4 21,17,40,72,29,83,0.6
4726,2021-2-4 22,16,40,67,23,69,0.6
4727,2021-2-4 23,14,39,61,18,61,0.6
4728,2021-2-5 0,13,38,49,22,57,0.7
4729,2021-2-5 1,13,39,56,27,51,0.7
4730,2021-2-5 2,13,40,58,27,46,0.7
4731,2021-2-5 3,12,34,57,22,49,0.7
4732,2021-2-5 4,12,35,52,26,46,0.6
4733,2021-2-5 5,13,32,55,25,47,0.6
4734,2021-2-5 6,13,37,51,23,40,0.6
4735,2021-2-5 7,13,47,46,21,35,0.7
4736,2021-2-5 8,13,34,51,25,58,0.6
4737,2021-2-5 9,13,25,50,22,73,0.6
4738,2021-2-5 10,14,26,47,16,79,0.6
4739,2021-2-5 11,14,28,42,25,85,0.6
4740,2021-2-5 12,13,27,51,24,103,0.6
4741,2021-2-5 13,16,26,60,19,126,0.6
4742,2021-2-5 14,25,22,58,24,139,0.6
4743,2021-2-5 15,24,24,49,28,143,0.6
4744,2021-2-5 16,20,21,56,25,152,0.6
4745,2021-2-5 17,18,29,60,23,146,0.6
4746,2021-2-5 18,16,44,55,25,125,0.8
4747,2021-2-5 19,14,43,78,32,106,0.8
4748,2021-2-5 20,12,27,80,34,93,0.6
4749,2021-2-5 21,12,30,57,24,76,0.6
4750,2021-2-5 22,15,39,58,24,60,0.6
4751,2021-2-5 23,15,42,55,19,52,0.7
4752,2021-2-6 0,16,32,53,19,62,0.6
4753,2021-2-6 1,14,33,42,20,57,0.6
4754,2021-2-6 2,13,26,46,11,61,0.6
4755,2021-2-6 3,12,28,41,25,52,0.6
4756,2021-2-6 4,12,35,42,25,37,0.6
4757,2021-2-6 5,12,33,46,27,35,0.6
4758,2021-2-6 6,12,36,48,24,31,0.7
4759,2021-2-6 7,12,47,56,30,20,0.8
4760,2021-2-6 8,13,54,58,29,15,0.9
4761,2021-2-6 9,16,36,64,35,58,0.7
4762,2021-2-6 10,17,31,60,28,84,0.7
4763,2021-2-6 11,14,26,59,32,102,0.6
4764,2021-2-6 12,13,25,50,21,131,0.6
4765,2021-2-6 13,13,18,52,17,144,0.6
4766,2021-2-6 14,12,15,44,23,148,0.5
4767,2021-2-6 15,13,19,48,23,163,0.6
4768,2021-2-6 16,13,17,50,21,174,0.6
4769,2021-2-6 17,12,20,48,21,172,0.6
4770,2021-2-6 18,12,32,52,31,162,0.8
4771,2021-2-6 19,13,50,60,30,133,1.0
4772,2021-2-6 20,14,55,83,41,111,1.2
4773,2021-2-6 21,13,50,96,55,85,0.9
4774,2021-2-6 22,13,40,83,39,73,0.7
4775,2021-2-6 23,14,40,63,31,63,0.6
4776,2021-2-7 0,11,31,50,22,73,0.7
4777,2021-2-7 1,11,35,55,27,69,0.7
4778,2021-2-7 2,12,26,57,24,77,0.8
4779,2021-2-7 3,12,25,52,23,72,0.8
4780,2021-2-7 4,11,27,53,29,53,0.8
4781,2021-2-7 5,10,32,55,26,35,0.7
4782,2021-2-7 6,11,39,55,33,34,0.8
4783,2021-2-7 7,11,50,61,35,21,0.9
4784,2021-2-7 8,12,47,65,31,27,1.0
4785,2021-2-7 9,13,43,71,38,59,0.9
4786,2021-2-7 10,15,41,67,39,79,0.8
4787,2021-2-7 11,14,34,61,37,109,0.7
4788,2021-2-7 12,16,32,52,24,122,0.7
4789,2021-2-7 13,15,30,47,27,135,0.6
4790,2021-2-7 14,16,23,45,24,133,0.5
4791,2021-2-7 15,15,24,34,18,149,0.5
4792,2021-2-7 16,13,19,48,24,139,0.5
4793,2021-2-7 17,13,26,25,13,139,0.6
4794,2021-2-7 18,12,38,36,14,115,0.7
4795,2021-2-7 19,12,46,45,17,99,0.8
4796,2021-2-7 20,12,40,52,21,78,0.8
4797,2021-2-7 21,13,29,56,24,82,0.6
4798,2021-2-7 22,12,25,54,25,83,0.6
4799,2021-2-7 23,16,32,45,18,70,0.6
4800,2021-2-8 0,16,32,41,22,64,0.6
4801,2021-2-8 1,14,29,45,25,62,0.7
4802,2021-2-8 2,13,27,48,27,63,0.6
4803,2021-2-8 3,13,23,46,24,72,0.6
4804,2021-2-8 4,13,25,45,22,68,0.6
4805,2021-2-8 5,12,24,46,29,54,0.6
4806,2021-2-8 6,12,26,46,25,47,0.7
4807,2021-2-8 7,12,37,58,35,36,0.7
4808,2021-2-8 8,14,44,57,36,37,0.8
4809,2021-2-8 9,11,32,59,34,59,0.6
4810,2021-2-8 10,12,34,60,33,72,0.6
4811,2021-2-8 11,11,33,54,38,91,0.6
4812,2021-2-8 12,10,31,61,26,104,0.6
4813,2021-2-8 13,10,26,53,23,111,0.6
4814,2021-2-8 14,11,23,52,23,136,0.6
4815,2021-2-8 15,10,24,50,25,145,0.6
4816,2021-2-8 16,11,25,51,26,148,0.6
4817,2021-2-8 17,12,29,0,0,138,0.8
4818,2021-2-8 18,12,30,59,37,112,0.9
4819,2021-2-8 19,11,23,64,30,94,0.8
4820,2021-2-8 20,9,21,54,27,87,0.8
4821,2021-2-8 21,9,19,43,18,84,0.7
4822,2021-2-8 22,9,17,48,19,82,0.7
4823,2021-2-8 23,8,15,41,17,84,0.7
4824,2021-2-9 0,9,13,38,17,87,0.7
4825,2021-2-9 1,8,12,39,11,86,0.7
4826,2021-2-9 2,8,13,35,17,82,0.7
4827,2021-2-9 3,8,14,37,18,78,0.7
4828,2021-2-9 4,9,13,36,14,80,0.7
4829,2021-2-9 5,8,13,38,14,78,0.6
4830,2021-2-9 6,9,20,35,16,43,1.0
4831,2021-2-9 7,8,19,50,32,42,1.0
4832,2021-2-9 8,8,20,46,33,42,1.0
4833,2021-2-9 9,9,24,50,31,41,1.0
4834,2021-2-9 10,9,23,56,30,47,1.0
4835,2021-2-9 11,9,18,54,31,67,0.9
4836,2021-2-9 12,9,14,54,31,83,0.8
4837,2021-2-9 13,8,15,58,25,81,0.8
4838,2021-2-9 14,8,15,54,30,81,0.8
4839,2021-2-9 15,8,18,57,29,74,0.9
4840,2021-2-9 16,8,16,47,33,72,0.9
4841,2021-2-9 17,8,18,42,36,66,0.9
4842,2021-2-9 18,8,22,47,32,56,0.9
4843,2021-2-9 19,8,23,50,30,35,1.0
4844,2021-2-9 20,8,23,35,30,27,1.0
4845,2021-2-9 21,7,23,31,19,22,1.0
4846,2021-2-9 22,8,23,27,21,22,1.0
4847,2021-2-9 23,7,21,24,19,27,0.9
4848,2021-2-10 0,8,21,33,20,29,0.9
4849,2021-2-10 1,8,20,24,20,31,0.9
4850,2021-2-10 2,8,19,29,19,28,0.9
4851,2021-2-10 3,8,11,25,25,33,0.9
4852,2021-2-10 4,8,10,4,2,35,0.9
4853,2021-2-10 5,8,9,3,2,36,0.9
4854,2021-2-10 6,8,8,4,6,38,0.9
4855,2021-2-10 7,8,9,2,1,39,0.9
4856,2021-2-10 8,8,11,2,2,38,0.9
4857,2021-2-10 9,8,11,2,2,37,0.9
4858,2021-2-10 10,7,12,2,1,35,0.9
4859,2021-2-10 11,7,13,2,2,35,0.9
4860,2021-2-10 12,7,13,2,2,38,0.9
4861,2021-2-10 13,7,14,1,2,42,0.8
4862,2021-2-10 14,8,17,4,2,40,0.8
4863,2021-2-10 15,7,16,3,2,37,0.9
4864,2021-2-10 16,8,15,4,2,36,0.8
4865,2021-2-10 17,7,15,6,2,33,0.9
4866,2021-2-10 18,8,14,5,2,34,0.9
4867,2021-2-10 19,7,13,7,4,37,0.9
4868,2021-2-10 20,8,14,8,2,35,0.9
4869,2021-2-10 21,8,16,5,2,31,0.9
4870,2021-2-10 22,8,16,7,2,30,0.9
4871,2021-2-10 23,8,15,9,2,30,0.8
4872,2021-2-11 0,8,17,8,2,27,0.9
4873,2021-2-11 1,9,18,12,1,22,0.9
4874,2021-2-11 2,9,17,12,6,23,0.9
4875,2021-2-11 3,9,14,13,4,27,0.9
4876,2021-2-11 4,8,10,9,2,32,0.9
4877,2021-2-11 5,8,12,7,2,29,0.9
4878,2021-2-11 6,8,13,5,3,27,0.9
4879,2021-2-11 7,8,16,3,4,23,0.9
4880,2021-2-11 8,8,15,4,4,25,0.9
4881,2021-2-11 9,8,11,12,4,32,0.9
4882,2021-2-11 10,8,10,9,2,42,0.9
4883,2021-2-11 11,8,9,7,2,55,0.8
4884,2021-2-11 12,7,8,10,2,66,0.8
4885,2021-2-11 13,8,8,7,2,79,0.8
4886,2021-2-11 14,8,8,12,2,84,0.8
4887,2021-2-11 15,7,8,13,2,85,0.8
4888,2021-2-11 16,8,8,9,8,82,0.8
4889,2021-2-11 17,8,9,12,6,76,0.8
4890,2021-2-11 18,9,10,17,7,71,0.8
4891,2021-2-11 19,9,12,20,6,61,0.8
4892,2021-2-11 20,8,14,22,11,53,0.8
4893,2021-2-11 21,8,15,34,14,45,0.8
4894,2021-2-11 22,8,13,33,15,44,0.8
4895,2021-2-11 23,8,14,26,11,40,0.8
4896,2021-2-12 0,11,15,17,9,36,0.8
4897,2021-2-12 1,12,15,49,35,29,0.8
4898,2021-2-12 2,12,15,51,29,30,0.8
4899,2021-2-12 3,10,13,56,38,32,0.8
4900,2021-2-12 4,10,15,49,38,23,0.9
4901,2021-2-12 5,10,14,68,50,24,0.8
4902,2021-2-12 6,10,14,77,65,24,0.8
4903,2021-2-12 7,10,15,64,56,27,0.9
4904,2021-2-12 8,12,11,44,33,40,0.8
4905,2021-2-12 9,13,9,33,27,55,0.7
4906,2021-2-12 10,11,8,31,18,66,0.7
4907,2021-2-12 11,9,7,20,14,76,0.6
4908,2021-2-12 12,9,6,7,8,82,0.6
4909,2021-2-12 13,8,6,4,1,84,0.6
4910,2021-2-12 14,8,7,9,0,92,0.6
4911,2021-2-12 15,8,6,15,6,92,0.6
4912,2021-2-12 16,8,6,12,6,85,0.6
4913,2021-2-12 17,8,7,7,3,82,0.6
4914,2021-2-12 18,9,9,15,5,75,0.7
4915,2021-2-12 19,9,10,14,6,68,0.7
4916,2021-2-12 20,9,13,17,4,57,0.7
4917,2021-2-12 21,8,10,23,7,58,0.6
4918,2021-2-12 22,9,12,16,13,51,0.6
4919,2021-2-12 23,9,15,17,10,44,0.6
4920,2021-2-13 0,15,16,24,16,43,0.7
4921,2021-2-13 1,11,13,51,42,45,0.7
4922,2021-2-13 2,10,16,38,22,42,0.6
4923,2021-2-13 3,10,15,23,21,40,0.6
4924,2021-2-13 4,10,15,26,11,38,0.7
4925,2021-2-13 5,10,16,24,15,34,0.7
4926,2021-2-13 6,9,21,27,17,27,0.7
4927,2021-2-13 7,10,23,28,26,26,0.7
4928,2021-2-13 8,13,19,33,21,30,0.7
4929,2021-2-13 9,13,15,36,19,41,0.7
4930,2021-2-13 10,14,12,34,20,56,0.7
4931,2021-2-13 11,12,11,39,20,70,0.6
4932,2021-2-13 12,11,10,32,18,80,0.6
4933,2021-2-13 13,10,9,30,17,87,0.6
4934,2021-2-13 14,10,7,25,12,97,0.6
4935,2021-2-13 15,9,7,28,19,100,0.6
4936,2021-2-13 16,9,7,27,16,101,0.6
4937,2021-2-13 17,9,7,29,13,104,0.6
4938,2021-2-13 18,9,9,30,16,104,0.6
4939,2021-2-13 19,9,14,33,14,91,0.7
4940,2021-2-13 20,10,22,41,28,80,0.7
4941,2021-2-13 21,10,34,42,31,55,0.8
4942,2021-2-13 22,10,24,56,40,63,0.7
4943,2021-2-13 23,9,20,51,31,60,0.7
4944,2021-2-14 0,9,20,51,42,55,0.7
4945,2021-2-14 1,9,18,44,37,53,0.7
4946,2021-2-14 2,9,16,47,34,54,0.7
4947,2021-2-14 3,9,17,40,29,51,0.7
4948,2021-2-14 4,9,17,45,28,52,0.6
4949,2021-2-14 5,9,17,48,28,46,0.6
4950,2021-2-14 6,9,21,43,25,41,0.6
4951,2021-2-14 7,9,22,44,31,31,0.7
4952,2021-2-14 8,9,18,48,40,38,0.7
4953,2021-2-14 9,10,14,52,38,63,0.6
4954,2021-2-14 10,10,11,43,34,79,0.6
4955,2021-2-14 11,10,9,38,23,94,0.6
4956,2021-2-14 12,10,9,36,20,102,0.6
4957,2021-2-14 13,10,7,33,23,101,0.6
4958,2021-2-14 14,10,7,26,11,99,0.6
4959,2021-2-14 15,10,7,22,13,99,0.6
4960,2021-2-14 16,9,7,27,15,102,0.6
4961,2021-2-14 17,10,7,27,16,103,0.6
4962,2021-2-14 18,9,9,32,13,105,0.6
4963,2021-2-14 19,9,31,38,23,76,0.9
4964,2021-2-14 20,10,29,44,24,64,0.9
4965,2021-2-14 21,12,25,60,42,64,0.8
4966,2021-2-14 22,13,22,51,32,62,0.7
4967,2021-2-14 23,11,20,46,24,57,0.7
4968,2021-2-15 0,13,17,48,31,57,0.7
4969,2021-2-15 1,10,16,44,27,58,0.7
4970,2021-2-15 2,11,11,41,29,63,0.6
4971,2021-2-15 3,11,14,37,22,53,0.6
4972,2021-2-15 4,10,15,38,30,48,0.7
4973,2021-2-15 5,11,16,41,25,43,0.7
4974,2021-2-15 6,12,17,37,27,42,0.7
4975,2021-2-15 7,12,19,44,28,32,0.7
4976,2021-2-15 8,12,22,41,28,30,0.8
4977,2021-2-15 9,13,19,53,38,57,0.8
4978,2021-2-15 10,13,19,59,33,81,0.8
4979,2021-2-15 11,13,17,54,36,100,0.7
4980,2021-2-15 12,14,18,49,35,116,0.8
4981,2021-2-15 13,14,12,45,37,111,0.7
4982,2021-2-15 14,16,11,31,25,121,0.6
4983,2021-2-15 15,16,10,35,17,121,0.6
4984,2021-2-15 16,16,12,30,24,129,0.6
4985,2021-2-15 17,18,13,36,23,112,0.6
4986,2021-2-15 18,12,14,33,16,112,0.6
4987,2021-2-15 19,11,14,39,19,84,0.6
4988,2021-2-15 20,13,17,46,17,79,0.6
4989,2021-2-15 21,13,16,39,16,76,0.6
4990,2021-2-15 22,12,18,34,16,70,0.6
4991,2021-2-15 23,12,17,32,23,71,0.6
4992,2021-2-16 0,11,16,32,23,78,0.6
4993,2021-2-16 1,11,17,37,21,71,0.6
4994,2021-2-16 2,11,18,42,29,65,0.7
4995,2021-2-16 3,12,16,38,27,65,0.6
4996,2021-2-16 4,11,16,37,22,60,0.6
4997,2021-2-16 5,10,17,38,25,54,0.6
4998,2021-2-16 6,10,23,40,21,48,0.6
4999,2021-2-16 7,10,28,39,23,44,0.7
5000,2021-2-16 8,10,21,47,23,51,0.6
5001,2021-2-16 9,12,20,44,23,57,0.6
5002,2021-2-16 10,13,19,53,15,64,0.6
5003,2021-2-16 11,13,12,48,22,78,0.6
5004,2021-2-16 12,11,9,40,15,89,0.6
5005,2021-2-16 13,12,10,34,19,94,0.6
5006,2021-2-16 14,11,9,33,15,100,0.6
5007,2021-2-16 15,10,8,35,17,103,0.5
5008,2021-2-16 16,10,8,28,16,104,0.5
5009,2021-2-16 17,10,7,29,14,109,0.6
5010,2021-2-16 18,9,10,34,15,106,0.6
5011,2021-2-16 19,9,18,40,21,92,0.7
5012,2021-2-16 20,9,25,43,27,80,0.8
5013,2021-2-16 21,10,18,46,26,78,0.8
5014,2021-2-16 22,10,30,57,31,50,0.8
5015,2021-2-16 23,10,20,68,41,65,0.7
5016,2021-2-17 0,11,15,53,38,62,0.7
5017,2021-2-17 1,10,14,52,26,55,0.7
5018,2021-2-17 2,10,11,41,27,57,0.8
5019,2021-2-17 3,10,9,44,23,59,0.8
5020,2021-2-17 4,10,11,25,18,53,0.8
5021,2021-2-17 5,10,9,26,11,53,0.8
5022,2021-2-17 6,9,11,23,11,48,0.8
5023,2021-2-17 7,10,11,17,13,46,0.8
5024,2021-2-17 8,9,10,17,12,50,0.8
5025,2021-2-17 9,9,10,17,8,57,0.8
5026,2021-2-17 10,10,9,17,2,69,0.8
5027,2021-2-17 11,10,9,22,12,78,0.7
5028,2021-2-17 12,10,9,17,7,88,0.7
5029,2021-2-17 13,9,9,15,5,96,0.7
5030,2021-2-17 14,9,8,14,6,100,0.6
5031,2021-2-17 15,10,9,19,5,102,0.6
5032,2021-2-17 16,9,9,17,7,100,0.6
5033,2021-2-17 17,10,10,22,5,100,0.6
5034,2021-2-17 18,9,12,19,6,95,0.6
5035,2021-2-17 19,10,15,24,10,87,0.7
5036,2021-2-17 20,10,16,32,10,81,0.7
5037,2021-2-17 21,11,17,36,20,78,0.6
5038,2021-2-17 22,9,19,34,16,70,0.6
5039,2021-2-17 23,10,21,36,16,62,0.6
5040,2021-2-18 0,11,21,35,21,56,0.6
5041,2021-2-18 1,9,21,32,18,52,0.6
5042,2021-2-18 2,8,18,37,17,55,0.6
5043,2021-2-18 3,8,12,37,13,69,0.5
5044,2021-2-18 4,8,12,38,10,73,0.5
5045,2021-2-18 5,8,12,34,11,70,0.5
5046,2021-2-18 6,8,16,32,12,62,0.6
5047,2021-2-18 7,8,19,33,21,62,0.6
5048,2021-2-18 8,9,18,34,13,65,0.6
5049,2021-2-18 9,9,14,38,11,75,0.5
5050,2021-2-18 10,10,14,40,8,79,0.5
5051,2021-2-18 11,10,12,37,5,84,0.5
5052,2021-2-18 12,10,11,33,6,91,0.5
5053,2021-2-18 13,10,11,33,12,93,0.5
5054,2021-2-18 14,10,10,34,9,101,0.4
5055,2021-2-18 15,9,10,30,12,107,0.4
5056,2021-2-18 16,9,10,30,12,108,0.4
5057,2021-2-18 17,9,11,35,8,111,0.4
5058,2021-2-18 18,9,15,31,11,122,0.5
5059,2021-2-18 19,9,22,50,20,90,0.5
5060,2021-2-18 20,10,30,50,21,68,0.5
5061,2021-2-18 21,10,26,48,23,69,0.5
5062,2021-2-18 22,10,46,42,22,52,0.7
5063,2021-2-18 23,11,29,58,31,73,0.6
5064,2021-2-19 0,11,25,57,23,72,0.6
5065,2021-2-19 1,9,17,61,18,78,0.6
5066,2021-2-19 2,9,18,55,25,72,0.6
5067,2021-2-19 3,9,17,59,27,70,0.6
5068,2021-2-19 4,8,19,61,26,68,0.6
5069,2021-2-19 5,9,21,62,26,61,0.7
5070,2021-2-19 6,8,25,57,29,60,0.6
5071,2021-2-19 7,9,39,61,28,44,0.8
5072,2021-2-19 8,9,24,74,32,67,0.7
5073,2021-2-19 9,11,25,61,25,71,0.6
5074,2021-2-19 10,10,22,64,26,84,0.6
5075,2021-2-19 11,11,18,63,29,102,0.6
5076,2021-2-19 12,10,19,61,27,110,0.6
5077,2021-2-19 13,11,17,73,42,127,0.6
5078,2021-2-19 14,11,18,70,40,135,0.6
5079,2021-2-19 15,11,16,74,36,136,0.6
5080,2021-2-19 16,11,18,68,34,144,0.6
5081,2021-2-19 17,10,18,73,33,147,0.6
5082,2021-2-19 18,11,19,69,29,142,0.6
5083,2021-2-19 19,10,38,69,35,110,0.7
5084,2021-2-19 20,10,42,66,35,98,0.8
5085,2021-2-19 21,10,59,78,44,64,0.8
5086,2021-2-19 22,12,44,77,38,63,0.7
5087,2021-2-19 23,10,30,79,37,75,0.7
5088,2021-2-20 0,9,23,60,27,85,0.6
