index,time,place,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
252,2021/7/14 12:00,A3,32.0637,315.373,0.01326,41.0769,2.81214,196.2,0,0.0431229,1064.17,100.778,222.872,50.2005,409.502,697.956,838.682,2.68365,16.9428,11.01,8.38848,91.7401,0.203251
253,2021/7/14 13:00,A3,33.2523,318.386,0.01272,36.6288,3.04253,194.967,0,0.0658927,1292.52,100.741,280.322,58.8371,421.339,795.76,956.206,3.07183,17.2229,11.765,9.22982,112.006,0.239012
254,2021/7/14 14:00,A3,34.3752,320.732,0.0118682,31.8919,3.05858,186.273,0,0.0461178,1561.05,100.663,315.947,64.7261,425.476,858.91,1032.09,2.55428,13.6357,10.8302,8.53457,126.203,0.240547
255,2021/7/14 15:00,A3,35.3241,321.991,0.0126418,32.0479,3.24248,183.253,0,0.0290072,1849.78,100.599,332.676,65.2309,436.689,850.102,1021.5,2.46616,13.6709,10.2137,7.97947,115.982,0.231395
256,2021/7/14 16:00,A3,35.7261,321.275,0.0134602,33.28,4.16779,190.257,0,0.0171049,1803.38,100.537,334.014,61.2493,445.644,762.618,916.382,2.57329,17.1545,9.62104,7.29642,86.4877,0.222251
257,2021/7/14 17:00,A3,35.9667,319.983,0.0138875,33.821,5.25786,193.664,0,0.0173842,1803.99,100.484,324.021,57.2955,447.212,678.382,815.162,2.62458,21.8387,9.0406,6.58054,57.671,0.214544
258,2021/7/14 18:00,A3,35.4415,317.691,0.015536,39.0584,5.89368,193.645,0,0.0178944,1719.78,100.485,285.106,47.0124,450.345,527.014,633.274,2.65975,28.46,8.35934,5.921,29.0243,0.205583
259,2021/7/14 19:00,A3,34.689,314.729,0.0163675,43.0857,6.21216,189.088,0,0.0235175,1470.12,100.518,217.798,34.641,449.033,347.795,417.919,2.97507,39.0212,7.92712,5.61128,7.55966,0.215038
260,2021/7/14 20:00,A3,33.7013,311.422,0.0153275,42.8716,6.3645,195.03,0,0.0210868,1057.31,100.576,142.378,23.0838,441.076,174.25,209.383,3.26511,41.2932,8.35711,5.74656,1.52552,0.229098
261,2021/7/14 21:00,A3,32.5812,308.137,0.0134396,40.2722,6.37465,196.094,0,0.0141282,574.243,100.628,72.1391,9.11673,426.965,26.2322,31.5213,2.93905,40.8133,8.57264,5.78577,2.15668,0.227688
262,2021/7/14 22:00,A3,31.3865,306.321,0.0136944,44.1802,5.66857,198.944,0,0.0554028,432.881,100.69,48.1592,2.01778,423.625,0,0,2.94725,40.2263,8.30876,5.61869,1.87268,0.228917
263,2021/7/14 23:00,A3,30.4341,305.141,0.0144421,49.4236,5.03479,195.76,0,0.0118971,361.602,100.73,38.1225,1.70674,419.956,0,0,3.16008,39.1161,8.03788,5.52495,1.46137,0.224117
264,2021/7/15 0:00,A3,29.9163,304.429,0.0147767,52.2049,4.58333,196.491,0,0.014359,352.268,100.722,30.8275,1.54566,420.672,0,0,3.62544,38.0075,8.17777,5.71586,0.286376,0.222103
265,2021/7/15 1:00,A3,29.5856,303.951,0.0153409,55.3161,4.36656,195.811,0,0.0736469,348.08,100.721,26.3226,1.42614,424.521,0,0,2.63867,32.9803,6.72915,4.70131,2.50554,0.192568
266,2021/7/15 2:00,A3,29.3417,303.57,0.0158518,58.0329,3.91877,195.325,0,0.452795,346.65,100.731,21.3276,1.26093,424.455,0,0,1.47969,27.2316,5.79946,3.99721,8.55963,0.17133
267,2021/7/15 3:00,A3,29.1545,303.291,0.0170536,63.1592,3.62061,184.993,0,0.268706,385.964,100.729,18.2642,1.04714,426.967,0,0,1.45682,30.975,6.23572,4.22965,6.39952,0.195001
268,2021/7/15 4:00,A3,29.0844,303.01,0.0175987,65.4584,3.54855,181.548,0,0.106336,447.076,100.725,13.9029,0.911479,424.535,0,0,1.70922,36.3195,7.13554,4.7855,2.27406,0.217276
269,2021/7/15 5:00,A3,29.0273,302.786,0.0165258,61.6999,2.44766,191.988,0,0.112975,516.924,100.747,8.00325,0.853694,420.611,0,0,2.13738,39.0159,9.4248,6.05671,0.298116,0.242536
270,2021/7/15 6:00,A3,28.793,302.494,0.0158409,60.0388,2.13723,203.563,0,0.106067,493.83,100.797,6.42336,0.867382,421.965,0,0,2.67023,36.5151,13.3759,8.08608,3.10555,0.263787
271,2021/7/15 7:00,A3,28.7036,302.298,0.0153903,58.6758,1.68886,199.019,0,0.117941,414.515,100.831,5.18956,0.818028,423.367,0,0,2.99841,30.1202,13.2186,8.33368,9.22294,0.293159
272,2021/7/15 8:00,A3,28.6347,302.13,0.0150948,57.8207,1.34094,194.819,0,0.187953,345.154,100.873,4.03411,0.829374,425.124,0.421814,0.506863,3.20189,26.6516,11.9367,8.01243,13.3451,0.314427
273,2021/7/15 9:00,A3,29.0806,304.479,0.0148841,55.4778,1.41822,186.166,0,0.209367,470.488,100.905,26.8982,11.2609,423.994,135.314,162.596,3.61885,29.2574,12.1272,8.51443,18.1266,0.351807
274,2021/7/15 10:00,A3,29.9497,308.652,0.0150896,53.3128,1.64322,185.942,0,0.302356,710.359,100.925,87.9916,23.9502,425.814,332.632,399.699,4.07367,34.0255,13.6224,10.0579,29.0258,0.364346
275,2021/7/15 11:00,A3,29.9497,308.652,0.0150896,53.3128,1.64322,185.942,0,0.302356,710.359,100.925,87.9916,23.9502,425.814,332.632,399.699,4.85567,45.7003,16.5796,12.8794,46.4606,0.414266
276,2021/7/15 12:00,A3,30.8387,312.719,0.0154142,51.5775,1.51576,205.427,0,0.200505,959.273,100.964,153.518,35.206,429.566,510.9,613.911,4.83715,52.2658,17.291,13.7664,64.6368,0.416018
277,2021/7/15 13:00,A3,31.8314,316.64,0.0157296,49.5063,1.26056,211.514,0,0.0462652,1222.76,100.935,216.772,45.6083,433.257,672.046,807.549,3.20192,57.8437,14.7473,12.0735,72.7673,0.381712
278,2021/7/15 14:00,A3,32.8205,319.727,0.0159949,47.3554,1.26217,203.065,0,0.0257262,1430.46,100.874,269.961,53.6679,438.399,785.596,943.993,1.56845,45.6813,11.1182,8.95698,89.3387,0.324116
279,2021/7/15 15:00,A3,33.931,322.049,0.0159322,44.0427,1.59525,172.566,0,0.011245,1657.3,100.789,312.671,59.8134,443.676,856.075,1028.68,1.34637,34.9737,9.8724,7.63135,95.5554,0.270878
280,2021/7/15 16:00,A3,34.835,320.861,0.0158878,41.538,1.96554,194.901,0,0.539199,1745.99,100.71,269.563,47.9166,477.811,607.058,729.457,1.37537,31.8981,9.66781,6.84886,83.2837,0.235781
281,2021/7/15 17:00,A3,34.0372,314.225,0.0167602,45.9765,2.50583,215.18,4.43373,0.8845,1286.43,100.671,137.661,32.5071,477.089,210.694,253.176,1.61928,41.1365,10.6221,7.106,53.3853,0.241491
282,2021/7/15 18:00,A3,34.844,319.856,0.0168928,44.0983,3.23258,178.644,3.24346,0.718499,1675.91,100.617,285.097,62.0566,454.319,684.585,822.615,2.3295,45.4371,10.9851,7.05269,17.586,0.22987
283,2021/7/15 19:00,A3,34.588,317.69,0.0173313,45.9253,4.06061,171.808,0.590462,0.199483,1423.48,100.563,256.375,50.2159,454.098,526.451,632.598,2.82344,43.9491,10.7886,7.0674,0.468981,0.230647
284,2021/7/15 20:00,A3,34.2686,314.287,0.0176731,47.7634,4.2862,155.302,0.195885,0.132736,1386.46,100.592,172.99,30.9193,456.799,271.694,326.475,3.00573,41.4515,12.3474,8.02458,8.51009E-05,0.276113
285,2021/7/15 21:00,A3,33.6085,312.038,0.0174827,49.211,3.48461,164.558,2.01827,0.977416,1342.5,100.641,114.677,28.4181,451.838,157.069,188.738,3.09265,41.7302,12.1976,7.84,0.000395052,0.293693
286,2021/7/15 22:00,A3,33.1175,308.765,0.0166383,48.2854,5.38296,169.138,1.85818,0.103639,1201.35,100.696,66.3248,16.1525,446.522,24.1578,29.0286,3.62914,41.9114,11.5869,7.63583,0.000460282,0.302808
287,2021/7/15 23:00,A3,32.0199,306.935,0.0162516,50.4524,5.31356,157.233,0,0.0902446,875.023,100.727,45.4545,10.297,440.791,0,0,4.10243,41.0656,9.67109,6.63921,0.00183275,0.272096
