,place,1,2,3,4,5,6,7,8,9,10,11,12
14503,A,2020-12-14 21,2,28,13,10,28,0.8,12.1,82,1021.2,2.1,2.6
14504,A,2020-12-14 22,3,32,12,7,23,0.8,11.9,81,1021.6,2.2,351.6
14505,A,2020-12-14 23,2,29,12,7,26,0.8,11.6,80,1021.7,2.2,356.5
14506,A,2020-12-15 0,3,24,2,7,32,0.8,11.3,78,1021.8,2.5,17
14507,A,2020-12-15 1,3,22,5,6,35,0.7,11.2,76,1021.7,2.7,12.5
14508,A,2020-12-15 2,2,19,15,4,36,0.7,11,75,1021.7,2.4,8.9
14509,A,2020-12-15 3,2,17,10,3,37,0.7,10.5,75,1021.8,2.8,11.5
14510,A,2020-12-15 4,2,19,5,2,33,0.7,10.4,74,1022,2.4,14.5
14511,A,2020-12-15 5,3,20,9,4,29,0.7,10.1,74,1022.4,2.6,18.7
14512,A,2020-12-15 6,2,21,7,6,24,0.7,10,72,1022.7,2.3,30.7
14513,A,2020-12-15 7,2,26,7,4,16,0.7,9.9,72,1023.1,2.4,20.7
14514,A,2020-12-15 8,3,25,13,3,15,0.7,9.8,72,1023.9,2.6,17.2
14515,A,2020-12-15 9,3,24,10,3,15,0.7,10.1,71,1024.5,2.3,25.8
14516,A,2020-12-15 10,3,24,25,2,15,0.7,10.3,69,1024.5,2.3,11.2
14517,A,2020-12-15 11,3,24,24,1,16,0.7,10.9,66,1023.8,2.2,356.5
14518,A,2020-12-15 12,3,26,15,2,18,0.7,11.2,64,1022.8,2.2,3.9
14519,A,2020-12-15 13,3,28,27,3,22,0.7,11.7,62,1021.6,2.1,350.5
14520,A,2020-12-15 14,3,28,28,6,26,0.7,12.3,61,1020.6,1.9,343.7
14521,A,2020-12-15 15,3,32,32,9,23,0.7,12.5,62,1020.2,1.9,354
14522,A,2020-12-15 16,3,38,32,9,14,0.8,12.5,63,1020.4,1.6,348.5
14523,A,2020-12-15 17,3,43,36,8,9,0.8,12.3,64,1021,1.5,3.6
14524,A,2020-12-15 18,4,44,34,16,6,0.8,12.1,66,1021.4,1.9,342.3
14525,A,2020-12-15 19,3,43,34,14,5,0.8,12,66,1021.7,1.8,0.2
14526,A,2020-12-15 20,3,39,34,17,5,0.7,11.7,67,1022.2,2,358.8
14527,A,2020-12-15 21,3,36,24,10,6,0.7,11.5,68,1022.7,2,9.1
14528,A,2020-12-15 22,3,29,26,12,10,0.7,11.3,70,1023.1,2.1,8.2
14529,A,2020-12-15 23,3,29,24,10,12,0.7,10.8,72,1023.4,2.3,14.9
14530,A,2020-12-16 0,3,29,24,11,12,0.6,10.7,71,1023.6,2.2,5.5
14531,A,2020-12-16 1,3,27,13,12,16,0.6,10.7,69,1023.6,2,9.8
14532,A,2020-12-16 2,3,28,20,9,19,0.6,10.4,67,1023.5,2.1,355.7
14533,A,2020-12-16 3,2,23,18,14,22,0.6,10.3,69,1023.3,2.1,8.3
14534,A,2020-12-16 4,3,24,23,10,23,0.6,10,68,1023.5,2.4,14.9
14535,A,2020-12-16 5,3,22,18,12,24,0.6,9.9,68,1023.8,2.1,10.6
14536,A,2020-12-16 6,3,30,20,20,17,0.6,10.1,68,1024.2,2.1,353.7
14537,A,2020-12-16 7,3,33,24,16,14,0.6,9.9,67,1024.6,2.1,354
14538,A,2020-12-16 8,3,30,26,18,18,0.6,10,66,1025.2,2.1,356.8
14539,A,2020-12-16 9,3,27,27,20,21,0.6,10.1,64,1025.9,2.4,356.5
14540,A,2020-12-16 10,3,27,34,18,22,0.6,10.5,63,1025.9,2.3,352.4
14541,A,2020-12-16 11,4,26,30,13,24,0.6,11.1,62,1025.4,2.4,0.2
14542,A,2020-12-16 12,3,25,24,10,30,0.6,11.9,60,1024.2,2.3,16.5
14543,A,2020-12-16 13,4,26,33,8,40,0.6,12.8,57,1022.8,2.3,5.4
14544,A,2020-12-16 14,4,28,40,12,44,0.6,13.6,56,1021.9,1.8,347.6
14545,A,2020-12-16 15,4,30,35,12,41,0.6,13.7,56,1021.2,1.8,343
14546,A,2020-12-16 16,3,35,41,14,31,0.6,13.3,58,1021.1,2,347.3
14547,A,2020-12-16 17,4,40,32,13,21,0.7,12.8,60,1021.3,1.6,345.2
14548,A,2020-12-16 18,3,48,34,18,10,0.6,12.3,62,1021.8,1.9,349.3
14549,A,2020-12-16 19,3,43,34,14,11,0.6,12,63,1022.4,2.1,3.8
14550,A,2020-12-16 20,3,43,30,13,7,0.6,11.8,64,1022.7,1.8,357.3
14551,A,2020-12-16 21,4,41,30,16,4,0.6,11.5,65,1023,1.9,4.7
14552,A,2020-12-16 22,3,39,30,18,3,0.6,11.4,65,1023.2,1.7,5.5
14553,A,2020-12-16 23,4,40,31,14,0,0.6,11,66,1023.3,1.8,356.7
14554,A,2020-12-17 0,3,34,16,13,4,0.6,10.7,66,1023,2.3,6.8
14555,A,2020-12-17 1,3,31,18,11,7,0.5,10.5,67,1022.7,2.1,1.7
14556,A,2020-12-17 2,3,33,20,13,6,0.5,10.3,67,1022.4,1.9,5
14557,A,2020-12-17 3,3,30,25,13,9,0.5,10.1,67,1022.3,2.1,3.8
14558,A,2020-12-17 4,3,30,25,15,10,0.5,9.9,67,1022.2,2,354.8
14559,A,2020-12-17 5,3,27,26,19,12,0.5,9.7,68,1022.3,2.1,21.5
14560,A,2020-12-17 6,3,28,23,16,10,0.5,9.7,68,1022.7,1.9,11.3
14561,A,2020-12-17 7,3,30,27,17,6,0.6,9.7,67,1023.2,1.9,7.4
14562,A,2020-12-17 8,3,27,23,22,10,0.6,10,67,1023.6,1.9,359.2
14563,A,2020-12-17 9,3,26,32,21,11,0.6,10.3,66,1024.2,1.7,6.6
14564,A,2020-12-17 10,4,27,37,19,11,0.6,10.7,65,1024.2,1.8,349
14565,A,2020-12-17 11,4,27,39,23,13,0.7,11.2,63,1023.4,1.7,348.2
14566,A,2020-12-17 12,4,29,46,24,16,0.7,11.7,61,1022.2,1.8,342.1
14567,A,2020-12-17 13,4,37,60,23,15,0.7,11.8,60,1021.1,1.9,335.8
14568,A,2020-12-17 14,4,38,53,22,15,0.7,11.8,61,1020.2,1.8,332.5
14569,A,2020-12-17 15,4,38,50,24,12,0.7,11.8,62,1019.8,1.8,333.3
14570,A,2020-12-17 16,4,41,48,23,7,0.7,11.7,64,1020,1.9,347.1
14571,A,2020-12-17 17,5,44,53,28,2,0.7,11.6,65,1020.4,1.8,345.3
14572,A,2020-12-17 18,6,46,51,25,0,0.7,11.7,66,1020.4,1.6,353.8
14573,A,2020-12-17 19,5,45,52,27,0,0.7,11.8,66,1020.5,1.6,7.1
14574,A,2020-12-17 20,5,42,46,24,0,0.7,11.9,66,1020.9,1.6,359.4
14575,A,2020-12-17 21,4,40,45,21,0,0.8,11.8,66,1021.1,1.3,340
14576,A,2020-12-17 22,5,41,49,26,0,0.8,11.8,67,1021.5,1.3,328
14577,A,2020-12-17 23,5,39,58,29,0,0.8,11.6,68,1021.8,1.4,320.2
14578,A,2020-12-18 0,5,38,42,27,0,0.7,11.4,68,1022,1.7,329.9
14579,A,2020-12-18 1,4,36,39,24,0,0.7,11.3,69,1022.1,1.6,338.1
14580,A,2020-12-18 2,4,34,40,24,0,0.7,11.2,70,1021.7,1.6,349
14581,A,2020-12-18 3,4,32,45,26,0,0.7,11.2,70,1021.4,1.3,341.5
14582,A,2020-12-18 4,5,32,40,26,0,0.7,11.1,70,1021.5,1.6,334.9
14583,A,2020-12-18 5,4,31,44,22,0,0.7,11,70,1021.8,1.5,333.9
14584,A,2020-12-18 6,4,30,44,24,0,0.7,10.8,70,1022.1,2,335.1
14585,A,2020-12-18 7,4,28,37,22,1,0.7,10.6,71,1022.7,2,333.9
14586,A,2020-12-18 8,4,26,37,27,4,0.7,10.7,70,1023,2.1,345.2
14587,A,2020-12-18 9,5,25,40,27,7,0.7,11.4,68,1023.3,2.2,337.9
14588,A,2020-12-18 10,6,23,53,29,14,0.7,12.6,62,1023.2,2.6,345.1
14589,A,2020-12-18 11,5,26,65,24,18,0.7,13.1,61,1022.6,2.3,340.3
14590,A,2020-12-18 12,6,28,42,22,26,0.7,14.2,58,1021.4,2.3,343.8
14591,A,2020-12-18 13,6,29,53,21,36,0.7,15,56,1020.4,2.6,347.5
14592,A,2020-12-18 14,6,31,47,20,36,0.7,15.8,54,1019.7,2.4,338.6
14593,A,2020-12-18 15,6,34,56,19,34,0.7,16,54,1019.3,2.2,349.2
14594,A,2020-12-18 16,5,40,53,16,27,0.8,16,54,1019.4,2.1,345.8
14595,A,2020-12-18 17,6,47,52,19,14,0.8,15.4,56,1019.9,2.1,340.8
14596,A,2020-12-18 18,6,49,47,23,3,0.8,14.3,59,1020.6,2.5,331.6
14597,A,2020-12-18 19,6,47,39,20,1,0.8,13.4,61,1021.4,1.9,337.4
14598,A,2020-12-18 20,5,44,43,16,2,0.7,12.8,62,1022.2,2.1,347.5
14599,A,2020-12-18 21,5,40,43,14,1,0.7,12.1,64,1022.7,2.5,352
14600,A,2020-12-18 22,5,39,36,19,1,0.7,11.7,64,1023.4,2.5,356.4
14601,A,2020-12-18 23,4,37,35,18,4,0.7,11.4,64,1024,2.4,350.3
14602,A,2020-12-19 0,4,30,35,20,13,0.6,11.2,64,1024.2,2.1,353.9
14603,A,2020-12-19 1,4,27,20,17,18,0.6,10.9,64,1024,2.1,356.5
14604,A,2020-12-19 2,4,23,23,21,24,0.5,10.7,64,1023.7,2.4,359.1
14605,A,2020-12-19 3,4,20,27,20,27,0.5,10.4,63,1023.3,2.4,0.8
14606,A,2020-12-19 4,4,20,27,21,28,0.5,10.4,63,1023.5,2.4,357
14607,A,2020-12-19 5,4,19,30,18,32,0.5,10.5,62,1023.9,2.4,356.1
14608,A,2020-12-19 6,4,20,28,16,32,0.5,10.4,61,1024.7,2.3,4.1
14609,A,2020-12-19 7,5,25,34,24,28,0.5,10.5,61,1025.2,2.4,7.6
14610,A,2020-12-19 8,5,24,36,25,31,0.6,10.7,59,1025.7,2.7,15.5
14611,A,2020-12-19 9,6,25,37,27,31,0.6,11.1,58,1026,2.5,15.2
14612,A,2020-12-19 10,6,26,46,29,33,0.6,11.7,55,1025.6,2.5,346
14613,A,2020-12-19 11,7,24,53,33,42,0.6,12.2,52,1024.9,2.7,355.3
14614,A,2020-12-19 12,7,24,63,39,50,0.6,12.7,51,1024,2.8,353.9
14615,A,2020-12-19 13,7,23,61,32,55,0.6,13.1,50,1022.9,2.6,341.7
14616,A,2020-12-19 14,7,21,64,32,59,0.6,14,49,1021.9,2.7,352
14617,A,2020-12-19 15,7,27,67,32,54,0.6,14.3,49,1021.4,2.6,338
14618,A,2020-12-19 16,7,30,69,31,50,0.6,13.9,50,1021.6,2.3,341.7
14619,A,2020-12-19 17,7,35,63,35,43,0.6,13.3,51,1022.2,2.5,338.7
14620,A,2020-12-19 18,7,36,51,28,38,0.6,12.8,52,1022.6,2,329.8
14621,A,2020-12-19 19,7,32,50,29,37,0.6,12.4,52,1023.2,2.4,342.2
14622,A,2020-12-19 20,6,35,45,25,31,0.6,12.2,52,1023.9,2.2,347.7
14623,A,2020-12-19 21,6,38,44,21,26,0.6,12,52,1024.7,2.3,352.8
14624,A,2020-12-19 22,6,34,37,25,32,0.5,11.8,52,1025,2.4,348.8
14625,A,2020-12-19 23,5,28,31,20,36,0.5,11.7,52,1025.1,2.1,354.6
14626,A,2020-12-20 0,6,27,27,19,35,0.5,11.5,54,1025.4,2.1,357.6
14627,A,2020-12-20 1,6,23,28,21,37,0.5,11.2,54,1025.5,2.4,353.4
14628,A,2020-12-20 2,6,22,31,17,37,0.6,11,54,1025.3,2.3,4.5
14629,A,2020-12-20 3,6,22,35,20,38,0.5,10.9,54,1025.1,2.3,5
14630,A,2020-12-20 4,6,24,31,21,37,0.5,10.8,54,1025,1.9,10.8
14631,A,2020-12-20 5,6,24,36,23,39,0.5,10.8,53,1025.2,2.2,3
14632,A,2020-12-20 6,7,25,42,25,38,0.6,10.7,53,1025.6,2,16.5
14633,A,2020-12-20 7,8,27,34,31,39,0.6,10.6,52,1025.9,2.3,20.3
14634,A,2020-12-20 8,9,24,44,32,49,0.6,10.8,50,1026.2,2.7,10.6
14635,A,2020-12-20 9,9,22,41,40,53,0.6,11.7,48,1026.4,2.3,12.8
14636,A,2020-12-20 10,9,23,52,34,58,0.6,12.8,45,1026.1,2.3,8.5
14637,A,2020-12-20 11,9,20,53,39,70,0.6,13.4,43,1025,2.7,7.4
14638,A,2020-12-20 12,9,23,53,38,74,0.6,14,42,1023.9,2.6,3.8
14639,A,2020-12-20 13,9,20,58,40,89,0.6,14.7,41,1022.7,2.5,3.8
14640,A,2020-12-20 14,9,21,63,37,106,0.6,15.5,40,1021.6,2,2.4
14641,A,2020-12-20 15,9,22,65,43,109,0.6,16,41,1021,2.1,343.5
14642,A,2020-12-20 16,8,25,65,44,109,0.6,15.8,42,1021.3,1.9,357
14643,A,2020-12-20 17,8,29,55,48,99,0.6,15.8,43,1021.5,1.7,3.1
14644,A,2020-12-20 18,8,42,64,49,73,0.7,15.4,44,1022,1.7,343.3
14645,A,2020-12-20 19,9,43,78,50,64,0.7,14.6,44,1022.6,1.8,343.2
14646,A,2020-12-20 20,9,39,67,56,69,0.7,14.3,45,1023.1,2.1,5.2
14647,A,2020-12-20 21,9,37,66,53,68,0.7,14.2,45,1023.3,2.3,358.5
14648,A,2020-12-20 22,8,34,67,55,71,0.7,14,44,1023.6,2.1,358
14649,A,2020-12-20 23,8,31,59,54,75,0.6,13.8,43,1023.6,2.4,10.2
14650,A,2020-12-21 0,8,27,49,48,79,0.6,13.4,43,1023.4,2.3,8.9
14651,A,2020-12-21 1,7,26,57,46,78,0.6,13.1,44,1023.4,2.2,5.9
14652,A,2020-12-21 2,7,25,62,48,75,0.6,12.6,46,1023.4,2.1,5.7
14653,A,2020-12-21 3,8,19,60,50,82,0.6,11.9,46,1023.2,2.4,351.8
14654,A,2020-12-21 4,8,17,60,51,84,0.6,11.5,48,1023.4,2.8,352.5
14655,A,2020-12-21 5,8,18,60,55,82,0.6,10.8,49,1023.8,2.4,358.2
14656,A,2020-12-21 6,8,24,60,55,72,0.6,10.4,50,1024.3,1.9,13.8
14657,A,2020-12-21 7,8,33,55,59,61,0.7,10.4,50,1024.5,1.8,6.6
14658,A,2020-12-21 8,8,30,60,58,68,0.7,11.1,47,1024.8,2.4,0.3
14659,A,2020-12-21 9,9,26,63,56,75,0.6,12.2,42,1025,2.2,353.2
14660,A,2020-12-21 10,10,26,64,51,76,0.6,13.2,39,1024.6,2.2,1.1
14661,A,2020-12-21 11,8,27,55,47,80,0.6,14.1,39,1023.4,2.4,24.7
14662,A,2020-12-21 12,8,27,67,45,84,0.6,15.2,36,1021.8,2.2,14.9
14663,A,2020-12-21 13,8,29,72,40,89,0.6,16.1,31,1020.2,1.9,3.2
14664,A,2020-12-21 14,8,33,69,45,88,0.6,17,30,1018.8,1.7,352.7
14665,A,2020-12-21 15,7,37,68,41,92,0.6,17.6,31,1018,1.6,6.9
14666,A,2020-12-21 16,7,40,61,41,90,0.6,17.8,32,1018.1,1.6,344.7
14667,A,2020-12-21 17,8,52,64,40,78,0.7,17.2,32,1018.3,1.2,325.5
14668,A,2020-12-21 18,8,61,71,49,63,0.7,16.5,34,1018.8,1,327.4
14669,A,2020-12-21 19,8,63,72,58,53,0.8,16.2,35,1019.7,1,331.4
14670,A,2020-12-21 20,10,63,83,57,46,0.8,16,36,1020.4,1.4,346.8
14671,A,2020-12-21 21,10,66,73,57,41,0.8,15.5,37,1020.4,1.4,359.3
14672,A,2020-12-21 22,10,72,74,53,32,0.8,14.8,39,1020.6,1.4,359.4
14673,A,2020-12-21 23,9,65,66,51,32,0.8,14.2,41,1020.4,1.2,358.7
14674,A,2020-12-22 0,8,68,66,51,26,0.8,13.7,44,1020.3,1.2,355.4
14675,A,2020-12-22 1,8,59,66,49,33,0.7,13.4,46,1020.5,1.2,348.6
14676,A,2020-12-22 2,8,49,63,52,42,0.7,13,48,1020.2,1.6,4.3
14677,A,2020-12-22 3,7,44,62,45,46,0.6,12.6,50,1020.1,1.3,7.1
14678,A,2020-12-22 4,7,42,56,45,47,0.6,12.2,52,1020.1,1.2,7.2
14679,A,2020-12-22 5,7,44,61,45,43,0.6,12,52,1020.2,1.2,5.9
14680,A,2020-12-22 6,8,53,56,46,34,0.6,11.8,52,1020.3,1.5,4.6
14681,A,2020-12-22 7,7,55,60,47,31,0.7,11.7,53,1020.3,1.5,11.3
14682,A,2020-12-22 8,8,51,57,42,39,0.7,12.8,48,1020.8,1.5,350.4
14683,A,2020-12-22 9,9,42,67,48,48,0.7,14.1,45,1021.2,1.3,2.6
14684,A,2020-12-22 10,9,38,70,42,57,0.7,15.2,43,1021,1.6,358.3
14685,A,2020-12-22 11,9,43,71,42,58,0.7,16.5,40,1020.3,1.4,331.1
14686,A,2020-12-22 12,9,48,74,43,60,0.7,17.1,40,1018.9,1.2,321.8
14687,A,2020-12-22 13,10,52,74,44,65,0.7,18.3,38,1017,1.3,349.8
14688,A,2020-12-22 14,8,53,84,46,69,0.7,18.8,38,1016.1,1.1,353.4
14689,A,2020-12-22 15,8,60,86,49,70,0.7,18.8,38,1015.6,1.4,325.3
14690,A,2020-12-22 16,8,66,86,54,64,0.7,18.8,39,1015.5,0.9,339.1
14691,A,2020-12-22 17,8,74,88,56,55,0.8,18.5,41,1015.5,0.8,330.3
14692,A,2020-12-22 18,8,78,100,58,45,0.9,18.2,42,1015.9,0.4,304
14693,A,2020-12-22 19,9,90,98,61,25,1,18,44,1016.2,0.3,356.6
14694,A,2020-12-22 20,10,104,109,71,10,1,17.7,45,1016.4,0.2,225.4
14695,A,2020-12-22 21,10,110,110,71,2,1,17.6,46,1016.7,0.3,205.7
14696,A,2020-12-22 22,11,109,119,69,1,1,17.3,46,1016.9,0.4,249.3
14697,A,2020-12-22 23,10,104,111,71,0,1.1,17,50,1016.6,0.3,116.9
14698,A,2020-12-23 0,10,101,105,69,0,1.1,17,51,1016.6,0.3,245.3
14699,A,2020-12-23 1,10,97,110,69,0,1.1,16.8,52,1016.6,0.3,311.5
14700,A,2020-12-23 2,11,96,134,70,0,1.1,16.7,52,1016.2,0.3,127.6
14701,A,2020-12-23 3,9,91,121,68,0,1.2,16.4,55,1016,0.4,9.6
14702,A,2020-12-23 4,9,86,112,65,0,1.2,16.6,56,1015.8,0.6,8.7
14703,A,2020-12-23 5,10,79,99,64,0,1,17,55,1016,0.6,23.8
14704,A,2020-12-23 6,10,77,82,49,0,1,16.7,56,1016.3,0.5,348.6
14705,A,2020-12-23 7,10,76,79,53,0,1.1,16.8,56,1016.8,0.5,3.2
14706,A,2020-12-23 8,11,76,93,50,3,1.1,17.8,52,1017.5,0.9,345.5
14707,A,2020-12-23 9,13,76,111,53,7,1,18.3,49,1017.8,1.2,2.5
14708,A,2020-12-23 10,13,63,105,59,18,0.9,19.1,47,1017.6,1.4,356.6
14709,A,2020-12-23 11,12,52,87,51,28,0.8,19.9,44,1016.9,1.7,6.8
14710,A,2020-12-23 12,12,48,76,47,39,0.8,20.6,43,1015.8,1.3,357.3
14711,A,2020-12-23 13,11,48,72,44,45,0.7,21.2,42,1014.3,1.3,352.3
14712,A,2020-12-23 14,10,46,69,40,50,0.7,21.5,42,1013.1,1.1,25.6
14713,A,2020-12-23 15,8,46,73,43,53,0.7,21.8,43,1012.7,1,340.4
14714,A,2020-12-23 16,8,52,72,39,52,0.8,21.8,43,1012.6,0.7,335.8
14715,A,2020-12-23 17,8,62,79,42,49,0.8,21.5,44,1012.9,0.4,210.8
14716,A,2020-12-23 18,7,89,87,43,10,1.2,21,48,1013.3,0.2,141.4
14717,A,2020-12-23 19,7,94,90,50,0,1.4,20.4,52,1013.8,0.3,347.2
14718,A,2020-12-23 20,7,94,105,47,0,1.4,20.2,54,1014.3,0.3,236.5
14719,A,2020-12-23 21,6,86,111,57,0,1.4,19.9,56,1014.5,0.2,338.1
14720,A,2020-12-23 22,7,85,94,55,0,1.1,19.6,57,1014.7,0.3,14.6
14721,A,2020-12-23 23,7,84,93,53,0,1.2,19.5,58,1014.6,0.3,353.3
14722,A,2020-12-24 0,8,77,102,56,0,1.1,19.4,60,1014.7,0.3,348.4
14723,A,2020-12-24 1,7,65,100,57,0,0.9,19,63,1014.6,0.4,343.2
14724,A,2020-12-24 2,8,71,90,47,0,1,19,61,1014.6,0.9,332.7
14725,A,2020-12-24 3,9,69,96,51,0,0.8,18.8,60,1014.4,1.2,339.6
14726,A,2020-12-24 4,7,39,67,43,17,0.6,18.1,63,1014.6,1.7,340.8
14727,A,2020-12-24 5,6,27,50,29,22,0.6,17.3,70,1014.7,1.6,354.9
14728,A,2020-12-24 6,5,28,42,34,18,0.6,16.7,77,1015.3,1.1,349
14729,A,2020-12-24 7,4,31,47,33,12,0.7,16.1,85,1016.1,1.2,348.3
14730,A,2020-12-24 8,5,35,44,25,10,0.7,16.8,82,1016.6,1.1,325.7
14731,A,2020-12-24 9,6,33,38,31,18,0.7,18,75,1017,1.4,324.9
14732,A,2020-12-24 10,7,30,46,30,25,0.7,19.2,69,1017,1.6,332.9
14733,A,2020-12-24 11,6,30,46,23,31,0.7,19.8,67,1016.3,1.8,353.4
14734,A,2020-12-24 12,6,29,43,23,39,0.7,20.6,64,1015.3,1.6,343.8
14735,A,2020-12-24 13,6,32,42,26,49,0.7,20.9,62,1014.1,1.9,337.4
14736,A,2020-12-24 14,6,32,54,27,48,0.7,20.7,63,1013.6,1.9,347.3
14737,A,2020-12-24 15,5,28,54,35,48,0.7,20.5,62,1013.4,2,339.4
14738,A,2020-12-24 16,5,28,57,34,40,0.7,20,63,1013.7,1.8,350.9
14739,A,2020-12-24 17,5,34,52,38,28,0.7,19.3,66,1014.2,1.7,1
14740,A,2020-12-24 18,5,44,47,32,13,0.7,18.8,67,1014.7,1.2,344.4
14741,A,2020-12-24 19,5,31,50,32,22,0.7,18.6,67,1015.5,1.3,358.8
14742,A,2020-12-24 20,6,45,53,29,6,0.8,18.2,68,1016.2,1.5,341.2
14743,A,2020-12-24 21,5,44,59,39,5,0.8,17.9,68,1016.8,1.3,338.3
14744,A,2020-12-24 22,5,42,53,34,7,0.7,17.7,68,1017,1.4,345.7
14745,A,2020-12-24 23,5,39,51,36,7,0.7,17.4,67,1017.1,1.5,358.8
14746,A,2020-12-25 0,5,40,60,33,5,0.7,17.1,68,1017,1.5,355.5
14747,A,2020-12-25 1,5,39,48,31,7,0.7,16.9,68,1016.9,1.4,354.7
14748,A,2020-12-25 2,5,36,49,32,10,0.7,16.9,66,1016.8,1.5,354.1
14749,A,2020-12-25 3,6,32,56,30,16,0.7,16.8,66,1016.7,1.5,358.3
14750,A,2020-12-25 4,6,24,49,35,29,0.7,16.6,64,1016.7,1.7,1.2
14751,A,2020-12-25 5,6,28,52,36,25,0.7,16.5,63,1016.6,1.2,356.3
14752,A,2020-12-25 6,6,36,58,40,15,0.7,16.4,63,1017.2,1.3,351.8
14753,A,2020-12-25 7,7,45,59,37,6,0.8,16.4,63,1017.9,1.3,343.7
14754,A,2020-12-25 8,8,39,66,43,16,0.8,16.5,61,1018.7,1.6,2.9
14755,A,2020-12-25 9,8,36,74,47,22,0.8,16.7,60,1019.3,1.6,349.7
14756,A,2020-12-25 10,9,37,77,50,24,0.9,17.3,59,1019.4,1.4,6.1
14757,A,2020-12-25 11,10,36,69,52,30,0.8,17.6,58,1018.8,1.3,28.5
14758,A,2020-12-25 12,10,38,78,43,31,0.8,17.7,58,1017.7,1.5,25.6
14759,A,2020-12-25 13,10,39,88,50,33,0.8,18,58,1016.4,1.4,18.5
14760,A,2020-12-25 14,11,48,92,51,29,0.8,18.3,57,1015.8,1,4.1
14761,A,2020-12-25 15,10,53,97,58,22,0.9,18.3,58,1015.4,1.2,354
14762,A,2020-12-25 16,9,57,100,55,16,0.9,17.7,61,1015.6,1.4,344.5
14763,A,2020-12-25 17,9,64,96,58,9,0.9,17.5,63,1015.6,1.1,5.1
14764,A,2020-12-25 18,9,71,101,64,0,1,17.2,65,1016,0.7,42.1
14765,A,2020-12-25 19,10,72,97,64,0,1.1,17.2,65,1016.5,0.6,42.7
14766,A,2020-12-25 20,10,71,107,71,0,1.2,17.3,66,1017.1,0.5,47
14767,A,2020-12-25 21,11,71,105,65,0,1.2,17.4,66,1017.6,0.5,16.7
14768,A,2020-12-25 22,10,70,100,70,0,1.1,17.3,67,1018.1,0.4,218
14769,A,2020-12-25 23,8,64,88,62,0,1.1,17.2,69,1017.9,0.3,121.4
14770,A,2020-12-26 0,9,66,86,64,0,1.1,17.3,68,1018,0.4,47
14771,A,2020-12-26 1,10,66,100,64,0,1.2,17.3,69,1017.8,0.6,63.8
14772,A,2020-12-26 2,10,64,115,68,0,1.4,17.2,72,1017.4,0.7,73.6
14773,A,2020-12-26 3,11,76,119,70,0,1.1,17.5,72,1016.9,0.8,97.4
14774,A,2020-12-26 4,8,76,92,66,3,1,17.4,77,1016.6,0.5,47.5
14775,A,2020-12-26 5,6,61,75,41,8,0.8,17.3,79,1016.5,0.8,77.4
14776,A,2020-12-26 6,6,65,66,30,0,1,17.1,80,1016.7,0.7,43.8
14777,A,2020-12-26 7,6,63,82,49,0,1.1,17.2,79,1017.1,0.4,34.9
14778,A,2020-12-26 8,7,58,92,46,5,0.9,17.8,77,1017.7,0.9,54.4
14779,A,2020-12-26 9,6,42,79,42,29,0.7,18.6,73,1018.3,1.1,30.1
14780,A,2020-12-26 10,8,38,84,36,44,0.6,19.2,69,1018.1,1.4,64.5
14781,A,2020-12-26 11,9,37,81,47,62,0.6,20,66,1017.4,1,69
14782,A,2020-12-26 12,10,36,84,48,79,0.6,20.9,62,1016,1.3,76.1
14783,A,2020-12-26 13,9,35,88,50,85,0.6,21.6,59,1014.8,1,151.8
14784,A,2020-12-26 14,9,42,80,47,93,0.6,21.9,58,1013.6,1.3,225.9
14785,A,2020-12-26 15,9,49,83,45,99,0.6,22.5,57,1013.1,0.8,185.3
14786,A,2020-12-26 16,8,56,78,42,88,0.7,22.5,58,1013.1,0.9,247.8
14787,A,2020-12-26 17,7,63,96,45,91,0.8,21.4,64,1013.4,0.8,261.5
14788,A,2020-12-26 18,7,65,104,65,81,0.9,20.9,66,1013.8,0.5,249.2
14789,A,2020-12-26 19,7,77,109,69,48,1.1,20.3,70,1014.2,0.2,70.8
14790,A,2020-12-26 20,6,128,122,70,3,1.2,19.7,73,1014.7,0.4,165.4
14791,A,2020-12-26 21,7,125,117,78,2,1.2,19.8,72,1015.3,0.4,231.7
14792,A,2020-12-26 22,6,116,102,66,0,1.2,19.5,74,1015.4,0.3,256.5
14793,A,2020-12-26 23,7,105,98,60,0,1,19.4,74,1015.5,0.6,256.1
14794,A,2020-12-27 0,7,99,116,55,0,1.1,19.3,76,1015.8,0.4,253.6
14795,A,2020-12-27 1,7,86,97,61,1,0.9,19,76,1015.6,0.4,303.2
14796,A,2020-12-27 2,7,81,97,50,0,1,18.5,80,1015.1,0.3,41.6
14797,A,2020-12-27 3,6,77,82,49,0,1,18,81,1014.8,0.3,313.9
14798,A,2020-12-27 4,6,69,75,48,0,1,17.4,85,1014.6,0.2,187.9
14799,A,2020-12-27 5,6,71,76,50,0,1,17.1,85,1014.5,0.4,278.4
14800,A,2020-12-27 6,6,78,88,47,0,1.2,16.8,85,1014.5,0.4,50.4
14801,A,2020-12-27 7,7,89,112,63,0,1.4,16.8,86,1015.2,0.5,293.2
14802,A,2020-12-27 8,8,114,145,77,2,1.8,18.9,76,1016.1,0.6,277.7
14803,A,2020-12-27 9,10,142,180,95,6,1.7,20.4,67,1016.6,1,2.5
14804,A,2020-12-27 10,12,136,178,111,28,1.3,21.9,61,1016.5,1.1,356.3
