,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
5034,2021-2-17 18,24.8611,303.7837,0.005996387,29.39994,4.685504,32.83429,0,0.1781304,1961.511,101.9613,155.8334,28.8408,341.1895,326.8289,392.7266,12.17086,67.13259,38.30953,34.39787,76.13718,0.3954413
5035,2021-2-17 19,24.38099,299.9816,0.005717156,28.86114,5.248406,34.26789,0,0.5008999,1663.65,102.0176,64.43756,13.52374,356.8744,71.44278,85.84756,11.33103,72.46385,40.25518,35.92142,60.64254,0.3804901
5036,2021-2-17 20,23.42758,297.5634,0.00532632,28.47014,5.914397,37.64291,0,0.5234272,1216.9586,102.1059,25.30415,3.391342,352.1377,4.10439,4.93194,10.99878,81.14571,44.32196,38.83872,46.83289,0.3799395
5037,2021-2-17 21,22.49004,296.1836,0.005129863,28.9588,6.050971,31.87178,0,0.5304309,1102.1016,102.1903,13.145732,2.16761,347.9529,0,0,13.425902,94.72046,45.49724,39.63201,31.47044,0.3763507
5038,2021-2-17 22,21.15953,294.7479,0.005243818,32.27506,6.734544,34.25682,0,0.5578511,611.5948,102.2819,13.342563,2.116691,343.8161,0,0,20.1056,123.6966,49.22328,43.80483,4.640301,0.3991153
5039,2021-2-17 23,19.72748,293.2479,0.00638126,42.92792,4.647719,67.10366,0,0.4741416,213.32529,102.3492,7.002244,1.2420609,324.4783,0,0,19.16123,106.00962,47.1456,42.57461,17.90815,0.3612932
5040,2021-2-18 0,17.97127,290.9117,0.00425813,32.61873,4.290181,58.12711,0,0.2481591,755.5774,102.3849,-3.5493739,1.234297,307.6415,0,0,18.82431,85.61242,50.22297,44.5719,34.872,0.3383018
5041,2021-2-18 1,17.50165,290.4053,0.00409576,32.36425,3.439509,48.15513,0,0.2053571,734.678,102.3944,-3.361859,0.9647495,304.7313,0,0,12.7861,93.3346,52.28074,45.82519,25.09162,0.3204651
5042,2021-2-18 2,16.70753,289.6897,0.004080618,33.96228,2.135123,264.26608,0,0.1929029,713.9044,102.4079,-2.08213204,0.5130182,302.1936,0,0,10.270935,83.769,53.04072,46.36789,29.44314,0.3019953
5043,2021-2-18 3,16.12876,288.9921,0.004012114,34.69306,2.696909,9.218594,0,0.1772337,570.1677,102.4291,-3.9711718,0.6329663,298.9182,0,0,9.450324,79.56997,55.82803,48.1655,31.274546,0.2969314
5044,2021-2-18 4,15.58476,288.3629,0.003963492,35.5518,2.679079,12.217593,0,0.123887,691.0398,102.4673,-4.923223,0.5758064,296.1952,0,0,10.054307,84.58928,59.52655,51.53575,22.562749,0.3021066
5045,2021-2-18 5,14.9916,287.6703,0.003819368,35.67365,2.729431,114.85273,0,0.0631419,636.257,102.5202,-5.883649,0.5581465,292.9575,0,0,10.966585,99.43389,63.424,54.3283,7.2648145,0.3174622
5046,2021-2-18 6,14.52668,287.0648,0.003674549,35.42874,2.928006,5.199666,0,0.03523274,542.9953,102.5725,-7.655659,0.5801381,289.5272,0,0,12.19055,106.7756,67.86158,56.20563,0.58474033,0.3517026
5047,2021-2-18 7,13.98682,286.4468,0.003553244,35.52104,2.979053,1.800307,0,0.026663,392.4744,102.6235,-8.651635,0.5584932,286.8978,0,0,16.00744,108.7263,75.02318,59.35368,2.691476,0.4229432
5048,2021-2-18 8,14.42927,288.0305,0.003327218,32.33975,3.256076,12.086457,0,0.0234653,135.48604,102.6758,9.920619,8.2637662,285.83,112.8113,135.5571,25.9205,102.765,67.44528,55.75805,11.11922,0.4447908
5049,2021-2-18 9,14.72333,288.7796,0.003282902,31.25912,3.438623,19.04283,0,0.02205758,93.12124,102.6911,17.03202,11.42392,285.5495,161.0204,193.4865,24.29576,97.19958,65.66725,56.54739,20.73533,0.38436
5050,2021-2-18 10,15.83871,291.9548,0.003113964,27.63116,3.743935,34.00904,0,0.01194027,339.6065,102.7247,69.38215,20.04862,287.2932,306.752,368.6013,19.69733,93.53671,63.73743,57.00306,28.60097,0.3727361
5051,2021-2-18 11,17.16431,296.2625,0.003123014,25.42568,3.71395,50.86516,0,0.01222536,683.1459,102.7417,146.42907,30.53146,290.0727,496.9258,597.119,15.25947,71.58036,61.90839,56.02526,50.85587,0.3341205
5052,2021-2-18 12,18.32929,299.9501,0.003370974,25.38884,3.75231,58.23949,0,0.00969195,961.7663,102.7067,218.7089,38.9798,293.8581,647.7101,778.3058,12.65101,56.69154,60.21299,54.46693,68.377,0.3111908
5053,2021-2-18 13,19.29402,302.9359,0.00373504,26.38995,3.436972,62.84015,0,0.01018197,1209.177,102.6408,268.3742,44.25652,297.9499,745.2393,895.4991,11.01647,49.1424,55.62807,50.1051,78.33923,0.2889426
5054,2021-2-18 14,20.17572,304.9865,0.003871043,25.80469,3.145429,72.2729,0,0.00408993,1470.287,102.5619,293.4774,46.95117,301.442,781.9241,939.581,11.20562,53.62789,53.5514,47.69677,75.18307,0.2822327
5055,2021-2-18 15,21.02678,306.0151,0.003843204,24.22145,2.937287,68.26494,0,0,1644.208,102.486,291.5002,46.69501,304.595,754.5384,906.6731,10.91451,62.50506,53.18657,47.01157,68.41918,0.2804369
5056,2021-2-18 16,21.65911,306.022,0.003773468,22.80493,2.520183,75.33518,0,0,1718.253,102.418,259.0224,42.56242,307.1098,665.3128,799.4572,10.47942,75.79825,54.19243,48.02982,58.24298,0.2824828
5057,2021-2-18 17,22.14052,304.8205,0.003748802,21.93611,2.304996,84.22539,0,0,1814.627,102.3787,206.8222,35.34863,309.4958,521.5995,626.7677,10.20746,95.22274,55.36648,49.2867,41.54987,0.2884309
5058,2021-2-18 18,22.44197,302.5034,0.003760331,21.57927,2.19213,95.13771,0,0,1809.031,102.3673,137.5474,25.37435,311.5991,336.2964,404.1029,10.35392,121.7851,54.01947,47.87431,17.06403,0.3023287
5059,2021-2-18 19,22.42024,299.1603,0.003840696,22.07831,1.982183,94.42682,0,0.02322362,1289.512,102.3818,61.16117,12.80502,313.062,132.28302,158.95463,11.31353,134.7722,52.40378,45.066,4.031192,0.3173336
5060,2021-2-18 20,22.09138,296.4411,0.003824602,22.464,2.132715,92.99146,0,0.05128446,897.8061,102.4073,16.889182,3.390817,312.8794,21.04278,25.28556,13.0918,137.962,63.37504,52.45185,0.73455627,0.3531765
5061,2021-2-18 21,21.24355,294.7484,0.003712603,23.02457,1.3631444,97.42314,0,0.07746501,722.2862,102.4374,4.464911,0.4274935,311.7775,0,0,11.4991,125.927,74.89611,66.04921,10.339895,0.5660841
5062,2021-2-18 22,19.3827,292.9122,0.007189932,51.22701,2.7080939,165.5454,0,0.08947812,347.1134,102.5152,6.317572,0.3042672,315.094,0,0,9.868946,110.9038,76.8271,64.38539,25.96686,0.5642265
5063,2021-2-18 23,18.34426,291.7732,0.008575698,64.22934,3.909511,158.6358,0,0.05835075,426.6417,102.5243,5.527731,0.3882297,317.8236,0,0,8.498013,88.15731,75.9175,60.06848,42.67957,0.5122283
5064,2021-2-19 0,17.63278,290.9337,0.009116268,71.50711,2.763143,110.9215,0,0.08103438,427.80902,102.5015,2.032124,0.09326028,319.3241,0,0,11.385737,51.57742,79.61105,60.54364,64.89528,0.4176347
5065,2021-2-19 1,17.15322,290.3556,0.008880038,71.85271,2.771125,114.7863,0,0.08682431,444.4635,102.4748,0.6602003,0.07152842,317.322,0,0,10.80762,89.51957,83.25028,62.92545,29.08727,0.3875492
5066,2021-2-19 2,16.5725,289.7842,0.008863732,74.49468,2.019777,113.4852,0,0.08694708,381.4518,102.4561,0.7738005,-0.41049083,316.4335,0,0,12.28296,136.9293,90.63087,67.6326,0.4342703,0.4194837
5067,2021-2-19 3,16.07676,289.2212,0.008766591,76.12745,1.432581,100.52023,0,0.11074399,299.8637,102.4385,-0.0721244,-0.4567201,314.4933,0,0,17.25347,137.6169,102.23331,76.25533,0.001098169,0.4746732
5068,2021-2-19 4,15.63601,288.689,0.008784335,78.5457,1.2122548,87.57196,0,0.12779417,287.0611,102.4518,-1.2084624,-0.6791755,308.347,0,0,18.7028,123.3997,119.6085,91.08692,0.09397244,0.4756812
5069,2021-2-19 5,15.09844,288.1294,0.008840681,81.94915,1.182028,79.21911,0,0.09738802,209.3904,102.4872,-1.4808297,-0.7624072,306.1984,0,0,17.74733,117.8674,141.0045,108.9288,0.025189462,0.5080592
5070,2021-2-19 6,14.71234,287.658,0.008739665,83.14484,1.2935349,66.73589,0,0.0923226,205.0439,102.5278,-2.546098,-0.8601904,303.6079,0,0,20.43288,119.1699,154.4399,120.5766,0.003571904,0.5872326
5071,2021-2-19 7,13.97495,286.9518,0.008458252,84.57175,1.284964,49.58778,0,0.10307765,150.1429,102.5689,-2.169813,-0.83725,300.2776,0,0,30.25662,122.0301,163.3476,127.6364,2.201831,0.6352075
5072,2021-2-19 8,14.7033,288.7327,0.00740812,70.86707,1.98026,61.61741,0,0.112111,114.3038,102.6059,13.191717,4.6888925,299.3052,112.5754,135.2736,23.04257,113.2732,132.4855,108.6535,12.89105,0.5530645
5073,2021-2-19 9,15.02088,289.5412,0.007230706,67.47191,2.277644,67.98395,0,0.1105582,103.472,102.6167,20.17392,6.675632,298.7724,160.771,193.1868,15.75535,85.32145,102.24763,87.4938,40.60099,0.4139613
5074,2021-2-19 10,16.11085,292.9061,0.006732999,58.86695,2.512599,76.48559,0,0.09665718,383.0807,102.6377,68.70961,14.652013,301.6305,304.6637,366.0917,14.91967,75.8901,92.01162,80.26953,54.88698,0.3878209
5075,2021-2-19 11,17.32035,297.3181,0.006136606,49.33285,2.58008,80.46437,0,0.07644824,685.954,102.6425,142.46335,25.11349,304.4959,492.788,592.1471,13.51388,61.95023,77.28826,68.82114,69.91887,0.3408186
5076,2021-2-19 12,18.25166,301.2613,0.005847062,44.16336,2.077447,73.27488,0,0.05947304,855.798,102.5931,205.5299,33.29935,306.9343,642.5749,772.1356,14.43081,51.42502,70.39969,63.20201,81.99889,0.3233177
5077,2021-2-19 13,19.29564,304.4447,0.005253649,37.01945,1.656513,66.93063,0,0.03745008,1077.7966,102.5125,249.5692,40.04315,308.9457,740.5599,889.8765,15.83255,46.62216,67.61022,60.97949,90.88638,0.3201131
5078,2021-2-19 14,20.24083,306.5868,0.004864374,32.22243,1.248059,63.18548,0,0.01284297,1374.826,102.4222,271.1983,43.56551,311.4921,777.416,934.1639,15.20823,50.09652,67.68011,60.84001,90.36668,0.3222655
5079,2021-2-19 15,21.05316,307.5258,0.004841245,30.37615,1.209461,73.04196,0,0.00842835,1481.09,102.3315,273.6661,43.53673,315.2902,749.9,901.1003,13.99096,70.26559,65.17884,57.00711,71.13265,0.3372453
5080,2021-2-19 16,21.78336,307.4451,0.004861435,29.0848,0.914237,87.84105,0,0.00682572,1569.204,102.2471,246.9541,39.80825,318.2864,661.4172,794.7768,15.6406,93.50806,64.53267,54.50789,50.0752,0.3653243
5081,2021-2-19 17,22.59252,306.2836,0.004677016,26.55116,0.9247925,259.70976,0,0,1677.807,102.1845,197.42,33.37566,320.3027,519.3203,624.0293,15.47599,93.78763,64.99679,55.64135,50.9278,0.3609075
5082,2021-2-19 18,22.91825,303.9232,0.004669731,25.95293,0.4396403,228.4078,0,0,1738.808,102.1656,133.1617,23.56629,321.7468,335.6418,403.316,13.01472,83.04056,61.73251,53.64412,57.42316,0.3440001
5083,2021-2-19 19,22.71511,299.9822,0.004905685,27.63318,2.1186639,192.0668,0,0.01039353,1100.6179,102.1752,70.77139,12.829785,323.3608,132.7361,159.49905,13.27541,102.12119,69.0609,58.60902,33.530804,0.379695
5084,2021-2-19 20,22.19978,296.8733,0.004977449,28.98199,2.676023,207.0543,0,0.04647674,496.6761,102.2053,25.92931,3.734171,322.6144,21.27228,25.56132,14.7148,130.4681,87.56929,69.95173,7.35107875,0.4285385
5085,2021-2-19 21,21.62556,295.3761,0.00503849,30.44851,1.907083,201.305,0,0.06849445,187.0375,102.2363,7.934306,0.8300586,322.2007,0,0,17.57497,125.784,84.40176,65.20164,2.868056,0.5091481
5086,2021-2-19 22,20.96749,294.4083,0.005152317,32.48618,1.745617,208.151,0,0.09559121,88.40018,102.2495,3.531399,0.4819096,321.7785,0,0,16.53852,108.8303,60.66438,47.81167,5.157549,0.5812007
5087,2021-2-19 23,19.462,292.869,0.007308352,51.49094,2.896061,186.3064,0,0.07415341,154.924,102.2447,4.152241,0.4100743,318.7051,0,0,16.71832,101.56541,60.94204,45.7276,8.153821,0.5726437
5088,2021-2-20 0,18.00622,291.4211,0.009035527,68.94554,3.051498,181.4563,0,0.08993534,182.399,102.1528,4.138668,0.2365371,320.0079,0,0,13.30533,73.09732,47.49882,33.28819,28.26205,0.4930922
5089,2021-2-20 1,17.52316,290.8999,0.009299788,73.19142,2.640725,190.7925,0,0.1018321,92.71481,102.1188,2.879589,0.08558396,319.3013,0,0,12.43942,61.00232,50.92948,33.90848,38.10729,0.4407846
5090,2021-2-20 2,17.18964,290.4481,0.009295265,74.75623,2.201131,192.2257,0,0.08502551,278.1483,102.1002,1.3418239,-0.26195027,319.1768,0,0,11.164975,53.25503,51.70095,34.003,42.72284,0.3994641
5091,2021-2-20 3,16.77419,289.9744,0.009325567,77.07434,1.4044736,195.0956,0,0.08343577,262.7513,102.0783,0.6206387,-0.3769253,319.2358,0,0,9.952067,49.25597,52.52669,34.311,41.63894,0.3724024
5092,2021-2-20 4,16.02353,289.2907,0.00899486,78.10235,1.395167,241.8135,0,0.08983237,82.18493,102.086,1.4450038,-0.4297927,317.7384,0,0,8.055042,62.37335,51.82941,34.70627,21.36657,0.312065
5093,2021-2-20 5,15.24392,288.5525,0.008845554,80.90139,1.2143724,230.4022,0,0.07047414,40.74619,102.1155,1.960588,-0.5552078,315.5782,0,0,7.207419,64.60935,54.79886,36.9818,13.093638,0.3065039
5094,2021-2-20 6,14.83342,288.0976,0.008824502,82.96608,0.8596627,210.7784,0,0.05523753,36.12714,102.1495,1.416438,-0.520774,315.1285,0,0,7.415277,73.83322,60.65533,40.69551,4.3053349,0.3317874
5095,2021-2-20 7,14.52564,287.7234,0.008837006,84.82764,0.6010145,206.5404,0,0.0542546,29.47082,102.1785,0.595636,-0.4592042,314.806,0,0,9.741141,79.15624,69.90782,46.48709,2.764385,0.3983361
5096,2021-2-20 8,15.42055,289.8094,0.009064603,82.04382,0.5773917,209.1052,0,0.09776188,57.18577,102.2073,15.23508535,3.2853829,316.1813,112.7182,135.4451,13.58027,72.17868,66.40586,47.11803,20.73654,0.4554861
5097,2021-2-20 9,15.78382,290.6887,0.009068569,80.07765,0.4608573,209.458,0,0.09946114,67.70392,102.2145,21.598,4.957678,316.5791,161.1166,193.6019,10.973177,54.79161,55.13918,42.51769,57.33755,0.4125784
5098,2021-2-20 10,17.25718,294.7991,0.009076871,72.91189,0.9612726,167.5616,0,0.03366415,341.20386,102.2362,63.43126,12.319872,320.3353,303.8284,365.0879,11.192668,71.32238,57.68269,47.08495,58.08139,0.5062597
5099,2021-2-20 11,18.81256,299.4693,0.009022654,65.45067,1.6599873,152.7578,0,0.02340312,601.0209,102.2403,138.13946,22.8539,324.9546,490.3733,589.2456,10.440371,68.71959,57.07068,48.69688,75.44578,0.4964755
5100,2021-2-20 12,20.05949,303.4439,0.008529084,57.03007,1.658873,148.9181,0,0.01211337,818.3102,102.191,201.0457,32.23465,328.3839,638.9355,767.7618,9.81448,58.79446,56.59962,48.8395,101.8232,0.4670015
5101,2021-2-20 13,21.19705,306.4477,0.008050038,50.00867,1.711867,153.6135,0,0.01011588,1005.3269,102.1066,250.5425,39.52151,331.9732,735.3826,883.6557,9.846015,53.49164,55.73588,48.76079,123.9261,0.4588355
5102,2021-2-20 14,22.21596,308.4638,0.007738621,44.97115,1.665764,156.5329,0,0.00548466,1220.9029,102.0142,276.5392,43.45175,335.6954,771.4899,927.0432,10.27741,61.43854,53.48303,47.59767,129.848,0.4900205
5103,2021-2-20 15,23.1684,309.4623,0.007432011,40.55458,1.552076,163.1431,0,0.00749052,1449.933,101.9234,275.336,43.86431,338.8374,744.6313,894.7688,10.147751,64.57528,51.98312,46.83825,133.6138,0.5007699
5104,2021-2-20 16,23.84493,309.0204,0.007326315,38.23351,1.941785,193.9827,0,0.00644007,1575.192,101.8377,257.9877,40.80174,341.8376,656.6708,789.0726,9.027069,49.56003,49.15947,44.55277,149.0705,0.4467351
5105,2021-2-20 17,24.39527,307.735,0.007068369,35.60777,1.901837,192.6406,0,0.00591858,1584.681,101.7821,208.5257,34.08415,343.3022,515.6787,619.6531,7.871948,34.44863,48.87832,44.41339,160.0925,0.3863878
5106,2021-2-20 18,24.67225,305.367,0.007003392,34.68411,1.797244,196.6692,0,0.00604701,1599.581,101.7623,141.3232,24.1585,344.2892,333.5501,400.8024,8.253355,36.055,52.04598,45.66358,142.365,0.3855205
5107,2021-2-20 19,24.58145,301.9196,0.007094614,35.34757,1.861436,212.6286,0,0.00481518,1528.388,101.7747,70.24771,12.196698,345.6233,132.60291,159.33942,6.970922,47.28773,35.12258,30.47469,96.89562,0.4243023
5108,2021-2-20 20,23.00838,298.087,0.008597886,47.66264,4.823716,186.1272,0,0.1343034,792.2303,101.8186,44.43038,3.420316,346.2664,21.3936,25.70712,7.97062,48.49875,36.62214,31.0087,82.43424,0.4231284
5109,2021-2-20 21,21.41291,295.7195,0.009188702,56.07736,5.783682,178.4018,0,0.1994539,433.0212,101.864,32.63815,1.057164,343.5491,0,0,9.108508,40.47769,44.17516,36.20458,87.28728,0.3281119
5110,2021-2-20 22,20.17428,294.2588,0.009282302,61.3807,5.442073,186.2058,0,0.1595268,378.9294,101.8938,24.82446,0.8278113,339.5819,0,0,11.01097,48.9987,46.88493,38.02624,71.537,0.3308751
5111,2021-2-20 23,19.48788,293.336,0.009216923,63.69017,4.837955,184.9297,0,0.1544795,264.4412,101.8914,16.70236,0.6749331,336.6405,0,0,12.91169,61.74226,49.39142,39.66094,50.63555,0.3701408
5112,2021-2-21 0,18.83536,292.2902,0.009571849,68.93362,3.453065,187.8487,0,0.150221,138.3942,101.8064,5.579672,0.3492731,332.124,0,0,15.18623,75.64944,54.57117,41.13104,31.89753,0.3999778
5113,2021-2-21 1,18.5176,291.866,0.009870533,72.56217,2.97608,186.8677,0,0.11499969,352.1061,101.7929,3.099406,0.1925667,332.228,0,0,14.14,74.16811,55.31712,40.33755,32.25374,0.3687273
5114,2021-2-21 2,18.08813,291.4255,0.01000708,75.64783,1.763018,180.662,0,0.1306827,101.29832,101.7844,2.467749,-0.2774834,331.839,0,0,12.92185,76.05014,54.57904,39.28701,28.88319,0.3550466
5115,2021-2-21 3,17.61239,290.9313,0.009750154,75.99078,0.9732283,216.4204,0,0.1387543,91.6089,101.7777,2.071582,-0.2377587,330.7805,0,0,10.52467,76.8438,51.99616,37.53553,22.82585,0.3461124
5116,2021-2-21 4,17.12892,290.4118,0.009525069,76.60644,0.6109687,204.9074,0,0.1305205,45.43379,101.7857,1.634239,-0.3432088,329.2387,0,0,10.378281,87.71864,54.42223,38.7327,10.703326,0.375141
5117,2021-2-21 5,17.01825,290.1761,0.00981092,79.54125,0.366681,148.1476,0,0.10731992,88.4444,101.8114,0.1002949,-0.3390841,328.6188,0,0,12.730595,99.84528,62.1239,45.42185,4.00175255,0.4772196
5118,2021-2-21 6,16.7549,289.8402,0.009910705,81.79034,0.247154,161.1138,0,0.08672047,99.92963,101.8424,-0.7934267,-0.3407877,327.3397,0,0,13.74665,105.7271,72.80191,54.06308,0.081412598,0.5631232
5119,2021-2-21 7,16.47259,289.4993,0.009934615,83.55539,0.33632324,222.4332,0,0.09797338,46.34823,101.8729,-1.5171816,-0.3783714,326.3969,0,0,16.21338,106.0126,86.56334,64.13272,2.320437,0.6700878
5120,2021-2-21 8,17.13769,291.4077,0.010007964,80.73847,0.5306917,194.8453,0,0.08713077,74.74736,101.9038,13.661136,3.6828143,326.8945,113.9096,136.8766,15.50221,90.32637,67.9568,53.74766,24.45536,0.6726918
5121,2021-2-21 9,17.44645,292.2843,0.010013214,79.04977,0.5775511,183.7636,0,0.08295987,106.02758,101.9131,20.5986,5.297858,327.0901,162.9854,195.8476,11.383906,79.67924,50.6412,41.45711,50.45855,0.5967438
5122,2021-2-21 10,18.91281,296.177,0.009756741,70.38916,1.413888,172.9199,0,0.0491736,345.8977,101.9313,66.57222,13.692293,331.0906,306.5841,368.3997,10.253243,81.76425,49.60252,42.08136,58.29748,0.5773364
5123,2021-2-21 11,20.34314,300.8131,0.009248303,60.66294,1.971893,157.2538,0,0.02824248,600.6648,101.9275,138.82468,24.96688,335.2393,493.1251,592.5519,9.17571,64.25368,47.50658,40.83912,88.88341,0.4890198
5124,2021-2-21 12,21.5271,304.3519,0.008579985,52.11251,2.541378,169.1815,0,0.01219152,780.6989,101.8782,211.0833,35.32502,337.9784,641.7198,771.1075,8.04318,44.56432,45.57867,39.93139,126.51755,0.4258755
5125,2021-2-21 13,22.67555,307.2279,0.007992456,45.11772,2.620628,174.644,0,0.01035909,942.9333,101.8081,260.0534,42.80406,340.8835,736.4941,884.9906,7.968151,44.54125,45.37477,40.03325,142.24431,0.4416073
5126,2021-2-21 14,23.80391,309.2719,0.007512444,39.47619,2.591271,176.5118,0,0.01727026,1137.6,101.7293,284.4044,47.04744,343.3846,773.457,929.4071,7.027897,34.28927,42.52397,37.58778,155.34987,0.3933558
5127,2021-2-21 15,24.66212,310.2119,0.007730027,38.38644,2.571573,175.9036,0,0.01415001,1294.379,101.6527,286.0692,46.72823,347.8389,746.2658,896.733,5.876284,18.822805,37.59274,33.49535,167.6122,0.3309375
5128,2021-2-21 16,25.40248,309.9885,0.007859018,37.16746,2.687748,193.2199,0,0.01660708,1466.315,101.5802,263.5962,43.04079,351.7637,658.3692,791.1136,5.917984,16.1386,36.81649,32.76589,177.4472,0.322416
5129,2021-2-21 17,25.86546,308.6559,0.008115398,37.21527,2.784145,199.1413,0,0.01494409,1520.565,101.5339,217.2573,35.69939,354.6875,517.0227,621.2685,6.386145,22.01534,34.01618,29.77266,149.3923,0.3173011
5130,2021-2-21 18,25.80838,305.7336,0.008527572,39.23192,3.903002,188.6487,0,0.01683199,1303.89,101.5264,164.4903,26.40138,357.9895,334.5317,401.9821,6.378457,32.94837,28.81226,24.82985,106.39042,0.341169
5131,2021-2-21 19,24.84051,301.5874,0.008387733,41.10197,5.633685,183.3117,0,0.0956774,908.0704,101.5714,98.66043,15.12185,355.3088,134.32219,161.40503,5.776824,44.5344,25.9336,21.97158,73.77916,0.3516745
5132,2021-2-21 20,23.42753,298.2139,0.008331186,44.61451,6.238365,177.3917,0,0.1395689,554.2035,101.6261,48.74332,4.450034,350.224,22.11675,26.5761,6.299029,58.44275,25.21105,20.82806,46.56914,0.3715424
5133,2021-2-21 21,22.14374,296.2683,0.008729754,50.7764,6.048337,174.7443,0,0.01811139,408.2472,101.674,28.11628,1.268817,345.6768,0,0,7.269361,69.45698,25.90475,20.72697,29.51014,0.3822709
5134,2021-2-21 22,21.13139,295.0201,0.009455032,58.72699,5.409675,175.0352,0,0.02076101,350.6968,101.7235,19.31784,0.8964761,342.1003,0,0,9.612914,85.26173,29.3087,22.52296,10.662836,0.4278602
5135,2021-2-21 23,20.43237,294.1433,0.010048518,65.21648,4.633738,177.2679,0,0.0048822,296.4502,101.7205,12.90032,0.5903538,340.0123,0,0,11.7704,90.47086,33.28854,24.19519,2.21589,0.4699863
5136,2021-2-22 0,19.49609,292.8094,0.009964398,68.63059,3.229083,182.0717,0,0,344.485,101.6709,2.71917,0.3022364,334.7458,0,0,13.08265,87.24003,34.06852,23.06552,6.40026,0.3964829
5137,2021-2-22 1,18.87141,292.2495,0.01037753,74.41211,1.833192,178.8798,0,0.04252628,102.44077,101.6328,2.89477,-0.2491996,333.4213,0,0,13.345059,89.98095,37.79704,24.27477,3.034874,0.4010757
5138,2021-2-22 2,18.43055,291.7549,0.01055071,77.83483,1.0494744,185.2844,0,0.02874648,261.5095,101.6143,2.128539,-0.3263353,333.0313,0,0,13.93846,90.53403,41.86273,25.53217,1.0851215,0.3953032
5139,2021-2-22 3,18.03601,291.3049,0.01058163,80.07664,0.5523908,240.0603,0,0.01547826,162.9619,101.5943,1.4467073,-0.4729083,332.3801,0,0,12.84913,89.16883,45.9443,27.84515,0.0319462,0.3688232
5140,2021-2-22 4,17.40882,290.6788,0.009940492,78.27899,0.514366,249.0541,0,0.01506617,47.4071,101.5948,1.4647,-0.3390451,330.5114,0,0,10.055648,82.04616,50.16472,32.10965,0.01026482,0.3249292
5141,2021-2-22 5,17.02743,290.2424,0.00991207,80.01769,0.2389686,271.1486,0,0.01135015,20.53941,101.6229,0.7933981,-0.3053404,329.2575,0,0,10.227218,78.45442,56.86633,37.69627,0.014883261,0.3241557
5142,2021-2-22 6,16.69698,289.8541,0.009729575,80.40275,0.23786584,282.4367,0,0.00916986,20.51014,101.6608,0.0865939,-0.3152233,328.4211,0,0,12.05305,79.5964,65.02459,43.28059,0.01743499,0.3740304
5143,2021-2-22 7,16.47728,289.5598,0.009715573,81.49516,0.15684807,263.5165,0,0.00790489,20.49509,101.6977,-0.8314382,-0.2979672,328.2234,0,0,17.64067,81.74876,75.48225,49.60621,1.825394,0.4776572
5144,2021-2-22 8,17.27417,291.6275,0.009819551,78.33902,0.1779044,206.7341,0,0.009932326,55.99684,101.7338,14.6551269,3.9912727,329.3816,115.9886,139.3749,22.17777,74.15161,56.38357,38.80828,15.058634,0.499377
5145,2021-2-22 9,17.6717,292.5647,0.009909761,76.8914,0.2691551,222.4916,0,0.006585376,73.90009,101.7476,21.2157,5.684989,329.6981,165.6377,199.0347,12.693711,53.15271,35.94154,25.84802,44.70477,0.3416709
5146,2021-2-22 10,19.11125,296.7871,0.01022985,72.50597,0.6533277,212.7196,0,0,249.17568,101.7637,62.53922,12.911866,333.539,308.3586,370.5319,10.512694,58.52178,37.66906,27.86144,52.70077,0.3724032
5147,2021-2-22 11,20.71592,301.6044,0.01047604,66.96743,1.3733639,134.2156,0,0,527.1926,101.7626,133.98845,23.58793,338.7701,494.5637,594.2805,9.071229,60.82281,37.84872,29.68302,70.74566,0.3920614
5148,2021-2-22 12,21.98422,305.6188,0.010180444,59.97459,1.4030265,143.1524,0,0,704.3089,101.7147,197.2063,33.04616,343.6349,642.3218,771.831,7.51378,48.61742,36.8139,30.32328,94.57685,0.34074
5149,2021-2-22 13,23.26984,308.6445,0.009430728,51.1648,1.621095,168.5379,0,0,857.3065,101.6358,247.0257,41.06588,347.7987,738.4764,887.3722,6.795278,43.3238,37.19988,31.73522,111.53043,0.3216164
5150,2021-2-22 14,24.51815,310.6468,0.008365142,41.96795,1.852307,175.7945,0,0,990.1266,101.5492,273.7924,46.30854,349.3867,775.8209,932.2472,6.42943,44.12783,35.4847,30.75218,130.65952,0.3337588
5151,2021-2-22 15,25.63756,311.6067,0.007695943,36.00894,2.01081,179.0808,0,0,1149.396,101.465,275.3028,47.37648,351.432,749.7853,900.962,5.71859,45.75345,34.18979,29.8029,140.57534,0.3358144
5152,2021-2-22 16,26.47506,311.4917,0.00760676,33.69463,2.004252,183.669,0,0,1217.677,101.384,249.7696,43.66489,354.4191,661.7358,795.1591,5.178632,43.51237,32.18264,27.85026,138.90545,0.3117459
5153,2021-2-22 17,26.9157,310.1717,0.00811394,34.8627,1.922929,197.3023,0,0,1343.41,101.3378,203.7946,35.63906,358.1919,519.6207,624.39,4.737778,38.65285,27.95742,23.99903,135.76644,0.2756368
5154,2021-2-22 18,27.16573,307.7346,0.008440088,35.62227,1.984691,206.7755,0,0,1360.4,101.3383,141.2303,25.2376,361.2007,336.9592,404.8998,5.967213,39.59753,27.06044,22.86397,123.82644,0.279627
5155,2021-2-22 19,27.10112,304.3179,0.008519287,36.08433,2.016959,208.228,0,0.02188851,1202.049,101.3671,69.62585,12.929704,362.6407,136.00845,163.43141,7.217349,71.53881,20.59087,16.59838,39.37538,0.3716456
