,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
4885,2021-2-11 16,22.43769,305.5146,0.007370484,41.92647,3.672435,252.263175,0,0.1305199,1675.315,101.4182,255.5517,41.53223,341.7509,627.9846,754.6031,3.986648,54.05891,16.7084,14.63301,101.67731,0.3822235
4886,2021-2-11 17,22.95407,304.3566,0.007295927,40.13858,3.590241,251.679144,0,0,1722.39,101.3739,203.6557,34.35647,333.3163,493.8861,593.4668,4.07542,64.24086,17.10869,14.74529,93.77469,0.3887866
4887,2021-2-11 18,23.11876,301.9391,0.007280462,39.6363,3.851855,241.466262,0,0.1006446,1725.156,101.3744,137.5295,24.63545,334.7338,312.4285,375.4232,4.441348,78.57958,19.32414,16.12952,72.73317,0.4080713
4888,2021-2-11 19,22.91352,298.7567,0.007421841,40.96433,3.748605,245.807297,0,0.7931479,1591.734,101.4041,58.35056,11.900845,335.7021,114.33933,137.39338,3.480895,73.15955,18.78751,15.23154,63.41153,0.380956
4889,2021-2-11 20,22.47183,296.3588,0.007390823,41.9964,3.239126,118.10243,0,0.7988562,1561.185,101.4633,13.09961,3.113857,334.8497,16.26672,19.54653,4.358235,91.6354,23.39835,19.13896,38.37398,0.3932254
4890,2021-2-11 21,21.89902,295.136,0.007680329,45.30784,4.246869,33.62227,0,0.6664251,711.287,101.5234,1.4323448,1.25855,334.7679,0,0,4.647361,102.15486,26.50467,22.22018,22.21889,0.388905
4891,2021-2-11 22,20.73715,293.8173,0.007900842,50.35059,4.417058,28.13191,0,0.5077178,409.6736,101.5759,-1.420344,1.069962,330.6393,0,0,6.13755,115.89512,26.63886,22.97322,8.792131,0.380487
4892,2021-2-11 23,19.42065,292.4812,0.007876917,54.53256,5.179371,28.14016,0,0.8094303,514.6689,101.5933,-1.957228,1.0956692,326.3202,0,0,8.176732,97.7803,25.57597,22.27656,22.28364,0.3583307
4893,2021-2-12 0,18.46221,291.6687,0.007631719,56.21927,3.040921,28.40323,0,0.4629974,629.975,101.5878,2.462614,0.6558166,340.1266,0,0,8.953786,110.01142,30.07538,25.40092,12.72669,0.4098229
4894,2021-2-12 1,17.57355,290.4506,0.007401315,57.8018,3.278858,15.820032,0,0.4608637,623.2057,101.596,-3.873695,0.4874368,315.3536,0,0,8.218602,120.0683,32.52797,27.1028,4.864351,0.4072348
4895,2021-2-12 2,16.96495,289.7884,0.007277873,59.19852,3.028536,260.96941,0,0.5506086,605.9013,101.6142,-4.461373,0.365812,311.5798,0,0,8.531205,114.4764,37.58048,30.04373,8.8838648,0.4059654
4896,2021-2-12 3,16.35137,289.1815,0.007250546,61.43001,2.475644,257.04654,0,0.5927485,402.7596,101.622,-3.929069,0.1619441,309.2986,0,0,8.626436,107.2168,38.42581,30.59739,12.9192764,0.4095341
4897,2021-2-12 4,15.50327,288.4451,0.007398027,66.25293,1.756396,337.5364,0,0.5021629,360.3916,101.6486,-2.565389,-0.22447972,306.648,0,0,8.647647,105.4723,41.39554,33.03873,12.009349,0.4359342
4898,2021-2-12 5,14.92253,287.8149,0.007343856,68.35755,1.79651,336.3841,0,0.4029393,269.4408,101.7,-3.190394,-0.2949748,303.8946,0,0,8.896248,102.24825,47.21251,37.77238,11.933291,0.4689693
4899,2021-2-12 6,14.37746,287.2495,0.007381647,71.28763,1.67698,332.4957,0,0.3101046,237.2163,101.7543,-3.442183,-0.4206221,301.9717,0,0,10.007986,110.5168,63.05236,49.67953,2.572758,0.5379413
4900,2021-2-12 7,13.92372,286.7217,0.007475809,74.46635,1.886777,326.8414,0,0.22671853,216.0303,101.8033,-4.370927,-0.5071676,300.6982,0,0,13.43991,119.861,90.76676,69.24725,2.155193,0.6765725
4901,2021-2-12 8,14.40565,288.1847,0.007308708,70.50228,2.749397,352.6852,0,0.20346945,133.7318,101.8501,11.280579,4.3943469,300.5239,101.7793,122.3005,18.28793,129.8463,103.3463,82.57109,7.847393,0.7415658
4902,2021-2-12 9,14.67838,288.896,0.007278054,68.94714,3.018512,251.54956,0,0.20550957,107.69816,101.8657,18.30837,6.540918,300.7384,145.4326,174.7555,12.70002,112.0449,75.01523,61.22181,19.50367,0.5317225
4903,2021-2-12 10,15.80356,292.2924,0.007025851,61.87896,2.834965,14.13973,0,0.16831717,265.48306,101.8944,63.44857,13.978446,303.2703,287.6404,345.6367,9.139654,106.5453,54.25742,44.37506,27.87063,0.4293284
4904,2021-2-12 11,17.42125,296.9268,0.006677547,52.88061,2.763524,33.42436,0,0.09494127,565.2596,101.9043,132.52509,24.91067,307.687,473.6831,569.1903,8.343318,88.11314,33.92938,30.02903,38.02056,0.3705683
4905,2021-2-12 12,18.69307,301.0165,0.006559845,47.74151,2.361837,41.85976,0,0,841.6086,101.8642,193.7273,33.72136,311.5743,622.0114,747.4255,8.255472,79.43347,29.51661,26.4942,46.25792,0.3504138
4906,2021-2-12 13,19.79667,304.2743,0.006516859,44.11933,1.88553,40.59078,0,0,1155.8513,101.7994,237.3799,39.94343,315.2872,718.32,863.1527,7.680646,76.97344,27.24964,24.2928,54.99086,0.344982
4907,2021-2-12 14,20.71776,306.4532,0.006441401,41.05397,1.454041,37.74481,0,0,1418.872,101.7268,259.4057,43.09944,318.892,754.1767,906.2391,6.557597,75.74505,26.93736,24.02305,71.51919,0.3382279
4908,2021-2-12 15,21.56647,307.5104,0.00637971,38.47245,1.2185447,28.38977,0,0,1518.231,101.6593,258.6982,42.9459,322.2629,727.0185,873.605,6.789432,81.22801,28.8492,25.47965,78.31466,0.3492179
4909,2021-2-12 16,22.34581,307.1298,0.006410018,36.74917,1.7538,109.984219,0,0,1636.606,101.5948,242.9196,39.9266,325.5981,638.8393,767.6466,8.064198,90.8091,30.32402,26.58516,68.24262,0.3673806
4910,2021-2-12 17,22.78897,305.9322,0.006294252,35.05592,1.230723,110.83582,0,0,1715.184,101.5591,188.8258,32.3513,327.6922,497.5626,597.8845,8.085326,86.70369,31.87572,28.03275,78.9967,0.3734998
4911,2021-2-12 18,23.17841,303.3623,0.006122575,33.26674,1.821922,244.70431,0,0,1799.299,101.5582,130.5649,23.37284,329.0971,315.7695,379.437,8.532595,98.53388,34.16215,29.58702,62.99651,0.3881908
4912,2021-2-12 19,23.11497,299.9945,0.006151148,33.56911,1.4760187,250.38777,0,0,1767.949,101.587,56.66597,10.858454,329.937,116.82161,140.3759,8.917816,97.95353,38.27945,32.38196,57.34504,0.4011034
4913,2021-2-12 20,22.66914,297.1851,0.006151736,34.55008,1.5982347,262.08542,0,0,1704.204,101.6244,16.312269,2.614811,330.0472,16.90527,20.31381,18.69703,124.9126,48.67636,38.40469,34.26779,0.5024654
4914,2021-2-12 21,22.23784,295.7727,0.006382123,36.90485,2.531537,210.7645,0,0.3028398,499.67255,101.6711,4.884129,1.011116,330.2304,0,0,20.49008,120.8923,66.66518,49.94663,37.70291,0.5725113
4915,2021-2-12 22,21.15926,294.5503,0.006538551,40.58787,0.9012201,167.23565,0,0.3750719,660.7801,101.7103,2.915169,0.05753803,329.3754,0,0,20.63336,118.8541,64.49637,48.51887,10.1409924,0.5206807
4916,2021-2-12 23,20.138,293.452,0.007955023,53.07351,2.693554,223.5715,0,0.4689921,130.3654,101.733,2.4934514,0.4394969,328.5829,0,0,18.34549,98.64532,48.1321,35.74611,10.892942,0.4439024
4917,2021-2-13 0,18.87937,291.8488,0.008087226,58.12603,3.283958,59.43747,0,0.4322555,317.34209,101.685,-2.876213,0.5082954,324.5507,0,0,8.921387,109.071,39.70088,31.48941,0.07958316,0.3935975
4918,2021-2-13 1,18.33581,291.2892,0.008261737,61.5483,2.685094,78.76547,0,0.522699,344.22159,101.678,-2.675585,0.126019,323.4976,0,0,9.445672,103.2148,41.3127,33.57028,0.349935825,0.3949426
4919,2021-2-13 2,17.91312,290.7273,0.008292124,63.46039,2.976736,65.972,0,0.4460743,381.8604,101.6742,-4.909907,0.1533394,323.1977,0,0,11.71012,108.95308,44.67437,35.63448,0.317694312,0.5124846
4920,2021-2-13 3,17.80159,290.5617,0.008176358,62.95884,2.852964,46.51985,0,0.5006876,399,101.6737,-5.025205,0.140507,323.8,0,0,12.70517,108.0891,46.84537,36.55329,0.01034278,0.5064134
4921,2021-2-13 4,17.37219,290.1314,0.008302548,65.76735,2.366863,47.8425,0,0.5037462,329.4774,101.698,-4.797949,-0.1172979,323.4326,0,0,10.72962,105.0537,50.72329,39.30651,0.00058778,0.4570781
4922,2021-2-13 5,16.66956,289.5767,0.00842036,69.82727,1.633976,33.23408,0,0.5874595,208.562,101.7434,-2.984599,-0.40061625,322.1326,0,0,9.603334,105.22264,59.22556,45.30241,1.32E-06,0.3993551
4923,2021-2-13 6,16.24816,289.1078,0.008204907,69.9415,1.688016,32.67752,0,0.7446227,163.2346,101.7933,-3.582806,-0.3357446,321.0083,0,0,12.79061,112.63863,76.18539,55.37957,9.24E-08,0.5281233
4924,2021-2-13 7,16.21896,289.4892,0.00774853,66.3009,1.577244,40.92703,0,0.8468547,63.19981,101.846,1.474453,0.452142,362.8788,0,0,16.45396,117.7172,94.58701,66.27212,0.9281742,0.64107
4925,2021-2-13 8,16.7168,290.9136,0.008051171,66.68728,1.856857,50.74786,0,0.7092953,126.9502,101.8885,14.301939,5.0305497,334.2652,101.6414,122.1346,14.911522,101.70029,81.66104,62.57219,6.276093,0.48851
4926,2021-2-13 9,16.96808,291.5067,0.0081548,66.36265,1.920055,49.63729,0,0.6338723,120.1114,101.9014,18.47883,6.518133,342.8119,123.27467,148.12972,9.908896,93.17342,64.84192,52.93883,14.13426,0.3921781
4927,2021-2-13 10,18.06414,294.9521,0.00872579,66.23182,1.823994,66.56903,0,0.6477316,337.2759,101.9336,60.67875,13.333571,345.4705,264.32327,317.61792,7.283813,89.69188,52.62712,44.99727,23.6205,0.3804474
4928,2021-2-13 11,19.165,299.36,0.009091393,64.14292,1.861536,74.86967,0,0.461214,776.2046,101.9388,129.39219,23.08184,365.3924,432.7685,520.0263,5.830788,71.07499,43.59632,38.63246,47.65747,0.3613895
4929,2021-2-13 12,19.96411,303.1006,0.008989989,60.17586,1.507673,83.90852,0,0.3390575,1030.1192,101.8928,191.5217,31.68386,331.845,617.8536,742.4293,5.463317,64.62857,39.96072,35.81945,62.51069,0.3386768
4930,2021-2-13 13,20.97561,306.1581,0.008636551,54.15409,1.218517,70.21088,0,0.1097845,1276.216,101.81,236.4807,38.4933,334.2612,713.9254,857.8719,5.697226,64.81831,39.95697,35.88982,66.59604,0.3346424
4931,2021-2-13 14,21.71464,303.9662,0.008391707,50.14515,1.0275893,182.67714,0,0.7973316,1362.061,101.7234,163.6801,24.26338,392.3045,365.7306,439.4718,5.693632,65.26988,41.56737,37.51109,71.86155,0.3296429
4932,2021-2-13 15,22.32258,307.7846,0.008343081,47.90713,0.7331007,184.5936,4.69E-08,0.2977781,1485.013,101.6447,235.4588,40.94064,358.5689,700.4751,841.709,5.863943,76.13306,41.13611,37.02219,65.09836,0.3344086
4933,2021-2-13 16,22.88102,306.0015,0.008284836,45.88424,1.345026,293.6955,5.53E-07,0.2980071,1556.241,101.5729,190.2301,30.59557,364.5808,475.5154,571.3922,7.55006,80.78029,42.36843,37.94686,65.02881,0.3411798
4934,2021-2-13 17,23.2613,304.9052,0.008054928,43.54318,0.8776338,63.71809,0,0.740515,1646.291,101.5375,147.4761,25.30165,368.1745,371.1271,445.9557,9.574531,94.25725,45.84763,40.60956,56.56203,0.3616803
4935,2021-2-13 18,22.78265,300.1432,0.008477305,47.23097,2.79672,137.5079,0,0.8055828,978.9331,101.5473,81.37532,11.138237,403.7206,89.03323,106.98496,10.265578,105.5282,47.38102,40.35809,46.17687,0.3992124
4936,2021-2-13 19,22.88307,298.9687,0.008503367,47.09257,1.917982,166.7969,0,0.6452852,1033.4902,101.5855,46.24652,7.669331,367.8785,65.60007,78.82669,10.331146,127.9082,44.71953,38.25395,21.607011,0.4942306
4937,2021-2-13 20,22.48733,296.8307,0.008557525,48.62089,1.712453,159.0762,0,0.556369,710.3052,101.6214,16.8696,2.3194628,351.4906,15.93789,19.1514,11.292509,117.3385,28.28059,23.56178,6.337588,0.4587824
4938,2021-2-13 21,21.70534,295.6885,0.009252229,55.2963,3.364161,185.7895,0,0.7783324,435.883,101.677,14.974201,1.0369481,365.7972,0,0,14.52528,86.13603,27.31316,20.6192,12.717443,0.3948193
4939,2021-2-13 22,20.7216,294.5671,0.009789055,62.37989,4.281023,202.9316,0,0.834692,336.7894,101.7179,15.180264,0.9319247,364.4177,0,0,16.170589,90.18976,32.07854,22.31343,4.849725,0.4435862
4940,2021-2-13 23,19.83138,293.4676,0.009867297,66.57973,4.00286,195.3857,0,0.6299041,262.9324,101.7334,9.815824,0.614121,345.9474,0,0,21.155961,92.7252,34.39326,22.37484,1.36793508,0.478951
4941,2021-2-14 0,19.19238,292.5804,0.009553598,67.17472,2.687069,232.1194,0,0.5239941,109.44572,101.6794,3.40117,0.3139923,336.8873,0,0,13.76179,67.41127,41.29747,26.56116,19.255467,0.3811831
4942,2021-2-14 1,18.49757,291.8794,0.00954449,70.17674,1.775348,193.2138,0,0.5053587,92.16064,101.6679,2.868348,0.036946148,334.7605,0,0,10.777802,65.58058,41.59272,25.61608,19.103977,0.3456109
4943,2021-2-14 2,18.12793,291.4088,0.009802067,73.81943,2.31115,185.1372,0,0.4582789,188.8118,101.6617,1.596991,0.071573225,333.048,0,0,9.7177,67.62514,42.91636,25.82502,15.922054,0.3241507
4944,2021-2-14 3,17.76237,290.9417,0.009842393,75.90876,2.164863,203.7508,0,0.3212322,178.4152,101.6526,0.3618159,-0.141070625,331.5221,0,0,12.03162,83.96361,47.83583,28.05284,5.0402947,0.3661931
4945,2021-2-14 4,17.25695,290.442,0.01023543,81.58958,1.508502,202.931,0,0.3432073,140.3955,101.6497,0.4313019,-0.7501866,330.4166,0,0,15.85481,91.88345,58.68505,34.23795,0.006872799,0.4461227
4946,2021-2-14 5,16.98134,290.0828,0.01011281,82.10323,1.3323895,200.694,0,0.2817997,121.6841,101.6694,-0.59667,-0.6888235,329.3173,0,0,12.43407,89.29438,60.5007,36.11027,0.58370048,0.3723726
4947,2021-2-14 6,16.58928,289.648,0.009883454,82.36319,0.9312376,212.3369,0,0.3111591,83.00616,101.7017,-1.1205349,-0.4939367,328.262,0,0,10.225789,85.45024,60.74461,39.65051,1.141941319,0.3612109
4948,2021-2-14 7,16.14968,289.1851,0.009480504,81.32193,1.2252552,233.2217,0,0.2336043,83.82783,101.7331,-1.414427,-0.5222191,326.2598,0,0,11.282267,86.2939,70.10355,49.89851,3.378755,0.4171551
4949,2021-2-14 8,16.4752,290.7409,0.00935759,78.7493,1.1510548,243.2518,0,0.2661204,82.12508,101.7709,13.632802,4.0063423,325.6836,103.7568,124.6763,11.5144,69.73154,62.36353,48.00045,24.90165,0.4039135
4950,2021-2-14 9,16.66006,291.4162,0.00933524,77.50922,1.2663061,252.6649,0,0.2565786,87.92519,101.782,19.63816,5.414473,325.4874,146.5971,176.1542,10.81045,47.77802,53.53249,43.49578,57.44229,0.3978905
4951,2021-2-14 10,17.90837,295.1038,0.009158833,70.48325,1.3224181,246.6197,0,0.1772679,290.9793,101.7995,61.93552,13.050003,327.8632,288.2617,346.383,13.94688,54.78966,55.80793,46.57217,64.27864,0.5374919
4952,2021-2-14 11,19.39243,299.9828,0.00892731,62.27706,1.407836,248.491,0,0.09829318,493.2588,101.7938,127.75685,23.67851,331.0541,474.8812,570.6297,14.550696,51.26608,55.49822,45.78024,87.68806,0.6174267
4953,2021-2-14 12,20.78509,303.9314,0.008388472,53.5397,1.514087,267.8948,0,0.03083732,800.9519,101.74,190.1606,33.72154,333.8392,622.6978,748.2497,11.786818,37.23824,53.72819,45.64576,117.7053,0.4492634
4954,2021-2-14 13,21.89243,306.8254,0.008175699,48.54574,1.5796951,276.8494,0,0.01381554,1104.9561,101.6618,238.2652,40.72489,336.4973,716.9774,861.5393,11.71253,37.46525,51.82796,46.07234,126.5258,0.4103847
4955,2021-2-14 14,22.92945,308.5751,0.008069899,44.71968,1.977164,288.1718,0,0.002941098,1333.95,101.5741,270.8703,44.95042,340.3494,752.7658,904.5436,10.060947,26.16403,47.03089,42.07795,152.9754,0.4056601
4956,2021-2-14 15,23.79355,309.5359,0.008141836,42.61686,1.870393,287.4631,0,0,1489.543,101.4882,269.3509,44.62997,344.8393,724.6504,870.7589,8.678532,18.24518,43.16478,38.74777,174.3003,0.4081269
4957,2021-2-14 16,24.70854,309.3422,0.00777009,38.36751,2.069534,295.6311,0,0,1620.835,101.4041,245.8712,41.75201,347.109,637.8422,766.4483,8.628131,19.80579,43.63974,39.25912,179.2043,0.4282915
4958,2021-2-14 17,25.32315,307.935,0.007520405,35.65653,2.355943,298.7121,0,0,1717.176,101.3488,201.3434,35.15565,348.3628,497.9724,598.3768,9.052672,24.99274,45.64034,41.08728,168.4213,0.4556212
4959,2021-2-14 18,25.59182,305.5649,0.007440824,34.66132,2.274659,292.9206,0,0,1740.325,101.3408,133.7542,24.82478,349.2522,317.2842,381.2565,9.94202,32.04435,46.63858,41.4275,148.2874,0.486829
4960,2021-2-14 19,25.56474,302.3145,0.007505783,35.00225,2.019164,293.1107,0,0,1765.467,101.3661,59.80761,11.907307,350.6054,119.12247,143.14077,11.238163,42.66071,49.98287,43.15301,129.5189,0.526672
4961,2021-2-14 20,25.13421,299.6177,0.00771108,36.93748,1.887999,294.4594,0,0.1013037,1452.523,101.4072,18.813891,2.9610077,351.0318,17.59797,21.14619,15.93979,70.35721,59.8171,50.09452,91.60152,0.4880974
4962,2021-2-14 21,24.77778,298.6761,0.008068497,39.53729,1.927409,289.8917,0,0.36474345,995.4492,101.4507,10.418651,0.8949318,369.6396,0,0,23.24397,120.56525,67.91087,54.92488,22.00569,0.4843056
4963,2021-2-14 22,24.11275,297.4751,0.008516545,43.54514,2.472273,205.3326,0,0.3221384,180.07865,101.4904,3.2132224,0.7235899,352.5231,0,0,25.94806,104.5858,67.35384,53.0608,15.247253,0.4123452
4964,2021-2-14 23,20.57834,294.5192,0.01080987,69.35698,4.019592,195.538,0,0.2333781,157.4219,101.5224,16.63579,0.4722649,342.5589,0,0,12.6069,59.84413,56.25552,46.22031,56.49748,0.3263108
4965,2021-2-15 0,19.9735,293.3285,0.009538129,63.55722,2.692938,209.6117,0,0.2147403,120.7811,101.4486,2.785328,0.3594376,334.6585,0,0,12.672294,51.47136,60.92272,51.34293,71.27964,0.3463268
4966,2021-2-15 1,19.3663,292.6733,0.00928862,64.36945,2.405944,218.3896,0,0.2914503,117.3292,101.4398,1.935784,0.2805753,333.1213,0,0,6.589787,39.64654,63.12781,53.99427,80.6603,0.3285943
4967,2021-2-15 2,18.6268,291.9432,0.00918281,66.77194,1.09021,254.898,0,0.2857524,111.4664,101.4451,2.021891,-0.0725267,332.0672,0,0,6.450126,43.79665,67.09532,56.92096,70.55636,0.3352037
4968,2021-2-15 3,18.17848,291.4394,0.009155062,68.54157,1.071333,231.138,0,0.2861107,73.45137,101.4306,1.3493191,-0.2457125,330.8152,0,0,6.538832,49.3246,68.37489,58.09994,59.83451,0.3425712
4969,2021-2-15 4,17.79984,290.9827,0.009139698,70.15449,0.417573,257.5679,0,0.3521751,38.28156,101.4504,0.3998987,-0.2222595,329.4393,0,0,7.353694,85.5638,70.54125,59.02866,20.48477,0.3791964
4970,2021-2-15 5,17.62533,290.6945,0.009095381,70.66209,0.69270588,120.19571,0,0.2506182,35.00071,101.5035,-0.9909434,-0.2773097,328.4001,0,0,9.629836,110.231,78.50177,62.80893,0.44151312,0.4558221
4971,2021-2-15 6,17.43286,290.408,0.00917863,72.24389,0.3038826,38.95758,0,0.2254797,20.5607,101.5491,-2.141594,-0.2549571,327.4784,0,0,11.64791,120.7503,94.93749,71.30654,0.00016256,0.5934693
4972,2021-2-15 7,17.19755,290.0921,0.009209069,73.64902,0.670271,54.08157,0,0.1745869,20.54406,101.5911,-3.131086,-0.3455205,326.0148,0,0,15.10522,127.7007,124.4792,87.99723,0.9799923,0.7484417
4973,2021-2-15 8,17.83939,291.794,0.009496443,72.86003,1.3855521,31.26193,0,0.1431093,62.30453,101.6294,9.933869,4.1515021,325.3903,105.504,126.777,29.91733,193.6689,156.5232,122.63514,5.519698,0.8685347
4974,2021-2-15 9,18.1498,292.5197,0.00954606,71.77181,1.5645015,38.17276,0,0.1277736,81.30341,101.6426,14.99027,5.881105,325.2256,150.3,180.6051,23.98504,167.683,108.2221,89.70593,10.038238,0.6591706
4975,2021-2-15 10,19.67685,296.0582,0.009146269,62.51452,2.2673855,55.27908,0,0.08648032,295.44517,101.6671,59.69003,14.917874,327.0267,292.9439,352.0092,15.96258,137.4544,71.12585,61.74831,18.32038,0.4957032
4976,2021-2-15 11,21.33578,300.7403,0.008448157,51.99678,2.694745,63.57248,0,0.02377524,546.2131,101.6755,129.01152,27.39688,330.8657,479.0434,575.6316,9.643539,97.20818,53.57445,47.1246,45.13172,0.379535
4977,2021-2-15 12,22.74352,304.6351,0.007914807,44.39707,2.794779,69.77178,0,0.00655908,896.8033,101.6282,193.3708,37.86279,334.3447,627.4633,753.9762,7.585111,74.31041,49.1306,43.47528,70.48591,0.3467288
4978,2021-2-15 13,23.81814,307.5301,0.007466249,38.97527,2.811108,79.84598,0,0,1215.1789,101.5497,242.8895,45.3266,336.7802,724.2102,870.2297,6.837054,61.30467,44.60609,39.58877,86.79419,0.338735
4979,2021-2-15 14,24.61502,309.6229,0.00734362,36.41038,2.372809,90.20034,0,0,1446.77,101.4629,264.5017,48.25799,339.5743,760.439,913.7636,7.142118,55.18981,39.10712,34.72506,98.35767,0.3451278
4980,2021-2-15 15,25.34596,310.74,0.007215562,34.13713,1.892563,97.97921,0,0,1608.321,101.3795,259.7477,47.44398,342.1373,733.4607,881.3462,7.462354,53.7444,35.90714,32.03344,105.5331,0.341838
4981,2021-2-15 16,25.94418,310.6324,0.007098193,32.31101,1.592287,120.0863,0,0,1794.296,101.3042,233.1378,43.09583,344.7044,645.3933,775.5223,7.702535,49.56848,37.29857,33.35825,125.1875,0.3285688
4982,2021-2-15 17,26.38431,309.0709,0.007093539,31.39368,2.112608,134.6148,0,0,1808.511,101.2604,195.7838,36.22248,347.7935,503.499,605.0177,7.949075,47.25352,41.67943,37.23309,141.4945,0.3170518
4983,2021-2-15 18,26.54946,306.5067,0.006988476,30.60198,2.209109,143.3764,0,0,1939.695,101.263,132.0434,25.83446,348.4279,321.6738,386.5317,8.270112,54.17312,45.48767,40.42915,131.18015,0.3405163
4984,2021-2-15 19,26.42106,302.9498,0.007002588,30.91664,2.624894,151.7368,0,0,1956.26,101.2955,63.33405,13.43813,349.6524,122.09525,146.71274,7.880669,110.1859,53.03775,46.13618,35.24164,0.4395779
4985,2021-2-15 20,25.933,300.1742,0.006899917,31.41761,3.210486,145.2481,0,0.1781892,1164.8868,101.3467,19.785177,3.967134,349.3239,18.36804,22.07154,6.694135,106.0728,56.02191,49.16455,27.89166,0.4435533
4986,2021-2-15 21,23.51677,297.4271,0.008145255,43.19747,5.416184,162.0381,0,0.343595,504.9279,101.4364,19.47411,1.612322,345.8347,0,0,7.460354,94.83633,56.04875,48.74088,34.87336,0.4325319
4987,2021-2-15 22,22.14643,295.842,0.008263398,47.91899,5.335324,155.1122,0,0.2156002,441.2232,101.4965,13.77905,1.372244,339.3381,0,0,8.224706,84.26105,61.07467,52.92099,43.30573,0.4274769
4988,2021-2-15 23,21.16825,294.7361,0.009289991,57.60164,4.796821,148.9899,0,0.2157077,413.0251,101.5289,9.706506,0.9232987,337.4061,0,0,8.396835,73.02048,60.61494,51.52539,51.26426,0.406139
4989,2021-2-16 0,19.83437,293.1555,0.010288076,69.30106,2.746212,141.7706,0,0.08622694,273.3435,101.5303,2.536236,0.19211063,330.6024,0,0,8.075077,59.27716,64.84364,52.70284,63.09423,0.3746337
4990,2021-2-16 1,19.51093,292.6923,0.01039083,71.43103,2.77401,139.0711,0,0.0784995,517.6979,101.534,0.53369054,0.12019,330.7809,0,0,7.034043,40.41178,69.98318,56.7168,81.95767,0.3254926
4991,2021-2-16 2,19.03805,292.2385,0.01069033,75.78097,1.996054,132.9858,0,0.0709971,491.2975,101.5435,0.6137611,-0.46533723,331.3232,0,0,9.722229,42.03967,78.3792,63.30366,77.16256,0.3229805
4992,2021-2-16 3,18.52286,291.7276,0.01085489,79.57294,1.358686,120.9673,0,0.0794449,458.5192,101.5515,0.66421064,-0.7660664,331.13,0,0,15.07685,60.97607,88.952,71.51503,52.72181,0.3823569
4993,2021-2-16 4,18.25091,291.3603,0.01089227,81.30162,1.746978,108.6752,0,0.0399162,568.0219,101.5759,-0.4960634,-0.9420512,330.755,0,0,15.23462,73.1034,86.08868,67.48319,32.04064,0.4080613
4994,2021-2-16 5,17.73983,290.8516,0.01087225,83.95694,1.199156,105.105,0,0.2158846,477.7662,101.618,-0.4654621,-0.7404231,330.9203,0,0,10.064284,88.58353,67.90204,50.63765,14.0248,0.3651616
4995,2021-2-16 6,17.84575,291.2523,0.01081705,82.97948,2.13229,100.56272,0,0.62723722,216.58724,101.6683,3.12736,0.17666,374.0455,0,0,10.338003,116.7288,72.71782,53.38538,0.214958515,0.588918
4996,2021-2-16 7,17.32187,290.3506,0.010237709,81.27594,2.304405,91.53793,0,0.22792961,316.7859,101.7153,-1.488171,-0.7003483,328.827,0,0,13.44737,118.8364,80.09711,58.94413,1.60218,0.782793
4997,2021-2-16 8,17.45449,291.7485,0.009951911,78.44075,2.404563,90.21394,0,0.09052092,184.9082,101.7651,18.799619,4.3263942,326.7796,106.3258,127.764,16.80261,118.574,77.13635,59.93917,6.990434,0.7290731
4998,2021-2-16 9,17.67751,292.5012,0.009835475,76.37045,2.469264,93.83689,0,0.11777304,132.4106,101.7789,26.20517,6.521031,326.3269,151.7647,182.3646,12.94664,108.9931,62.52619,49.08438,19.99203,0.4280681
4999,2021-2-16 10,18.6027,295.493,0.010009054,73.19602,2.913582,107.44958,0,0.06958,343.791,101.8006,76.21793,13.813288,328.1609,293.5651,352.7551,11.14876,87.13698,49.98076,40.05704,46.93128,0.367955
5000,2021-2-16 11,19.87547,299.816,0.010009332,67.42207,2.894982,118.348,0,0.0239904,615.3605,101.8041,146.28057,24.17927,332.0982,478.7075,575.2271,8.000458,61.46151,44.23776,36.3902,76.73718,0.3144705
5001,2021-2-16 12,21.15836,303.8199,0.009589894,59.482,2.515212,126.4482,0,0.03861011,820.0304,101.7651,205.4849,33.60121,336.1722,626.1664,752.4182,6.167568,49.59022,43.59198,36.26629,97.31326,0.3036668
5002,2021-2-16 13,22.31418,307.076,0.009139892,52.62739,2.057177,139.221,0,0.04534593,1036.5708,101.7007,247.0061,40.61876,340.2256,721.8754,867.425,6.058176,47.34937,43.37153,36.36745,112.5054,0.3165854
5003,2021-2-16 14,23.36344,309.2884,0.008660279,46.56924,1.706138,138.0406,0,0.04196003,1262.535,101.6294,267.6468,44.55449,343.7386,757.7919,910.5826,5.564366,41.46918,40.88437,34.54051,127.4131,0.3194119
5004,2021-2-16 15,24.30025,310.4462,0.008499221,43.01032,1.34293,137.6869,0,0.04050655,1460.609,101.5626,263.496,44.47052,349.0283,729.8541,877.0128,5.713394,37.8958,40.24761,34.32933,135.0566,0.3225843
5005,2021-2-16 16,25.03265,310.194,0.008194743,39.57757,1.575761,184.5859,0,0.07017556,1558.283,101.5093,244.4977,41.32566,352.0482,642.364,771.8817,7.432859,39.32458,40.6179,34.94286,134.6115,0.3288085
5006,2021-2-16 17,25.55903,309.0498,0.007863379,36.7382,1.1037215,170.2578,0,0.08680883,1705.466,101.4775,191.6812,33.88459,353.7946,501.8489,603.035,10.069397,44.60589,40.57621,34.94413,124.0007,0.3335318
