,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3409,2020-12-15 12,14.27618,292.4865,0.005451179,53.34455,4.841385,22.87633,0,0.8249857,631.2819,102.4597,141.423,19.01811,355.9721,351.1385,421.9369,11.32467,43.3342,29.50699,25.35697,25.15328,0.2131019
3410,2020-12-15 13,15.40898,295.4116,0.005596762,50.74174,4.801135,15.82552,0,0.7666847,726.4014,102.3785,196.6597,25.02701,359.61,466.2253,560.2289,11.101961,46.52101,29.89224,25.74431,27.29502,0.2173164
3411,2020-12-15 14,16.3716,297.4977,0.005636105,47.8795,4.821,258.17298,0,0.6763803,725.911,102.2934,232.7149,29.57149,362.3076,541.6627,650.8764,11.681413,50.64443,29.55029,25.51319,26.34243,0.2217512
3412,2020-12-15 15,17.11867,298.8854,0.005601789,45.17449,4.829089,253.72873,0,0.5869745,721.1009,102.2162,253.156,31.37239,324.4489,588.9402,707.6867,11.449517,56.38033,29.41348,25.46642,24.19483,0.2170345
3413,2020-12-15 16,17.68364,298.4895,0.005800344,45.116,4.88393,250.53709,0,0.6256944,705.0372,102.1469,222.6075,27.69464,326.5718,490.3763,589.2491,10.928255,65.26015,29.7189,25.76861,19.06152,0.2135358
3414,2020-12-15 17,17.98133,296.9751,0.005950662,45.45539,4.972919,249.855058,0,0.6350163,665.0147,102.1105,166.2637,21.46549,327.72,346.0179,415.7842,10.810376,78.5029,31.88993,27.58406,7.429725,0.2237596
3415,2020-12-15 18,17.96139,294.4724,0.006100619,46.69309,5.248168,251.069185,0,0.6161315,617.2778,102.1266,94.27876,13.136069,328.1348,171.8748,206.5297,11.188904,83.0088,35.84429,30.69289,2.601810835,0.2465303
3416,2020-12-15 19,17.48137,291.8312,0.00617529,48.81002,5.414482,1.574844,0,0.7144112,495.7671,102.175,32.28492,3.8775613,328.2918,35.1684,42.2592,10.516925,83.01601,37.92465,32.24089,0.62031461,0.2803751
3417,2020-12-15 20,16.84875,290.3085,0.006149414,50.64873,5.583785,3.635918,0,0.621712,366.3304,102.2383,8.629127,0.7488362,326.8654,0,0,10.722993,82.52315,40.9532,34.95745,0.058181768,0.5394194
3418,2020-12-15 21,16.29409,289.929,0.006038236,51.59239,5.891536,11.877078,0,0.6720347,367.1473,102.3026,13.64948,0.8846393,359.4651,0,0,13.841335,82.70594,44.8952,39.13165,0.021059092,1.2118415
3419,2020-12-15 22,15.71357,289.3775,0.005912408,52.52775,6.17941,27.0787,0,0.6773246,433.5543,102.3638,15.09802,0.8842675,361.2995,0,0,13.54905,79.29486,38.69574,33.76912,0.049501321,0.7200592
3420,2020-12-15 23,14.88422,288.5977,0.005774903,54.22619,5.70243,30.53921,0,0.6294947,409.326,102.3982,15.55421,0.794293,356.3612,0,0,13.42483,77.70739,33.52914,29.79676,0.298980343,0.33131
3421,2020-12-16 0,12.56206,286.2607,0.005105112,55.89852,5.492947,30.314,0,0.6741686,375.8658,102.4103,14.89854,0.5903037,326.074,0,0,15.99887,74.65335,36.92135,33.46006,2.229367,0.2369127
3422,2020-12-16 1,12.14467,285.7317,0.005077307,57.17564,5.179596,26.89613,0,0.6603231,341.5294,102.4082,11.455982,0.5398356,324.6951,0,0,14.31209,70.18742,37.69565,34.17626,4.890997,0.2191116
3423,2020-12-16 2,11.85236,285.3381,0.005050819,58.0013,4.758419,23.56293,0,0.6187651,339.2571,102.402,8.520509,0.4949443,323.9642,0,0,12.67239,66.37659,39.09155,35.33074,6.811813,0.2143625
3424,2020-12-16 3,11.51652,284.9262,0.005003677,58.75346,4.785072,20.29492,0,0.672112,270.1498,102.4064,6.692427,0.4707054,321.8716,0,0,11.56768,65.08967,41.56961,37.4236,7.202612,0.1942128
3425,2020-12-16 4,11.20084,284.2831,0.004962381,59.53853,4.219877,20.99675,0,0.8082476,267.8543,102.4311,-1.2857626,0.35306,305.3144,0,0,10.369,62.28811,45.18866,40.47594,8.687905,0.1747866
3426,2020-12-16 5,11.10633,284.3421,0.004929991,59.54228,4.365475,19.21497,0,0.7410992,474.7835,102.4766,1.786563,0.4275229,322.1109,0,0,9.609323,60.64396,51.04155,45.32492,9.740413,0.1694266
3427,2020-12-16 6,10.71863,283.9857,0.004798465,59.55256,3.887687,13.54742,0,0.7313726,433.6016,102.5293,2.619627,0.3961907,321.2642,0,0,9.966172,70.51227,61.06631,52.28896,2.547982,0.1963838
3428,2020-12-16 7,10.388542,283.655,0.004759402,60.40302,3.383568,6.70091,0,0.7188244,388.9355,102.5771,2.813537,0.3469777,319.7843,0,0,11.71414,74.8531,66.79046,56.53108,2.995677,0.2428309
3429,2020-12-16 8,10.44315,284.6015,0.004732607,59.95004,4.224467,11.503538,0,0.6993244,384.2654,102.6272,25.082022,4.5699697,302.315,93.4976,112.3493,12.84016,69.04512,64.04671,55.6333,11.31889,0.2514779
3430,2020-12-16 9,10.56855,285.2114,0.004728089,59.36258,4.352366,12.376895,0,0.7013464,289.4777,102.6413,35.19318,6.364981,302.2316,133.6046,160.5428,13.21104,65.62452,59.1801,52.45657,17.11639,0.2457439
3431,2020-12-16 10,11.30376,287.6411,0.004758693,56.94191,4.678013,13.968765,0,0.6291904,377.8667,102.6602,87.16979,11.582543,303.1115,260.0134,312.4393,12.01819,59.27731,51.83428,46.18329,26.02755,0.2260787
3432,2020-12-16 11,12.64928,291.2025,0.004854777,53.04552,4.993658,21.27903,0,0.5245478,540.634,102.6513,157.1348,19.01097,305.9531,422.2828,507.4265,10.461058,52.54894,48.70687,43.50431,36.22623,0.1986281
3433,2020-12-16 12,14.01828,294.4676,0.005003557,49.86466,4.959676,21.32497,0,0.5773101,683.5359,102.5906,216.257,25.3875,309.7919,545.8237,655.8761,8.950702,48.59056,48.46269,43.29414,49.34046,0.1886224
3434,2020-12-16 13,15.31836,297.2379,0.005169539,47.2349,4.525504,16.0438,0,0.4956564,781.8805,102.5011,250.5797,29.80812,313.9473,618.3953,743.0807,8.119873,43.1195,45.97148,41.19692,62.44314,0.1825012
3435,2020-12-16 14,16.60934,299.2097,0.005367492,45.01755,4.170195,13.526,0,0.4339395,901.2943,102.4047,260.735,31.94751,318.2653,633.7444,761.5234,7.424993,42.69401,44.74049,39.92714,69.42891,0.1789164
3436,2020-12-16 15,17.77451,300.2456,0.005551575,43.10089,3.816396,10.984787,0,0.4191709,1010.8441,102.312,245.2287,31.29586,322.4686,590.3811,709.4179,7.120746,46.53815,43.8339,39.04476,67.31492,0.1769105
3437,2020-12-16 16,18.60622,299.7717,0.005722577,42.03412,4.15531,5.815937,0,0.4252153,1070.3008,102.2283,215.458,28.08272,325.4417,492.1379,591.3658,7.076875,54.62943,44.51706,39.60073,56.98424,0.1778109
3438,2020-12-16 17,19.08764,298.1836,0.005875185,41.7908,4.532643,5.343976,0,0.4399083,1089.95,102.1788,161.935,22.07654,327.5176,347.7629,417.8812,7.403516,66.74688,46.58081,41.24239,38.47678,0.1832691
3439,2020-12-16 18,19.04962,295.5846,0.005986237,42.67476,4.912304,6.146364,0,0.485848,998.8686,102.1799,92.59055,13.62759,328.8764,174.1216,209.2295,8.275706,74.52794,49.97452,43.79505,21.57906,0.1966486
3440,2020-12-16 19,18.30059,292.6598,0.006009317,44.97291,5.683309,9.246395,0,0.5891778,735.6685,102.2142,34.57111,3.7798436,328.2753,35.724,42.927,8.758131,80.43317,52.85924,46.30033,11.230212,0.2673051
3441,2020-12-16 20,17.0215,290.6438,0.005926491,48.24519,6.300829,11.72679,0,0.5496183,493.2436,102.2714,14.082772,0.8200227,324.4173,0,0,9.996502,89.36282,57.88053,50.97953,1.765677,0.5347412
3442,2020-12-16 21,15.65508,289.1756,0.005758688,51.31304,6.199192,11.729122,0,0.5634507,392.7912,102.3312,10.860754,0.7210482,319.9378,0,0,12.07252,89.08447,60.37244,53.46497,0.10806757,0.7669796
3443,2020-12-16 22,14.66143,288.0962,0.005562122,52.98897,6.08489,19.92873,0,0.5748712,368.0524,102.3798,8.191862,0.658311,316.4967,0,0,12.69524,86.91752,56.57793,50.24594,0.003110132,0.4840679
3444,2020-12-16 23,13.72853,287.1367,0.005376068,54.50147,5.515235,22.32515,0,0.5832147,341.8304,102.4019,6.839917,0.5770277,313.3004,0,0,13.61301,85.93723,53.93535,48.02342,0.001320629,0.3130231
3445,2020-12-17 0,12.94639,286.8779,0.004508447,48.20601,5.03274,18.90733,0,0.7201872,403.4141,102.3647,20.208644,0.7285164,348.282,0,0,12.62073,75.77526,50.31218,45.26646,5.49592741,0.1933596
3446,2020-12-17 1,12.76921,286.6242,0.004559943,49.35738,4.180313,20.89285,0,0.7585849,408.32351,102.3535,16.650149,0.6522568,347.6098,0,0,12.49236,67.70747,50.6588,45.65613,9.6719221,0.1685951
3447,2020-12-17 2,12.44533,286.3051,0.004519485,49.99873,3.895297,15.70856,0,0.7414846,468.7276,102.3392,16.225321,0.611061,346.7025,0,0,11.01178,58.81127,54.0341,48.71521,14.509505,0.155783
3448,2020-12-17 3,12.08175,285.6468,0.00447411,50.71951,3.989431,12.2241,0,0.6748033,481.062,102.3335,9.312915,0.5490351,331.6269,0,0,10.227881,52.5078,57.03526,51.38057,17.449045,0.147854
3449,2020-12-17 4,11.57451,284.7756,0.004482512,52.56949,3.880743,11.2128,0,0.5766522,335.4567,102.3458,1.410544,0.4229623,308.8601,0,0,10.191233,54.18296,59.10745,53.22575,14.427756,0.1571141
3450,2020-12-17 5,11.18868,284.289,0.004475228,53.87549,3.465322,7.506943,0,0.6213066,283.5397,102.3798,-0.5781079,0.3599658,306.0462,0,0,10.32703,60.63014,63.39541,55.98596,7.353808,0.1774988
3451,2020-12-17 6,10.87947,283.8654,0.004430331,54.47678,3.386084,6.941877,0,0.712969,501.0069,102.4126,-2.434308,0.3229436,303.2114,0,0,11.44417,66.87354,70.9347,60.62849,1.3090461,0.2242055
3452,2020-12-17 7,10.67684,283.7454,0.004398466,54.84585,3.739013,8.909199,0,0.7094891,363.76733,102.4408,-1.33123,0.402417,319.7824,0,0,13.96702,67.75198,73.77312,63.31143,2.473411,0.3051245
3453,2020-12-17 8,10.85891,285.1234,0.004370037,53.86018,4.53188,16.02173,0,0.7729861,312.2855,102.4692,27.210401,5.201374,319.4457,92.3958,111.0249,15.83702,63.53943,73.4346,64.43582,8.753692,0.3838511
3454,2020-12-17 9,10.91408,285.3853,0.004382757,53.80828,4.645478,18.62429,0,0.7674325,355.5077,102.4788,32.48084,6.444661,319.44,109.44732,131.51448,16.96281,62.21965,71.78592,64.00543,13.40427,0.4143055
3455,2020-12-17 10,11.49627,287.8017,0.004454227,52.62675,4.572335,20.47929,0,0.7823481,451.9516,102.4935,83.01048,11.555837,320.6727,235.75672,283.29198,15.2118,56.65079,63.72881,57.28664,21.82164,0.3494058
3456,2020-12-17 11,12.40577,291.1989,0.004612663,51.24428,4.614466,20.3602,0,0.706891,555.7046,102.4833,155.9467,18.89803,304.8712,420.8244,505.6742,12.97471,50.61948,58.37778,52.72096,31.6698,0.2865269
3457,2020-12-17 12,13.43892,294.2336,0.00474578,49.13819,4.596329,20.15298,0,0.594762,652.614,102.4266,217.4963,24.7284,307.391,544.8382,654.6922,11.05815,50.52821,58.45382,52.60356,39.66437,0.2470684
3458,2020-12-17 13,14.7547,297.023,0.00491652,46.57152,4.160522,17.40061,0,0.4491684,736.653,102.3417,250.4636,29.06629,310.9583,618.1253,742.756,9.751937,48.71619,57.26522,51.63307,54.28691,0.2258751
3459,2020-12-17 14,16.08322,299.2147,0.0050461,43.73369,3.506933,13.15383,0,0.3150225,810.5294,102.25,254.7647,31.12345,314.6208,634.2065,762.0793,8.7281,46.90431,54.11038,48.62457,62.35536,0.2169973
3460,2020-12-17 15,17.29789,300.2447,0.005189911,41.49377,3.238396,7.003747,0,0.3099993,930.5209,102.158,240.546,30.64977,318.4907,591.3783,710.6169,8.723974,55.86013,53.35918,47.69268,56.00831,0.2219589
3461,2020-12-17 16,18.21118,299.9253,0.005389942,40.55103,3.359916,6.741091,0,0.28688,943.6521,102.0781,208.1431,27.35226,321.9509,493.3815,592.8605,8.775442,70.15848,52.4324,46.65541,42.09328,0.2277075
3462,2020-12-17 17,18.80139,298.4394,0.005458305,39.48793,3.563671,252.538094,0,0.2530814,977.784,102.0318,154.636,21.49907,324.3222,349.2499,419.6678,9.224376,91.5457,52.97343,46.81684,18.73772,0.2360021
3463,2020-12-17 18,18.85162,295.8326,0.005647167,40.71429,3.768279,254.59869,0,0.2359423,993.7697,102.0348,86.96756,13.00686,325.6207,175.6433,211.0572,10.285507,101.07374,56.64726,49.43718,4.621994,0.2525951
3464,2020-12-17 19,18.45325,292.9738,0.005786879,42.83012,4.104877,2.851903,0,0.3013451,812.5006,102.0721,29.46,3.4759743,325.5207,36.1743,43.4682,10.191422,98.32294,61.00571,52.99179,1.563034,0.2485058
3465,2020-12-17 20,17.86591,291.319,0.005907046,45.44623,4.523882,6.547194,0,0.3663654,585.5377,102.1233,6.505947,0.6986183,324.6772,0,0,9.883595,93.69264,61.83197,54.00106,0.996668,0.2584429
3466,2020-12-17 21,16.84574,290.115,0.005952049,48.98191,4.963441,8.813288,0,0.4274096,398.2089,102.1816,2.832731,0.647784,322.4457,0,0,10.77926,90.76246,68.0923,59.82957,0.358171,0.4787566
3467,2020-12-17 22,15.56582,288.8622,0.00593969,53.21814,5.175961,10.771842,0,0.3512132,260.6273,102.2338,3.73197829,0.5743252,318.4156,0,0,10.96639,85.3436,67.60728,59.949,0.101629245,0.6709203
3468,2020-12-17 23,14.65239,287.9143,0.005780475,55.06296,4.804241,13.544057,0,0.3900829,265.1834,102.255,2.589149,0.5062567,315.2822,0,0,9.924868,80.35632,58.85922,53.04074,1.16440156,0.3237575
3469,2020-12-18 0,13.3987,286.5526,0.005185474,53.72218,4.651381,15.69031,0,0.6597535,257.7015,102.2299,0.31321,0.4708155,311.8333,0,0,9.249964,65.99686,57.36235,52.1061,11.863761,0.3505312
3470,2020-12-18 1,13.08898,286.7895,0.005196438,55.00753,5.017044,17.18666,0,0.6494424,292.9472,102.2351,14.057163,0.6240395,351.3382,0,0,8.095618,60.25905,56.78197,51.55643,15.194429,0.2997234
3471,2020-12-18 2,12.87317,286.5554,0.005214012,56.02746,4.612149,15.92963,0,0.6032707,308.8715,102.2338,12.717585,0.5858071,350.645,0,0,7.643655,52.4078,56.39791,50.9509,21.599379,0.1972832
3472,2020-12-18 3,12.63341,286.3151,0.005148489,56.30664,3.999587,8.936853,0,0.6643424,348.2951,102.2344,11.726462,0.5483032,349.9713,0,0,7.688474,46.1927,58.73419,53.26832,26.14247,0.1677388
3473,2020-12-18 4,12.31705,285.9634,0.005063572,56.61267,4.576997,4.775674,0,0.6393157,404.0606,102.2555,11.8464107,0.5627013,349.0681,0,0,8.407424,46.57135,60.48632,54.82304,24.66397,0.1545554
3474,2020-12-18 5,11.96502,285.5918,0.004911152,56.3071,4.811851,1.8916526,0,0.6698525,368.8515,102.2847,12.756945,0.5673208,348.203,0,0,9.638817,51.54572,66.58609,60.16476,18.724603,0.1516447
3475,2020-12-18 6,11.63915,285.2389,0.004784484,56.13542,4.867973,2.535509,0,0.6822129,341.5991,102.3166,12.491555,0.5614049,346.6798,0,0,11.23184,63.37214,75.51327,67.49049,6.513909,0.1727311
3476,2020-12-18 7,11.43725,285.2591,0.004680111,55.67682,4.688109,108.23661,0,0.8197081,251.4233,102.3535,16.0699,0.6152036,364.5934,0,0,13.50878,70.84095,83.12353,73.59109,1.855536,0.2154871
3477,2020-12-18 8,11.28136,285.4519,0.004634011,55.69732,5.05105,355.6057,0,0.8750276,257.4424,102.3787,26.84218,3.4549715,362.6585,29.97953,36.02424,15.4957,68.4493,83.28656,74.4768,5.139513,0.2494738
3478,2020-12-18 9,11.32162,285.5791,0.004618456,55.32457,5.207767,250.519378,0,0.8729846,269.9044,102.3883,29.48362,3.988058,362.9171,36.83837,44.26599,17.13859,64.8455,80.27843,72.11585,8.35992,0.2581422
3479,2020-12-18 10,11.37986,285.9935,0.004647779,55.47101,5.185598,250.763678,0,0.9046596,281.3291,102.4121,39.77796,5.458954,363.3315,61.68452,74.12176,17.03327,58.84968,72.30573,65.32946,16.10977,0.2422668
3480,2020-12-18 11,11.94344,287.397,0.004691799,53.82225,5.337466,0.8491275,0,0.8524391,339.3004,102.4001,65.54961,9.368618,363.62,136.15146,163.6027,15.8405,50.51699,63.89308,57.99704,27.00716,0.2147773
3481,2020-12-18 12,13.47242,291.6663,0.004903342,50.73316,5.719441,0.22895523,0,0.8674537,441.5718,102.3374,162.73265,20.374882,363.9071,378.9555,455.3631,14.16654,43.61898,55.45185,50.28888,39.22279,0.1931691
3482,2020-12-18 13,15.17091,294.5275,0.005079066,46.93324,5.460619,355.9976,0,0.802341,591.917,102.2521,197.35664,25.624937,356.7994,470.1945,564.9982,15.21141,44.13467,55.53683,50.32024,43.55851,0.1899281
3483,2020-12-18 14,16.79772,296.6363,0.005304386,43.97412,5.399319,354.5522,0,0.7114605,720.6181,102.1622,207.03956,27.91299,339.66,498.8575,599.4402,15.85576,46.81666,54.16197,49.11236,43.57503,0.1857021
3484,2020-12-18 15,18.32642,298.2996,0.005543542,41.4847,5.520834,353.7846,0,0.7147016,812.8074,102.082,212.656,29.54021,344.4361,494.4889,594.1905,16.17889,50.65962,51.75644,46.79042,40.46676,0.1825825
3485,2020-12-18 16,19.25074,298.8826,0.005767367,40.57239,5.835867,352.7799,0,0.6901229,881.1171,102.0056,206.2543,29.83508,331.0987,492.028,591.2338,18.193359,58.99612,53.03442,47.84199,29.88379,0.1818949
3486,2020-12-18 17,19.73701,297.6871,0.005867412,39.93447,5.855509,355.5708,0,0.7338679,916.4278,101.9748,148.3707,23.31539,347.6764,329.0237,395.364,22.25453,72.36148,59.52752,53.61669,12.19895,0.1955402
3487,2020-12-18 18,19.58574,295.4464,0.005935789,40.74949,6.096664,249.750422,0,0.7410491,841.6576,102.0043,81.25335,14.83336,334.1421,175.2147,210.5424,24.0983,76.12515,66.36306,59.46825,5.06826482,0.2108143
3488,2020-12-18 19,18.74495,292.774,0.005916358,42.85854,6.351182,249.677497,0,0.7385183,658.2862,102.0704,25.01868,4.0611801,342.521,32.9025,39.5367,22.53533,74.86811,69.91534,62.71098,3.198691031,0.2010144
3489,2020-12-18 20,17.63067,290.882,0.005868578,45.76361,6.519535,3.838307,0,0.7486515,522.6234,102.1581,3.331474,0.8483969,329.6534,0,0,20.120082,72.74557,73.24167,65.59457,2.58706903,0.192427
3490,2020-12-18 21,16.24055,289.6937,0.005672485,48.48069,6.850054,7.756456,0,0.8331543,418.5585,102.2566,9.657447,0.8628721,341.2663,0,0,17.036895,70.57797,71.81143,64.51989,4.25078,0.1777038
3491,2020-12-18 22,14.91445,288.2069,0.005549575,51.84352,6.562056,10.181004,0,0.7640711,325.4795,102.3303,4.688125,0.6757493,319.5953,0,0,16.35225,68.27749,68.7036,62.28075,6.655667,0.1688404
3492,2020-12-18 23,13.97954,287.446,0.005424605,53.97697,6.510017,8.91372,0,0.8157171,314.4162,102.3661,9.825216,0.6829892,333.7494,0,0,16.26851,59.20423,66.14763,60.66278,14.86096,0.1552282
3493,2020-12-19 0,12.7093,286.6665,0.004882699,53.0292,6.683087,8.825259,0,0.7192985,325.9216,102.3658,26.838502,0.7196108,352.0062,0,0,17.91306,46.15127,74.3822,68.9375,22.76729,0.1322164
3494,2020-12-19 1,12.34329,286.2464,0.004815981,53.61546,6.229728,5.639801,0,0.7696506,319.3433,102.3667,23.803267,0.6756708,350.3569,0,0,16.47777,37.35144,77.01285,71.47906,31.0363,0.1191795
3495,2020-12-19 2,11.95335,285.3281,0.004721317,53.96494,6.051874,3.648676,0,0.670141,305.7845,102.3762,6.707837,0.5312559,308.9409,0,0,16.00446,34.84205,78.52929,72.74864,30.74239,0.1140831
3496,2020-12-19 3,11.6211,284.8417,0.004614039,53.94848,5.532977,2.390864,0,0.7228412,276.1755,102.3912,1.89289,0.4916344,307.7181,0,0,15.81017,35.64493,77.73963,72.01117,26.16002,0.1127174
3497,2020-12-19 4,11.42122,284.8794,0.004479367,53.11218,6.554764,1.437704,0,0.7833837,334.5147,102.4179,10.022231,0.6247986,334.9812,0,0,15.46531,35.53507,75.95197,70.24281,23.67481,0.1115583
3498,2020-12-19 5,11.33685,284.8939,0.004419061,52.73304,6.424363,5.150459,0,0.7587052,357.2143,102.4588,13.278948,0.6522283,346.1672,0,0,15.19935,38.96532,77.4689,71.24773,18.14159,0.1157552
3499,2020-12-19 6,11.34766,284.8323,0.004411841,52.63479,6.098572,8.066637,0,0.8323937,408.3312,102.5045,10.688751,0.6367147,345.9801,0,0,15.56076,49.76312,81.65488,74.23824,6.935697,0.1384036
3500,2020-12-19 7,11.32552,284.8133,0.004380039,52.36052,6.042701,9.445258,0,0.8272209,409.351,102.5568,10.585854,0.6509399,351.2136,0,0,17.10314,56.27703,84.22104,76.00429,1.590963,0.1767648
3501,2020-12-19 8,11.386,285.1882,0.004356073,51.87504,6.161426,9.032148,0,0.8474919,342.7003,102.6005,19.762519,2.6435729,361.8298,17.8675,21.47012,18.36635,54.59794,84.72818,76.33651,3.805324,0.1961144
3502,2020-12-19 9,11.42608,285.3778,0.004361344,51.80073,6.329453,9.18798,0,0.8544315,356.839,102.6137,24.73108,3.875117,361.6579,32.05384,38.51681,19.50155,53.52684,85.33099,77.05058,5.385478,0.2027188
3503,2020-12-19 10,11.5028,285.7061,0.004361652,51.55174,6.342809,5.464253,0,0.7907665,365.7885,102.6382,32.82868,5.426478,362.9277,52.61606,63.22485,20.0593,50.75298,84.03871,76.29393,8.619213,0.193915
3504,2020-12-19 11,11.80717,286.3842,0.00439316,50.8602,6.331923,7.41286,0,0.8096495,429.5252,102.6407,44.90044,7.187597,364.1202,80.30202,96.49333,19.66867,46.69737,79.78436,72.79515,16.27154,0.1751057
3505,2020-12-19 12,12.35431,287.2337,0.004430984,49.40606,6.361748,6.878188,0,0.8416965,487.71,102.5946,55.01706,9.006376,365.4878,108.51049,130.38842,19.09029,43.90876,75.92985,69.51156,26.74255,0.1624029
3506,2020-12-19 13,13.30972,288.399,0.004564263,47.67901,6.249597,8.805399,0,0.827857,594.3281,102.5185,60.85108,10.87738,368.0458,134.4462,161.5545,18.54732,45.16047,73.9294,67.79867,34.88691,0.160012
3507,2020-12-19 14,14.57789,290.2161,0.004747625,45.53176,6.186209,9.554534,0,0.8552958,723.4786,102.4237,79.25779,14.48572,371.1299,196.0276,235.5519,17.0476,46.00008,68.56106,62.72165,43.47533,0.1588266
3508,2020-12-19 15,15.70553,290.8884,0.004895846,43.52914,6.450181,8.826503,0,0.8512781,747.7288,102.3238,65.7536,13.81937,375.1639,159.1319,191.2168,15.68696,49.45939,63.58701,57.97696,48.03415,0.1618817
3509,2020-12-19 16,16.76829,292.5614,0.005057262,41.91761,6.348416,12.970555,0,0.8191281,806.1114,102.2333,90.67548,17.17654,360.9653,237.4867,285.3704,15.46396,55.42427,63.37224,57.58641,46.11775,0.1674029
3510,2020-12-19 17,17.41169,292.5008,0.005182487,41.16268,6.285632,13.18027,0,0.7869369,966.3586,102.1896,68.32227,14.175139,363.6185,175.61608,211.02475,16.29795,66.93397,67.50089,60.98963,35.25585,0.180285
3511,2020-12-19 18,17.52686,291.7779,0.005169951,40.76425,6.26282,12.563303,0,0.8626723,885.5837,102.2178,41.165374,9.841652,364.5053,105.42656,126.68315,16.46789,71.9599,71.40271,64.24896,26.91637,0.1822583
3512,2020-12-19 19,17.05285,290.5345,0.005031527,40.93165,6.411869,11.934302,0,0.8284278,930.0849,102.2882,14.209416,4.5722433,362.7298,36.96,44.412,15.3323,65.97424,71.11735,64.2689,27.2719,0.1654141
3513,2020-12-19 20,16.13283,289.272,0.004841422,41.86502,6.558034,13.105492,0,0.8265076,633.1727,102.387,0.05836,0.994086,360.4239,0,0,14.94647,73.1616,73.04245,65.97426,16.57547,0.1695102
3514,2020-12-19 21,14.46942,287.8334,0.004559222,44.06744,7.566568,12.53656,0,0.7200641,460.252,102.4884,7.481535,0.957738,353.3786,0,0,14.56397,82.11416,73.57671,66.14879,7.06996,0.1782348
3515,2020-12-19 22,13.33686,286.7951,0.004406291,45.9711,6.611774,13.28075,0,0.8107942,390.2268,102.5748,9.36292,0.8316045,348.792,0,0,14.11623,75.3464,71.36142,64.39556,11.879808,0.1687736
3516,2020-12-19 23,12.56363,286.0848,0.004280945,47.0493,6.204487,13.24665,0,0.7297214,360.7941,102.6113,10.857944,0.7720566,348.4499,0,0,14.00821,57.63634,68.26357,62.58509,26.61064,0.150579
3517,2020-12-20 0,11.16875,284.527,0.003947701,47.64609,5.686499,8.10203,0,0.7618976,223.7531,102.5992,6.1720512,0.5879932,316.3057,0,0,14.27253,43.93392,71.84489,66.2363,40.04736,0.1323945
3518,2020-12-20 1,10.75211,284.0355,0.003866813,48.01493,6.11138,10.311217,0,0.7344829,433.1102,102.5966,4.140828,0.5865743,314.1195,0,0,14.07802,36.05822,72.85416,67.33233,46.33303,0.1183537
3519,2020-12-20 2,10.38554,283.6175,0.003796169,48.3395,5.565117,7.934139,0,0.7753678,442.6807,102.5947,2.821324,0.5402801,313.6552,0,0,14.91617,33.78355,76.60993,70.7975,46.27171,0.113437
3520,2020-12-20 3,10.30936,284.0677,0.003693334,47.28517,6.066183,8.387421,0,0.8063079,292.9571,102.5974,18.01148,0.6946808,357.1079,0,0,16.275,35.66338,83.52683,77.32623,41.19485,0.113085
3521,2020-12-20 4,10.09862,283.8817,0.003574023,46.46037,6.458585,9.279376,0,0.8436454,311.3646,102.615,19.759,0.7124509,356.2003,0,0,17.95883,38.22037,93.25327,86.36708,34.71171,0.1129236
3522,2020-12-20 5,9.918976,283.708,0.003454174,45.47709,6.184682,10.785707,0,0.8263033,299.9753,102.6466,19.28416,0.7049408,355.8017,0,0,19.66689,43.11293,103.436,95.56577,27.09589,0.1169853
3523,2020-12-20 6,9.740406,283.2686,0.003348728,44.67308,6.056934,7.909888,0,0.8463342,369.3941,102.6818,11.85135,0.6512685,337.3638,0,0,21.51316,58.21661,112.4127,103.03407,12.085183,0.142517
3524,2020-12-20 7,9.445962,282.9622,0.003289156,44.77808,5.393605,5.200949,0,0.7953332,328.0139,102.7119,10.718811,0.6051546,336.9627,0,0,24.13441,70.09642,118.7907,108.067,2.946997,0.1897755
3525,2020-12-20 8,9.348139,283.106,0.003271892,44.86253,5.609508,6.2546481,0,0.717039,318.2408,102.735,20.237061,3.281133,336.212,29.36682,35.28798,25.21728,63.68713,114.0957,104.1804,10.534584,0.1897054
3526,2020-12-20 9,9.553006,283.7102,0.003254681,43.97783,6.101784,8.224332,0,0.6993207,261.9569,102.7431,30.6045,5.346162,336.1574,66.27732,79.64088,24.93829,55.92327,107.5609,98.68986,20.19521,0.1725021
3527,2020-12-20 10,10.170966,284.6265,0.003293643,42.67436,5.952628,8.754806,0,0.6926196,324.9499,102.7459,39.25825,7.717321,337.437,101.70327,122.2097,23.50562,44.60842,98.96739,91.35531,36.13792,0.1506673
3528,2020-12-20 11,11.39882,287.1702,0.003381761,40.26428,5.889307,9.333369,0,0.7482022,495.1766,102.7188,80.93823,13.30211,339.965,213.8226,256.9348,22.20387,38.18835,89.58994,82.8664,48.34066,0.1371729
3529,2020-12-20 12,13.07484,291.7701,0.003549569,37.69749,5.553739,10.830613,0,0.7456655,728.6825,102.6462,172.1626,23.86263,343.3335,445.03,534.7601,19.75303,34.52798,79.38301,73.53477,57.77647,0.1300894
3530,2020-12-20 13,14.74001,295.4915,0.003737623,35.47934,5.57621,8.546253,0,0.7814546,901.1221,102.5472,243.0143,31.31774,334.8026,590.9017,710.0429,18.36435,34.11072,75.12084,69.59608,62.94947,0.1289384
