0,1,2,3,4,5,6,7,8,9,10,11,12
8618,2020-4-13 16,9,12,36,26,136,0.4,24,26,1012.6,1.5,322.1
8619,2020-4-13 17,9,16,42,30,135,0.4,23.9,27,1012.5,1.5,337.3
8620,2020-4-13 18,10,30,50,36,119,0.5,23.3,30,1012.4,1.2,356.7
8621,2020-4-13 19,10,46,51,43,101,0.6,22.9,30,1011.9,0.7,350.6
8622,2020-4-13 20,12,47,71,62,84,0.8,22.2,35,1012.8,1.6,26.2
8623,2020-4-13 21,12,37,71,57,83,0.8,21.3,40,1013.3,1.2,349
8624,2020-4-13 22,14,32,53,50,82,0.6,20.6,42,1013.6,1,10.6
8625,2020-4-13 23,15,36,64,48,73,0.6,20.5,42,1014,0.9,27.6
8626,2020-4-14 0,16,31,70,48,75,0.5,20.2,43,1013.4,0.7,31.2
8627,2020-4-14 1,20,48,66,46,55,0.6,19.8,45,1012.8,1,343.8
8628,2020-4-14 2,25,45,62,40,55,0.7,19.3,46,1012.3,0.7,337.3
8629,2020-4-14 3,14,67,78,41,17,0.7,18.5,57,1011.9,0.7,358.7
8630,2020-4-14 4,12,63,92,36,20,0.5,17.8,59,1011.3,0.6,253.9
8631,2020-4-14 5,10,31,60,31,48,0.5,17.8,54,1011.3,0.9,184.8
8632,2020-4-14 6,11,50,62,33,26,0.5,17.3,58,1011.6,0.8,181.2
8633,2020-4-14 7,14,56,47,32,22,0.5,17,62,1012.3,0.6,323.7
8634,2020-4-14 8,16,60,70,36,17,0.6,17.7,61,1013.2,0.6,315.6
8635,2020-4-14 9,15,58,77,40,18,0.7,17.7,62,1013.6,1,256.1
8636,2020-4-14 10,20,51,75,43,31,0.7,18,58,1014,1.2,195.6
8637,2020-4-14 11,31,54,84,60,33,0.7,18.7,56,1014.1,0.8,283.1
8638,2020-4-14 12,30,56,88,62,43,0.7,19.3,52,1013.6,0.9,281.5
8639,2020-4-14 13,27,59,84,66,45,0.7,19.8,51,1012.9,0.7,25
8640,2020-4-14 14,25,72,103,79,35,0.7,19.9,54,1012,0.9,318.8
8641,2020-4-14 15,22,75,115,84,33,0.8,19.8,55,1011.5,0.8,14.1
8642,2020-4-14 16,19,73,115,85,37,0.7,20,56,1010.9,0.9,32.9
8643,2020-4-14 17,18,75,110,77,43,0.8,20.4,52,1010.5,0.7,126.9
8644,2020-4-14 18,16,70,92,72,56,0.7,20.6,48,1010.3,0.6,37.4
8645,2020-4-14 19,16,79,100,80,44,0.8,20.1,51,1010.7,0.7,25.4
8646,2020-4-14 20,15,85,123,85,28,1,19.2,55,1011.2,0.5,46.2
8647,2020-4-14 21,12,54,115,50,42,0.8,18.7,56,1011.8,1,153.5
8648,2020-4-14 22,10,42,73,44,46,0.8,18.2,57,1012.2,0.7,181.5
8649,2020-4-14 23,9,40,63,36,44,0.7,17.4,56,1012.4,0.8,149.7
8650,2020-4-15 0,9,37,57,35,48,0.7,17.1,56,1012.1,0.7,175.4
8651,2020-4-15 1,9,27,47,32,63,0.6,16.7,55,1011.7,1,190
8652,2020-4-15 2,9,29,49,33,61,0.6,16.2,56,1011.2,0.5,219.9
8653,2020-4-15 3,8,27,47,34,56,0.5,15.8,58,1010.7,0.6,191.6
8654,2020-4-15 4,8,23,47,32,63,0.5,15.5,58,1010.2,0.8,178.2
8655,2020-4-15 5,8,19,41,31,68,0.5,15.2,59,1010.3,0.8,186.1
8656,2020-4-15 6,8,22,34,32,57,0.5,14.9,61,1010.7,0.6,198.3
8657,2020-4-15 7,8,51,62,39,20,0.6,14.8,71,1011.2,0.6,309.1
8658,2020-4-15 8,10,43,61,40,29,0.7,16,65,1012.1,0.6,312.1
8659,2020-4-15 9,10,44,70,47,29,0.8,17.2,64,1012.5,0.8,295.5
8660,2020-4-15 10,12,44,80,57,46,0.8,18.5,58,1012.5,1.1,295
8661,2020-4-15 11,15,40,78,66,77,0.2,20.3,51,1012.1,1,328.1
8662,2020-4-15 12,14,31,78,52,101,0.3,21.6,46,1011.3,1.6,352.4
8663,2020-4-15 13,13,18,50,44,128,0.4,23.4,41,1010.1,1.5,338.5
8664,2020-4-15 14,12,15,45,54,144,0.4,24.6,41,1009,1.1,8.9
8665,2020-4-15 15,12,13,56,47,168,0.5,25.6,40,1008,1.3,343.9
8666,2020-4-15 16,11,14,53,42,172,0.5,26.5,39,1007.5,1.6,351.5
8667,2020-4-15 17,13,17,75,71,205,0.5,26.5,40,1007.2,1.8,324.6
8668,2020-4-15 18,13,25,89,61,192,0.5,26.3,40,1007,1.4,313.5
8669,2020-4-15 19,12,34,80,60,171,0.6,25.5,42,1007.1,1,311.4
8670,2020-4-15 20,12,60,84,83,127,1.1,24.6,45,1007.5,0.6,109.2
8671,2020-4-15 21,10,91,138,108,49,1.9,23.3,52,1008.1,1,162.4
8672,2020-4-15 22,9,68,142,90,65,1.5,22.3,56,1008.4,0.8,157.4
8673,2020-4-15 23,9,56,115,87,77,1.2,21.7,58,1008.6,0.8,176
8674,2020-4-16 0,10,43,110,93,94,0.9,21.1,60,1008.5,0.9,168
8675,2020-4-16 1,10,44,108,88,93,0.8,20.8,60,1008.2,1,182.5
8676,2020-4-16 2,10,45,98,97,80,0.8,20.4,63,1007.8,0.6,165.9
8677,2020-4-16 3,10,50,109,107,63,0.8,20.1,65,1007.3,0.6,164
8678,2020-4-16 4,9,52,118,107,46,0.9,19.9,68,1007.2,0.9,174.5
8679,2020-4-16 5,10,44,119,102,44,0.7,19.3,71,1007.7,1,176.8
8680,2020-4-16 6,12,46,125,122,42,0.7,19,74,1008.3,1.1,187.4
8681,2020-4-16 7,14,46,118,128,44,0.7,18.9,74,1009,0.8,195.5
8682,2020-4-16 8,18,52,127,129,54,0.8,19.8,70,1010,0.8,201.2
8683,2020-4-16 9,22,54,114,135,71,1,20.9,65,1010.8,0.9,188
8684,2020-4-16 10,21,49,114,123,67,1,21.1,66,1010.9,0.9,193
8685,2020-4-16 11,20,44,101,112,63,1,21.3,66,1010.9,0.9,198
8686,2020-4-16 12,19,40,88,100,60,1,21.5,67,1011,0.9,202.9
8687,2020-4-16 13,18,35,75,88,56,1,21.7,68,1011.1,0.9,207.9
8688,2020-4-16 14,18,30,63,76,52,1,22,68,1011.1,1,212.9
8689,2020-4-16 15,17,25,50,64,48,1,22.2,69,1011.2,1,217.9
8690,2020-4-16 16,16,21,37,53,45,1,22.4,70,1011.3,1,222.8
8691,2020-4-17 8,15,16,24,41,41,1,22.6,70,1011.3,1,227.8
8692,2020-4-17 9,14,11,90,38,37,1,22.8,71,1011.4,1,232.8
8693,2020-4-17 10,13,28,46,40,53,0.8,23.5,68,1011.6,1.3,230.3
8694,2020-4-17 11,11,34,3,40,59,0.7,23.8,68,1011.6,1,332.2
8695,2020-4-17 12,12,40,14,42,54,0.7,23.7,70,1011.3,0.8,53.8
8696,2020-4-17 13,11,32,48,44,74,0.7,24.7,66,1010.6,0.8,150.8
8697,2020-4-17 14,10,28,9,47,97,0.7,25.3,63,1009.8,0.7,142.8
8698,2020-4-17 15,10,30,28,51,107,0.7,25.8,61,1009,0.6,228.7
8699,2020-4-17 16,10,30,34,51,126,0.6,26.3,59,1008,0.8,246.9
8700,2020-4-17 17,9,26,55,51,129,0.7,26.5,58,1007.6,0.7,221.8
8701,2020-4-17 18,9,16,65,56,125,0.7,26.2,60,1007.4,0.6,169.5
8702,2020-4-17 19,9,46,77,61,113,1,25.6,63,1007.3,1,150.7
8703,2020-4-17 20,9,46,89,68,102,1,25.2,64,1007.3,1.2,165.6
8704,2020-4-17 21,9,40,95,58,91,1,24.6,68,1007.7,1,154.1
8705,2020-4-17 22,8,37,73,56,93,0.9,24.4,68,1008.3,0.6,165.9
8706,2020-4-17 23,8,50,73,69,65,1,24.4,69,1008.8,0.5,185.8
8707,2020-4-18 0,8,38,79,63,77,0.9,23.9,70,1008.8,1.1,198.2
8708,2020-4-18 1,8,54,100,63,48,0.9,23.6,73,1008.8,0.7,194
8709,2020-4-18 2,8,50,84,57,50,0.7,23.2,74,1008.3,0.7,192.4
8710,2020-4-18 3,8,44,80,66,48,0.7,22.9,76,1007.9,1.2,195.4
8711,2020-4-18 4,8,47,75,61,41,0.6,22.6,78,1008,1.2,188
8712,2020-4-18 5,15,48,70,62,32,0.6,22.5,78,1008.1,1.3,191.6
8713,2020-4-18 6,16,61,75,63,12,0.7,22.4,80,1008.6,1.3,187
8714,2020-4-18 7,14,57,96,67,11,0.8,22.3,81,1008.9,1,193.8
8715,2020-4-18 8,16,53,93,66,16,0.8,22.6,80,1009.3,0.9,205.5
8716,2020-4-18 9,22,60,102,56,19,0.8,23.4,76,1009.9,0.7,238.7
8717,2020-4-18 10,21,63,80,59,25,0.8,24,74,1010.3,0.7,297.6
8718,2020-4-18 11,17,58,88,61,33,0.7,24.3,73,1010.1,1.2,351.1
8719,2020-4-18 12,15,49,77,54,46,0.7,25,71,1009.6,1,310.4
8720,2020-4-18 13,14,33,72,51,68,0.7,25.4,69,1009,1.3,347.6
8721,2020-4-18 14,12,28,53,54,92,0.6,26.3,65,1007.8,1.1,357.4
8722,2020-4-18 15,11,31,89,54,113,0.6,26.4,64,1006.9,1.8,356.7
8723,2020-4-18 16,10,29,74,43,137,0.6,26.6,64,1006.3,1.4,334.4
8724,2020-4-18 17,10,32,79,46,142,0.7,26.4,65,1005.9,1.1,342.4
8725,2020-4-18 18,9,45,84,57,102,0.8,24.8,75,1006.1,1.5,70
8726,2020-4-18 19,8,37,73,54,91,1,24.7,76,1006,0.8,123.6
8727,2020-4-18 20,8,48,93,66,68,1.1,24.6,78,1005.8,1.2,190.3
8728,2020-4-18 21,8,55,96,72,58,1,24.4,78,1006.2,1.2,179.7
8729,2020-4-18 22,8,57,100,77,41,1,24.4,78,1006.7,1.1,158.6
8730,2020-4-18 23,8,56,111,76,32,1.2,24.4,78,1007,0.6,188.5
8731,2020-4-19 0,8,58,101,63,24,1,24.6,77,1007.6,0.4,52.1
8732,2020-4-19 1,8,62,92,53,18,1,24.4,77,1007.5,0.6,323.9
8733,2020-4-19 2,9,68,89,49,8,0.9,24.1,79,1007,0.8,316.5
8734,2020-4-19 3,10,51,84,34,15,0.7,23.9,80,1006.7,1,324
8735,2020-4-19 4,10,38,59,32,20,0.6,23.7,81,1006.5,0.5,355.1
8736,2020-4-19 5,10,35,52,35,20,0.7,23.6,82,1006.6,0.6,314.6
8737,2020-4-19 6,10,44,62,37,12,0.7,23.5,82,1006.7,0.4,243.6
8738,2020-4-19 7,10,45,68,34,10,0.8,23.5,82,1007.1,0.7,228
8739,2020-4-19 8,10,47,76,35,10,0.8,23.7,81,1007.6,0.7,177.7
8740,2020-4-19 9,12,46,79,44,19,0.8,24.4,79,1008.1,0.6,66.3
8741,2020-4-19 10,12,35,73,51,34,0.7,25.1,76,1008.6,0.6,277.3
8742,2020-4-19 11,10,38,70,52,41,0.7,26,72,1008.7,0.8,230
8743,2020-4-19 12,10,38,74,61,56,0.8,26.8,70,1008.3,0.9,176.5
8744,2020-4-19 13,9,28,80,67,94,0.7,28,66,1007.5,1,276.3
8745,2020-4-19 14,9,26,81,69,122,0.6,28.6,64,1006.7,0.8,314.1
8746,2020-4-19 15,9,25,82,64,139,0.6,29.6,61,1005.8,0.8,230.1
8747,2020-4-19 16,9,23,88,52,153,0.6,30.1,60,1005.1,0.8,218
8748,2020-4-19 17,8,25,90,58,155,0.7,29.4,63,1004.6,1.1,132.3
8749,2020-4-19 18,8,34,90,59,145,0.8,29.1,65,1004.5,0.8,141.4
8750,2020-4-19 19,8,37,90,55,140,1,28.8,66,1004.7,1,154.9
8751,2020-4-19 20,9,55,105,70,94,1.4,28.5,68,1005.3,0.8,170.5
8752,2020-4-19 21,8,43,122,63,82,1.2,27.8,72,1006,1,175.4
8753,2020-4-19 22,8,52,103,59,59,0.9,27.3,75,1006.7,1,273.2
8754,2020-4-19 23,8,56,93,50,38,0.9,26.9,77,1007,0.5,81.8
8755,2020-4-20 0,8,64,91,58,23,1,26.6,79,1007,0.5,23.1
8756,2020-4-20 1,8,60,87,56,23,0.8,26.2,82,1006.6,0.6,342.1
8757,2020-4-20 2,10,50,78,52,25,0.7,26.1,82,1006.2,0.8,318.5
8758,2020-4-20 3,10,58,64,44,10,0.7,25.8,84,1005.8,0.6,337.9
8759,2020-4-20 4,10,61,68,37,5,0.7,25.7,84,1005.5,0.8,328.3
8760,2020-4-20 5,10,51,62,29,5,0.7,25.4,84,1005.7,1.2,296.9
8761,2020-4-20 6,11,43,48,28,6,0.6,25.3,84,1006.4,1.1,308.3
8762,2020-4-20 7,10,35,46,24,9,0.6,25.1,84,1006.8,1.5,293
8763,2020-4-20 8,11,26,47,24,18,0.6,25.2,81,1007.9,1.5,299.6
8764,2020-4-20 9,11,29,46,25,18,0.6,25.5,81,1009,1.5,309.6
8765,2020-4-20 10,13,27,49,29,24,0.6,26.1,78,1009.2,1.5,328.8
8766,2020-4-20 11,12,23,59,39,40,0.5,27,73,1008.8,1.6,331.4
8767,2020-4-20 12,12,20,56,40,59,0.5,28,68,1008.2,1.9,325.1
8768,2020-4-20 13,10,15,60,33,72,0.5,28.5,64,1007.3,2.1,322.3
8769,2020-4-20 14,10,13,47,30,82,0.5,28.8,63,1006.2,2.2,321.3
8770,2020-4-20 15,10,18,46,31,90,0.5,29.3,62,1005.3,1.3,353.9
8771,2020-4-20 16,11,17,48,28,104,0.5,30,60,1004.6,0.9,345.4
8772,2020-4-20 17,10,16,54,22,121,0.4,30.4,58,1003.9,1.4,328
8773,2020-4-20 18,10,20,46,24,115,0.5,30.5,58,1003.8,0.9,339.8
8774,2020-4-20 19,10,36,66,30,97,0.8,30,61,1004.2,0.5,339.1
8775,2020-4-20 20,9,62,77,38,54,1.4,29.4,64,1004.8,0.7,160.5
8776,2020-4-20 21,9,69,121,42,39,1.2,28.5,69,1005.4,1.3,184.8
8777,2020-4-20 22,9,56,99,42,50,0.9,27.9,72,1006,0.7,179
8778,2020-4-20 23,10,48,88,39,58,0.7,27.8,71,1006.5,0.8,270
8779,2020-4-21 0,10,56,78,38,33,0.7,27.5,72,1006.8,0.8,243
8780,2020-4-21 1,11,59,71,25,10,0.6,26.9,75,1006.6,1.6,297.2
8781,2020-4-21 2,10,47,48,18,6,0.5,26.5,78,1006.6,1.2,324.5
8782,2020-4-21 3,10,37,39,16,10,0.5,26.2,79,1006,1.4,289.2
8783,2020-4-21 4,10,31,35,16,12,0.4,25.9,80,1005.5,1.7,289
8784,2020-4-21 5,11,28,35,18,14,0.4,25.6,81,1005.4,1,308
8785,2020-4-21 6,10,26,28,17,14,0.4,25.5,81,1005.8,1,319
8786,2020-4-21 7,10,36,34,18,6,0.5,25.4,82,1006.2,0.9,309.1
8787,2020-4-21 8,10,38,50,25,6,0.7,25.2,84,1006.5,0.8,307.9
8788,2020-4-21 9,11,38,50,32,8,0.7,25.3,85,1007,0.7,310.8
8789,2020-4-21 10,10,35,52,33,11,0.6,26.2,81,1007.1,0.7,283.9
8790,2020-4-21 11,9,35,46,32,12,0.6,26.6,80,1007.1,0.8,322.9
8791,2020-4-21 12,9,32,55,34,21,0.6,27.3,77,1006.8,0.8,342
8792,2020-4-21 13,10,32,53,40,38,0.6,28.3,73,1006.2,0.7,322.9
8793,2020-4-21 14,9,24,55,46,72,0.6,28.9,69,1005,1.4,303.7
8794,2020-4-21 15,9,22,56,48,86,0.6,29.2,69,1004.2,1.4,326.3
8795,2020-4-21 16,9,26,65,44,93,0.6,29.4,68,1003.7,1.4,305.5
8796,2020-4-21 17,9,36,61,39,95,0.6,29.2,69,1003.6,0.8,317.9
8797,2020-4-21 18,9,44,75,44,85,0.8,28.9,70,1003.8,1.3,236.5
8798,2020-4-21 19,8,49,86,40,55,0.9,28.2,75,1004.4,1.4,202.2
8799,2020-4-21 20,8,54,89,51,36,0.9,26.7,85,1004.9,1.5,175.5
8800,2020-4-21 21,8,36,60,41,48,0.7,26.1,85,1005.9,0.8,261.7
8801,2020-4-21 22,8,32,38,30,24,0.8,24.6,85,1007.1,1.5,78.8
8802,2020-4-21 23,7,17,23,18,33,0.8,24.1,80,1008.1,1.4,163.7
8803,2020-4-22 0,7,11,25,16,36,0.8,23,79,1008.8,1.9,142.3
8804,2020-4-22 1,7,8,13,11,43,0.7,22,77,1009,2.4,147.3
8805,2020-4-22 2,7,6,12,5,44,0.7,21.2,76,1008.9,3.7,156.7
8806,2020-4-22 3,6,6,8,4,45,0.7,20.6,76,1009,3.9,158
8807,2020-4-22 4,7,5,7,1,46,0.7,20.1,76,1008.7,3.2,152.9
8808,2020-4-22 5,7,6,12,1,46,0.7,20.2,74,1008.5,2.5,152.5
8809,2020-4-22 6,7,10,4,1,42,0.7,20.4,72,1008.7,2,165
8810,2020-4-22 7,7,13,22,1,36,0.7,19.9,74,1009.3,2.7,154.3
8811,2020-4-22 8,7,14,14,1,35,0.8,19.8,74,1009.8,1.9,152.6
8812,2020-4-22 9,7,14,20,1,38,0.8,20.2,72,1010.4,2.2,152.4
8813,2020-4-22 10,8,19,17,2,40,0.8,19.8,75,1010.6,1.3,160.3
8814,2020-4-22 11,7,19,20,2,43,0.8,19.2,79,1010.8,1.6,145.4
8815,2020-4-22 12,7,15,18,1,46,0.8,18.7,81,1011.1,1.9,157.5
8816,2020-4-22 13,7,12,4,0,46,0.7,18.8,79,1010.9,2.2,173.1
8817,2020-4-22 14,7,14,6,0,49,0.7,18.7,80,1010.2,2.1,191.9
8818,2020-4-22 15,7,17,9,0,63,0.7,18.4,80,1009.5,2.2,190.1
8819,2020-4-22 16,7,22,6,1,63,0.9,17.9,82,1009.1,1.9,188.2
8820,2020-4-22 17,7,29,6,1,54,0.8,17.6,85,1010.2,1.2,76
8821,2020-4-22 18,7,23,10,0,57,0.8,17.2,87,1011.4,1.3,157.2
8822,2020-4-22 19,6,20,6,0,56,0.8,17.4,84,1011.6,2.2,222.3
8823,2020-4-22 20,6,16,4,0,61,0.8,16.8,87,1011.6,1.6,188.3
8824,2020-4-22 21,6,18,6,1,54,0.8,16.9,88,1011.6,1.5,216.6
8825,2020-4-22 22,7,15,7,0,59,0.8,17,85,1011.8,1.4,199
8826,2020-4-22 23,7,19,5,1,48,0.8,17.1,86,1011.6,1.9,184.7
8827,2020-4-23 0,7,19,8,1,46,0.8,17.3,86,1012,1,159.7
8828,2020-4-23 1,7,11,4,0,54,0.8,18,81,1012.2,1.6,144.8
8829,2020-4-23 2,7,10,4,0,58,0.7,18,80,1011.8,2.3,162.5
8830,2020-4-23 3,7,8,4,0,62,0.7,18.1,78,1011.6,1.7,156.5
8831,2020-4-23 4,7,6,3,0,67,0.7,18.2,77,1011.7,1.8,159.1
8832,2020-4-23 5,7,7,2,0,62,0.7,18.2,76,1012.2,1.4,174.7
8833,2020-4-23 6,6,17,4,1,38,0.7,17.5,84,1012.5,1.1,315.6
8834,2020-4-23 7,7,22,11,1,35,0.7,17.5,85,1012.8,1,354.1
8835,2020-4-23 8,7,24,13,1,35,0.8,17.2,86,1013.1,0.9,266.8
8836,2020-4-23 9,7,23,9,6,42,0.8,17.7,82,1013.5,1.1,284.1
8837,2020-4-23 10,7,28,16,10,32,0.8,17.7,83,1014.3,1,33.8
8838,2020-4-23 11,7,13,11,4,55,0.7,18.5,76,1014.6,2.4,155.2
8839,2020-4-23 12,7,15,6,4,53,0.7,18.8,75,1014.3,1.7,182.5
8840,2020-4-23 13,7,15,16,2,50,0.8,18.9,75,1014.1,1.9,165.5
8841,2020-4-23 14,7,20,7,2,47,0.8,18.9,76,1013.7,1.4,181.8
8842,2020-4-23 15,6,16,10,1,59,0.7,19.2,73,1013.2,1.9,157.7
8843,2020-4-23 16,7,17,7,4,68,0.7,19.5,71,1012.5,1.2,196.4
8844,2020-4-23 17,7,19,15,5,68,0.7,19.5,70,1012.2,1.6,167.5
8845,2020-4-23 18,6,15,12,3,64,0.7,19,74,1012,2.3,153.2
8846,2020-4-23 19,7,15,12,2,60,0.8,18.8,75,1011.9,2.1,150
8847,2020-4-23 20,6,13,10,2,67,0.7,18.8,73,1012.2,1.9,152.4
8848,2020-4-23 21,7,18,7,7,63,0.7,18.8,71,1012.8,1.3,160.6
8849,2020-4-23 22,7,15,16,9,60,0.6,18.7,72,1014,1.9,151.2
8850,2020-4-23 23,7,13,13,5,60,0.6,18.5,73,1014.7,1.7,151.3
8851,2020-4-24 0,7,12,9,3,60,0.6,18.3,73,1014.7,1.5,162.4
8852,2020-4-24 1,7,10,9,4,61,0.5,18.1,72,1013.9,1.6,152.5
8853,2020-4-24 2,7,12,6,4,64,0.5,17.9,69,1013.6,1.7,178.3
8854,2020-4-24 3,7,11,11,4,67,0.5,17.8,68,1014,2,154
8855,2020-4-24 4,7,8,9,4,68,0.5,17.5,70,1013.9,2,150.7
8856,2020-4-24 5,7,7,6,4,72,0.4,17.4,69,1013.8,2.2,146.3
8857,2020-4-24 6,7,8,12,5,72,0.5,17.4,68,1014.3,1.8,149.2
8858,2020-4-24 7,7,12,15,7,66,0.5,17.1,70,1015.1,1.7,156.8
8859,2020-4-24 8,7,15,19,9,66,0.5,16.5,74,1015.9,2.3,149.3
8860,2020-4-24 9,7,17,15,10,75,0.5,16.4,74,1016.1,1.8,154.3
8861,2020-4-24 10,7,19,19,12,71,0.6,16.2,76,1016.8,1.2,192.5
8862,2020-4-24 11,7,19,20,13,75,0.5,16.2,77,1017.2,1.3,191.9
8863,2020-4-24 12,7,19,20,13,76,0.5,16.5,77,1017.3,1.1,180.1
8864,2020-4-24 13,7,14,21,15,85,0.5,16.7,76,1016.8,1.2,186.7
8865,2020-4-24 14,6,13,23,16,91,0.5,17.3,71,1015.3,1.6,191.4
8866,2020-4-24 15,7,11,18,14,94,0.4,17.7,69,1014.7,2,154.9
8867,2020-4-24 16,7,13,22,13,93,0.4,18.3,65,1014.2,1.8,140.4
8868,2020-4-24 17,7,12,20,14,94,0.4,18.6,64,1013.9,1.2,133.6
8869,2020-4-24 18,7,14,24,15,91,0.5,18.5,64,1014,1.8,154.1
8870,2020-4-24 19,7,18,25,22,85,0.5,18.3,64,1014.2,1.4,158.4
8871,2020-4-24 20,7,20,30,24,78,0.6,18.1,66,1014.4,1,140.3
8872,2020-4-24 21,8,21,32,24,72,0.6,17.9,67,1014.7,1.2,156.4
8873,2020-4-24 22,8,33,30,26,56,0.6,17.8,66,1015.4,0.7,83.8
8874,2020-4-24 23,8,69,54,33,10,0.7,17.5,74,1015.8,0.7,9.3
8875,2020-4-25 0,9,50,55,32,27,0.6,17.5,72,1015.5,0.5,168.5
8876,2020-4-25 1,8,36,54,30,40,0.6,17.3,72,1014.8,0.6,139.3
8877,2020-4-25 2,8,16,31,24,64,0.5,17.4,68,1014.3,0.8,160
8878,2020-4-25 3,8,16,26,24,60,0.5,17.2,69,1013.8,1.1,157.7
8879,2020-4-25 4,9,20,28,28,49,0.5,17.2,71,1013.3,1,169.6
8880,2020-4-25 5,8,29,44,32,29,0.5,16.8,76,1013.1,0.7,190
8881,2020-4-25 6,8,38,40,34,20,0.6,16.5,78,1013.4,0.5,126.7
8882,2020-4-25 7,8,50,50,36,9,0.6,16.6,80,1013.8,0.6,53.9
8883,2020-4-25 8,9,40,45,34,21,0.7,17.6,74,1014.1,0.6,234.1
8884,2020-4-25 9,9,30,37,31,37,0.6,18.8,67,1014.4,0.8,232.8
8885,2020-4-25 10,9,25,40,28,50,0.6,19.8,64,1014.6,1.2,295.9
8886,2020-4-25 11,9,18,44,25,74,0.5,20.9,59,1014.2,1.4,298.2
8887,2020-4-25 12,6,14,36,23,95,0.5,22,53,1013.5,1.7,275.1
8888,2020-4-25 13,7,10,33,22,105,0.4,22.4,51,1013,1.3,284.8
8889,2020-4-25 14,6,13,31,19,88,0.5,23.1,51,1012.2,1.1,273.6
8890,2020-4-25 15,6,12,34,26,267,0.5,23.6,51,1011.4,1.4,297.5
8891,2020-4-25 16,5,9,44,32,6,0.5,24,50,1010.8,1.8,294.1
8892,2020-4-25 17,6,10,45,32,126,0.5,24.1,51,1010.5,1.2,294.2
8893,2020-4-25 18,6,12,38,36,125,0.6,24,52,1010.6,1,209.6
8894,2020-4-25 19,6,32,42,44,100,0.7,23.6,54,1011.2,1,78.9
8895,2020-4-25 20,6,54,69,48,63,0.9,23,58,1012,0.7,84.5
8896,2020-4-25 21,5,52,76,41,46,0.9,22.5,61,1012.5,0.6,141
8897,2020-4-25 22,6,58,62,38,28,0.9,21.8,65,1013,0.8,338.3
8898,2020-4-25 23,6,40,75,38,46,0.6,21.1,68,1013.6,1.1,32.7
8899,2020-4-26 0,6,42,53,36,37,0.7,20.9,69,1013.4,0.9,146.3
8900,2020-4-26 1,5,30,56,39,48,0.6,20.6,70,1012.9,0.9,178
8901,2020-4-26 2,5,21,49,38,49,0.6,20.3,71,1012.4,0.5,143.3
8902,2020-4-26 3,5,24,43,39,42,0.7,20.2,72,1012.4,0.5,147.5
8903,2020-4-26 4,5,17,45,31,48,0.6,20.2,71,1011.8,0.9,182.6
8904,2020-4-26 5,5,20,37,36,46,0.6,19.8,72,1011.7,0.5,182.3
8905,2020-4-26 6,5,29,42,43,34,0.6,19.9,73,1012.3,0.6,289.7
8906,2020-4-26 7,5,40,46,40,19,0.7,20,76,1012.5,0.5,217.8
8907,2020-4-26 8,6,36,55,34,26,0.7,20.3,73,1012.8,0.9,264.3
8908,2020-4-26 9,6,42,51,39,24,0.8,20.5,72,1013.6,0.6,145.5
8909,2020-4-26 10,7,40,69,42,31,0.8,21.6,68,1014,0.8,142.5
8910,2020-4-26 11,7,18,56,32,70,0.6,22.8,58,1013.8,1.6,179.6
8911,2020-4-26 12,7,18,50,38,82,0.6,23.8,55,1013.5,1.3,311.4
8912,2020-4-26 13,7,14,60,39,96,0.6,24.3,54,1012.8,1.4,335
8913,2020-4-26 14,7,9,47,34,121,0.6,25,51,1011.7,1.7,318.8
8914,2020-4-26 15,8,10,42,31,131,0.5,25.8,49,1010.9,1.5,322.7
8915,2020-4-26 16,7,11,50,31,131,0.5,26.2,47,1010.6,1.2,301
8916,2020-4-26 17,7,11,44,29,125,0.6,26.4,46,1010.3,1.2,248.6
8917,2020-4-26 18,7,17,43,32,118,0.6,25.8,49,1010.7,1.6,194.3
8918,2020-4-26 19,6,28,51,38,96,0.8,25.1,53,1011.2,1.3,177.9
8919,2020-4-26 20,6,30,66,38,75,0.9,24.6,54,1011.7,1.2,151.6
8920,2020-4-26 21,6,16,60,32,91,0.7,24,54,1012,1.5,156.1
8921,2020-4-26 22,6,22,46,33,80,0.8,23.8,55,1012.2,0.7,152.4
8922,2020-4-26 23,6,18,51,32,78,0.7,23.4,57,1012.2,0.7,177.7
8923,2020-4-27 0,6,26,53,35,59,0.8,23,60,1012.2,0.6,140.1
8924,2020-4-27 1,6,52,62,34,28,0.8,22.6,64,1011.8,0.6,303
8925,2020-4-27 2,6,32,71,30,51,0.6,22.2,64,1011.6,0.8,151.8
8926,2020-4-27 3,6,39,53,39,30,0.7,21.9,68,1011.4,0.7,204.4
8927,2020-4-27 4,6,29,57,38,43,0.6,21.6,66,1011.2,0.6,195.4
8928,2020-4-27 5,6,41,60,40,23,0.6,21.2,71,1011.5,0.4,278.3
8929,2020-4-27 6,6,37,57,38,34,0.6,21.1,69,1011.8,0.5,293
8930,2020-4-27 7,6,43,62,43,28,0.8,21.1,69,1012.2,0.5,150.3
8931,2020-4-27 8,6,37,61,40,46,0.8,22.1,64,1012.8,0.6,267.3
8932,2020-4-27 9,7,37,63,40,52,0.7,22.8,61,1013.4,0.9,295.8
8933,2020-4-27 10,8,33,67,41,63,0.7,23.8,58,1013.7,0.9,321.5
8934,2020-4-27 11,8,23,59,33,89,0.6,25.7,51,1013.6,1.1,303.3
