0,1,2,3,4,5,6,7,8,9,10,11,12
11146,2020-7-27 14,5,7,50,3,74,0.4,34.7,54,1002.8,2.1,153.1
11147,2020-7-27 15,4,11,53,6,65,0.4,32.9,64,1002.4,2.6,129.3
11148,2020-7-27 16,4,14,25,5,68,0.4,33.7,61,1001.9,2.5,124.7
11149,2020-7-27 17,4,18,43,8,60,0.5,33.6,64,1001.8,2.1,126
11150,2020-7-27 18,5,14,23,6,43,0.5,33.9,56,1002,2,243.4
11151,2020-7-27 19,5,12,18,3,31,0.5,32.9,60,1002.7,2.6,240.4
11152,2020-7-27 20,5,13,12,4,25,0.5,32,65,1003.5,2.6,227.7
11153,2020-7-27 21,4,8,10,5,23,0.5,31.4,69,1004.3,2.4,237.2
11154,2020-7-27 22,4,9,10,4,19,0.5,30.9,73,1005.1,2,254.9
11155,2020-7-27 23,4,8,11,1,18,0.5,30.5,75,1005.3,1.3,335.1
11156,2020-7-28 0,4,9,9,2,18,0.5,30.2,77,1005,1.3,270.7
11157,2020-7-28 1,5,9,14,3,17,0.5,30.1,76,1004.7,1.5,258
11158,2020-7-28 2,5,6,15,3,18,0.5,29.8,77,1004.3,1.7,275.4
11159,2020-7-28 3,5,7,10,2,16,0.5,29.7,79,1004.7,1.5,258.4
11160,2020-7-28 4,5,7,13,2,17,0.5,29.8,78,1004.9,1.4,261.2
11161,2020-7-28 5,5,10,17,1,16,0.6,29.8,78,1005.4,1.5,246.3
11162,2020-7-28 6,5,17,18,3,7,0.5,29.8,80,1005.8,0.9,262.1
11163,2020-7-28 7,5,16,32,3,9,0.6,29.8,78,1006.2,0.8,275.2
11164,2020-7-28 8,6,9,9,3,22,0.5,31.4,68,1006.5,1.3,247.4
11165,2020-7-28 9,4,7,45,1,33,0.4,32.1,64,1006.5,1.4,260.8
11166,2020-7-28 10,5,6,25,0,51,0.4,33.3,60,1006.6,1.4,243.6
11167,2020-7-28 11,4,5,37,1,73,0.4,34.2,56,1006.1,1.6,228.4
11168,2020-7-28 12,5,4,16,7,99,0.5,35,53,1005.3,1.6,235
11169,2020-7-28 13,6,13,46,9,95,0.5,32.6,64,1004.8,2,186.6
11170,2020-7-28 14,4,37,26,9,72,0.5,31.3,69,1004.3,1.8,66.2
11171,2020-7-28 15,4,21,13,17,92,0.5,32.6,64,1003.5,2,108.1
11172,2020-7-28 16,5,15,25,11,108,0.5,34.1,60,1003,2.1,85.7
11173,2020-7-28 17,4,14,46,10,78,0.5,33.2,62,1003.1,2.4,72.5
11174,2020-7-28 18,3,12,24,9,58,0.5,31.1,68,1003.5,2,245.9
11175,2020-7-28 19,4,33,13,6,27,0.8,31.6,71,1004.1,1.2,317.3
11176,2020-7-28 20,5,32,21,13,12,0.7,31.9,69,1005.1,1.5,258.7
11177,2020-7-28 21,6,20,15,11,12,0.7,31.6,68,1005.9,1.9,236.9
11178,2020-7-28 22,6,18,14,6,10,0.7,31.2,69,1006.4,1.7,240.3
11179,2020-7-28 23,6,19,23,3,7,0.7,30.7,73,1006.3,1,67.2
11180,2020-7-29 0,6,13,14,2,11,0.6,30.4,74,1005.9,1.1,310.3
11181,2020-7-29 1,5,13,20,0,11,0.6,30,77,1005.3,1.1,64.1
11182,2020-7-29 2,5,14,11,0,11,0.6,30,77,1004.9,1,250.1
11183,2020-7-29 3,6,13,17,1,11,0.5,29.9,78,1004.8,1.1,256.6
11184,2020-7-29 4,5,15,13,4,8,0.5,29.6,79,1004.9,1,260.3
11185,2020-7-29 5,4,16,14,2,7,0.5,29.3,80,1005,1.1,268.2
11186,2020-7-29 6,4,10,10,3,13,0.5,29.6,79,1005.6,0.8,268.5
11187,2020-7-29 7,5,10,5,2,16,0.5,30.8,74,1006.1,1,254.5
11188,2020-7-29 8,7,8,30,0,21,0.5,31.6,67,1006.3,1.1,232.5
11189,2020-7-29 9,7,6,31,3,29,0.4,32.8,61,1006.5,1.3,241.7
11190,2020-7-29 10,6,9,34,2,50,0.5,33.4,59,1006.2,1.2,266.9
11191,2020-7-29 11,6,7,35,3,86,0.4,34.3,55,1005.8,1.1,256.3
11192,2020-7-29 12,5,5,19,7,105,0.4,35.7,50,1005.1,1.1,326.9
11193,2020-7-29 13,4,5,33,9,131,0.4,35.9,50,1004,1.4,19.1
11194,2020-7-29 14,4,6,30,11,145,0.4,36,48,1003.2,1.5,47.9
11195,2020-7-29 15,4,9,36,10,155,0.4,35.9,48,1002.8,1.6,118.6
11196,2020-7-29 16,5,16,50,10,126,0.5,34.1,59,1002.8,2.5,127.4
11197,2020-7-29 17,4,20,38,12,104,0.5,33,64,1002.9,2.3,115.6
11198,2020-7-29 18,4,19,31,21,65,0.5,32.4,65,1004,2.2,114.3
11199,2020-7-29 19,4,40,34,7,41,0.5,31.3,73,1004.9,2.6,97.4
11200,2020-7-29 20,5,67,20,11,16,0.6,30.8,73,1005.6,1.7,94.9
11201,2020-7-29 21,5,66,30,18,17,0.7,30.3,74,1005.8,1.7,78.1
11202,2020-7-29 22,5,68,45,20,10,0.7,30.1,76,1006.2,1.6,78
11203,2020-7-29 23,5,71,59,20,5,0.8,29.9,78,1006.2,1.4,51.9
11204,2020-7-30 0,5,61,51,26,3,0.8,29.6,80,1006.1,1.7,56.2
11205,2020-7-30 1,4,52,52,20,3,0.7,29.3,82,1005.6,1.5,54.9
11206,2020-7-30 2,4,49,47,26,1,0.7,28.9,84,1005.5,1.4,64.5
11207,2020-7-30 3,4,43,47,24,0,0.7,28.8,84,1005.5,1.4,69.3
11208,2020-7-30 4,4,39,32,17,0,0.6,28.7,84,1005.5,1.6,64.8
11209,2020-7-30 5,4,35,31,14,0,0.6,28.6,83,1005.5,1.8,65.3
11210,2020-7-30 6,5,31,33,9,2,0.6,28.9,82,1005.7,1.2,59
11211,2020-7-30 7,5,26,17,11,14,0.6,29.7,77,1005.9,1.6,63.5
11212,2020-7-30 8,6,25,28,8,23,0.6,30.3,72,1006.2,1.7,56
11213,2020-7-30 9,6,19,29,6,38,0.5,31.4,65,1006.4,1.5,89.7
11214,2020-7-30 10,5,17,27,3,67,0.5,32.3,62,1006.3,1.3,61.8
11215,2020-7-30 11,5,15,39,5,116,0.5,32.8,59,1005.8,1.7,66.3
11216,2020-7-30 12,5,13,24,13,155,0.5,33.5,55,1005.4,2.3,73.7
11217,2020-7-30 13,5,13,30,13,179,0.5,34.3,53,1004.6,2.1,67.2
11218,2020-7-30 14,5,14,44,17,176,0.5,34.7,52,1003.4,2.1,53.1
11219,2020-7-30 15,4,15,53,15,129,0.5,32.5,59,1003.2,3.3,109.1
11220,2020-7-30 16,4,16,29,10,98,0.5,32.3,60,1003,1.3,41.4
11221,2020-7-30 17,4,24,26,9,73,0.6,32.7,60,1002.8,0.9,64.6
11222,2020-7-30 18,4,18,19,10,61,0.6,32.5,60,1002.7,1.1,77.2
11223,2020-7-30 19,4,25,13,8,36,0.6,32.2,60,1004,1.6,110.8
11224,2020-7-30 20,5,27,20,6,30,0.6,31.1,68,1005,1.2,95.5
11225,2020-7-30 21,5,37,22,7,24,0.6,30.9,71,1005.4,1.1,98.4
11226,2020-7-30 22,5,47,28,11,13,0.6,30.6,72,1005.3,1.2,71.2
11227,2020-7-30 23,5,46,39,10,18,0.6,30.3,71,1005,1.6,58.6
11228,2020-7-31 0,5,45,25,12,18,0.6,30,70,1004.5,1.6,69.7
11229,2020-7-31 1,5,50,30,15,7,0.7,29.7,73,1003.7,1.4,64.1
11230,2020-7-31 2,6,44,36,16,8,0.6,29.6,72,1003.1,1.8,66.1
11231,2020-7-31 3,6,40,34,12,8,0.7,29.2,74,1002.4,1.7,64.2
11232,2020-7-31 4,11,38,32,12,7,0.6,28.8,76,1002.2,1.8,50.1
11233,2020-7-31 5,10,33,26,10,10,0.6,28.5,76,1002.3,1.7,48.7
11234,2020-7-31 6,7,36,25,9,9,0.6,28.7,75,1002.6,2,38
11235,2020-7-31 7,9,24,28,13,23,0.6,29.4,72,1003.3,2.5,43.1
11236,2020-7-31 8,10,21,46,12,30,0.6,29.7,70,1003.6,3,44.2
11237,2020-7-31 9,8,30,48,11,21,0.6,28.8,77,1004.1,2.5,63.7
11238,2020-7-31 10,6,26,36,22,28,0.6,28.7,80,1004.3,2.7,81.3
11239,2020-7-31 11,5,14,14,14,46,0.5,30,71,1003.8,3.6,80.2
11240,2020-7-31 12,5,17,4,6,56,0.5,30.5,68,1003.4,3.4,76.3
11241,2020-7-31 13,4,8,15,1,45,0.5,30.7,66,1002.9,4,78.6
11242,2020-7-31 14,4,11,15,2,44,0.5,30.7,66,1002.1,3.8,67.5
11243,2020-7-31 15,4,17,19,1,45,0.5,30.2,69,1001.6,2.8,79.8
11244,2020-7-31 16,4,18,26,5,42,0.5,28.6,80,1001.4,3,72.6
11245,2020-7-31 17,4,16,11,6,30,0.5,29.3,72,1001.2,4,75.8
11246,2020-7-31 18,4,16,9,3,18,0.5,28.7,74,1001.1,3.7,66
11247,2020-7-31 19,4,22,13,0,9,0.5,27.8,80,1002,3.5,64.7
11248,2020-7-31 20,4,24,18,0,4,0.6,26.5,89,1002.6,2.4,61.7
11249,2020-7-31 21,4,25,10,3,3,0.6,26.9,87,1003.6,3.1,59.2
11250,2020-7-31 22,3,23,10,4,4,0.6,26.8,87,1003.8,2.4,56.4
11251,2020-7-31 23,4,22,9,1,6,0.5,27.2,84,1003.3,2.6,56.5
11252,2020-8-1 0,4,21,19,2,5,0.5,27.2,84,1003,2.5,65.5
11253,2020-8-1 1,4,21,17,2,3,0.5,26.5,88,1002.7,2.2,61.4
11254,2020-8-1 2,4,19,6,0,5,0.5,26.4,90,1002.4,2.1,60.6
11255,2020-8-1 3,4,19,12,3,5,0.5,26.7,89,1001.9,2.2,52.2
11256,2020-8-1 4,4,16,10,3,7,0.5,27,86,1001.8,2.6,63
11257,2020-8-1 5,4,17,16,1,5,0.5,26.6,89,1001.8,2.7,61.4
11258,2020-8-1 6,4,17,14,1,5,0.5,26.6,90,1002,2.6,62.3
11259,2020-8-1 7,4,17,10,3,6,0.5,27.4,85,1002.2,2.9,63.2
11260,2020-8-1 8,4,16,14,4,13,0.5,28.2,81,1002.6,3.5,69.9
11261,2020-8-1 9,4,13,17,2,20,0.5,28.1,83,1002.8,3.1,76.1
11262,2020-8-1 10,4,12,16,2,25,0.5,28.4,82,1002.9,3.8,77.6
11263,2020-8-1 11,4,18,10,3,30,0.6,28.5,83,1002.7,2.8,67.3
11264,2020-8-1 12,4,15,32,3,57,0.6,28.9,82,1002.2,3.3,80.6
11265,2020-8-1 13,3,7,25,6,45,0.5,27.7,86,1001.8,3.3,99.4
11266,2020-8-1 14,3,9,6,6,34,0.5,27.4,88,1001.7,2.3,87.7
11267,2020-8-1 15,3,17,9,3,24,0.5,27.2,90,1001.3,2,70.7
11268,2020-8-1 16,3,21,13,5,26,0.5,27,90,1001.3,2.7,75.4
11269,2020-8-1 17,4,18,14,4,28,0.5,25.9,90,1001.7,2.4,91.6
11270,2020-8-1 18,3,27,4,2,17,0.6,26.6,88,1002,1.7,93.3
11271,2020-8-1 19,4,37,20,3,6,0.6,26.6,90,1002.2,1.6,65.8
11272,2020-8-1 20,4,33,16,3,8,0.6,26.6,90,1002.7,2.1,68.2
11273,2020-8-1 21,4,32,12,5,7,0.6,26.5,89,1003.4,1.9,66.1
11274,2020-8-1 22,4,34,17,6,6,0.6,26.6,88,1004.1,2,65.6
11275,2020-8-1 23,4,26,19,6,9,0.6,26.1,92,1004,1.8,56
11276,2020-8-2 0,4,26,14,4,7,0.6,26,93,1003.5,1.7,54.9
11277,2020-8-2 1,4,23,12,4,8,0.6,26.2,92,1002.9,2,60.4
11278,2020-8-2 2,4,20,8,5,9,0.6,26.4,91,1002.3,2.2,59.8
11279,2020-8-2 3,4,14,8,6,14,0.5,26.1,92,1002,2.2,56.5
11280,2020-8-2 4,4,16,12,1,12,0.5,25.9,95,1001.8,1.8,65.8
11281,2020-8-2 5,3,18,6,0,13,0.5,25.8,95,1001.8,1.8,63.5
11282,2020-8-2 6,3,24,8,0,12,0.5,25.8,96,1002.1,2,71.1
11283,2020-8-2 7,3,30,9,3,11,0.5,25.7,96,1002.4,1.9,69.2
11284,2020-8-2 8,3,29,10,2,13,0.6,26.1,95,1002.9,1.9,66.4
11285,2020-8-2 9,6,24,11,1,30,0.8,26.8,92,1002.8,1.3,63.5
11286,2020-8-2 10,8,19,12,0,46,1,27.5,89,1002.7,0.7,60.6
11287,2020-8-2 14,2,14,13,0,59,0.8,28.9,84,1001.9,0.7,47.7
11288,2020-8-2 15,2,13,14,0,81,0.8,29.8,77,1001.3,1.4,105.2
11289,2020-8-2 16,2,16,15,0,55,0.8,29.5,78,1001.1,1,244.5
11290,2020-8-2 17,2,11,13,0,51,0.7,27.6,87,1000.8,1.3,258.9
11291,2020-8-2 18,2,19,10,0,40,0.8,27,93,1001.2,1,46.1
11292,2020-8-2 19,3,37,8,2,14,0.8,27.3,91,1002,0.8,68.7
11293,2020-8-2 20,2,31,6,5,12,0.8,27.4,91,1002.6,0.6,78.7
11294,2020-8-2 21,3,37,2,6,5,0.8,27.2,90,1003.2,1.1,58.6
11295,2020-8-2 22,3,37,15,8,4,0.8,27.1,88,1003.7,1,64.1
11296,2020-8-2 23,3,33,21,6,6,0.8,27.1,88,1003.3,1.6,62.3
11297,2020-8-3 0,3,30,21,8,6,0.8,26.9,89,1002.8,1.7,60.4
11298,2020-8-3 1,3,25,15,6,12,0.7,26.6,89,1002.2,1.7,63.3
11299,2020-8-3 2,3,24,13,2,9,0.7,26.5,91,1001.6,1.5,44.8
11300,2020-8-3 3,3,21,15,1,12,0.7,26.2,93,1001,1.7,58
11301,2020-8-3 4,2,16,5,3,20,0.7,26.1,93,1000.7,2.3,85.6
11302,2020-8-3 5,2,12,0,4,29,0.6,26.3,91,1001,2,88.7
11303,2020-8-3 6,2,16,1,2,23,0.7,26.4,92,1001.6,1.4,92
11304,2020-8-3 7,3,26,7,0,11,0.8,26.8,92,1002,1.1,84.6
11305,2020-8-3 8,3,32,18,5,7,0.9,26.8,92,1002.3,1.4,66.8
11306,2020-8-3 9,3,25,12,6,20,0.8,27.9,86,1002.6,1.5,65.5
11307,2020-8-3 10,4,24,21,4,27,0.8,28.6,82,1002.6,1.5,58.3
11308,2020-8-3 11,3,17,41,2,36,0.7,27.1,89,1002.4,1.2,89.9
11309,2020-8-3 12,3,25,28,2,24,0.8,27.4,89,1001.9,0.8,24.5
11310,2020-8-3 13,2,25,16,2,39,0.7,28.4,84,1001.3,1.4,83.1
11311,2020-8-3 14,2,20,15,2,41,0.7,27.6,88,1000.9,1.7,47
11312,2020-8-3 15,2,22,8,0,47,0.7,26.6,94,1000.2,1.4,73.4
11313,2020-8-3 16,3,29,9,1,47,0.8,27.2,91,1000,1,102.2
11314,2020-8-3 17,2,30,28,6,44,0.8,27.3,90,1000.2,0.9,94.1
11315,2020-8-3 18,3,36,25,9,30,0.8,27.1,90,1000.3,1.2,112.4
11316,2020-8-3 19,3,32,16,11,21,0.8,27,90,1000.9,0.9,93.1
11317,2020-8-3 20,3,29,21,14,19,0.8,26.9,91,1001.5,1.1,106.5
11318,2020-8-3 21,2,28,14,9,19,0.7,27,91,1002,1.1,106.7
11319,2020-8-3 22,3,27,9,5,17,0.7,27.1,90,1002.3,0.6,60.8
11320,2020-8-3 23,3,37,13,3,6,0.7,27,91,1002.4,0.8,95.5
11321,2020-8-4 0,3,40,27,4,3,0.7,27,91,1002.2,0.8,93.5
11322,2020-8-4 1,3,41,16,3,0,0.8,26.8,92,1001.7,0.4,29.9
11323,2020-8-4 2,3,38,19,3,1,0.8,26.8,93,1001.4,0.4,74.3
11324,2020-8-4 3,3,26,11,9,11,0.8,26.7,92,1001.2,0.6,25.1
11325,2020-8-4 4,3,20,10,7,15,0.7,26.8,91,1001.2,0.6,64.7
11326,2020-8-4 5,4,30,18,6,3,0.8,26.6,93,1001.1,0.4,58.7
11327,2020-8-4 6,4,29,25,7,3,0.8,26.7,94,1001.4,0.6,72.9
11328,2020-8-4 7,4,22,21,9,16,0.8,27.1,90,1001.8,1,92
11329,2020-8-4 8,5,19,11,8,24,0.8,28.1,84,1002,1,106.9
11330,2020-8-4 9,4,22,20,6,46,0.8,29.4,76,1002.5,1.1,71.8
11331,2020-8-4 10,5,30,46,10,69,0.8,29.9,75,1002.5,1.4,61.3
11332,2020-8-4 11,8,21,38,11,92,0.8,30.8,71,1002.3,1.9,71.5
11333,2020-8-4 12,7,11,35,18,115,0.7,31.3,66,1001.8,1.6,82.4
11334,2020-8-4 13,7,8,30,6,113,0.6,32.1,64,1001.4,1.6,79.6
11335,2020-8-4 14,6,12,49,9,83,0.6,31.6,66,1000.8,1.7,95.1
11336,2020-8-4 15,5,9,10,7,78,0.6,31.4,68,1000.5,2.4,106.4
11337,2020-8-4 16,4,10,0,3,61,0.6,30.9,69,1000.1,2.1,121.6
11338,2020-8-4 17,4,11,21,1,54,0.6,30.2,74,1000.4,2,114.7
11339,2020-8-4 18,4,12,11,4,39,0.6,29.6,76,1001.2,2.1,109.1
11340,2020-8-4 19,3,13,4,3,29,0.6,29.1,78,1002,1.9,113.9
11341,2020-8-4 20,3,10,2,1,29,0.6,28.7,80,1002.8,1.7,114.1
11342,2020-8-4 21,3,10,0,0,27,0.6,28.5,82,1003.5,1.9,113.9
11343,2020-8-4 22,3,9,4,0,27,0.6,28.1,84,1003.8,1.6,113.2
11344,2020-8-4 23,3,12,2,1,21,0.6,27.8,85,1003.8,1.1,105.1
11345,2020-8-5 0,3,15,5,2,15,0.6,27.5,89,1004.1,1,99.7
11346,2020-8-5 1,3,14,15,1,14,0.6,27.4,91,1004,1.4,108.1
11347,2020-8-5 2,3,12,16,1,16,0.6,27.4,89,1003.7,1,113.9
11348,2020-8-5 3,3,13,13,1,16,0.6,27.4,88,1003.3,1.6,120.9
11349,2020-8-5 4,3,16,18,3,13,0.6,27.6,88,1003.4,1.6,122.4
11350,2020-8-5 5,3,23,11,4,6,0.6,27.6,88,1003.6,1.5,126.3
11351,2020-8-5 6,4,28,11,3,2,0.6,27.6,88,1004,1.1,85.8
11352,2020-8-5 7,4,26,13,1,4,0.6,27.4,89,1004.4,1.6,94.1
11353,2020-8-5 8,4,19,11,2,12,0.6,26.8,92,1005.1,1.4,101.1
11354,2020-8-5 9,3,18,7,4,14,0.6,26.2,94,1005.5,1.8,110.3
11355,2020-8-5 10,3,19,14,2,15,0.7,26.7,93,1006,1.2,105.2
11356,2020-8-5 11,3,20,14,4,14,0.7,27,92,1006,1.3,105.8
11357,2020-8-5 12,3,18,12,5,21,0.7,27.6,89,1006.1,1.1,91.2
11358,2020-8-5 13,3,19,22,4,23,0.7,27.8,90,1005.7,0.8,67.7
11359,2020-8-5 14,3,26,19,7,26,0.7,28.2,88,1005.5,1.3,65.5
11360,2020-8-5 15,3,14,20,5,25,0.6,26.3,92,1005.8,1.4,127.6
11361,2020-8-5 16,3,21,2,3,15,0.6,25.8,95,1006,1.5,93.2
11362,2020-8-5 17,3,29,7,1,4,0.8,25.7,95,1006.2,0.9,94.2
11363,2020-8-5 18,2,30,15,3,1,0.7,25.7,96,1006.6,0.7,68.3
11364,2020-8-5 19,3,31,17,4,0,0.7,25.7,96,1007.2,1.1,93.5
11365,2020-8-5 20,3,30,8,3,0,0.7,25.7,96,1007.8,0.7,75.5
11366,2020-8-5 21,3,30,12,2,0,0.7,25.9,96,1008.8,0.9,65.2
11367,2020-8-5 22,3,29,21,4,0,0.7,26.1,96,1009.3,1,65.1
11368,2020-8-5 23,4,31,26,6,0,0.8,25.8,96,1009.5,1.4,87.3
11369,2020-8-6 0,4,28,16,15,0,0.7,26.1,95,1009.3,1.6,97.1
11370,2020-8-6 1,3,24,5,10,0,0.6,26.2,93,1008.8,2.4,120.4
11371,2020-8-6 2,3,22,4,3,1,0.6,26.1,94,1008.1,1.7,118
11372,2020-8-6 3,3,21,9,0,0,0.5,26,94,1007.5,0.8,116.3
11373,2020-8-6 4,2,19,8,0,0,0.6,25.8,95,1007.4,0.6,52.5
11374,2020-8-6 5,3,20,14,0,0,0.6,25.6,96,1007.6,0.8,75.2
11375,2020-8-6 6,3,19,10,1,0,0.6,25.6,96,1008,0.8,74.4
11376,2020-8-6 7,5,20,10,4,4,0.7,26.5,91,1008.4,1.3,46.9
11377,2020-8-6 8,6,26,14,5,12,0.8,27.9,85,1009,1.4,46.6
11378,2020-8-6 9,5,28,30,7,23,0.7,29.2,80,1009,1.5,54.9
11379,2020-8-6 10,5,27,28,12,42,0.6,30.5,76,1009,1.7,74.2
11380,2020-8-6 11,5,23,40,9,75,0.6,30.8,73,1008.8,2.2,87.2
11381,2020-8-6 12,4,8,18,12,90,0.5,31.9,67,1008.2,2.2,97.6
11382,2020-8-6 13,4,7,24,9,115,0.5,32.3,65,1007.5,2.4,100.9
11383,2020-8-6 14,4,9,29,10,101,0.5,32.9,61,1006.7,2,100.6
11384,2020-8-6 15,4,8,22,6,86,0.5,33.2,60,1006.1,2.2,110.9
11385,2020-8-6 16,4,12,38,4,76,0.5,32.1,66,1006.2,2.2,116.1
11386,2020-8-6 17,3,14,18,7,47,0.6,31.6,68,1006.4,1.6,116.8
11387,2020-8-6 18,4,16,12,5,28,0.6,31.3,68,1006.6,1.2,96
11388,2020-8-6 19,3,21,16,4,8,0.6,30.8,69,1007.2,0.6,4
11389,2020-8-6 20,4,27,16,4,7,0.7,30.4,72,1007.9,0.8,44.6
11390,2020-8-6 21,4,24,26,6,8,0.6,30,76,1008.7,0.8,70
11391,2020-8-6 22,3,13,19,7,11,0.6,29.7,76,1009,0.8,48.4
11392,2020-8-6 23,3,18,16,4,5,0.6,29.1,80,1008.9,0.8,84.5
11393,2020-8-7 0,3,21,13,6,1,0.6,28.9,82,1008.5,0.7,105.9
11394,2020-8-7 1,4,21,21,4,0,0.6,28.7,84,1008,0.8,90.6
11395,2020-8-7 2,4,21,30,2,0,0.7,28.4,87,1007.4,0.7,78.9
11396,2020-8-7 3,4,22,27,7,0,0.8,28.3,89,1006.7,0.6,58.7
11397,2020-8-7 4,4,20,29,6,0,0.7,28.1,89,1006.2,0.6,51.5
11398,2020-8-7 5,4,20,32,10,0,0.8,27.9,89,1005.8,0.9,62.4
11399,2020-8-7 6,5,19,40,12,0,0.8,28,89,1006.1,0.9,71.6
11400,2020-8-7 7,5,22,34,12,1,0.8,28.5,87,1006.4,1,54.2
11401,2020-8-7 8,5,25,40,17,4,0.8,29.1,83,1006.9,1.2,67.7
11402,2020-8-7 9,5,26,29,15,9,0.7,29.9,78,1007.4,1,50.2
11403,2020-8-7 10,5,30,33,11,22,0.6,30.6,75,1007.5,1.1,50.2
11404,2020-8-7 11,4,26,39,18,36,0.6,31,72,1007.2,1.4,57.7
11405,2020-8-7 12,4,14,31,12,54,0.5,32,66,1006.7,1.9,99.1
11406,2020-8-7 13,4,8,34,7,53,0.5,32.2,64,1006.1,2,79.4
11407,2020-8-7 14,4,7,17,3,59,0.5,33.5,58,1005.4,1.8,88.7
11408,2020-8-7 15,3,3,21,1,64,0.4,33.9,53,1004.7,1.6,122.3
11409,2020-8-7 16,3,7,20,2,71,0.5,33.8,54,1004.3,2,112.3
11410,2020-8-7 17,3,9,22,3,66,0.5,33.2,58,1004.2,2,119.4
11411,2020-8-7 18,3,12,27,4,57,0.5,32.3,64,1004,1.8,116.7
11412,2020-8-7 19,3,15,12,5,26,0.6,31.2,66,1004.4,1.9,114.8
11413,2020-8-7 20,3,18,11,3,14,0.6,30.6,70,1005,0.9,72.9
11414,2020-8-7 21,4,18,20,6,12,0.6,30,71,1005.4,0.9,349.1
11415,2020-8-7 22,4,12,15,5,18,0.5,29.8,71,1005.8,1,327.2
11416,2020-8-7 23,4,16,14,4,13,0.6,29.5,74,1005.8,0.8,350.2
11417,2020-8-8 0,4,17,9,4,12,0.6,29.2,76,1005.7,0.8,313.7
11418,2020-8-8 1,3,17,18,3,12,0.5,28.8,78,1005.5,0.6,353.6
11419,2020-8-8 2,4,12,19,3,15,0.5,28.5,80,1005.2,0.6,344.5
11420,2020-8-8 3,3,20,16,4,5,0.5,28.2,83,1004.7,0.6,72.8
11421,2020-8-8 4,3,25,18,2,0,0.5,27.9,85,1004.6,0.3,37.6
11422,2020-8-8 5,4,24,21,1,0,0.6,27.8,87,1004.6,0.6,70.6
11423,2020-8-8 6,4,24,20,4,1,0.6,28.2,86,1004.9,0.6,47.9
11424,2020-8-8 7,6,24,17,6,5,0.7,29.8,79,1005.1,0.9,54
11425,2020-8-8 8,5,26,36,10,9,0.6,30.3,75,1005.3,1.1,56.4
11426,2020-8-8 9,5,26,36,13,14,0.6,31.2,70,1005.4,0.6,272.1
11427,2020-8-8 10,5,25,34,8,26,0.6,31.6,67,1005.1,0.8,77.7
11428,2020-8-8 11,4,15,18,8,66,0.5,32.6,62,1004.7,1.7,64.4
11429,2020-8-8 12,4,11,28,11,92,0.5,33.3,58,1004.1,1.9,70.2
11430,2020-8-8 13,4,5,27,10,106,0.5,33.9,54,1003.4,1.6,88.7
11431,2020-8-8 14,4,5,21,6,109,0.5,34.3,53,1002.6,1.6,57.7
11432,2020-8-8 15,4,6,21,4,95,0.5,34.6,52,1001.9,1.7,64.7
11433,2020-8-8 16,4,10,30,4,87,0.4,34.3,54,1001.3,1.9,76.1
11434,2020-8-8 17,4,7,29,6,82,0.4,34.1,53,1001.2,1.5,101.9
11435,2020-8-8 18,3,12,21,2,65,0.5,33.5,56,1001.1,1.5,117
11436,2020-8-8 19,4,18,16,0,37,0.6,32.7,58,1001.4,1.2,76.9
11437,2020-8-8 20,4,23,24,5,25,0.6,31.8,64,1002,1.8,235.6
11438,2020-8-8 21,5,21,28,7,19,0.6,30.9,69,1002.5,1.8,259.2
11439,2020-8-8 22,5,14,22,7,22,0.5,30.3,71,1003,2,255.5
11440,2020-8-8 23,5,15,19,7,18,0.5,29.9,74,1003,1.8,245.9
11441,2020-8-9 0,5,14,34,5,16,0.5,29.6,76,1003,1.4,251.1
11442,2020-8-9 1,5,14,24,5,14,0.6,29.3,79,1002.9,1,271.2
11443,2020-8-9 2,4,10,9,5,16,0.5,29.2,79,1002.7,1.1,234.4
11444,2020-8-9 3,4,10,15,3,17,0.6,29,80,1002.6,0.9,234
11445,2020-8-9 4,8,23,23,0,6,0.8,28.9,82,1002.6,1,236.7
11446,2020-8-9 5,8,25,19,1,2,0.9,28.7,83,1002.4,1.2,263.1
11447,2020-8-9 6,8,23,22,5,3,0.7,28.3,85,1002.9,1,263.2
11448,2020-8-9 7,6,18,20,6,10,0.6,28.7,83,1003.4,0.8,270.6
11449,2020-8-9 8,14,14,13,5,20,0.6,30.3,74,1003.4,0.8,242.7
11450,2020-8-9 9,18,12,32,5,31,0.5,31.7,66,1003.3,0.9,246.6
11451,2020-8-9 10,15,11,32,6,52,0.6,32.8,61,1003,1.1,255.1
11452,2020-8-9 11,10,8,37,16,87,0.6,33.2,60,1002.6,1.1,253.6
11453,2020-8-9 12,9,7,30,13,125,0.6,33.8,57,1002,0.8,256.7
11454,2020-8-9 13,7,9,38,22,152,0.6,33.9,58,1001.5,0.8,39.4
11455,2020-8-9 14,7,11,44,21,186,0.6,34,57,1000.9,1.2,98.5
11456,2020-8-9 15,6,14,54,29,184,0.6,34,57,1000.3,1.1,91.9
11457,2020-8-9 16,5,12,48,26,165,0.6,34.5,55,999.8,1.3,90.6
11458,2020-8-9 17,4,9,48,18,131,0.5,33.3,63,999.8,1.9,115.4
11459,2020-8-9 18,4,9,39,13,94,0.5,32.6,67,999.8,1.9,78.9
11460,2020-8-9 19,4,11,22,11,64,0.6,31.8,70,1000.2,1.8,280
11461,2020-8-9 20,4,8,9,8,41,0.6,31,71,1001.2,2.8,244.1
