,1,8,9,10,11,12
4258,2021-1-17 11,13.5,40,1023.2,3.9,148.8
4259,2021-1-17 12,14.1,38,1022.7,4.2,137.7
4260,2021-1-17 13,13.9,38,1021.6,3.3,144.3
4261,2021-1-17 14,13.5,38,1020.5,3.2,127.8
4262,2021-1-17 15,14.6,36,1019.7,2.3,116.6
4263,2021-1-17 16,15.9,33,1019.4,2.2,130.3
4264,2021-1-17 17,15.4,34,1019.5,2.2,127.0
4265,2021-1-17 18,14.1,35,1020.0,3.1,113.1
4266,2021-1-17 19,12.8,37,1020.6,2.5,114.4
4267,2021-1-17 20,11.7,38,1021.7,2.9,119.2
4268,2021-1-17 21,11.4,38,1022.4,2.5,142.4
4269,2021-1-17 22,11.3,38,1022.4,3.3,157.4
4270,2021-1-17 23,11.1,38,1022.6,2.1,139.0
4271,2021-1-18 0,10.8,38,1022.5,1.9,149.4
4272,2021-1-18 1,10.4,39,1022.4,2.3,153.1
4273,2021-1-18 2,10.2,39,1022.2,2.5,152.8
4274,2021-1-18 3,10.0,39,1021.5,1.7,157.1
4275,2021-1-18 4,10.0,39,1021.1,2.1,145.5
4276,2021-1-18 5,9.7,39,1020.7,1.8,147.7
4277,2021-1-18 6,9.5,40,1020.7,2.0,158.7
4278,2021-1-18 7,9.2,40,1020.8,3.0,155.8
4279,2021-1-18 8,9.1,40,1021.0,2.5,151.9
4280,2021-1-18 9,9.7,38,1021.4,1.9,159.8
4281,2021-1-18 10,10.8,37,1021.8,2.1,206.4
4282,2021-1-18 11,11.4,37,1021.7,2.1,295.7
4283,2021-1-18 12,12.7,35,1020.6,1.8,296.6
4284,2021-1-18 13,14.0,32,1019.1,1.7,288.5
4285,2021-1-18 14,15.1,30,1017.5,1.6,286.8
4286,2021-1-18 15,15.6,28,1016.4,2.0,291.7
4287,2021-1-18 16,16.4,28,1015.6,1.6,277.7
4288,2021-1-18 17,16.8,28,1015.4,1.6,279.7
4289,2021-1-18 18,16.5,29,1015.6,1.1,278.5
4290,2021-1-18 19,15.6,33,1015.8,0.6,133.7
4291,2021-1-18 20,14.5,37,1016.1,0.8,140.9
4292,2021-1-18 21,13.9,39,1016.6,0.9,180.1
4293,2021-1-18 22,13.3,40,1016.6,0.8,188.9
4294,2021-1-18 23,12.7,42,1016.6,0.9,196.2
4295,2021-1-19 0,12.1,43,1016.5,0.7,147.6
4296,2021-1-19 1,11.8,44,1016.3,0.6,239.9
4297,2021-1-19 2,11.4,49,1015.9,0.5,176.0
4298,2021-1-19 3,10.9,53,1015.4,0.6,313.2
4299,2021-1-19 4,10.1,59,1015.4,0.6,322.1
4300,2021-1-19 5,10.0,61,1015.2,0.4,311.9
4301,2021-1-19 6,9.8,64,1015.3,0.6,335.2
4302,2021-1-19 7,9.2,64,1015.4,0.5,355.0
4303,2021-1-19 8,9.0,65,1016.0,0.8,350.1
4304,2021-1-19 9,9.9,58,1016.8,0.8,338.0
4305,2021-1-19 10,11.7,50,1017.5,0.8,326.9
4306,2021-1-19 11,13.4,42,1017.6,1.0,303.9
4307,2021-1-19 12,14.8,35,1016.8,1.2,281.7
4308,2021-1-19 13,16.8,28,1015.7,1.1,293.5
4309,2021-1-19 14,17.8,26,1014.5,1.1,216.9
4310,2021-1-19 15,18.4,26,1013.7,1.0,104.0
4311,2021-1-19 16,19.1,26,1013.2,1.1,22.2
4312,2021-1-19 17,19.4,26,1012.8,0.8,23.3
4313,2021-1-19 18,18.7,28,1012.9,0.7,16.0
4314,2021-1-19 19,17.3,32,1013.2,0.7,75.2
4315,2021-1-19 20,16.1,37,1013.2,1.1,156.1
4316,2021-1-19 21,15.2,40,1013.6,1.0,171.9
4317,2021-1-19 22,14.5,43,1013.9,0.8,202.3
4318,2021-1-19 23,13.8,45,1014.1,1.0,180.7
4319,2021-1-20 0,13.6,45,1014.1,0.9,179.5
4320,2021-1-20 1,13.3,47,1014.2,0.4,142.4
4321,2021-1-20 2,13.0,51,1014.4,0.4,192.2
4322,2021-1-20 3,13.3,51,1014.2,0.7,232.1
4323,2021-1-20 4,13.0,54,1014.1,0.5,183.2
4324,2021-1-20 5,13.2,51,1013.8,0.6,171.7
4325,2021-1-20 6,13.1,51,1013.7,0.7,173.5
4326,2021-1-20 7,13.2,53,1014.1,0.6,225.1
4327,2021-1-20 8,13.2,56,1014.6,0.4,321.5
4328,2021-1-20 9,14.1,54,1015.0,0.5,320.2
4329,2021-1-20 10,15.5,51,1015.3,0.7,327.4
4330,2021-1-20 11,16.8,44,1015.6,1.2,308.5
4331,2021-1-20 12,18.9,35,1014.8,1.2,246.5
4332,2021-1-20 13,20.4,36,1013.4,1.1,291.1
4333,2021-1-20 14,21.8,36,1012.1,0.9,152.6
4334,2021-1-20 15,23.0,36,1010.9,0.9,69.6
4335,2021-1-20 16,22.8,38,1010.3,1.3,346.1
4336,2021-1-20 17,22.3,42,1010.3,1.5,20.3
4337,2021-1-20 18,21.7,45,1010.5,0.9,19.1
4338,2021-1-20 19,21.1,47,1010.8,0.8,358.8
4339,2021-1-20 20,20.7,48,1011.1,0.5,64.1
4340,2021-1-20 21,20.4,49,1011.4,0.4,102.7
4341,2021-1-21 14,19.3,77,1010.2,0.9,103.2
4342,2021-1-21 15,20.1,70,1009.2,1.0,131.2
4343,2021-1-21 16,20.2,70,1008.9,0.9,2.1
4344,2021-1-21 17,20.2,70,1008.8,1.2,130.4
4345,2021-1-21 18,19.7,73,1009.4,1.2,132.3
4346,2021-1-21 19,19.2,77,1009.8,0.9,113.7
4347,2021-1-21 20,18.7,80,1010.2,0.6,348.7
4348,2021-1-21 21,18.3,83,1010.4,0.9,319.8
4349,2021-1-21 22,18.0,85,1010.7,0.8,323.3
4350,2021-1-21 23,18.0,85,1010.7,0.4,311.3
4351,2021-1-22 0,18.0,85,1010.5,0.6,306.6
4352,2021-1-22 1,17.9,86,1010.3,0.7,329.4
4353,2021-1-22 2,17.8,86,1010.1,0.7,237.4
4354,2021-1-22 3,17.1,88,1009.7,0.8,132.2
4355,2021-1-22 4,16.4,90,1009.1,0.5,195.3
4356,2021-1-22 5,16.0,90,1008.5,0.8,293.4
4357,2021-1-22 6,15.8,90,1009.0,0.6,317.0
4358,2021-1-22 7,15.7,92,1009.5,0.6,90.6
4359,2021-1-22 8,15.7,92,1010.2,0.5,121.9
4360,2021-1-22 9,15.7,92,1010.9,0.8,336.2
4361,2021-1-22 10,16.0,92,1011.5,0.9,302.2
4362,2021-1-22 11,18.8,82,1011.4,1.0,254.7
4363,2021-1-22 12,20.5,75,1010.7,1.2,273.4
4364,2021-1-22 13,21.4,72,1009.2,0.9,298.5
4365,2021-1-22 14,22.3,68,1007.8,1.6,306.1
4366,2021-1-22 15,22.4,66,1007.0,1.8,279.7
4367,2021-1-22 16,22.7,64,1006.6,1.5,283.2
4368,2021-1-22 17,22.8,64,1006.6,1.3,281.1
4369,2021-1-22 18,22.6,64,1006.8,1.6,201.2
4370,2021-1-22 19,21.2,69,1007.0,1.9,202.3
4371,2021-1-22 20,20.3,73,1007.6,1.4,157.0
4372,2021-1-22 21,19.7,74,1008.4,1.3,154.0
4373,2021-1-22 22,19.4,76,1008.6,0.9,172.4
4374,2021-1-22 23,18.7,78,1008.9,0.8,160.7
4375,2021-1-23 0,18.4,78,1009.0,0.7,216.3
4376,2021-1-23 1,18.0,80,1009.2,0.5,272.0
4377,2021-1-23 2,18.3,74,1009.3,1.4,160.4
4378,2021-1-23 3,17.9,71,1009.2,2.4,170.7
4379,2021-1-23 4,17.6,66,1009.5,2.2,142.8
4380,2021-1-23 5,17.4,62,1009.7,3.3,133.7
4381,2021-1-23 6,17.0,63,1010.0,2.4,152.8
4382,2021-1-23 7,16.5,66,1010.5,2.9,153.5
4383,2021-1-23 8,16.2,68,1010.7,2.3,157.6
4384,2021-1-23 9,16.7,68,1011.3,1.8,164.8
4385,2021-1-23 10,17.3,65,1011.6,1.6,173.0
4386,2021-1-23 11,19.0,60,1011.6,0.9,283.1
4387,2021-1-23 12,20.0,56,1010.9,1.1,330.9
4388,2021-1-23 13,20.7,52,1009.9,1.4,315.3
4389,2021-1-23 14,21.6,50,1008.8,1.4,332.9
4390,2021-1-23 15,22.4,49,1008.1,1.6,288.7
4391,2021-1-23 16,23.1,48,1007.9,1.6,248.1
4392,2021-1-23 17,23.8,48,1007.6,1.4,223.3
4393,2021-1-23 18,23.2,48,1007.6,1.6,186.7
4394,2021-1-23 19,21.9,50,1008.0,1.6,180.7
4395,2021-1-23 20,20.8,55,1008.8,1.3,151.8
4396,2021-1-23 21,20.1,55,1009.6,1.5,166.0
4397,2021-1-23 22,19.3,58,1009.7,1.1,183.4
4398,2021-1-23 23,18.9,59,1009.9,1.3,188.1
4399,2021-1-24 0,18.6,59,1010.2,1.3,196.8
4400,2021-1-24 1,17.8,62,1010.6,0.5,181.0
4401,2021-1-24 2,17.4,64,1011.3,0.7,291.8
4402,2021-1-24 3,16.7,66,1011.4,0.5,255.2
4403,2021-1-24 4,16.7,64,1011.3,1.0,217.7
4404,2021-1-24 5,16.6,63,1011.4,1.0,270.0
4405,2021-1-24 6,16.2,64,1011.9,1.0,257.5
4406,2021-1-24 7,15.7,67,1012.4,0.8,302.9
4407,2021-1-24 8,15.4,68,1013.0,1.3,271.7
4408,2021-1-24 9,15.8,66,1013.5,1.0,305.3
4409,2021-1-24 10,17.6,59,1013.8,0.7,271.6
4410,2021-1-24 11,18.2,56,1013.6,1.2,205.9
4411,2021-1-24 12,19.6,52,1012.9,1.1,222.3
4412,2021-1-24 13,21.0,51,1011.7,1.0,259.5
4413,2021-1-24 14,21.4,52,1010.3,1.0,198.1
4414,2021-1-24 15,22.0,52,1009.3,1.0,4.1
4415,2021-1-24 16,21.8,56,1008.8,2.0,16.9
4416,2021-1-24 17,21.5,59,1008.7,1.9,17.5
4417,2021-1-24 18,21.4,62,1009.3,1.1,5.2
4418,2021-1-24 19,21.2,65,1009.5,1.0,325.5
4419,2021-1-24 20,21.2,65,1009.9,1.1,298.6
4420,2021-1-24 21,21.0,67,1010.6,1.0,340.6
4421,2021-1-24 22,20.6,69,1010.9,0.6,4.5
4422,2021-1-24 23,20.4,70,1011.2,1.1,353.4
4423,2021-1-25 0,20.0,71,1011.4,0.9,336.9
4424,2021-1-25 1,19.7,71,1011.8,1.3,254.0
4425,2021-1-25 2,19.4,69,1011.8,1.1,225.4
4426,2021-1-25 3,19.0,70,1011.7,0.5,211.7
4427,2021-1-25 4,18.8,69,1011.8,0.7,257.6
4428,2021-1-25 5,18.5,71,1011.8,0.7,184.0
4429,2021-1-25 6,18.3,73,1012.1,0.7,194.1
4430,2021-1-25 7,18.2,73,1012.7,0.8,176.9
4431,2021-1-25 8,18.2,72,1013.5,1.0,200.7
4432,2021-1-25 9,18.4,72,1014.2,0.6,309.9
4433,2021-1-25 10,19.5,67,1014.5,0.6,318.4
4434,2021-1-25 11,20.5,62,1014.6,1.1,21.7
4435,2021-1-25 12,21.7,60,1014.0,0.9,348.7
4436,2021-1-25 13,22.2,59,1013.1,1.1,0.2
4437,2021-1-25 14,23.1,57,1011.8,1.2,353.7
4438,2021-1-25 15,23.6,54,1010.8,1.4,4.2
4439,2021-1-25 16,24.0,53,1010.2,1.5,18.7
4440,2021-1-25 17,24.3,53,1010.1,1.0,328.0
4441,2021-1-25 18,23.7,56,1010.2,0.8,325.4
4442,2021-1-25 19,23.3,57,1010.2,0.5,342.9
4443,2021-1-25 20,22.6,61,1010.4,0.8,147.1
4444,2021-1-25 21,22.0,63,1010.9,0.8,169.6
4445,2021-1-25 22,21.6,64,1011.2,0.5,166.2
4446,2021-1-25 23,21.2,67,1011.2,0.8,190.4
4447,2021-1-26 0,20.6,69,1011.4,0.8,189.3
4448,2021-1-26 1,20.2,70,1011.6,0.4,303.6
4449,2021-1-26 2,20.3,70,1011.6,1.0,191.5
4450,2021-1-26 3,20.4,68,1011.5,1.5,160.6
4451,2021-1-26 4,19.9,67,1011.5,2.0,157.4
4452,2021-1-26 5,18.9,68,1011.8,2.5,153.1
4453,2021-1-26 6,18.0,66,1012.3,2.7,153.5
4454,2021-1-26 7,17.1,66,1013.0,2.1,158.0
4455,2021-1-26 8,16.5,66,1013.7,2.6,154.8
4456,2021-1-26 9,16.9,64,1014.3,2.0,170.9
4457,2021-1-26 10,17.2,64,1014.8,1.6,293.2
4458,2021-1-26 11,17.9,60,1014.9,1.5,358.5
4459,2021-1-26 12,19.2,56,1014.3,1.4,346.8
4460,2021-1-26 13,20.5,53,1013.2,1.4,348.9
4461,2021-1-26 14,21.5,51,1011.9,1.7,318.1
4462,2021-1-26 15,22.6,49,1010.8,1.7,237.2
4463,2021-1-26 16,22.4,50,1010.3,2.8,151.5
4464,2021-1-26 17,21.8,52,1010.4,3.1,152.3
4465,2021-1-26 18,20.6,54,1010.7,3.0,161.5
4466,2021-1-26 19,19.6,55,1011.2,2.7,166.7
4467,2021-1-26 20,18.6,56,1011.8,3.2,164.2
4468,2021-1-26 21,17.9,56,1012.3,2.8,165.3
4469,2021-1-26 22,17.5,58,1012.7,2.8,162.5
4470,2021-1-26 23,17.2,59,1012.9,2.6,165.5
4471,2021-1-27 0,17.1,58,1013.3,2.6,169.8
4472,2021-1-27 1,16.8,59,1013.3,2.9,165.9
4473,2021-1-27 2,16.6,59,1013.2,2.3,163.3
4474,2021-1-27 3,16.7,59,1012.9,1.7,166.2
4475,2021-1-27 4,16.3,60,1012.6,1.7,163.8
4476,2021-1-27 5,16.0,62,1012.6,1.7,157.2
4477,2021-1-27 6,15.8,63,1012.9,0.8,223.6
4478,2021-1-27 7,15.5,64,1013.4,0.7,328.4
4479,2021-1-27 8,15.2,64,1014.1,1.2,355.1
4480,2021-1-27 9,15.3,65,1014.6,1.1,338.6
4481,2021-1-27 10,15.7,64,1015.1,1.2,324.7
4482,2021-1-27 11,16.5,61,1015.2,1.4,336.4
4483,2021-1-27 12,17.4,58,1014.8,1.3,17.6
4484,2021-1-27 13,18.7,55,1013.7,1.1,340.8
4485,2021-1-27 14,20.4,51,1012.3,0.9,282.8
4486,2021-1-27 15,21.2,50,1011.1,1.2,334.0
4487,2021-1-27 16,21.4,50,1010.3,1.5,330.1
4488,2021-1-27 17,21.7,51,1010.0,1.2,26.0
4489,2021-1-27 18,21.6,52,1010.2,0.8,15.8
4490,2021-1-27 19,20.9,55,1010.5,0.4,140.4
4491,2021-1-27 20,20.3,58,1011.2,1.0,156.6
4492,2021-1-27 21,19.5,62,1011.9,0.9,159.9
4493,2021-1-27 22,19.0,64,1012.6,1.0,190.3
4494,2021-1-27 23,18.8,64,1013.4,0.7,175.3
4495,2021-1-28 0,18.6,66,1013.7,0.6,325.3
4496,2021-1-28 1,18.4,66,1014.0,0.6,279.7
4497,2021-1-28 2,18.4,67,1014.1,0.8,257.7
4498,2021-1-28 3,19.0,60,1014.2,1.8,139.6
4499,2021-1-28 4,18.8,59,1014.4,1.9,145.7
4500,2021-1-28 5,17.7,60,1014.8,2.2,155.0
4501,2021-1-28 6,16.5,61,1015.5,2.6,164.5
4502,2021-1-28 7,15.4,60,1016.6,2.6,137.1
4503,2021-1-28 8,15.1,60,1017.4,3.4,163.7
4504,2021-1-28 9,15.2,59,1018.2,3.1,160.6
4505,2021-1-28 10,15.4,58,1018.9,3.3,159.1
4506,2021-1-28 11,15.5,58,1019.4,2.9,142.1
4507,2021-1-28 12,16.3,55,1019.3,2.8,149.8
4508,2021-1-28 13,17.1,52,1018.6,3.2,132.6
4509,2021-1-28 14,17.6,51,1017.5,2.9,139.1
4510,2021-1-28 15,18.2,50,1016.7,3.2,136.9
4511,2021-1-28 16,18.0,51,1016.3,3.0,147.4
4512,2021-1-28 17,17.5,52,1016.3,3.0,143.7
4513,2021-1-28 18,16.7,53,1016.7,3.2,152.1
4514,2021-1-28 19,15.8,55,1017.3,2.9,152.7
4515,2021-1-28 20,15.6,53,1017.7,2.7,145.1
4516,2021-1-28 21,15.5,54,1018.4,2.6,150.9
4517,2021-1-28 22,14.8,57,1019.0,2.8,144.3
4518,2021-1-28 23,14.3,57,1019.3,2.0,146.4
4519,2021-1-29 0,14.0,57,1019.5,2.1,152.9
4520,2021-1-29 1,13.6,56,1019.8,2.4,148.6
4521,2021-1-29 2,13.1,56,1019.6,3.2,154.5
4522,2021-1-29 3,12.9,54,1019.2,2.9,154.9
4523,2021-1-29 4,12.8,52,1018.9,2.6,151.2
4524,2021-1-29 5,12.7,48,1018.7,2.7,149.5
4525,2021-1-29 6,12.6,45,1018.6,2.5,154.2
4526,2021-1-29 7,12.6,44,1018.8,1.7,166.8
4527,2021-1-29 8,12.6,43,1019.4,1.5,167.8
4528,2021-1-29 9,13.5,42,1019.9,1.2,205.9
4529,2021-1-29 10,14.6,39,1020.2,1.8,211.5
4530,2021-1-29 11,15.1,38,1020.3,2.0,219.4
4531,2021-1-29 12,16.5,35,1019.7,1.3,284.2
4532,2021-1-29 13,17.0,34,1018.5,2.0,275.2
4533,2021-1-29 14,17.8,33,1017.2,1.8,287.2
4534,2021-1-29 15,18.6,33,1016.0,1.7,303.9
4535,2021-1-29 16,19.4,33,1015.2,1.4,316.6
4536,2021-1-29 17,20.3,32,1014.8,0.8,322.0
4537,2021-1-29 18,19.7,34,1014.7,0.9,332.8
4538,2021-1-29 19,18.5,38,1015.0,0.7,343.1
4539,2021-1-29 20,17.9,41,1015.5,0.6,74.3
4540,2021-1-29 21,16.9,44,1015.9,0.9,158.8
4541,2021-1-29 22,16.2,48,1016.2,0.7,173.1
4542,2021-1-29 23,15.6,49,1016.5,0.6,163.9
4543,2021-1-30 0,15.1,50,1016.6,0.9,196.2
4544,2021-1-30 1,14.4,55,1016.8,1.0,224.7
4545,2021-1-30 2,13.7,58,1017.0,1.3,169.2
4546,2021-1-30 3,13.7,56,1016.9,0.7,177.1
4547,2021-1-30 4,13.8,57,1016.8,0.8,236.1
4548,2021-1-30 5,13.2,64,1016.7,0.7,277.1
4549,2021-1-30 6,13.6,60,1016.9,0.5,181.2
4550,2021-1-30 7,13.4,63,1017.4,0.5,258.8
4551,2021-1-30 8,13.3,64,1017.8,0.8,185.6
4552,2021-1-30 9,13.6,63,1018.4,0.8,290.8
4553,2021-1-30 10,14.9,60,1019.1,0.6,256.9
4554,2021-1-30 11,15.6,58,1019.2,0.8,303.6
4555,2021-1-30 12,16.9,55,1018.6,0.6,33.2
4556,2021-1-30 13,18.3,49,1017.7,0.6,84.6
4557,2021-1-30 14,18.9,46,1016.5,1.1,305.6
4558,2021-1-30 15,19.4,43,1015.5,1.4,301.7
4559,2021-1-30 16,20.2,40,1014.9,1.5,300.8
4560,2021-1-30 17,21.2,35,1014.7,0.9,314.3
4561,2021-1-30 18,20.6,38,1014.8,0.8,340.5
4562,2021-1-30 19,19.4,40,1015.1,0.6,348.6
4563,2021-1-30 20,18.4,47,1015.5,1.0,151.8
4564,2021-1-30 21,17.6,50,1015.9,1.0,170.1
4565,2021-1-30 22,17.1,53,1016.2,0.8,174.5
4566,2021-1-30 23,16.5,56,1016.4,0.4,158.8
4567,2021-1-31 0,16.1,58,1016.4,0.6,232.4
4568,2021-1-31 1,15.6,61,1016.5,0.8,196.1
4569,2021-1-31 2,14.9,65,1016.8,0.7,176.4
4570,2021-1-31 3,14.9,63,1017.0,0.7,196.0
4571,2021-1-31 4,14.5,67,1016.8,0.9,228.0
4572,2021-1-31 5,14.2,65,1016.8,1.0,190.7
4573,2021-1-31 6,14.0,65,1016.9,1.1,195.8
4574,2021-1-31 7,13.9,67,1017.1,0.9,193.3
4575,2021-1-31 8,13.7,69,1017.6,0.6,238.4
4576,2021-1-31 9,15.2,64,1018.0,0.5,211.4
4577,2021-1-31 10,17.2,57,1018.3,0.5,210.7
4578,2021-1-31 11,19.4,52,1018.2,0.6,235.1
4579,2021-1-31 12,20.2,48,1017.5,1.1,299.8
4580,2021-1-31 13,21.2,43,1016.4,0.9,344.6
4581,2021-1-31 14,22.4,42,1015.1,1.3,323.5
4582,2021-1-31 15,23.2,41,1014.3,1.4,348.4
4583,2021-1-31 16,23.5,41,1013.8,1.9,9.2
4584,2021-1-31 17,23.7,40,1013.5,1.8,3.0
4585,2021-1-31 18,23.1,41,1013.6,1.4,8.1
4586,2021-1-31 19,22.1,43,1013.8,0.7,355.4
4587,2021-1-31 20,21.3,46,1014.1,0.5,110.5
4588,2021-1-31 21,20.2,51,1014.6,0.8,160.2
4589,2021-1-31 22,19.4,54,1015.2,0.7,183.2
4590,2021-1-31 23,18.7,56,1015.5,0.8,173.7
4591,2021-2-1 0,18.1,58,1015.6,0.9,179.8
4592,2021-2-1 1,17.7,59,1015.6,0.8,174.1
4593,2021-2-1 2,17.2,62,1015.4,0.9,186.5
4594,2021-2-1 3,16.7,64,1015.2,0.4,238.8
4595,2021-2-1 4,16.4,67,1014.8,0.5,179.2
4596,2021-2-1 5,16.2,68,1014.6,0.6,179.0
4597,2021-2-1 6,16.0,66,1014.6,1.3,188.0
4598,2021-2-1 7,15.8,66,1015.0,0.8,191.6
4599,2021-2-1 8,15.7,69,1015.5,1.1,195.8
4600,2021-2-1 9,16.3,66,1015.8,1.1,226.5
4601,2021-2-1 10,16.6,64,1016.0,0.8,173.6
4602,2021-2-1 11,18.7,57,1016.1,0.4,155.5
4603,2021-2-1 12,20.7,55,1015.6,0.9,297.5
4604,2021-2-1 13,21.8,55,1014.5,0.8,314.2
4605,2021-2-1 14,22.8,53,1013.2,0.7,291.5
4606,2021-2-1 15,23.8,49,1012.2,0.8,274.6
4607,2021-2-1 16,24.5,44,1011.6,1.1,329.9
4608,2021-2-1 17,24.8,43,1011.5,0.7,305.9
4609,2021-2-1 18,23.9,46,1011.5,0.6,181.9
4610,2021-2-1 19,22.8,50,1011.7,0.8,141.6
4611,2021-2-1 20,21.5,55,1012.2,1.2,160.7
4612,2021-2-1 21,20.7,57,1012.6,1.2,169.1
4613,2021-2-1 22,20.2,58,1013.0,0.9,182.9
4614,2021-2-1 23,19.6,61,1013.3,0.7,188.8
4615,2021-2-2 0,19.1,62,1013.6,0.5,191.6
4616,2021-2-2 1,18.8,64,1013.8,0.7,186.6
4617,2021-2-2 2,18.4,66,1013.9,0.7,215.1
4618,2021-2-2 3,17.7,70,1013.7,0.8,187.6
4619,2021-2-2 4,17.6,69,1013.6,0.8,170.0
4620,2021-2-2 5,17.3,70,1013.7,0.8,189.8
4621,2021-2-2 6,16.9,73,1014.1,0.4,292.4
4622,2021-2-2 7,16.6,74,1014.8,0.7,280.5
4623,2021-2-2 8,16.5,75,1015.4,0.8,289.1
4624,2021-2-2 9,18.7,67,1016.2,0.4,227.4
4625,2021-2-2 10,19.4,62,1016.7,1.1,319.5
4626,2021-2-2 11,20.9,56,1016.8,1.5,305.3
4627,2021-2-2 12,22.7,50,1016.0,1.4,253.9
4628,2021-2-2 13,23.4,48,1014.9,1.7,293.1
4629,2021-2-2 14,24.4,46,1013.5,1.3,310.7
4630,2021-2-2 15,25.2,44,1012.3,1.6,305.8
4631,2021-2-2 16,26.1,40,1011.8,1.3,295.8
4632,2021-2-2 17,26.7,39,1011.8,1.1,294.8
4633,2021-2-2 18,26.0,40,1012.1,0.8,330.8
4634,2021-2-2 19,24.9,44,1012.4,0.5,340.1
4635,2021-2-2 20,23.4,50,1012.9,1.1,155.6
4636,2021-2-2 21,22.4,54,1013.5,1.1,176.1
4637,2021-2-2 22,21.8,56,1014.0,1.2,178.5
4638,2021-2-2 23,21.0,58,1014.4,1.0,181.4
4639,2021-2-3 0,20.6,60,1015.2,0.9,201.2
4640,2021-2-3 1,20.3,62,1015.2,0.5,142.0
4641,2021-2-3 2,19.9,63,1015.4,0.4,73.0
4642,2021-2-3 3,19.8,64,1015.4,1.0,358.9
4643,2021-2-3 4,19.3,66,1015.6,1.1,338.8
4644,2021-2-3 5,18.8,67,1015.7,0.8,339.0
4645,2021-2-3 6,18.6,67,1016.1,0.5,292.7
4646,2021-2-3 7,18.6,67,1016.8,0.9,339.6
4647,2021-2-3 8,18.4,68,1017.6,0.9,299.3
4648,2021-2-3 9,18.8,68,1017.9,0.8,263.4
4649,2021-2-3 10,19.4,66,1018.5,1.1,232.8
4650,2021-2-3 11,20.4,60,1018.6,0.9,255.0
4651,2021-2-3 12,21.3,56,1018.0,1.1,294.3
4652,2021-2-3 13,22.3,52,1016.8,1.1,292.4
4653,2021-2-3 14,22.5,51,1015.4,1.6,354.2
4654,2021-2-3 15,23.2,50,1014.3,1.5,12.3
4655,2021-2-3 16,23.7,48,1013.8,2.0,2.4
4656,2021-2-3 17,23.9,47,1013.8,2.0,9.4
4657,2021-2-3 18,23.5,47,1014.1,1.9,14.1
4658,2021-2-3 19,23.0,48,1014.4,0.7,16.3
4659,2021-2-3 20,22.2,53,1014.8,0.7,138.9
4660,2021-2-3 21,21.4,56,1015.3,0.5,151.8
4661,2021-2-3 22,20.8,59,1015.6,0.4,307.8
4662,2021-2-3 23,20.0,64,1016.0,0.5,346.8
4663,2021-2-4 0,19.4,67,1015.9,0.4,333.0
4664,2021-2-4 1,19.1,67,1015.8,0.4,216.9
4665,2021-2-4 2,18.7,64,1015.8,1.0,195.1
4666,2021-2-4 3,18.1,68,1015.7,0.9,182.2
4667,2021-2-4 4,17.7,70,1015.8,1.2,191.9
4668,2021-2-4 5,17.4,72,1016.0,0.7,186.4
4669,2021-2-4 6,17.2,70,1016.4,0.6,187.5
4670,2021-2-4 7,16.9,73,1017.1,0.5,220.6
4671,2021-2-4 8,16.8,74,1017.8,0.8,199.8
4672,2021-2-4 9,17.8,70,1018.4,0.7,238.3
4673,2021-2-4 10,18.8,67,1019.0,0.8,313.2
4674,2021-2-4 11,19.5,64,1019.1,1.1,340.4
4675,2021-2-4 12,20.7,60,1018.2,1.1,337.2
4676,2021-2-4 13,22.4,55,1016.9,0.9,349.3
4677,2021-2-4 14,23.5,51,1015.5,1.2,340.3
4678,2021-2-4 15,24.6,47,1014.3,1.2,359.1
4679,2021-2-4 16,25.2,44,1013.4,1.5,10.1
4680,2021-2-4 17,25.2,44,1013.2,2.0,9.9
4681,2021-2-4 18,24.9,46,1013.4,1.2,343.6
4682,2021-2-4 19,23.8,49,1013.4,0.7,10.1
4683,2021-2-4 20,23.3,51,1013.6,0.3,23.7
4684,2021-2-4 21,22.2,56,1013.9,0.5,150.8
4685,2021-2-4 22,21.5,59,1014.4,0.6,189.9
4686,2021-2-4 23,20.9,61,1014.6,0.7,178.7
4687,2021-2-5 0,20.4,61,1014.5,0.8,342.1
4688,2021-2-5 1,20.6,54,1014.3,0.9,328.2
4689,2021-2-5 2,19.8,59,1014.4,0.4,10.1
4690,2021-2-5 3,19.2,63,1014.2,0.5,15.5
4691,2021-2-5 4,18.6,67,1014.3,0.3,323.5
4692,2021-2-5 5,18.0,69,1014.4,0.6,178.4
4693,2021-2-5 6,17.6,67,1014.7,1.0,178.4
4694,2021-2-5 7,17.2,69,1015.3,1.0,185.2
4695,2021-2-5 8,17.1,70,1015.9,0.7,222.5
4696,2021-2-5 9,18.2,68,1016.7,0.4,79.3
4697,2021-2-5 10,20.0,60,1017.3,0.7,311.0
4698,2021-2-5 11,19.8,60,1017.3,1.5,355.9
4699,2021-2-5 12,21.4,54,1016.6,1.2,339.0
4700,2021-2-5 13,22.2,52,1015.4,1.4,344.4
4701,2021-2-5 14,23.2,49,1014.2,1.7,26.6
4702,2021-2-5 15,24.0,46,1013.0,2.2,9.0
4703,2021-2-5 16,25.0,43,1012.2,1.6,8.0
4704,2021-2-5 17,25.3,42,1011.8,1.4,351.9
4705,2021-2-5 18,25.0,45,1011.6,1.2,339.7
4706,2021-2-5 19,24.1,45,1011.6,1.0,323.1
4707,2021-2-5 20,23.2,48,1012.0,0.6,165.2
4708,2021-2-5 21,21.9,54,1012.5,0.9,167.6
