,1,2,3,4,5,6,7
4276,2021-1-18 5,12,16,96,38,69,1.0
4277,2021-1-18 6,12,16,99,41,68,1.0
4278,2021-1-18 7,12,17,96,40,68,1.0
4279,2021-1-18 8,13,21,96,42,64,1.1
4280,2021-1-18 9,13,22,98,42,65,1.1
4281,2021-1-18 10,13,22,99,43,68,1.1
4282,2021-1-18 11,13,22,95,50,76,1.0
4283,2021-1-18 12,13,20,90,58,84,0.9
4284,2021-1-18 13,12,18,86,65,96,0.8
4285,2021-1-18 14,12,17,81,63,106,0.8
4286,2021-1-18 15,12,19,80,62,108,0.7
4287,2021-1-18 16,12,21,80,60,108,0.7
4288,2021-1-18 17,12,34,78,53,106,0.7
4289,2021-1-18 18,12,47,78,47,99,0.8
4290,2021-1-18 19,11,60,98,40,60,1.2
4291,2021-1-18 20,10,73,106,49,36,1.5
4292,2021-1-18 21,10,69,100,46,34,1.4
4293,2021-1-18 22,10,56,80,31,46,1.1
4294,2021-1-18 23,9,68,85,35,27,1.1
4295,2021-1-19 0,10,48,80,31,47,1.0
4296,2021-1-19 1,11,46,85,35,44,1.0
4297,2021-1-19 2,10,60,89,42,22,1.1
4298,2021-1-19 3,11,64,87,39,15,1.0
4299,2021-1-19 4,10,77,100,48,4,0.9
4300,2021-1-19 5,10,74,97,48,4,0.9
4301,2021-1-19 6,10,72,98,48,3,0.9
4302,2021-1-19 7,11,73,106,52,4,1.0
4303,2021-1-19 8,12,73,115,57,5,1.2
4304,2021-1-19 9,12,70,117,63,12,1.2
4305,2021-1-19 10,13,70,114,73,20,1.2
4306,2021-1-19 11,14,67,113,71,34,1.2
4307,2021-1-19 12,14,48,99,65,62,0.9
4308,2021-1-19 13,14,31,79,51,96,0.8
4309,2021-1-19 14,14,23,71,50,119,0.7
4310,2021-1-19 15,14,28,75,36,125,0.7
4311,2021-1-19 16,13,32,84,35,135,0.8
4312,2021-1-19 17,14,35,88,32,140,0.8
4313,2021-1-19 18,13,57,98,61,112,1.0
4314,2021-1-19 19,13,86,117,108,66,1.3
4315,2021-1-19 20,12,101,138,127,39,1.8
4316,2021-1-19 21,12,98,136,114,29,1.8
4317,2021-1-19 22,11,77,118,88,45,1.4
4318,2021-1-19 23,11,70,106,70,47,1.2
4319,2021-1-20 0,10,62,99,63,52,1.1
4320,2021-1-20 1,10,59,93,56,47,1.0
4321,2021-1-20 2,10,80,98,62,17,1.1
4322,2021-1-20 3,10,70,96,58,24,1.0
4323,2021-1-20 4,10,77,95,53,15,0.9
4324,2021-1-20 5,10,65,92,50,29,0.9
4325,2021-1-20 6,11,58,84,45,35,0.8
4326,2021-1-20 7,10,71,87,49,21,1.0
4327,2021-1-20 8,10,84,100,60,8,1.1
4328,2021-1-20 9,11,80,111,69,18,1.3
4329,2021-1-20 10,11,89,136,94,16,1.4
4330,2021-1-20 11,13,78,128,97,47,1.1
4331,2021-1-20 12,16,57,133,104,111,0.9
4332,2021-1-20 13,13,44,121,99,169,0.9
4333,2021-1-20 14,12,38,106,90,191,0.9
4334,2021-1-20 15,12,40,113,90,204,0.9
4335,2021-1-20 16,13,46,118,93,200,0.9
4336,2021-1-20 17,14,45,103,77,176,0.9
4337,2021-1-20 18,15,55,108,78,146,1.0
4338,2021-1-20 19,15,81,152,122,107,1.3
4339,2021-1-20 20,16,93,178,159,81,1.5
4340,2021-1-20 21,15,108,176,148,47,1.6
4341,2021-1-21 14,14,64,29,19,50,1.7
4342,2021-1-21 15,13,19,15,0,75,1.2
4343,2021-1-21 16,12,28,23,2,73,1.0
4344,2021-1-21 17,12,22,15,0,77,1.0
4345,2021-1-21 18,11,26,22,8,71,1.1
4346,2021-1-21 19,10,38,28,17,40,1.1
4347,2021-1-21 20,9,63,36,27,10,1.1
4348,2021-1-21 21,8,62,32,22,7,1.1
4349,2021-1-21 22,8,58,25,16,7,1.0
4350,2021-1-21 23,8,58,26,14,4,1.0
4351,2021-1-22 0,8,58,30,14,2,1.0
4352,2021-1-22 1,8,58,30,24,2,1.0
4353,2021-1-22 2,8,56,10,25,1,1.1
4354,2021-1-22 3,8,54,14,23,1,1.1
4355,2021-1-22 4,8,52,16,20,0,1.0
4356,2021-1-22 5,8,50,18,24,1,1.0
4357,2021-1-22 6,8,48,22,31,0,1.0
4358,2021-1-22 7,8,46,22,26,2,1.0
4359,2021-1-22 8,8,48,24,29,2,1.1
4360,2021-1-22 9,8,48,26,38,5,1.3
4361,2021-1-22 10,8,48,26,34,7,1.1
4362,2021-1-22 11,8,34,20,20,34,1.0
4363,2021-1-22 12,8,26,14,12,54,0.8
4364,2021-1-22 13,8,22,14,11,57,0.7
4365,2021-1-22 14,8,17,11,5,75,0.7
4366,2021-1-22 15,8,20,8,0,72,0.7
4367,2021-1-22 16,8,19,9,0,68,0.7
4368,2021-1-22 17,8,18,10,0,64,0.7
4369,2021-1-22 18,8,23,15,9,57,0.8
4370,2021-1-22 19,8,28,18,14,52,0.9
4371,2021-1-22 20,8,31,24,18,41,1.1
4372,2021-1-22 21,8,31,23,23,35,1.0
4373,2021-1-22 22,8,47,33,28,17,1.2
4374,2021-1-22 23,8,41,31,33,20,1.1
4375,2021-1-23 0,8,42,31,37,19,1.0
4376,2021-1-23 1,8,41,34,42,20,1.0
4377,2021-1-23 2,9,19,45,52,61,1.0
4378,2021-1-23 3,9,14,52,60,70,1.0
4379,2021-1-23 4,10,13,64,72,83,1.0
4380,2021-1-23 5,10,13,67,74,94,1.0
4381,2021-1-23 6,10,14,65,70,88,1.0
4382,2021-1-23 7,9,14,60,67,81,1.0
4383,2021-1-23 8,8,16,57,63,73,1.0
4384,2021-1-23 9,9,19,54,60,67,1.1
4385,2021-1-23 10,8,17,51,55,71,1.0
4386,2021-1-23 11,9,21,53,57,73,1.0
4387,2021-1-23 12,9,21,56,58,89,0.9
4388,2021-1-23 13,10,17,51,59,116,0.9
4389,2021-1-23 14,9,18,52,68,128,0.9
4390,2021-1-23 15,9,18,51,65,137,0.9
4391,2021-1-23 16,9,19,52,64,140,0.9
4392,2021-1-23 17,9,19,52,61,130,0.9
4393,2021-1-23 18,9,23,47,57,107,1.0
4394,2021-1-23 19,9,32,52,54,91,1.2
4395,2021-1-23 20,9,30,55,54,89,1.2
4396,2021-1-23 21,10,32,56,51,83,1.3
4397,2021-1-23 22,9,48,59,51,55,1.3
4398,2021-1-23 23,10,43,60,50,55,1.2
4399,2021-1-24 0,9,30,55,46,65,1.1
4400,2021-1-24 1,8,43,57,49,39,1.1
4401,2021-1-24 2,8,54,60,45,20,1.1
4402,2021-1-24 3,8,33,56,43,42,1.0
4403,2021-1-24 4,8,24,54,44,57,1.0
4404,2021-1-24 5,10,26,57,42,59,1.0
4405,2021-1-24 6,10,28,59,46,57,1.0
4406,2021-1-24 7,11,36,64,50,44,1.1
4407,2021-1-24 8,11,44,66,53,38,1.1
4408,2021-1-24 9,12,36,68,56,54,1.2
4409,2021-1-24 10,12,36,68,56,59,1.2
4410,2021-1-24 11,11,25,61,55,84,1.1
4411,2021-1-24 12,11,20,57,50,100,1.0
4412,2021-1-24 13,10,19,57,40,112,1.0
4413,2021-1-24 14,10,24,65,66,122,1.0
4414,2021-1-24 15,11,28,72,85,132,1.0
4415,2021-1-24 16,11,38,80,98,126,1.0
4416,2021-1-24 17,11,57,97,117,115,1.1
4417,2021-1-24 18,12,72,114,134,94,1.1
4418,2021-1-24 19,11,63,113,134,90,1.1
4419,2021-1-24 20,11,53,84,97,80,1.0
4420,2021-1-24 21,11,66,86,94,62,1.1
4421,2021-1-24 22,12,75,100,90,44,1.1
4422,2021-1-24 23,16,71,94,87,26,1.0
4423,2021-1-25 0,14,65,85,73,27,1.0
4424,2021-1-25 1,10,51,68,54,47,1.0
4425,2021-1-25 2,10,35,51,29,63,0.9
4426,2021-1-25 3,10,38,55,30,50,0.9
4427,2021-1-25 4,10,38,54,30,46,0.9
4428,2021-1-25 5,10,38,57,39,40,0.9
4429,2021-1-25 6,9,39,58,33,30,1.0
4430,2021-1-25 7,10,37,53,31,33,1.0
4431,2021-1-25 8,9,45,55,31,26,1.1
4432,2021-1-25 9,9,48,59,29,26,1.2
4433,2021-1-25 10,10,45,63,27,42,1.3
4434,2021-1-25 11,10,37,53,33,76,1.0
4435,2021-1-25 12,10,36,58,60,93,0.9
4436,2021-1-25 13,10,26,48,56,120,0.8
4437,2021-1-25 14,10,24,44,51,139,0.8
4438,2021-1-25 15,11,26,40,43,139,0.8
4439,2021-1-25 16,10,22,38,45,142,0.7
4440,2021-1-25 17,10,32,43,52,145,0.8
4441,2021-1-25 18,10,43,48,58,143,1.0
4442,2021-1-25 19,10,53,53,65,118,1.2
4443,2021-1-25 20,10,75,73,73,92,1.9
4444,2021-1-25 21,10,52,57,58,67,1.3
4445,2021-1-25 22,10,61,55,50,42,1.5
4446,2021-1-25 23,10,76,54,28,18,1.7
4447,2021-1-26 0,10,46,47,30,51,1.2
4448,2021-1-26 1,9,47,46,39,43,1.1
4449,2021-1-26 2,9,43,44,33,40,1.1
4450,2021-1-26 3,10,24,34,28,61,0.9
4451,2021-1-26 4,9,18,39,37,60,0.9
4452,2021-1-26 5,9,17,42,40,51,1.0
4453,2021-1-26 6,9,15,40,40,47,1.0
4454,2021-1-26 7,9,18,47,39,37,1.1
4455,2021-1-26 8,9,17,41,35,35,1.2
4456,2021-1-26 9,9,17,39,29,38,1.2
4457,2021-1-26 10,9,19,44,33,35,1.2
4458,2021-1-26 11,9,22,43,28,42,1.2
4459,2021-1-26 12,9,21,41,28,61,1.2
4460,2021-1-26 13,10,20,41,30,85,1.2
4461,2021-1-26 14,9,20,40,31,107,1.2
4462,2021-1-26 15,9,19,34,23,115,1.2
4463,2021-1-26 16,9,15,27,15,100,1.2
4464,2021-1-26 17,9,14,28,20,100,1.1
4465,2021-1-26 18,9,15,29,22,94,1.2
4466,2021-1-26 19,9,17,31,18,88,1.3
4467,2021-1-26 20,10,16,28,13,79,1.3
4468,2021-1-26 21,10,16,30,17,73,1.3
4469,2021-1-26 22,10,17,36,26,69,1.3
4470,2021-1-26 23,10,16,39,30,65,1.3
4471,2021-1-27 0,10,15,35,27,68,1.2
4472,2021-1-27 1,10,13,32,25,68,1.2
4473,2021-1-27 2,9,12,30,23,67,1.2
4474,2021-1-27 3,10,12,31,22,64,1.2
4475,2021-1-27 4,10,13,32,24,60,1.2
4476,2021-1-27 5,10,14,36,29,53,1.2
4477,2021-1-27 6,10,22,37,27,40,1.3
4478,2021-1-27 7,10,31,39,27,26,1.3
4479,2021-1-27 8,10,34,41,28,21,1.4
4480,2021-1-27 9,11,36,47,33,19,1.5
4481,2021-1-27 10,12,33,49,33,26,1.4
4482,2021-1-27 11,12,27,51,21,42,1.4
4483,2021-1-27 12,12,28,53,18,51,1.4
4484,2021-1-27 13,12,27,49,38,70,1.3
4485,2021-1-27 14,11,22,46,41,100,1.2
4486,2021-1-27 15,11,22,47,51,97,1.2
4487,2021-1-27 16,11,25,54,60,93,1.2
4488,2021-1-27 17,11,23,57,70,90,1.1
4489,2021-1-27 18,10,29,63,80,87,1.2
4490,2021-1-27 19,11,44,76,59,83,1.4
4491,2021-1-27 20,10,64,96,154,80,1.9
4492,2021-1-27 21,10,56,94,152,72,1.7
4493,2021-1-27 22,9,48,84,114,70,1.5
4494,2021-1-27 23,9,40,78,95,94,1.5
4495,2021-1-28 0,9,65,84,96,50,1.4
4496,2021-1-28 1,10,48,81,98,67,1.4
4497,2021-1-28 2,10,75,93,105,28,1.5
4498,2021-1-28 3,10,31,61,61,66,1.3
4499,2021-1-28 4,10,20,60,56,74,1.2
4500,2021-1-28 5,9,17,76,78,67,1.3
4501,2021-1-28 6,9,16,88,92,62,1.3
4502,2021-1-28 7,9,17,85,91,56,1.4
4503,2021-1-28 8,9,18,79,85,53,1.5
4504,2021-1-28 9,9,18,69,72,51,1.5
4505,2021-1-28 10,9,17,57,58,53,1.5
4506,2021-1-28 11,8,16,46,46,54,1.5
4507,2021-1-28 12,9,15,34,36,62,1.5
4508,2021-1-28 13,9,14,25,26,74,1.5
4509,2021-1-28 14,9,14,22,16,85,1.5
4510,2021-1-28 15,9,14,21,15,96,1.5
4511,2021-1-28 16,9,15,24,16,96,1.5
4512,2021-1-28 17,9,16,24,12,88,1.5
4513,2021-1-28 18,9,17,21,9,75,1.5
4514,2021-1-28 19,9,17,22,9,66,1.5
4515,2021-1-28 20,9,17,22,8,67,1.5
4516,2021-1-28 21,9,15,22,8,69,1.4
4517,2021-1-28 22,9,15,26,10,66,1.4
4518,2021-1-28 23,9,15,27,8,68,1.4
4519,2021-1-29 0,10,15,28,14,70,1.4
4520,2021-1-29 1,9,14,27,17,72,1.3
4521,2021-1-29 2,9,12,27,19,74,1.2
4522,2021-1-29 3,9,11,26,17,79,1.1
4523,2021-1-29 4,9,10,25,15,82,1.1
4524,2021-1-29 5,9,10,24,11,88,1.0
4525,2021-1-29 6,10,12,26,14,89,0.9
4526,2021-1-29 7,10,14,29,13,88,0.9
4527,2021-1-29 8,10,17,32,12,87,1.0
4528,2021-1-29 9,10,18,36,0,87,1.0
4529,2021-1-29 10,10,17,39,13,92,1.0
4530,2021-1-29 11,10,15,39,13,98,0.9
4531,2021-1-29 12,11,16,40,8,100,0.9
4532,2021-1-29 13,10,14,37,0,112,0.9
4533,2021-1-29 14,10,12,37,2,123,0.9
4534,2021-1-29 15,10,13,34,7,130,0.9
4535,2021-1-29 16,10,14,34,12,136,1.0
4536,2021-1-29 17,10,20,41,16,134,1.0
4537,2021-1-29 18,10,30,44,20,123,1.0
4538,2021-1-29 19,10,49,56,25,97,1.2
4539,2021-1-29 20,10,61,75,30,66,1.5
4540,2021-1-29 21,10,52,69,34,59,1.5
4541,2021-1-29 22,9,58,69,38,45,1.5
4542,2021-1-29 23,9,49,62,43,53,1.4
4543,2021-1-30 0,9,39,62,48,71,1.2
4544,2021-1-30 1,9,43,63,52,55,1.1
4545,2021-1-30 2,10,39,59,46,55,1.1
4546,2021-1-30 3,10,32,61,44,65,1.1
4547,2021-1-30 4,10,34,63,44,60,1.1
4548,2021-1-30 5,13,46,69,45,33,1.1
4549,2021-1-30 6,13,42,72,46,37,1.1
4550,2021-1-30 7,12,47,71,44,29,1.1
4551,2021-1-30 8,10,52,73,44,20,1.2
4552,2021-1-30 9,10,53,74,44,24,1.3
4553,2021-1-30 10,11,54,81,47,28,1.4
4554,2021-1-30 11,11,53,88,52,43,1.4
4555,2021-1-30 12,12,59,101,60,51,1.3
4556,2021-1-30 13,11,47,92,60,91,1.2
4557,2021-1-30 14,11,37,81,61,123,1.1
4558,2021-1-30 15,11,29,68,58,162,1.0
4559,2021-1-30 16,10,28,58,52,170,1.0
4560,2021-1-30 17,11,26,42,43,162,1.0
4561,2021-1-30 18,10,40,52,49,141,1.1
4562,2021-1-30 19,10,49,57,49,117,1.3
4563,2021-1-30 20,10,85,92,65,51,2.2
4564,2021-1-30 21,10,52,73,54,81,1.5
4565,2021-1-30 22,10,50,65,47,79,1.4
4566,2021-1-30 23,10,51,69,47,66,1.5
4567,2021-1-31 0,9,59,75,48,50,1.5
4568,2021-1-31 1,9,45,68,44,62,1.3
4569,2021-1-31 2,10,55,75,44,37,1.2
4570,2021-1-31 3,9,37,70,44,65,1.1
4571,2021-1-31 4,9,43,73,47,48,1.1
4572,2021-1-31 5,10,34,66,48,66,1.1
4573,2021-1-31 6,10,30,64,45,73,1.1
4574,2021-1-31 7,10,37,70,43,54,1.1
4575,2021-1-31 8,10,46,74,41,40,1.2
4576,2021-1-31 9,10,41,79,43,59,1.3
4577,2021-1-31 10,11,48,93,53,59,1.4
4578,2021-1-31 11,12,44,97,62,90,1.3
4579,2021-1-31 12,12,37,87,62,135,1.1
4580,2021-1-31 13,11,26,69,57,177,1.0
4581,2021-1-31 14,11,27,70,56,200,1.0
4582,2021-1-31 15,11,27,70,57,204,0.9
4583,2021-1-31 16,11,27,62,54,196,0.9
4584,2021-1-31 17,10,28,55,48,183,0.9
4585,2021-1-31 18,11,33,63,53,181,1.0
4586,2021-1-31 19,11,45,82,64,174,1.2
4587,2021-1-31 20,11,68,108,78,132,1.6
4588,2021-1-31 21,10,95,119,83,56,2.3
4589,2021-1-31 22,10,89,121,73,54,2.2
4590,2021-1-31 23,10,82,116,68,62,2.0
4591,2021-2-1 0,10,64,113,69,80,1.6
4592,2021-2-1 1,10,57,111,69,85,1.4
4593,2021-2-1 2,10,54,111,64,78,1.3
4594,2021-2-1 3,10,55,112,62,62,1.2
4595,2021-2-1 4,10,57,104,61,43,1.2
4596,2021-2-1 5,10,62,100,58,31,1.2
4597,2021-2-1 6,10,48,85,56,48,1.1
4598,2021-2-1 7,11,48,83,52,46,1.1
4599,2021-2-1 8,10,58,81,52,25,1.3
4600,2021-2-1 9,11,56,80,39,33,1.4
4601,2021-2-1 10,11,53,84,34,44,1.3
4602,2021-2-1 11,13,47,79,48,70,1.2
4603,2021-2-1 12,13,37,75,43,98,1.1
4604,2021-2-1 13,11,28,58,36,113,0.9
4605,2021-2-1 14,10,27,56,31,119,0.8
4606,2021-2-1 15,10,25,56,31,130,0.9
4607,2021-2-1 16,10,23,56,31,142,0.8
4608,2021-2-1 17,10,29,55,31,151,0.8
4609,2021-2-1 18,10,35,55,35,130,1.4
4610,2021-2-1 19,10,78,82,46,66,1.9
4611,2021-2-1 20,10,76,91,47,52,2.0
4612,2021-2-1 21,9,61,83,40,62,1.6
4613,2021-2-1 22,9,61,80,38,57,1.5
4614,2021-2-1 23,9,68,81,40,44,1.6
4615,2021-2-2 0,9,60,76,38,54,1.3
4616,2021-2-2 1,9,52,78,40,59,1.2
4617,2021-2-2 2,9,42,70,37,65,1.0
4618,2021-2-2 3,9,48,73,39,40,0.9
4619,2021-2-2 4,10,39,68,36,62,0.8
4620,2021-2-2 5,10,46,66,36,50,0.8
4621,2021-2-2 6,9,39,67,38,47,0.8
4622,2021-2-2 7,10,40,69,40,42,0.8
4623,2021-2-2 8,12,49,70,41,28,0.9
4624,2021-2-2 9,13,52,69,43,35,1.3
4625,2021-2-2 10,13,44,65,41,51,1.1
4626,2021-2-2 11,13,29,60,38,87,0.9
4627,2021-2-2 12,14,19,58,35,115,0.9
4628,2021-2-2 13,15,17,57,35,136,0.8
4629,2021-2-2 14,15,13,49,32,154,0.8
4630,2021-2-2 15,12,12,40,26,154,0.7
4631,2021-2-2 16,10,10,29,18,142,0.6
4632,2021-2-2 17,10,11,34,22,152,0.7
4633,2021-2-2 18,10,16,32,20,144,0.7
4634,2021-2-2 19,10,40,54,33,104,1.1
4635,2021-2-2 20,10,74,90,55,47,1.9
4636,2021-2-2 21,10,50,74,44,69,1.5
4637,2021-2-2 22,10,46,62,36,69,1.4
4638,2021-2-2 23,10,40,59,35,69,1.2
4639,2021-2-3 0,13,41,65,38,63,1.0
4640,2021-2-3 1,13,42,68,40,52,1.1
4641,2021-2-3 2,13,47,73,42,40,1.1
4642,2021-2-3 3,14,43,77,44,57,0.9
4643,2021-2-3 4,12,32,77,44,70,0.8
4644,2021-2-3 5,13,30,74,43,69,0.8
4645,2021-2-3 6,14,26,70,42,71,0.8
4646,2021-2-3 7,12,26,66,40,72,0.8
4647,2021-2-3 8,11,32,62,37,65,0.8
4648,2021-2-3 9,10,36,67,40,55,1.0
4649,2021-2-3 10,11,35,73,45,63,1.0
4650,2021-2-3 11,11,27,70,45,89,0.9
4651,2021-2-3 12,11,26,70,46,109,0.9
4652,2021-2-3 13,11,26,71,44,132,0.9
4653,2021-2-3 14,11,24,71,42,155,0.8
4654,2021-2-3 15,11,21,66,40,174,0.8
4655,2021-2-3 16,12,20,61,38,184,0.8
4656,2021-2-3 17,11,19,54,34,183,0.8
4657,2021-2-3 18,11,21,49,31,182,0.8
4658,2021-2-3 19,10,34,62,38,157,1.0
4659,2021-2-3 20,10,57,80,47,101,1.5
4660,2021-2-3 21,10,63,87,49,70,1.7
4661,2021-2-3 22,10,91,92,48,38,1.7
4662,2021-2-3 23,10,106,109,54,16,1.6
4663,2021-2-4 0,10,92,122,58,17,1.4
4664,2021-2-4 1,9,67,101,50,41,1.3
4665,2021-2-4 2,10,32,78,39,97,1.0
4666,2021-2-4 3,10,35,86,44,70,1.0
4667,2021-2-4 4,10,30,95,51,76,0.9
4668,2021-2-4 5,10,29,92,51,73,0.9
4669,2021-2-4 6,11,28,83,48,76,1.0
4670,2021-2-4 7,10,34,84,50,50,1.0
4671,2021-2-4 8,10,40,81,50,40,1.1
4672,2021-2-4 9,10,40,84,52,42,1.2
4673,2021-2-4 10,10,43,93,60,53,1.2
4674,2021-2-4 11,11,34,87,57,96,1.0
4675,2021-2-4 12,12,28,80,52,128,0.9
4676,2021-2-4 13,13,24,74,47,154,0.9
4677,2021-2-4 14,14,22,72,43,184,0.8
4678,2021-2-4 15,13,22,70,40,200,0.8
4679,2021-2-4 16,13,20,61,34,203,0.8
4680,2021-2-4 17,12,24,56,31,194,0.8
4681,2021-2-4 18,12,32,62,35,191,0.9
4682,2021-2-4 19,12,44,78,44,170,1.1
4683,2021-2-4 20,13,50,100,54,148,1.2
4684,2021-2-4 21,11,93,117,60,58,2.2
4685,2021-2-4 22,11,89,121,60,40,2.3
4686,2021-2-4 23,11,72,123,64,55,1.9
4687,2021-2-5 0,11,58,102,54,71,1.4
4688,2021-2-5 1,12,45,77,38,84,1.0
4689,2021-2-5 2,12,52,87,45,59,1.0
4690,2021-2-5 3,15,55,113,61,55,1.0
4691,2021-2-5 4,12,61,111,61,31,1.1
4692,2021-2-5 5,11,50,89,51,26,1.1
4693,2021-2-5 6,10,37,72,40,37,1.0
4694,2021-2-5 7,11,40,78,45,34,1.0
4695,2021-2-5 8,11,45,77,44,27,1.1
4696,2021-2-5 9,11,56,86,51,16,1.4
4697,2021-2-5 10,12,43,88,54,49,1.2
4698,2021-2-5 11,12,30,70,40,87,0.8
4699,2021-2-5 12,13,25,67,37,113,0.8
4700,2021-2-5 13,14,24,68,40,136,0.7
4701,2021-2-5 14,13,21,62,40,159,0.7
4702,2021-2-5 15,11,19,47,30,165,0.7
4703,2021-2-5 16,11,19,42,27,170,0.7
4704,2021-2-5 17,11,21,36,22,170,0.7
4705,2021-2-5 18,11,24,42,24,173,0.7
4706,2021-2-5 19,11,27,44,24,157,0.8
4707,2021-2-5 20,11,52,70,39,101,1.3
4708,2021-2-5 21,10,51,68,36,81,1.4
4709,2021-2-5 22,11,61,71,35,62,1.5
4710,2021-2-5 23,11,55,79,39,65,1.3
4711,2021-2-6 0,11,61,72,36,48,1.3
4712,2021-2-6 1,10,47,69,35,58,1.1
4713,2021-2-6 2,10,36,62,32,67,1.0
4714,2021-2-6 3,10,36,61,32,61,1.0
4715,2021-2-6 4,10,34,64,35,58,0.9
4716,2021-2-6 5,10,31,65,36,55,0.8
4717,2021-2-6 6,11,29,74,43,60,0.9
4718,2021-2-6 7,11,29,73,44,58,0.9
4719,2021-2-6 8,11,47,77,47,29,1.0
4720,2021-2-6 9,11,46,79,51,33,1.1
4721,2021-2-6 10,10,39,80,53,56,1.1
4722,2021-2-6 11,10,36,77,51,90,1.0
4723,2021-2-6 12,11,24,66,41,142,0.9
4724,2021-2-6 13,11,20,60,36,158,0.8
4725,2021-2-6 14,11,18,50,31,175,0.8
4726,2021-2-6 15,10,20,51,32,190,0.8
4727,2021-2-6 16,10,17,43,26,181,0.8
4728,2021-2-6 17,10,17,35,22,163,0.7
4729,2021-2-6 18,10,25,38,23,147,0.8
4730,2021-2-6 19,11,43,60,37,130,1.2
4731,2021-2-6 20,11,88,92,54,44,2.3
4732,2021-2-6 21,10,71,84,49,43,2.1
4733,2021-2-6 22,10,61,76,44,48,1.6
4734,2021-2-6 23,10,64,81,47,44,1.7
4735,2021-2-7 0,10,40,68,39,75,1.2
4736,2021-2-7 1,10,36,70,40,68,1.1
4737,2021-2-7 2,10,35,75,44,64,1.1
4738,2021-2-7 3,10,29,66,40,75,1.0
4739,2021-2-7 4,10,29,62,38,54,0.9
4740,2021-2-7 5,12,25,68,44,58,0.9
4741,2021-2-7 6,12,25,71,46,62,0.9
4742,2021-2-7 7,11,28,72,47,59,1.0
4743,2021-2-7 8,11,35,72,48,49,1.0
4744,2021-2-7 9,12,45,79,53,43,1.3
4745,2021-2-7 10,12,37,83,58,73,1.2
4746,2021-2-7 11,12,42,92,61,96,1.2
4747,2021-2-7 12,13,29,78,50,150,1.0
4748,2021-2-7 13,12,22,49,31,176,0.8
4749,2021-2-7 14,11,17,30,20,167,0.7
4750,2021-2-7 15,12,19,34,22,184,0.7
4751,2021-2-7 16,12,20,39,24,192,0.7
4752,2021-2-7 17,12,22,40,25,198,0.7
4753,2021-2-7 18,12,28,43,27,184,0.8
4754,2021-2-7 19,12,37,51,32,162,1.0
4755,2021-2-7 20,12,77,88,54,84,1.9
4756,2021-2-7 21,11,59,80,49,85,1.7
4757,2021-2-7 22,12,79,98,62,50,2.1
4758,2021-2-7 23,12,57,88,57,78,1.7
4759,2021-2-8 0,11,35,68,43,116,1.1
4760,2021-2-8 1,11,36,77,48,101,1.1
4761,2021-2-8 2,11,31,69,44,109,1.0
4762,2021-2-8 3,11,30,72,46,94,1.0
4763,2021-2-8 4,11,29,72,47,85,0.9
4764,2021-2-8 5,11,29,72,47,78,0.9
4765,2021-2-8 6,11,28,63,41,71,0.9
4766,2021-2-8 7,11,29,62,41,65,0.9
4767,2021-2-8 8,11,35,65,44,52,1.0
4768,2021-2-8 9,11,36,62,42,54,1.1
4769,2021-2-8 10,12,36,66,45,62,1.1
4770,2021-2-8 11,12,30,64,45,96,1.0
4771,2021-2-8 12,12,24,51,36,118,0.8
4772,2021-2-8 13,12,21,38,26,139,0.7
4773,2021-2-8 14,11,20,47,33,152,0.8
4774,2021-2-8 15,11,20,52,36,145,0.8
4775,2021-2-8 16,11,19,49,33,138,0.9
4776,2021-2-8 17,12,19,50,34,129,1.0
4777,2021-2-8 18,11,28,56,38,111,1.2
4778,2021-2-8 19,12,23,59,40,106,1.2
4779,2021-2-8 20,12,20,61,40,93,1.2
4780,2021-2-8 21,11,17,54,37,93,1.1
4781,2021-2-8 22,11,15,52,38,91,1.1
4782,2021-2-8 23,10,12,50,37,86,1.1
4783,2021-2-9 0,10,11,48,36,78,1.1
4784,2021-2-9 1,10,10,46,36,70,1.1
4785,2021-2-9 2,10,10,42,34,63,1.1
4786,2021-2-9 3,10,10,34,28,56,1.1
4787,2021-2-9 4,10,9,28,22,52,1.1
4788,2021-2-9 5,10,10,18,14,45,1.1
4789,2021-2-9 6,10,10,13,11,42,1.1
4790,2021-2-9 7,10,9,7,5,40,1.1
4791,2021-2-9 8,10,12,11,9,43,1.1
4792,2021-2-9 9,10,13,11,9,43,1.1
4793,2021-2-9 10,10,15,13,11,47,1.1
4794,2021-2-9 11,10,15,15,12,47,1.1
4795,2021-2-9 12,10,11,16,13,58,1.1
4796,2021-2-9 13,10,12,19,16,59,1.1
4797,2021-2-9 14,10,11,18,15,52,1.1
4798,2021-2-9 15,10,12,17,14,49,1.1
4799,2021-2-9 16,10,12,16,12,49,1.1
4800,2021-2-9 17,10,13,17,14,52,1.1
4801,2021-2-9 18,10,17,18,14,49,1.2
4802,2021-2-9 19,10,19,19,15,43,1.2
4803,2021-2-9 20,10,18,15,12,40,1.2
4804,2021-2-9 21,10,14,8,6,46,1.1
4805,2021-2-9 22,10,10,4,2,49,1.0
4806,2021-2-9 23,10,12,5,4,47,1.0
4807,2021-2-10 0,10,11,4,3,47,1.0
4808,2021-2-10 1,10,11,4,3,46,1.0
4809,2021-2-10 2,10,10,3,2,45,1.0
4810,2021-2-10 3,10,12,2,2,33,1.0
4811,2021-2-10 4,10,13,1,1,26,1.1
4812,2021-2-10 5,10,9,1,1,36,1.1
