,1,2,3,4,5,6,7
4721,2021-2-5 10,9,14,38,13,96,0.5
4722,2021-2-5 11,7,7,39,12,106,0.4
4723,2021-2-5 12,8,9,39,13,111,0.4
4724,2021-2-5 13,8,9,41,13,122,0.4
4725,2021-2-5 14,8,6,35,13,121,0.4
4726,2021-2-5 15,8,8,39,13,122,0.3
4727,2021-2-5 16,8,12,47,14,125,0.3
4728,2021-2-5 17,8,14,48,18,122,0.4
4729,2021-2-5 18,8,16,44,21,117,0.5
4730,2021-2-5 19,7,12,53,24,125,0.5
4731,2021-2-5 20,8,11,39,24,127,0.5
4732,2021-2-5 21,8,9,35,22,124,0.5
4733,2021-2-5 22,6,10,38,22,112,0.5
4734,2021-2-5 23,6,14,30,25,96,0.5
4735,2021-2-6 0,7,37,41,30,56,0.6
4736,2021-2-6 1,7,45,37,27,36,0.6
4737,2021-2-6 2,7,40,34,23,34,0.6
4738,2021-2-6 3,8,26,25,21,41,0.6
4739,2021-2-6 4,7,31,26,23,33,0.6
4740,2021-2-6 5,7,32,30,21,28,0.5
4741,2021-2-6 6,8,38,25,24,21,0.5
4742,2021-2-6 7,7,44,28,26,13,0.6
4743,2021-2-6 8,7,44,41,28,10,0.6
4744,2021-2-6 9,7,41,32,31,25,0.6
4745,2021-2-6 10,8,29,53,32,70,0.6
4746,2021-2-6 11,8,20,51,22,105,0.5
4747,2021-2-6 12,9,18,44,20,142,0.5
4748,2021-2-6 13,9,14,50,20,167,0.4
4749,2021-2-6 14,8,13,48,19,176,0.4
4750,2021-2-6 15,9,15,48,18,190,0.4
4751,2021-2-6 16,9,16,45,18,207,0.4
4752,2021-2-6 17,8,18,45,18,199,0.5
4753,2021-2-6 18,8,16,50,20,174,0.5
4754,2021-2-6 19,8,19,28,22,137,0.5
4755,2021-2-6 20,8,32,34,27,107,0.5
4756,2021-2-6 21,9,32,42,26,102,0.5
4757,2021-2-6 22,8,18,30,23,110,0.6
4758,2021-2-6 23,8,28,37,32,89,0.5
4759,2021-2-7 0,8,38,45,35,64,0.6
4760,2021-2-7 1,8,44,43,50,43,0.7
4761,2021-2-7 2,8,48,46,50,28,0.7
4762,2021-2-7 3,7,41,41,38,34,0.6
4763,2021-2-7 4,8,42,33,33,25,0.6
4764,2021-2-7 5,7,41,25,32,26,0.6
4765,2021-2-7 6,7,46,36,32,17,0.6
4766,2021-2-7 7,6,49,39,28,13,0.6
4767,2021-2-7 8,7,48,39,26,17,0.6
4768,2021-2-7 9,8,46,36,32,29,0.7
4769,2021-2-7 10,8,23,64,31,97,0.5
4770,2021-2-7 11,8,15,55,32,120,0.5
4771,2021-2-7 12,12,20,48,24,127,0.5
4772,2021-2-7 13,12,16,41,19,132,0.4
4773,2021-2-7 14,9,7,36,16,134,0.3
4774,2021-2-7 15,8,12,50,18,140,0.3
4775,2021-2-7 16,8,12,46,20,136,0.4
4776,2021-2-7 17,8,14,35,22,135,0.5
4777,2021-2-7 18,8,13,54,29,141,0.5
4778,2021-2-7 19,8,12,55,42,144,0.6
4779,2021-2-7 20,8,12,50,49,147,0.6
4780,2021-2-7 21,8,12,59,51,138,0.6
4781,2021-2-7 22,8,23,49,47,120,0.6
4782,2021-2-7 23,8,18,50,41,124,0.6
4783,2021-2-8 0,8,17,44,35,120,0.6
4784,2021-2-8 1,8,16,40,35,113,0.6
4785,2021-2-8 2,8,21,34,37,101,0.6
4786,2021-2-8 3,8,27,37,35,77,0.6
4787,2021-2-8 4,8,30,35,36,65,0.6
4788,2021-2-8 5,8,27,28,38,59,0.7
4789,2021-2-8 6,8,28,37,38,53,0.7
4790,2021-2-8 7,8,35,33,39,41,0.7
4791,2021-2-8 8,8,16,50,41,86,0.6
4792,2021-2-8 9,8,14,45,39,93,0.6
4793,2021-2-8 10,10,14,43,38,109,0.7
4794,2021-2-8 11,10,13,58,34,120,0.6
4795,2021-2-8 12,11,11,51,26,131,0.5
4796,2021-2-8 13,10,9,45,21,130,0.5
4797,2021-2-8 14,9,11,61,26,133,0.5
4798,2021-2-8 15,9,11,74,21,138,0.4
4799,2021-2-8 16,9,10,48,15,130,0.5
4800,2021-2-8 17,9,9,42,14,123,0.5
4801,2021-2-8 18,9,8,38,13,120,0.5
4802,2021-2-8 19,9,10,28,13,116,0.5
4803,2021-2-8 20,9,7,35,13,118,0.5
4804,2021-2-8 21,10,12,30,14,106,0.5
4805,2021-2-8 22,9,12,38,16,106,0.5
4806,2021-2-8 23,10,9,36,17,110,0.5
4807,2021-2-9 0,10,12,33,17,107,0.5
4808,2021-2-9 1,9,8,33,18,112,0.6
4809,2021-2-9 2,9,8,40,23,115,0.6
4810,2021-2-9 3,9,9,47,26,115,0.6
4811,2021-2-9 4,9,9,44,28,113,0.6
4812,2021-2-9 5,10,14,46,31,107,0.7
4813,2021-2-9 6,10,11,47,32,106,0.7
4814,2021-2-9 7,10,16,39,32,93,0.7
4815,2021-2-9 8,9,17,52,32,96,0.7
4816,2021-2-9 9,10,17,50,32,98,0.7
4817,2021-2-9 10,11,16,58,32,100,0.7
4818,2021-2-9 11,10,16,60,31,110,0.6
4819,2021-2-9 12,10,9,62,30,119,0.6
4820,2021-2-9 13,9,9,68,30,119,0.6
4821,2021-2-9 14,9,9,58,25,116,0.4
4822,2021-2-9 15,9,11,62,25,113,0.4
4823,2021-2-9 16,10,12,55,24,115,0.4
4824,2021-2-9 17,9,10,59,24,116,0.4
4825,2021-2-9 18,9,10,53,24,114,0.3
4826,2021-2-9 19,8,12,49,25,107,0.3
4827,2021-2-9 20,9,11,46,23,104,0.3
4828,2021-2-9 21,8,10,44,22,101,0.3
4829,2021-2-9 22,9,12,40,22,96,0.3
4830,2021-2-9 23,9,14,41,18,94,0.3
4831,2021-2-10 0,9,14,46,14,89,0.3
4832,2021-2-10 1,8,11,45,13,86,0.3
4833,2021-2-10 2,9,11,35,13,79,0.3
4834,2021-2-10 3,8,15,23,12,73,0.3
4835,2021-2-10 4,8,15,30,12,75,0.3
4836,2021-2-10 5,8,16,26,12,74,0.3
4837,2021-2-10 6,9,11,15,11,78,0.3
4838,2021-2-10 7,9,8,18,12,75,0.3
4839,2021-2-10 8,8,17,25,14,56,0.4
4840,2021-2-10 9,8,10,21,16,58,0.4
4841,2021-2-10 10,7,9,9,9,53,0.4
4842,2021-2-10 11,7,8,2,3,52,0.5
4843,2021-2-10 12,8,8,1,1,50,0.6
4844,2021-2-10 13,8,8,4,1,50,0.6
4845,2021-2-10 14,8,8,8,1,51,0.6
4846,2021-2-10 15,8,8,11,2,51,0.6
4847,2021-2-10 16,9,7,14,2,51,0.6
4848,2021-2-10 17,9,7,17,2,52,0.6
4849,2021-2-10 18,9,7,21,2,52,0.6
4850,2021-2-10 19,7,7,24,0,53,0.6
4851,2021-2-10 20,7,7,13,2,45,0.6
4852,2021-2-10 21,7,8,20,2,37,0.6
4853,2021-2-10 22,7,8,11,2,37,0.6
4854,2021-2-10 23,7,8,5,3,37,0.6
4855,2021-2-11 0,7,8,3,3,36,0.6
4856,2021-2-11 1,8,8,3,4,38,0.6
4857,2021-2-11 2,8,7,2,4,38,0.6
4858,2021-2-11 3,8,6,4,4,38,0.6
4859,2021-2-11 4,7,6,2,6,38,0.6
4860,2021-2-11 5,7,7,2,7,35,0.6
4861,2021-2-11 6,7,7,0,6,33,0.6
4862,2021-2-11 7,8,6,0,2,38,0.6
4863,2021-2-11 8,7,5,1,1,43,0.6
4864,2021-2-11 9,7,5,7,2,41,0.6
4865,2021-2-11 10,8,5,4,3,42,0.6
4866,2021-2-11 11,8,5,11,4,49,0.6
4867,2021-2-11 12,8,5,14,6,51,0.6
4868,2021-2-11 13,8,5,15,6,53,0.6
4869,2021-2-11 14,8,4,16,7,58,0.5
4870,2021-2-11 15,8,4,13,6,63,0.5
4871,2021-2-11 16,8,5,18,7,65,0.5
4872,2021-2-11 17,8,5,16,8,68,0.5
4873,2021-2-11 18,8,6,18,13,69,0.5
4874,2021-2-11 19,9,6,12,15,68,0.5
4875,2021-2-11 20,9,6,19,19,64,0.5
4876,2021-2-11 21,8,6,16,18,66,0.4
4877,2021-2-11 22,10,6,24,27,63,0.4
4878,2021-2-11 23,9,6,28,24,63,0.4
4879,2021-2-12 0,9,5,19,14,66,0.4
4880,2021-2-12 1,8,5,10,11,66,0.4
4881,2021-2-12 2,11,5,20,18,64,0.4
4882,2021-2-12 3,11,5,32,21,65,0.4
4883,2021-2-12 4,9,4,19,17,65,0.4
4884,2021-2-12 5,9,4,20,18,64,0.4
4885,2021-2-12 6,8,5,18,20,60,0.5
4886,2021-2-12 7,9,5,23,22,55,0.5
4887,2021-2-12 8,9,6,24,24,52,0.5
4888,2021-2-12 9,9,6,23,26,52,0.5
4889,2021-2-12 10,10,5,25,30,54,0.5
4890,2021-2-12 11,12,5,30,29,55,0.5
4891,2021-2-12 12,12,5,39,22,65,0.5
4892,2021-2-12 13,11,5,31,18,77,0.5
4893,2021-2-12 14,11,5,32,17,87,0.4
4894,2021-2-12 15,11,5,29,16,92,0.4
4895,2021-2-12 16,9,7,35,14,96,0.4
4896,2021-2-12 17,9,8,31,16,98,0.3
4897,2021-2-12 18,10,7,34,19,88,0.3
4898,2021-2-12 19,9,6,16,17,88,0.3
4899,2021-2-12 20,9,7,25,25,81,0.3
4900,2021-2-12 21,9,8,31,31,77,0.3
4901,2021-2-12 22,9,11,25,28,71,0.3
4902,2021-2-12 23,9,19,32,27,45,0.3
4903,2021-2-13 0,11,20,19,22,34,0.3
4904,2021-2-13 1,10,18,18,22,31,0.3
4905,2021-2-13 2,10,15,19,32,31,0.3
4906,2021-2-13 3,10,13,20,35,35,0.3
4907,2021-2-13 4,10,11,25,39,44,0.3
4908,2021-2-13 5,11,10,30,37,44,0.3
4909,2021-2-13 6,11,9,24,30,46,0.3
4910,2021-2-13 7,11,9,22,26,43,0.3
4911,2021-2-13 8,12,14,20,30,33,0.4
4912,2021-2-13 9,12,14,28,28,33,0.4
4913,2021-2-13 10,11,11,33,28,60,0.4
4914,2021-2-13 11,11,10,45,25,85,0.4
4915,2021-2-13 12,13,10,39,24,101,0.3
4916,2021-2-13 13,12,10,43,17,106,0.3
4917,2021-2-13 14,12,6,28,14,98,0.3
4918,2021-2-13 15,12,5,35,15,93,0.2
4919,2021-2-13 16,12,5,36,15,95,0.2
4920,2021-2-13 17,12,5,33,15,94,0.1
4921,2021-2-13 18,11,5,25,18,94,0.2
4922,2021-2-13 19,10,7,26,17,92,0.3
4923,2021-2-13 20,11,7,14,20,96,0.3
4924,2021-2-13 21,11,8,21,24,96,0.3
4925,2021-2-13 22,11,7,18,21,94,0.3
4926,2021-2-13 23,11,5,20,19,96,0.3
4927,2021-2-14 0,11,5,22,17,94,0.2
4928,2021-2-14 1,10,5,20,16,92,0.2
4929,2021-2-14 2,10,8,15,19,74,0.3
4930,2021-2-14 3,10,12,20,18,55,0.3
4931,2021-2-14 4,10,11,16,19,48,0.2
4932,2021-2-14 5,11,10,21,19,45,0.2
4933,2021-2-14 6,11,13,19,20,39,0.2
4934,2021-2-14 7,10,13,18,21,36,0.3
4935,2021-2-14 8,10,17,21,21,30,0.3
4936,2021-2-14 9,10,15,19,22,37,0.3
4937,2021-2-14 10,10,11,30,20,61,0.3
4938,2021-2-14 11,11,8,33,18,94,0.3
4939,2021-2-14 12,11,6,30,19,108,0.3
4940,2021-2-14 13,11,6,29,18,113,0.2
4941,2021-2-14 14,11,6,36,19,112,0.2
4942,2021-2-14 15,11,6,32,20,120,0.2
4943,2021-2-14 16,10,6,33,18,127,0.2
4944,2021-2-14 17,10,6,41,15,123,0.2
4945,2021-2-14 18,10,10,28,17,122,0.3
4946,2021-2-14 19,10,16,28,18,108,0.3
4947,2021-2-14 20,10,31,31,26,74,0.5
4948,2021-2-14 21,10,39,43,35,48,0.5
4949,2021-2-14 22,8,29,41,29,53,0.4
4950,2021-2-14 23,7,27,34,32,49,0.5
4951,2021-2-15 0,7,25,36,33,48,0.5
4952,2021-2-15 1,7,26,30,40,47,0.5
4953,2021-2-15 2,8,23,37,60,58,0.4
4954,2021-2-15 3,8,23,52,67,53,0.5
4955,2021-2-15 4,9,26,54,69,39,0.5
4956,2021-2-15 5,9,27,52,73,33,0.5
4957,2021-2-15 6,9,23,53,71,36,0.5
4958,2021-2-15 7,8,18,46,55,48,0.4
4959,2021-2-15 8,9,16,50,46,52,0.4
4960,2021-2-15 9,10,14,41,39,65,0.4
4961,2021-2-15 10,9,11,42,29,80,0.3
4962,2021-2-15 11,9,10,49,28,94,0.3
4963,2021-2-15 12,12,11,38,19,113,0.3
4964,2021-2-15 13,12,6,31,9,92,0.2
4965,2021-2-15 14,11,6,29,11,111,0.2
4966,2021-2-15 15,10,8,30,10,107,0.1
4967,2021-2-15 16,10,7,32,10,108,0.2
4968,2021-2-15 17,10,8,28,12,118,0.2
4969,2021-2-15 18,10,10,25,15,127,0.3
4970,2021-2-15 19,9,12,36,20,125,0.3
4971,2021-2-15 20,10,10,29,22,116,0.3
4972,2021-2-15 21,9,9,25,18,111,0.3
4973,2021-2-15 22,9,14,26,18,98,0.3
4974,2021-2-15 23,8,12,26,18,92,0.3
4975,2021-2-16 0,8,7,18,18,96,0.3
4976,2021-2-16 1,9,12,21,18,83,0.3
4977,2021-2-16 2,10,11,18,18,81,0.3
4978,2021-2-16 3,10,10,16,17,81,0.3
4979,2021-2-16 4,10,10,19,17,79,0.3
4980,2021-2-16 5,10,21,22,18,64,0.3
4981,2021-2-16 6,9,26,28,18,60,0.3
4982,2021-2-16 7,8,14,26,15,72,0.3
4983,2021-2-16 8,9,12,20,16,81,0.3
4984,2021-2-16 9,9,10,26,18,86,0.3
4985,2021-2-16 10,9,8,31,17,95,0.2
4986,2021-2-16 11,10,11,30,16,99,0.2
4987,2021-2-16 12,11,11,34,15,110,0.2
4988,2021-2-16 13,10,7,47,14,112,0.2
4989,2021-2-16 14,9,6,31,13,115,0.2
4990,2021-2-16 15,10,7,32,15,120,0.1
4991,2021-2-16 16,9,7,40,16,120,0.2
4992,2021-2-16 17,9,8,30,17,120,0.2
4993,2021-2-16 18,8,9,27,21,123,0.3
4994,2021-2-16 19,9,11,32,31,126,0.3
4995,2021-2-16 20,8,13,40,30,112,0.4
4996,2021-2-16 21,9,9,33,25,118,0.3
4997,2021-2-16 22,9,13,33,27,102,0.4
4998,2021-2-16 23,9,19,31,28,80,0.4
4999,2021-2-17 0,9,36,32,29,41,0.5
5000,2021-2-17 1,9,28,30,28,42,0.4
5001,2021-2-17 2,9,24,27,30,48,0.4
5002,2021-2-17 3,10,12,30,31,73,0.4
5003,2021-2-17 4,9,8,33,26,78,0.4
5004,2021-2-17 5,9,6,25,18,77,0.4
5005,2021-2-17 6,8,5,19,9,75,0.4
5006,2021-2-17 7,8,6,15,8,69,0.4
5007,2021-2-17 8,8,6,14,10,65,0.4
5008,2021-2-17 9,8,6,8,10,65,0.4
5009,2021-2-17 10,6,5,16,9,68,0.4
5010,2021-2-17 11,5,5,16,8,72,0.5
5011,2021-2-17 12,5,5,16,6,77,0.5
5012,2021-2-17 13,5,5,18,5,82,0.6
5013,2021-2-17 14,5,5,18,5,88,0.6
5014,2021-2-17 15,5,5,24,5,93,0.5
5015,2021-2-17 16,5,5,22,6,96,0.6
5016,2021-2-17 17,5,5,25,9,101,0.6
5017,2021-2-17 18,5,8,15,23,105,0.7
5018,2021-2-17 19,5,13,46,70,118,0.7
5019,2021-2-17 20,5,10,48,59,110,0.7
5020,2021-2-17 21,5,8,45,50,102,0.7
5021,2021-2-17 22,5,11,41,45,93,0.7
5022,2021-2-17 23,5,13,45,40,92,0.7
5023,2021-2-18 0,5,12,32,39,89,0.7
5024,2021-2-18 1,5,15,40,36,64,0.7
5025,2021-2-18 2,5,13,34,36,54,0.7
5026,2021-2-18 3,5,11,28,31,65,0.7
5027,2021-2-18 4,6,11,34,25,69,0.7
5028,2021-2-18 5,6,11,38,27,65,0.7
5029,2021-2-18 6,6,11,44,29,65,0.7
5030,2021-2-18 7,6,12,42,29,64,0.7
5031,2021-2-18 8,6,16,45,26,58,0.7
5032,2021-2-18 9,6,9,39,18,70,0.6
5033,2021-2-18 10,6,7,32,15,80,0.5
5034,2021-2-18 11,6,6,37,15,88,0.5
5035,2021-2-18 12,6,8,36,16,97,0.5
5036,2021-2-18 13,6,8,39,15,108,0.5
5037,2021-2-18 14,5,10,38,17,114,0.5
5038,2021-2-18 15,5,10,51,21,126,0.5
5039,2021-2-18 16,5,8,58,26,127,0.5
5040,2021-2-18 17,5,8,66,34,133,0.5
5041,2021-2-18 18,5,10,57,36,134,0.6
5042,2021-2-18 19,5,13,48,38,127,0.6
5043,2021-2-18 20,5,10,52,36,127,0.6
5044,2021-2-18 21,5,9,56,34,126,0.5
5045,2021-2-18 22,5,12,61,33,119,0.5
5046,2021-2-18 23,5,16,57,29,109,0.4
5047,2021-2-19 0,5,13,50,26,110,0.4
5048,2021-2-19 1,5,14,41,23,102,0.4
5049,2021-2-19 2,5,10,42,24,98,0.4
5050,2021-2-19 3,5,11,38,26,94,0.5
5051,2021-2-19 4,5,12,33,26,93,0.5
5052,2021-2-19 5,5,11,37,24,95,0.5
5053,2021-2-19 6,5,19,40,24,56,0.5
5054,2021-2-19 7,5,20,33,24,51,0.6
5055,2021-2-19 8,5,32,36,24,36,0.6
5056,2021-2-19 9,5,31,39,25,58,0.7
5057,2021-2-19 10,6,16,48,23,104,0.6
5058,2021-2-19 11,7,19,59,24,122,0.6
5059,2021-2-19 12,9,24,59,23,144,0.6
5060,2021-2-19 13,8,14,46,17,147,0.6
5061,2021-2-19 14,6,14,47,18,156,0.6
5062,2021-2-19 15,6,15,60,18,159,0.5
5063,2021-2-19 16,6,14,47,18,155,0.5
5064,2021-2-19 17,6,11,60,15,139,0.4
5065,2021-2-19 18,5,13,48,16,140,0.5
5066,2021-2-19 19,5,14,40,19,138,0.6
5067,2021-2-19 20,5,16,24,21,128,0.6
5068,2021-2-19 21,5,16,35,22,120,0.6
5069,2021-2-19 22,5,18,42,21,116,0.6
5070,2021-2-19 23,5,20,42,22,102,0.7
5071,2021-2-20 0,5,22,47,23,100,0.6
5072,2021-2-20 1,5,30,44,28,71,0.7
5073,2021-2-20 2,5,29,44,32,66,0.7
5074,2021-2-20 3,5,34,44,43,46,0.7
5075,2021-2-20 4,5,41,51,42,34,0.7
5076,2021-2-20 5,5,41,34,30,34,0.6
5077,2021-2-20 6,5,29,32,26,42,0.6
5078,2021-2-20 7,5,28,44,26,39,0.6
5079,2021-2-20 8,5,46,64,27,18,0.7
5080,2021-2-20 9,5,42,35,30,32,0.8
5081,2021-2-20 10,6,26,50,29,77,0.7
5082,2021-2-20 11,6,15,45,23,122,0.6
5083,2021-2-20 12,6,14,47,23,139,0.6
5084,2021-2-20 13,6,13,49,23,155,0.6
5085,2021-2-20 14,7,12,51,20,172,0.5
5086,2021-2-20 15,6,11,53,16,151,0.5
5087,2021-2-20 16,5,10,55,16,153,0.5
5088,2021-2-20 17,6,9,45,15,157,0.5
5089,2021-2-20 18,6,13,48,18,156,0.5
5090,2021-2-20 19,6,13,45,23,168,0.6
5091,2021-2-20 20,6,13,34,26,168,0.6
5092,2021-2-20 21,5,14,35,27,152,0.7
5093,2021-2-20 22,6,17,34,30,144,0.7
5094,2021-2-20 23,6,19,39,31,140,0.7
5095,2021-2-21 0,6,22,42,37,118,0.7
5096,2021-2-21 1,6,33,45,37,101,0.7
5097,2021-2-21 2,5,37,45,40,77,0.7
5098,2021-2-21 3,4,34,52,39,56,0.7
5099,2021-2-21 4,4,30,42,35,47,0.7
5100,2021-2-21 5,4,29,34,35,52,0.7
5101,2021-2-21 6,4,38,38,40,44,0.7
5102,2021-2-21 7,4,49,46,44,26,0.7
5103,2021-2-21 8,4,45,46,42,22,0.7
5104,2021-2-21 9,5,43,45,46,38,0.8
5105,2021-2-21 10,7,32,50,45,92,0.7
5106,2021-2-21 11,9,19,53,29,138,0.6
5107,2021-2-21 12,6,9,36,19,146,0.6
5108,2021-2-21 13,8,8,38,18,148,0.6
5109,2021-2-21 14,5,8,40,20,157,0.6
5110,2021-2-21 15,7,11,41,19,155,0.5
5111,2021-2-21 16,6,15,52,19,159,0.5
5112,2021-2-21 17,8,13,46,19,157,0.6
5113,2021-2-21 18,7,14,42,18,150,0.6
5114,2021-2-21 19,8,20,46,20,140,0.6
5115,2021-2-21 20,7,23,40,28,130,0.7
5116,2021-2-21 21,12,22,41,35,129,0.7
5117,2021-2-21 22,6,21,46,39,128,0.7
5118,2021-2-21 23,7,18,40,43,131,0.7
5119,2021-2-22 0,6,24,37,49,106,0.7
5120,2021-2-22 1,5,33,35,43,77,0.7
5121,2021-2-22 2,6,38,27,37,60,0.7
5122,2021-2-22 3,6,36,30,28,54,0.7
5123,2021-2-22 4,6,33,23,24,47,0.6
5124,2021-2-22 5,5,41,30,27,26,0.6
5125,2021-2-22 6,5,44,28,28,19,0.7
5126,2021-2-22 7,5,52,40,29,8,0.7
5127,2021-2-22 8,5,53,41,40,12,0.8
5128,2021-2-22 9,5,56,56,46,29,0.9
5129,2021-2-22 10,6,39,75,36,82,0.7
5130,2021-2-22 11,7,22,54,15,110,0.6
5131,2021-2-22 12,6,13,36,8,113,0.5
5132,2021-2-22 13,7,11,25,9,133,0.4
5133,2021-2-22 14,8,17,43,11,161,0.4
5134,2021-2-22 15,7,12,43,8,131,0.4
5135,2021-2-22 16,7,11,38,8,120,0.5
5136,2021-2-22 17,8,14,192,10,111,0.5
5137,2021-2-22 18,8,14,24,11,116,0.5
5138,2021-2-22 19,8,19,36,15,112,0.5
5139,2021-2-22 20,8,18,29,18,106,0.6
5140,2021-2-22 21,7,18,29,20,97,0.6
5141,2021-2-22 22,7,19,25,22,91,0.6
5142,2021-2-22 23,9,22,24,26,78,0.6
5143,2021-2-23 0,8,32,27,29,63,0.6
5144,2021-2-23 1,8,60,33,22,10,0.6
5145,2021-2-23 2,7,49,27,17,14,0.6
5146,2021-2-23 3,6,50,25,18,8,0.6
5147,2021-2-23 4,6,47,20,15,10,0.6
5148,2021-2-23 5,6,46,19,14,12,0.6
5149,2021-2-23 6,6,47,22,18,7,0.6
5150,2021-2-23 7,6,46,28,20,5,0.6
5151,2021-2-23 8,8,48,31,22,8,0.7
5152,2021-2-23 9,8,45,35,24,29,0.8
5153,2021-2-23 10,6,42,44,18,69,0.8
5154,2021-2-23 11,8,38,41,16,103,0.7
5155,2021-2-23 12,9,17,37,13,137,0.6
5156,2021-2-23 13,5,11,34,8,117,0.4
5157,2021-2-23 14,5,11,38,7,107,0.4
5158,2021-2-23 15,6,15,43,11,121,0.4
5159,2021-2-23 16,6,19,52,21,162,0.5
5160,2021-2-23 17,6,21,62,21,152,0.5
5161,2021-2-23 18,5,20,60,16,117,0.4
5162,2021-2-23 19,5,23,43,17,104,0.4
5163,2021-2-23 20,5,31,47,19,88,0.4
5164,2021-2-23 21,6,21,42,22,104,0.4
5165,2021-2-23 22,6,17,42,26,109,0.4
5166,2021-2-23 23,6,12,38,22,102,0.4
5167,2021-2-24 0,5,9,28,21,102,0.4
5168,2021-2-24 1,5,8,26,22,105,0.4
5169,2021-2-24 2,5,11,30,23,104,0.5
5170,2021-2-24 3,7,10,37,24,105,0.5
5171,2021-2-24 4,6,8,33,22,110,0.4
5172,2021-2-24 5,6,13,34,21,99,0.4
5173,2021-2-24 6,7,13,37,19,97,0.4
5174,2021-2-24 7,6,10,32,20,98,0.4
5175,2021-2-24 8,6,10,38,17,100,0.4
5176,2021-2-24 9,6,9,29,17,102,0.4
5177,2021-2-24 10,6,9,32,18,104,0.4
5178,2021-2-24 11,6,9,36,19,107,0.4
5179,2021-2-24 12,5,7,33,19,116,0.4
5180,2021-2-24 13,6,8,40,18,123,0.4
5181,2021-2-24 14,5,8,42,17,119,0.4
5182,2021-2-24 15,6,7,34,14,114,0.4
5183,2021-2-24 16,6,7,25,14,112,0.4
5184,2021-2-24 17,6,9,39,15,115,0.4
5185,2021-2-24 18,6,13,50,16,115,0.4
5186,2021-2-24 19,6,11,42,16,111,0.4
5187,2021-2-24 20,5,24,54,18,95,0.4
5188,2021-2-24 21,6,20,72,19,107,0.4
5189,2021-2-24 22,6,17,41,20,106,0.4
5190,2021-2-24 23,6,13,50,17,106,0.4
5191,2021-2-25 0,6,7,27,16,108,0.4
5192,2021-2-25 1,5,7,37,18,108,0.4
5193,2021-2-25 2,5,6,31,15,103,0.4
5194,2021-2-25 3,5,6,26,14,102,0.4
5195,2021-2-25 4,6,10,30,14,94,0.3
5196,2021-2-25 5,6,10,29,13,94,0.3
5197,2021-2-25 6,5,10,22,12,92,0.3
5198,2021-2-25 7,6,10,23,12,90,0.3
5199,2021-2-25 8,8,14,28,12,82,0.3
5200,2021-2-25 9,6,15,21,14,76,0.3
5201,2021-2-25 10,5,15,16,12,74,0.3
5202,2021-2-25 11,4,19,21,13,74,0.3
5203,2021-2-25 12,7,14,21,15,81,0.3
5204,2021-2-25 13,8,15,34,15,86,0.3
5205,2021-2-25 14,9,16,26,15,90,0.3
5206,2021-2-25 15,8,20,35,15,91,0.3
5207,2021-2-25 16,6,25,37,14,85,0.2
5208,2021-2-25 17,7,27,44,12,75,0.2
5209,2021-2-25 18,6,37,36,14,65,0.3
5210,2021-2-25 19,5,22,28,22,84,0.4
5211,2021-2-25 20,5,23,42,28,81,0.4
5212,2021-2-25 21,5,15,32,25,93,0.4
5213,2021-2-25 22,5,15,30,20,89,0.4
5214,2021-2-25 23,6,20,27,17,78,0.4
5215,2021-2-26 0,5,24,34,16,75,0.4
5216,2021-2-26 1,21,25,32,16,73,0.5
5217,2021-2-26 2,22,16,33,15,81,0.4
5218,2021-2-26 3,6,19,27,16,70,0.4
5219,2021-2-26 4,6,20,26,17,66,0.4
5220,2021-2-26 5,5,31,26,20,43,0.4
5221,2021-2-26 6,6,43,35,18,15,0.5
5222,2021-2-26 7,5,43,47,18,12,0.5
5223,2021-2-26 8,4,40,32,20,16,0.7
5224,2021-2-26 9,5,41,36,20,26,0.6
5225,2021-2-26 10,5,43,42,22,29,0.6
5226,2021-2-26 11,7,31,34,17,56,0.5
5227,2021-2-26 12,6,23,29,8,84,0.4
5228,2021-2-26 13,7,15,15,7,89,0.3
5229,2021-2-26 14,6,7,28,8,96,0.3
5230,2021-2-26 15,6,7,29,9,100,0.3
5231,2021-2-26 16,5,10,20,11,100,0.4
5232,2021-2-26 17,5,15,23,14,88,0.4
5233,2021-2-26 18,4,28,34,19,75,0.5
5234,2021-2-26 19,4,24,30,12,63,0.5
5235,2021-2-26 20,4,22,15,10,58,0.5
5236,2021-2-26 21,5,25,18,16,42,0.6
5237,2021-2-26 22,5,31,32,34,32,0.7
5238,2021-2-26 23,6,18,38,29,28,0.6
5239,2021-2-27 0,6,12,14,12,31,0.6
5240,2021-2-27 1,6,10,11,9,33,0.6
5241,2021-2-27 2,6,10,16,9,30,0.6
5242,2021-2-27 3,5,10,12,11,27,0.6
5243,2021-2-27 4,5,9,22,13,25,0.6
5244,2021-2-27 5,5,10,14,14,24,0.6
5245,2021-2-27 6,5,9,15,12,24,0.6
5246,2021-2-27 7,5,10,16,12,24,0.5
5247,2021-2-27 8,5,11,14,14,22,0.6
5248,2021-2-27 9,6,14,15,15,18,0.6
5249,2021-2-27 10,5,14,15,14,20,0.6
5250,2021-2-27 11,6,14,16,16,21,0.6
5251,2021-2-27 12,6,13,19,17,26,0.6
5252,2021-2-27 13,6,12,22,16,28,0.6
5253,2021-2-27 14,6,12,20,16,29,0.6
5254,2021-2-27 15,7,13,25,17,29,0.6
5255,2021-2-27 16,6,15,24,18,29,0.6
5256,2021-2-27 17,6,15,24,17,32,0.6
5257,2021-2-27 18,6,19,25,23,26,0.6
