,1,8,9,10,11,12
3991,2021-1-5 18,20.0,32,1017.6,0.5,270.2
3992,2021-1-5 19,19.4,34,1018.0,0.6,342.9
3993,2021-1-5 20,19.0,36,1018.3,0.8,19.3
3994,2021-1-5 21,18.2,37,1018.6,0.5,337.3
3995,2021-1-5 22,17.5,38,1018.7,0.7,1.1
3996,2021-1-5 23,17.0,39,1018.8,1.0,7.9
3997,2021-1-6 0,16.5,39,1019.0,1.1,19.4
3998,2021-1-6 1,16.0,39,1019.2,1.2,358.9
3999,2021-1-6 2,15.7,38,1019.2,1.5,4.9
4000,2021-1-6 3,15.4,37,1019.1,1.6,9.6
4001,2021-1-6 4,15.0,37,1019.2,1.6,6.0
4002,2021-1-6 5,14.8,34,1019.7,1.7,11.2
4003,2021-1-6 6,14.5,33,1019.9,2.0,29.3
4004,2021-1-6 7,14.2,34,1020.5,1.8,25.5
4005,2021-1-6 8,14.3,35,1021.1,1.6,20.1
4006,2021-1-6 9,14.5,35,1021.4,2.0,25.4
4007,2021-1-6 10,14.9,35,1020.9,1.8,31.1
4008,2021-1-6 11,16.0,34,1019.6,1.6,17.3
4009,2021-1-6 12,17.1,33,1018.0,1.4,30.6
4010,2021-1-6 13,18.0,32,1016.6,1.2,4.2
4011,2021-1-6 14,19.1,32,1015.7,0.9,323.8
4012,2021-1-6 15,19.0,34,1015.5,1.0,45.7
4013,2021-1-6 16,19.0,35,1015.6,0.8,42.1
4014,2021-1-6 17,18.5,37,1016.1,0.5,354.7
4015,2021-1-6 18,18.0,36,1016.5,0.8,328.1
4016,2021-1-6 19,17.6,38,1017.0,0.6,334.2
4017,2021-1-6 20,17.3,40,1017.3,0.8,341.6
4018,2021-1-6 21,17.0,40,1017.6,0.5,329.6
4019,2021-1-6 22,16.9,40,1017.9,0.6,347.1
4020,2021-1-6 23,16.6,42,1018.0,0.7,25.7
4021,2021-1-7 0,16.4,43,1017.9,1.1,23.0
4022,2021-1-7 1,16.4,43,1017.8,1.4,26.0
4023,2021-1-7 2,16.1,47,1017.6,1.8,29.1
4024,2021-1-7 3,15.7,48,1017.5,2.0,40.5
4025,2021-1-7 4,15.2,46,1018.0,2.5,56.1
4026,2021-1-7 5,14.9,51,1018.4,1.8,22.7
4027,2021-1-7 6,14.4,51,1019.1,2.0,31.5
4028,2021-1-7 7,14.0,51,1019.9,2.0,31.1
4029,2021-1-7 8,13.8,50,1020.8,2.3,18.1
4030,2021-1-7 9,13.8,50,1021.6,2.3,9.4
4031,2021-1-7 10,13.7,49,1021.5,2.9,23.6
4032,2021-1-7 11,13.9,48,1020.8,2.6,13.5
4033,2021-1-7 12,14.0,47,1019.9,2.5,6.8
4034,2021-1-7 13,14.0,46,1019.0,2.5,4.6
4035,2021-1-7 14,13.8,47,1018.8,2.4,0.5
4036,2021-1-7 15,13.2,48,1019.0,2.3,347.6
4037,2021-1-7 16,12.5,48,1019.6,2.4,3.8
4038,2021-1-7 17,12.0,49,1020.2,2.5,6.1
4039,2021-1-7 18,11.4,50,1020.9,2.5,12.8
4040,2021-1-7 19,10.8,49,1021.8,2.5,7.3
4041,2021-1-7 20,10.2,48,1022.7,2.8,12.6
4042,2021-1-7 21,9.7,48,1023.2,2.7,14.1
4043,2021-1-7 22,9.1,48,1023.8,3.0,12.1
4044,2021-1-7 23,8.5,49,1024.1,3.4,21.9
4045,2021-1-8 0,7.8,52,1024.6,2.9,6.5
4046,2021-1-8 1,6.9,58,1025.1,3.1,4.2
4047,2021-1-8 2,5.9,66,1025.1,3.2,12.2
4048,2021-1-8 3,5.8,65,1025.0,3.0,18.7
4049,2021-1-8 4,5.9,61,1024.7,2.8,9.6
4050,2021-1-8 5,5.9,59,1024.9,2.8,9.0
4051,2021-1-8 6,6.3,52,1025.2,2.8,9.8
4052,2021-1-8 7,6.4,49,1025.6,2.9,6.3
4053,2021-1-8 8,6.6,43,1026.3,2.7,16.2
4054,2021-1-8 9,6.8,40,1026.7,2.8,4.2
4055,2021-1-8 10,7.2,38,1026.4,2.5,356.6
4056,2021-1-8 11,7.6,35,1025.9,2.6,5.9
4057,2021-1-8 12,7.8,35,1025.1,2.6,11.7
4058,2021-1-8 13,8.2,36,1024.0,2.2,0.3
4059,2021-1-8 14,8.1,37,1023.6,2.6,355.0
4060,2021-1-8 15,7.8,37,1023.5,2.6,12.1
4061,2021-1-8 16,7.6,36,1023.8,2.4,17.0
4062,2021-1-8 17,7.5,36,1024.2,2.4,13.4
4063,2021-1-8 18,7.5,35,1024.7,2.4,6.9
4064,2021-1-8 19,7.4,33,1025.2,2.6,16.4
4065,2021-1-8 20,7.4,33,1025.6,2.3,16.9
4066,2021-1-8 21,7.4,33,1025.4,2.2,26.6
4067,2021-1-8 22,7.4,32,1025.3,2.2,20.3
4068,2021-1-8 23,7.4,33,1025.3,2.1,17.2
4069,2021-1-9 0,7.5,33,1025.2,2.0,16.6
4070,2021-1-9 1,7.6,31,1025.3,2.5,21.7
4071,2021-1-9 2,7.5,28,1025.0,2.8,25.8
4072,2021-1-9 3,7.2,27,1024.9,2.3,14.0
4073,2021-1-9 4,7.0,26,1024.3,2.2,16.3
4074,2021-1-9 5,6.9,25,1024.5,2.2,12.8
4075,2021-1-9 6,6.7,25,1024.8,2.1,8.1
4076,2021-1-9 7,6.6,24,1025.2,2.0,6.1
4077,2021-1-9 8,7.3,24,1025.7,2.1,11.8
4078,2021-1-9 9,7.6,22,1025.9,2.7,20.4
4079,2021-1-9 10,7.9,22,1025.7,2.5,17.7
4080,2021-1-9 11,8.5,22,1024.9,2.1,19.1
4081,2021-1-9 12,9.5,20,1023.8,1.8,16.2
4082,2021-1-9 13,10.0,20,1022.3,2.0,28.3
4083,2021-1-9 14,10.5,19,1021.6,1.8,23.8
4084,2021-1-9 15,10.8,19,1021.0,1.2,348.4
4085,2021-1-9 16,10.8,20,1020.8,1.2,327.5
4086,2021-1-9 17,10.7,20,1021.0,0.9,329.7
4087,2021-1-9 18,10.7,21,1021.4,0.8,354.3
4088,2021-1-9 19,10.9,22,1021.9,0.8,339.7
4089,2021-1-9 20,10.9,24,1022.1,0.9,344.7
4090,2021-1-9 21,11.0,25,1022.4,0.8,353.8
4091,2021-1-9 22,11.1,26,1022.4,1.0,354.3
4092,2021-1-9 23,11.0,26,1022.7,0.7,333.6
4093,2021-1-10 0,11.0,27,1022.7,1.0,6.4
4094,2021-1-10 1,11.0,28,1022.8,1.2,5.9
4095,2021-1-10 2,10.9,26,1022.6,1.3,19.0
4096,2021-1-10 3,10.8,26,1022.2,1.5,26.1
4097,2021-1-10 4,10.6,26,1022.2,1.7,16.7
4098,2021-1-10 5,10.4,25,1022.2,1.8,27.4
4099,2021-1-10 6,10.2,25,1022.6,1.8,32.3
4100,2021-1-10 7,10.1,24,1023.0,1.8,27.9
4101,2021-1-10 8,10.1,24,1023.6,1.8,34.6
4102,2021-1-10 9,10.4,24,1024.0,1.8,27.6
4103,2021-1-10 10,10.8,24,1024.1,1.9,18.2
4104,2021-1-10 11,11.1,24,1023.2,1.6,8.8
4105,2021-1-10 12,11.7,24,1022.2,1.7,4.7
4106,2021-1-10 13,12.3,22,1021.1,1.8,14.1
4107,2021-1-10 14,12.9,22,1020.2,1.8,4.4
4108,2021-1-10 15,12.8,23,1019.8,1.5,2.0
4109,2021-1-10 16,12.4,23,1020.0,1.8,343.6
4110,2021-1-10 17,11.8,23,1020.4,1.8,358.2
4111,2021-1-10 18,11.4,24,1020.9,1.7,3.8
4112,2021-1-10 19,11.3,25,1021.6,1.6,356.2
4113,2021-1-10 20,10.9,24,1022.3,2.0,360.0
4114,2021-1-10 21,10.6,26,1022.8,2.0,2.8
4115,2021-1-10 22,10.5,26,1023.0,1.9,0.2
4116,2021-1-10 23,10.4,26,1023.4,1.8,349.0
4117,2021-1-11 0,10.2,26,1023.4,1.8,356.5
4118,2021-1-11 1,10.1,25,1023.5,1.8,353.7
4119,2021-1-11 2,9.9,24,1023.4,2.3,354.4
4120,2021-1-11 3,9.7,24,1023.3,2.4,6.2
4121,2021-1-11 4,9.3,28,1023.5,2.6,358.6
4122,2021-1-11 5,7.7,41,1024.2,2.4,351.4
4123,2021-1-11 6,7.8,39,1024.9,2.2,354.3
4124,2021-1-11 7,8.0,37,1026.1,2.6,1.0
4125,2021-1-11 8,7.6,42,1027.2,2.7,357.7
4126,2021-1-11 9,7.6,42,1028.1,3.0,1.0
4127,2021-1-11 10,7.3,40,1028.5,3.3,5.2
4128,2021-1-11 11,7.9,38,1027.9,3.1,2.2
4129,2021-1-11 12,8.3,36,1027.1,3.2,0.5
4130,2021-1-11 13,8.5,36,1026.2,2.7,2.1
4131,2021-1-11 14,8.5,33,1025.3,3.3,355.5
4132,2021-1-11 15,8.3,36,1024.8,2.6,0.5
4133,2021-1-11 16,8.5,34,1024.9,2.6,355.3
4134,2021-1-11 17,8.5,34,1025.2,2.4,354.7
4135,2021-1-11 18,8.5,35,1025.5,2.1,357.6
4136,2021-1-11 19,8.7,33,1026.0,2.0,2.1
4137,2021-1-11 20,8.6,33,1026.3,1.8,0.4
4138,2021-1-11 21,8.4,34,1026.4,1.8,4.3
4139,2021-1-11 22,8.5,33,1026.2,1.8,354.6
4140,2021-1-11 23,8.3,32,1026.4,1.8,359.6
4141,2021-1-12 0,8.1,33,1026.5,2.1,4.7
4142,2021-1-12 1,7.7,34,1026.6,1.8,339.8
4143,2021-1-12 2,7.4,35,1026.3,2.3,351.4
4144,2021-1-12 3,7.1,35,1026.0,1.6,350.3
4145,2021-1-12 4,6.7,36,1025.6,1.6,337.2
4146,2021-1-12 5,6.4,36,1025.6,1.5,337.2
4147,2021-1-12 6,6.0,37,1025.4,1.4,340.5
4148,2021-1-12 7,6.0,38,1025.5,1.3,335.9
4149,2021-1-12 8,7.2,34,1025.9,1.8,341.7
4150,2021-1-12 9,8.7,30,1026.1,2.1,353.3
4151,2021-1-12 10,10.0,24,1025.8,2.5,355.1
4152,2021-1-12 11,11.3,21,1024.9,2.4,356.5
4153,2021-1-12 12,12.5,18,1023.2,2.4,348.8
4154,2021-1-12 13,13.6,17,1021.6,2.1,355.0
4155,2021-1-12 14,14.5,16,1020.4,2.0,349.8
4156,2021-1-12 15,15.1,16,1019.4,1.7,348.7
4157,2021-1-12 16,14.9,17,1018.9,2.0,354.6
4158,2021-1-12 17,14.3,18,1018.9,1.2,7.4
4159,2021-1-12 18,12.8,21,1018.7,0.4,299.5
4160,2021-1-12 19,12.0,24,1018.8,0.3,251.2
4161,2021-1-12 20,11.6,24,1019.0,0.4,283.6
4162,2021-1-12 21,11.4,25,1019.3,0.4,195.2
4163,2021-1-12 22,10.5,28,1019.6,0.5,246.3
4164,2021-1-12 23,9.7,32,1019.6,0.3,13.9
4165,2021-1-13 0,9.0,36,1019.7,0.6,241.3
4166,2021-1-13 1,8.6,46,1019.7,0.6,295.2
4167,2021-1-13 2,8.1,47,1019.4,0.3,8.2
4168,2021-1-13 3,8.0,46,1018.9,0.4,94.7
4169,2021-1-13 4,7.8,47,1018.6,0.3,17.4
4170,2021-1-13 5,7.4,48,1018.8,0.3,346.2
4171,2021-1-13 6,7.3,48,1019.2,0.5,244.3
4172,2021-1-13 7,6.5,57,1019.4,0.2,20.2
4173,2021-1-13 8,9.6,46,1019.7,0.6,24.5
4174,2021-1-13 9,11.4,32,1020.0,1.2,26.2
4175,2021-1-13 10,13.0,28,1020.0,1.3,26.1
4176,2021-1-13 11,14.5,20,1019.1,1.7,35.3
4177,2021-1-13 12,16.1,19,1017.9,1.2,1.7
4178,2021-1-13 13,17.4,17,1016.4,1.1,326.6
4179,2021-1-13 14,18.0,15,1015.5,1.0,340.7
4180,2021-1-13 15,18.5,14,1015.0,0.9,8.4
4181,2021-1-13 16,19.1,14,1015.0,0.6,306.5
4182,2021-1-13 17,18.0,18,1015.2,0.6,244.1
4183,2021-1-13 18,15.3,23,1015.6,0.6,227.6
4184,2021-1-13 19,13.5,30,1015.9,0.6,240.2
4185,2021-1-13 20,12.7,33,1016.5,0.5,242.6
4186,2021-1-13 21,13.0,34,1017.0,0.5,348.2
4187,2021-1-13 22,11.8,38,1017.3,0.4,286.6
4188,2021-1-13 23,10.9,44,1017.3,0.2,317.2
4189,2021-1-14 0,10.3,47,1017.3,0.4,346.6
4190,2021-1-14 1,10.0,51,1017.3,0.3,299.1
4191,2021-1-14 2,9.5,54,1017.0,0.3,319.7
4192,2021-1-14 3,8.8,64,1016.6,0.2,44.1
4193,2021-1-14 4,9.1,66,1016.2,0.4,8.7
4194,2021-1-14 5,9.1,63,1016.0,0.3,344.0
4195,2021-1-14 6,9.8,62,1016.2,0.6,21.9
4196,2021-1-14 7,10.3,61,1016.7,0.4,316.6
4197,2021-1-14 8,11.3,57,1017.1,0.5,346.9
4198,2021-1-14 9,13.5,47,1017.4,0.6,357.3
4199,2021-1-14 10,15.7,36,1017.5,0.9,7.2
4200,2021-1-14 11,17.5,31,1016.9,0.8,24.3
4201,2021-1-14 12,18.7,26,1015.9,1.0,359.6
4202,2021-1-14 13,19.9,21,1014.6,0.8,305.8
4203,2021-1-14 14,20.5,20,1013.9,1.0,21.0
4204,2021-1-14 15,20.8,21,1013.4,0.8,9.7
4205,2021-1-14 16,20.9,22,1013.4,0.7,131.8
4206,2021-1-14 17,20.4,25,1013.7,0.2,258.5
4207,2021-1-14 18,17.8,30,1013.8,0.4,241.2
4208,2021-1-14 19,15.8,37,1014.2,0.4,261.1
4209,2021-1-14 20,15.4,39,1014.8,0.4,280.1
4210,2021-1-14 21,14.9,41,1015.2,0.5,296.9
4211,2021-1-14 22,14.7,42,1015.3,0.7,250.0
4212,2021-1-14 23,14.2,46,1015.5,0.4,257.9
4213,2021-1-15 0,12.7,56,1015.5,0.3,351.1
4214,2021-1-15 1,12.6,56,1015.3,0.3,3.9
4215,2021-1-15 2,12.8,60,1015.1,0.3,0.4
4216,2021-1-15 3,12.3,60,1014.9,0.4,316.6
4217,2021-1-15 4,11.8,67,1014.6,0.5,52.1
4218,2021-1-15 5,11.8,67,1014.7,0.5,31.6
4219,2021-1-15 6,11.5,68,1014.8,0.3,47.9
4220,2021-1-15 7,11.9,68,1015.3,0.4,5.8
4221,2021-1-15 8,14.2,58,1015.6,0.7,65.9
4222,2021-1-15 9,16.1,46,1015.9,1.0,53.5
4223,2021-1-15 10,18.9,37,1015.9,0.7,164.4
4224,2021-1-15 11,20.0,35,1015.1,0.9,171.4
4225,2021-1-15 12,20.6,36,1013.9,1.1,177.7
4226,2021-1-15 13,21.6,40,1013.0,1.3,225.7
4227,2021-1-15 14,21.9,43,1012.3,1.5,239.3
4228,2021-1-15 15,22.3,41,1011.9,1.2,232.4
4229,2021-1-15 16,22.3,41,1012.0,0.8,352.2
4230,2021-1-15 17,21.2,43,1012.1,0.4,23.3
4231,2021-1-15 18,19.2,52,1012.0,0.2,231.8
4232,2021-1-15 19,17.7,58,1012.4,0.4,355.7
4233,2021-1-15 20,16.7,63,1012.7,0.2,317.1
4234,2021-1-15 21,16.4,65,1013.1,0.7,240.7
4235,2021-1-15 22,16.6,64,1013.2,0.7,242.1
4236,2021-1-15 23,16.1,66,1013.3,0.5,229.8
4237,2021-1-16 0,15.3,69,1013.4,0.4,352.2
4238,2021-1-16 1,14.4,78,1013.6,0.3,337.3
4239,2021-1-16 2,14.1,79,1013.6,0.4,352.4
4240,2021-1-16 3,13.7,82,1013.7,0.4,2.3
4241,2021-1-16 4,13.4,83,1013.9,0.3,336.0
4242,2021-1-16 5,13.3,83,1014.4,0.3,258.9
4243,2021-1-16 6,13.0,84,1014.9,0.4,269.2
4244,2021-1-16 7,13.4,83,1015.4,0.3,290.8
4245,2021-1-16 8,14.2,83,1015.9,0.6,57.0
4246,2021-1-16 9,15.8,75,1016.6,0.4,60.2
4247,2021-1-16 10,18.2,63,1016.7,0.6,329.4
4248,2021-1-16 11,19.7,57,1015.9,1.0,234.6
4249,2021-1-16 12,21.2,50,1014.8,1.0,206.6
4250,2021-1-16 13,22.0,44,1013.7,1.3,134.6
4251,2021-1-16 14,22.4,43,1013.0,1.4,103.2
4252,2021-1-16 15,22.8,38,1012.8,0.8,93.2
4253,2021-1-16 16,22.7,29,1013.3,0.8,130.6
4254,2021-1-16 17,21.6,32,1014.0,1.1,102.7
4255,2021-1-16 18,20.4,37,1014.7,0.7,98.4
4256,2021-1-16 19,19.1,45,1015.3,0.6,30.7
4257,2021-1-16 20,19.0,56,1016.1,1.0,61.3
4258,2021-1-16 21,18.4,62,1017.0,1.4,89.0
4259,2021-1-16 22,17.7,66,1017.8,1.4,108.7
4260,2021-1-16 23,17.2,70,1018.4,0.9,87.2
4261,2021-1-17 0,16.9,72,1018.7,0.8,54.0
4262,2021-1-17 1,16.7,72,1019.2,0.5,50.7
4263,2021-1-17 2,16.4,74,1019.4,0.5,43.9
4264,2021-1-17 3,16.1,77,1019.5,0.3,7.4
4265,2021-1-17 4,15.9,73,1019.9,0.9,345.5
4266,2021-1-17 5,16.2,50,1020.7,2.1,29.0
4267,2021-1-17 6,15.3,47,1022.0,1.5,18.5
4268,2021-1-17 7,14.6,47,1023.2,2.0,15.8
4269,2021-1-17 8,14.5,45,1024.2,2.7,6.0
4270,2021-1-17 9,14.8,44,1025.0,2.8,12.2
4271,2021-1-17 10,15.1,41,1025.2,3.2,17.5
4272,2021-1-17 11,16.0,38,1024.5,2.8,12.0
4273,2021-1-17 12,16.3,31,1023.4,3.2,6.7
4274,2021-1-17 13,17.0,30,1022.4,2.9,357.8
4275,2021-1-17 14,17.7,28,1021.5,2.4,357.4
4276,2021-1-17 15,17.7,28,1021.4,2.3,337.1
4277,2021-1-17 16,17.1,29,1021.8,2.5,327.1
4278,2021-1-17 17,16.3,30,1022.3,2.4,345.3
4279,2021-1-17 18,15.7,32,1022.6,1.7,337.5
4280,2021-1-17 19,15.4,32,1023.3,2.2,353.0
4281,2021-1-17 20,14.9,31,1024.2,2.2,357.6
4282,2021-1-17 21,14.2,30,1024.6,2.5,3.8
4283,2021-1-17 22,13.4,31,1024.8,1.8,3.8
4284,2021-1-17 23,12.8,32,1024.7,1.8,4.4
4285,2021-1-18 0,12.3,31,1024.9,2.2,357.4
4286,2021-1-18 1,11.9,31,1024.8,2.2,7.7
4287,2021-1-18 2,11.4,32,1024.4,1.6,8.0
4288,2021-1-18 3,11.0,34,1024.0,1.7,10.5
4289,2021-1-18 4,10.7,34,1023.7,1.6,7.8
4290,2021-1-18 5,10.4,35,1023.7,1.3,6.7
4291,2021-1-18 6,10.2,36,1023.8,1.4,5.2
4292,2021-1-18 7,10.1,37,1024.0,1.4,348.3
4293,2021-1-18 8,10.8,37,1024.6,1.5,338.0
4294,2021-1-18 9,11.9,33,1025.0,1.7,355.7
4295,2021-1-18 10,13.0,29,1024.7,2.0,13.2
4296,2021-1-18 11,13.9,27,1023.7,2.1,7.3
4297,2021-1-18 12,14.9,26,1022.3,1.7,21.1
4298,2021-1-18 13,15.7,25,1020.9,1.7,0.9
4299,2021-1-18 14,16.8,24,1019.7,1.4,339.3
4300,2021-1-18 15,17.0,24,1018.8,1.5,343.2
4301,2021-1-18 16,17.2,24,1018.7,1.3,346.5
4302,2021-1-18 17,16.4,25,1018.9,1.2,333.4
4303,2021-1-18 18,15.4,28,1019.1,0.4,283.6
4304,2021-1-18 19,14.8,30,1019.6,0.4,232.8
4305,2021-1-18 20,14.4,32,1020.0,0.6,231.5
4306,2021-1-18 21,13.7,35,1019.9,0.4,250.6
4307,2021-1-18 22,12.5,42,1019.9,0.3,300.3
4308,2021-1-18 23,12.3,42,1019.5,0.3,262.0
4309,2021-1-19 0,12.1,43,1019.3,0.3,298.7
4310,2021-1-19 1,12.0,45,1019.0,0.2,220.9
4311,2021-1-19 2,11.4,50,1018.6,0.3,82.8
4312,2021-1-19 3,11.3,51,1018.5,0.4,28.2
4313,2021-1-19 4,10.9,55,1018.3,0.3,58.5
4314,2021-1-19 5,11.1,55,1018.4,0.6,70.2
4315,2021-1-19 6,10.7,58,1018.7,0.5,68.9
4316,2021-1-19 7,10.7,59,1019.3,0.7,80.1
4317,2021-1-19 8,12.3,55,1020.0,1.1,59.8
4318,2021-1-19 9,13.7,51,1020.7,1.6,60.5
4319,2021-1-19 10,15.4,44,1020.9,1.2,50.7
4320,2021-1-19 11,17.1,35,1020.0,1.1,53.9
4321,2021-1-19 12,17.9,30,1018.9,1.7,51.8
4322,2021-1-19 13,18.5,28,1017.7,1.6,73.5
4323,2021-1-19 14,19.1,26,1016.9,1.5,107.1
4324,2021-1-19 15,19.5,26,1016.3,1.1,72.8
4325,2021-1-19 16,19.5,27,1016.2,1.0,105.9
4326,2021-1-19 17,18.8,30,1016.3,0.9,44.6
4327,2021-1-19 18,17.5,34,1016.3,0.4,53.8
4328,2021-1-19 19,16.2,38,1016.7,0.2,292.2
4329,2021-1-19 20,15.7,42,1017.1,0.2,33.8
4330,2021-1-19 21,15.9,48,1017.5,0.4,9.2
4331,2021-1-19 22,16.2,50,1017.6,0.6,83.1
4332,2021-1-19 23,16.6,49,1017.7,0.9,55.7
4333,2021-1-20 0,16.5,50,1017.6,0.7,19.7
4334,2021-1-20 1,16.4,52,1017.6,0.5,15.5
4335,2021-1-20 2,16.2,54,1017.4,0.3,343.6
4336,2021-1-20 3,15.8,57,1017.0,0.4,356.3
4337,2021-1-20 4,15.5,62,1016.6,0.5,16.3
4338,2021-1-20 5,14.9,63,1016.7,0.3,267.4
4339,2021-1-20 6,14.1,67,1017.3,0.2,31.4
4340,2021-1-20 7,14.2,69,1017.6,0.4,359.4
4341,2021-1-20 8,16.4,55,1018.1,0.8,10.1
4342,2021-1-20 9,17.5,50,1018.7,1.2,25.6
4343,2021-1-20 10,18.6,44,1018.7,1.5,35.1
4344,2021-1-20 11,19.5,41,1017.9,1.5,33.9
4345,2021-1-20 12,20.2,40,1016.9,1.3,52.7
4346,2021-1-20 13,20.7,40,1015.6,1.3,72.0
4347,2021-1-20 14,21.2,40,1014.5,0.9,78.4
4348,2021-1-20 15,21.4,41,1013.8,0.7,13.4
4349,2021-1-20 16,21.4,41,1013.7,0.7,346.9
4350,2021-1-20 17,20.8,43,1013.9,0.6,2.2
4351,2021-1-20 18,20.3,45,1014.2,0.6,251.9
4352,2021-1-20 19,19.6,45,1014.5,0.6,277.0
4353,2021-1-20 20,19.3,44,1014.9,0.4,242.6
4354,2021-1-20 21,19.0,47,1015.1,0.4,257.1
4355,2021-1-20 22,18.7,49,1015.3,0.4,243.9
4356,2021-1-20 23,18.8,47,1015.0,0.4,258.5
4357,2021-1-21 0,18.7,48,1015.1,0.5,245.3
4358,2021-1-21 1,18.5,51,1015.2,0.8,242.3
4359,2021-1-21 2,17.8,58,1014.9,0.6,271.6
4360,2021-1-21 3,17.4,62,1014.5,0.4,250.5
4361,2021-1-21 4,17.4,64,1014.1,0.4,282.9
4362,2021-1-21 5,17.4,66,1014.2,0.4,284.0
4363,2021-1-21 6,17.3,69,1014.7,0.4,27.3
4364,2021-1-21 7,17.4,71,1014.9,0.6,338.3
4365,2021-1-21 8,18.0,70,1015.5,0.7,329.0
4366,2021-1-21 9,18.8,67,1015.9,1.0,328.6
4367,2021-1-21 10,19.8,62,1015.9,1.1,348.8
4368,2021-1-21 11,21.0,56,1015.0,1.2,345.8
4369,2021-1-21 12,21.7,54,1014.0,1.3,331.2
4370,2021-1-21 13,21.6,56,1013.1,1.3,308.2
4371,2021-1-21 14,21.5,59,1012.2,1.2,329.9
4372,2021-1-21 15,22.2,56,1011.6,1.3,332.1
4373,2021-1-21 16,22.3,56,1011.7,0.8,347.5
4374,2021-1-21 17,21.9,59,1012.1,1.0,295.7
4375,2021-1-21 18,21.0,63,1012.6,1.3,308.9
4376,2021-1-21 19,20.4,67,1013.1,1.3,305.4
4377,2021-1-21 20,19.9,69,1013.5,1.7,312.8
4378,2021-1-21 21,19.5,72,1013.7,1.1,324.4
4379,2021-1-21 22,19.3,72,1013.9,1.0,294.7
4380,2021-1-21 23,19.1,76,1013.7,1.0,301.0
4381,2021-1-22 0,19.0,78,1013.5,0.9,305.8
4382,2021-1-22 1,18.9,79,1013.1,1.0,305.8
4383,2021-1-22 2,18.8,80,1012.4,1.2,324.2
4384,2021-1-22 3,18.7,80,1012.0,0.8,264.7
4385,2021-1-22 4,18.5,82,1011.6,1.1,284.9
4386,2021-1-22 5,18.5,82,1011.9,1.2,314.8
4387,2021-1-22 6,18.5,82,1012.8,0.9,323.8
4388,2021-1-22 7,18.6,83,1013.6,0.8,296.1
4389,2021-1-22 8,18.8,83,1014.4,0.9,245.7
4390,2021-1-22 9,18.5,88,1014.8,0.7,275.0
4391,2021-1-22 10,18.7,90,1014.9,1.0,285.9
4392,2021-1-22 11,18.7,89,1014.2,1.2,342.9
4393,2021-1-22 12,19.4,85,1012.7,1.1,6.9
4394,2021-1-22 13,21.0,76,1011.2,0.9,4.1
4395,2021-1-22 14,22.0,72,1010.2,1.0,6.3
4396,2021-1-22 15,22.5,70,1009.8,1.1,309.7
4397,2021-1-22 16,22.5,69,1009.8,1.2,326.3
4398,2021-1-22 17,22.6,67,1010.0,0.7,331.0
4399,2021-1-22 18,21.4,72,1010.4,0.4,259.2
4400,2021-1-22 19,20.3,77,1010.8,0.6,242.4
4401,2021-1-22 20,19.8,80,1011.4,1.0,234.9
4402,2021-1-22 21,19.2,82,1011.8,0.5,235.2
4403,2021-1-22 22,19.1,82,1012.0,0.4,253.3
4404,2021-1-22 23,19.3,80,1012.0,0.4,243.4
4405,2021-1-23 0,18.9,81,1012.0,0.5,247.9
4406,2021-1-23 1,18.5,82,1012.0,0.4,275.9
4407,2021-1-23 2,18.3,82,1011.9,1.0,320.4
4408,2021-1-23 3,18.1,81,1011.9,1.3,322.9
4409,2021-1-23 4,17.9,80,1012.3,1.8,331.3
4410,2021-1-23 5,17.5,80,1012.6,1.2,338.3
4411,2021-1-23 6,17.0,80,1013.2,0.8,2.2
4412,2021-1-23 7,16.8,79,1013.7,0.8,6.0
4413,2021-1-23 8,17.6,75,1014.1,1.4,8.8
4414,2021-1-23 9,18.8,70,1014.6,1.4,358.0
4415,2021-1-23 10,20.1,64,1014.4,1.5,20.0
4416,2021-1-23 11,21.1,61,1013.9,1.6,358.2
4417,2021-1-23 12,22.0,58,1012.8,1.5,12.6
4418,2021-1-23 13,23.2,53,1011.7,1.3,328.6
4419,2021-1-23 14,23.9,50,1011.0,1.2,343.2
4420,2021-1-23 15,24.5,47,1010.6,1.5,318.4
4421,2021-1-23 16,24.2,46,1010.9,1.4,344.3
4422,2021-1-23 17,23.7,48,1011.0,0.7,334.5
4423,2021-1-23 18,22.2,52,1011.3,0.6,247.7
4424,2021-1-23 19,21.2,57,1011.8,0.8,223.0
4425,2021-1-23 20,20.6,58,1012.5,0.7,231.8
4426,2021-1-23 21,19.9,60,1012.7,0.5,240.9
4427,2021-1-23 22,19.6,62,1012.8,0.4,239.0
4428,2021-1-23 23,18.5,69,1013.1,0.3,339.6
4429,2021-1-24 0,18.6,69,1013.5,0.6,45.0
4430,2021-1-24 1,18.2,70,1013.8,0.5,56.5
4431,2021-1-24 2,17.7,71,1014.2,0.8,82.0
4432,2021-1-24 3,17.2,72,1014.0,1.1,62.5
4433,2021-1-24 4,17.1,71,1014.0,1.4,63.1
4434,2021-1-24 5,16.7,71,1014.8,1.0,64.7
4435,2021-1-24 6,16.4,71,1015.5,0.8,51.5
4436,2021-1-24 7,16.3,72,1016.1,0.7,66.4
4437,2021-1-24 8,17.2,68,1016.7,1.4,20.0
4438,2021-1-24 9,18.0,66,1017.0,1.3,48.0
4439,2021-1-24 10,19.1,65,1016.9,1.4,87.8
4440,2021-1-24 11,20.3,68,1016.1,1.9,108.7
4441,2021-1-24 12,20.6,70,1015.1,1.8,113.0
