,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
5314,24.88162,299.335,0.01247654,60.87303,5.036420999999999,182.3596,0.0,0.2120714,650.3015,101.4402,32.34292,1.0651436,381.8864,0.0,0.0
5315,24.03759,298.2363,0.01253627,64.5386,3.990357,181.6815,0.0,0.282837,557.6438999999999,101.505,21.561499999999995,0.8018429999999999,378.2642,0.0,0.0
5316,23.51148,297.5561,0.0125782,66.92869999999999,2.806267,199.7836,0.0,0.7228973,455.9007,101.5388,13.87475,0.5855215,376.9371,0.0,0.0
5317,20.43414,294.8618,0.009803141,62.37655,5.861318999999999,337.34950000000003,0.05734851,0.8055064,469.9417,101.6807,34.32086,9.835074,407.8027,0.0,0.0
5318,19.37289,293.6412,0.009453154,63.97994,5.986435999999999,328.821,0.007834196,0.8382242,353.15689999999995,101.679,30.39117,6.832311999999999,378.1253,0.0,0.0
5319,19.25319,293.5653,0.009286426,62.92079,6.112525999999999,4.531273,0.096481197,0.8441178,404.846,101.6979,32.90715,7.07782,400.94770000000005,0.0,0.0
5320,18.48576,292.2862,0.007916165,57.53146,7.210122999999999,2.002647,0.2321568,0.6739877,349.5294,101.7301,21.66355,7.113396,361.6058,0.0,0.0
5321,17.973509999999997,291.5949,0.0073854619999999,55.95221,6.691587,6.606237999999999,0.0,0.7115198999999999,354.08059999999995,101.782,14.77007,5.696228,355.7649,0.0,0.0
5322,17.56339,290.9216,0.007175812,55.91515,6.642244,4.953424,0.0,0.7483921000000001,298.7825,101.8241,6.469855000000001,3.918159,339.0972,0.0,0.0
5323,17.452440000000003,291.3057,0.007127859,56.00388,6.046776999999999,5.560584,0.0,0.8946245,334.8683,101.8864,20.35155,3.29799,390.4128,0.0,0.0
5324,17.24766,291.1005,0.007124146,56.77654,6.176678999999999,6.367375,0.0,0.8923976,370.4598,101.9314,20.67222,2.9592819999999995,383.2114,1.875195,2.253286
5325,17.22994,292.10939999999994,0.0071123509999999,56.79482999999999,6.431621,113.982389,0.0,0.7289288,400.474,101.96410000000002,54.35819999999999,11.287399999999998,346.7703,133.655929,160.60383199999998
5326,17.02252,291.9812999999999,0.007116206,57.65391,6.525415999999999,114.007589,0.000156963,0.7298860999999999,399.4312,101.9845,57.39701999999999,11.617057999999998,345.7251,138.72202,166.69138999999998
5327,17.6479,294.39559999999994,0.007122919,55.48356,6.426422,115.48909,0.000156963,0.5708293,455.2674,101.9922,116.78068,19.284158,346.164,282.98152000000005,340.03799
5328,18.99607,298.1712,0.007166369,51.16649,6.081241,8.750590999999998,0.0,0.3467414000000001,634.4852,101.9897,194.4868,31.54692,348.3894,484.752,582.4905
5329,20.299480000000003,301.7963,0.0072644919999999,47.70358,6.112617999999999,10.065851,0.0,0.27290008,790.1646,101.94259999999998,277.6265,41.96872,338.28090000000003,667.0752,801.5755
5330,21.66037,304.7478,0.007387516,44.48148,5.799001,11.225293,0.0,0.2875759,931.5557,101.8681,325.3696,48.72624,343.3042999999999,761.5135999999999,915.0553
5331,22.88884,307.0514999999999,0.007553677,42.00672,5.187597,13.240688,0.0,0.3734219,1076.4897,101.7892,341.3057,51.87141,347.8534,796.0142000000001,956.5119
5332,24.0616,308.5665,0.007747642,39.895210000000006,4.522102,15.37067,0.0,0.3263273,1262.63,101.6999,327.6167,51.311710000000005,352.84009999999995,767.1033,921.7718
5333,24.95946,308.9185,0.0079192419999999,38.49329,3.98805,16.148422,0.0,0.3016975999999999,1370.8289999999995,101.632,290.91290000000004,46.84486,357.2522,677.2156999999999,813.7608
5334,25.58973,308.17600000000004,0.0081188459999999,37.89551,3.387778,33.853739999999995,0.0,0.3522261,1466.728,101.5936,231.2033,38.60844,361.16059999999993,533.7917,641.4182000000001
5335,25.92464,305.32199999999995,0.00806907,36.8504,3.850285,57.67935999999999,0.0,0.5758449,1527.7759999999998,101.5857,152.0769,26.27718,379.6959,287.2578,345.1771
5336,25.81486,302.77180000000004,0.0080890469999999,37.19838000000001,3.463252,67.39953,0.0,0.3350228,1445.523,101.6312,82.69492,15.78907,364.6897,147.24822,176.93740000000005
5337,25.477329999999995,300.1688,0.008115066,38.13744,3.230952,55.91445,0.0,0.7487002,903.3113,101.6702,29.72697,4.50338,364.7507,25.55388,30.706200000000003
5338,23.24425,298.1983,0.009926752,54.48584999999999,6.362582999999999,113.30713,0.0,0.7252611,433.635,101.7624,55.41584,1.871666,411.839,0.0,0.0
5339,21.67863,296.11350000000004,0.0113353899999999,68.10952,6.149397,127.2322,0.0,0.6993066000000001,507.0895,101.8257,37.38378999999999,0.9717087,373.4628,0.0,0.0
5340,20.60842,294.8996,0.01122925,72.15794,6.095003999999999,123.1211,0.0,0.7412623,422.2741,101.8567,33.01957,0.8106753,370.3655,0.0,0.0
5341,19.43162,293.29279999999994,0.01090096,75.59804,5.224089,122.7743,0.0,0.9001276,449.2423,101.8997,18.08719,0.5526549999999999,361.8291,0.0,0.0
5342,19.33531,293.5133,0.0106041399999999,74.00687,5.154527,116.81589999999998,0.0,0.8198433999999999,628.2319,101.9123,26.24382,0.8609271,396.1197,0.0,0.0
5343,19.16079,293.31550000000004,0.008946808,63.13666,4.88457,94.22824,0.0015177399999999,0.9137398,793.0727999999999,101.9184,24.61002,1.4402469999999998,397.3297,0.0,0.0
5344,18.75653,292.8799,0.008321496,60.31294,4.952837,96.69615,1.435e-05,0.9322631,689.9196999999999,101.9348,24.11955,1.3059090000000002,393.4943,0.0,0.0
5345,18.38237,292.4502,0.008937829,66.39115,5.028161999999999,103.73470000000002,0.0,0.7841065,677.0112,101.9546,22.96705,1.093919,389.9526,0.0,0.0
5346,17.96449,292.0527,0.0091129759999999,69.58541,4.700438999999999,104.2211,0.0,0.7383794,607.1446,101.9905,22.25308,0.9627564,389.1694,0.0,0.0
5347,17.70187,291.76050000000004,0.0088892739999999,69.06099999999999,4.382275,101.62143,0.0,0.7360647000000001,561.6173,102.0246,20.32306,0.9478191,388.5166,0.0,0.0
5348,17.45664,291.5129,0.0086343769999999,68.19556,3.997849,94.79154,0.0,0.7827771,505.905,102.06210000000002,18.87049,1.0796940999999998,388.1322,0.83139,0.999019
5349,17.33257,291.7573,0.0084217,67.0898,4.044174999999999,92.01663,0.0,0.7542317999999999,465.3363,102.0967,27.58732,4.287736,387.5688,34.335646999999994,41.258669
5350,17.36026,291.9631,0.008306893,66.06845,4.16317,90.64074,0.0,0.7530650999999999,465.9582,102.1066,32.33341,5.914693,387.5619,51.71816,62.14594999999999
5351,17.52217,292.8626,0.008172311,64.32545,4.282695,91.40633,0.0,0.7166693,482.642,102.1248,51.44306,9.330441,387.8566,106.81012,128.34642
5352,17.98743,295.2699,0.008067069,61.60156,4.039407,95.10086,0.0,0.7795535,597.027,102.1216,100.22009,16.515501999999998,388.8968,242.32031,291.17810000000003
5353,18.83767,299.7553,0.008143925,58.81078000000001,3.933374,98.89903,0.0,0.9053757,696.2781,102.0663,203.68887,30.27118,371.8685,527.0772,633.3504999999999
5354,20.09602,303.9576,0.008147841,54.21157,4.063098999999999,99.18206,0.0,0.7540587999999999,776.2847999999999,101.98069999999998,292.5408,42.78202,350.183,759.7469,912.9323
5355,21.62013,305.5523,0.0083373149999999,50.27809,4.103027,106.6742,0.0,0.4755029,919.9407,101.878,296.6804,42.362460000000006,364.8665,691.9759,831.4966999999999
5356,22.8468,307.50800000000004,0.008720803,48.52704,4.293558,127.4204,0.0,0.4538117,1088.945,101.77899999999998,324.7447,46.74765,369.243,746.3363999999999,896.8173999999999
5357,23.30196,307.27430000000004,0.009203945,49.74551,4.559292999999999,139.77739999999997,0.0,0.5025355,1120.8783,101.7038,311.6746,42.92984,361.4997,676.4060999999999,812.7882
5358,23.52376,305.4936,0.0096050089999999,51.13805,4.780166,137.2941,0.0,0.3679105,1118.992,101.6635,253.6416,33.76999,376.7244,490.8514,589.8206999999999
5359,23.37969,303.0418,0.0099183689999999,53.27322,5.236063,135.6386,0.0,0.8115786999999999,1015.7128,101.6731,190.717,24.20315,400.1893,297.9698,358.0486
5360,22.69086,299.7469,0.0100614939999999,56.46712,5.57268,136.6054,0.0,0.6893785000000001,755.1058999999999,101.7081,114.50525,13.246645,362.0136,147.96844000000002,177.80259999999998
5361,21.5301,296.6806,0.01025372,62.02855999999999,5.874484,145.0274,0.0,0.5573095999999998,583.4671999999999,101.781,58.24625,3.376329,359.3102,25.88346,31.102200000000003
5362,20.44995,294.8842,0.01052884,68.31682,5.779934,143.57159999999996,0.0,0.6415605,497.364,101.8334,36.31828999999999,0.8003347,356.1436,0.0,0.0
5363,19.6354,293.79350000000005,0.01040857,71.20343,5.825345,137.00459999999998,0.0,0.6305717,420.7031,101.8685,28.39771,0.6899076,353.43949999999995,0.0,0.0
5364,19.1455,293.1081,0.01059009,74.79728999999999,5.223838,138.23829999999998,0.0,0.7383689,405.2121,101.88479999999998,20.69045,0.5141258,352.3702,0.0,0.0
5365,19.31197,293.107,0.01106613,77.2698,3.849935,138.2235,0.0,0.7372333,388.5242,101.8285,13.162685,0.410143,366.8971,0.0,0.0
5366,19.05931,292.59619999999995,0.01116622,79.24929999999999,3.5003230000000003,129.8501,0.0,0.7137594999999999,354.9337,101.8114,6.957501000000001,0.2356674,354.77059999999994,0.0,0.0
5367,18.74883,292.2146,0.01124854,81.45128,3.201795,125.2263,0.0,0.7125103,267.6163,101.79339999999998,5.141653,0.1519115,354.07019999999994,0.0,0.0
5368,18.53645,291.90860000000004,0.0112158,82.34226999999998,2.914023,123.0239,0.0,0.6936921999999999,156.08429999999998,101.7861,3.194266,0.10190495,353.58230000000003,0.0,0.0
5369,18.41562,291.646,0.01119024,82.80962,3.162221,120.0856,0.0,0.6594814999999999,450.3815,101.7914,1.211628,0.0932947599999999,353.6519,0.0,0.0
5370,18.28875,291.4175,0.0112236,83.75877999999999,3.376931,117.5848,0.0,0.6067127,468.9949,101.8056,-0.4648402999999999,0.0567023,353.1532,0.0,0.0
5371,18.18657,291.4178,0.01122339,84.35533000000001,3.400818,110.9347,0.0,0.7445665,335.7018,101.8431,1.4606710000000005,0.15940078,366.636,0.0,0.0
5372,18.08659,291.3143,0.011096,83.98808,3.289323,98.61624,0.0,0.6774621,358.2229,101.8903,1.945098,0.225619,365.394,4.726007999999999,5.678896999999999
5373,18.60621,293.6263,0.0109417899999999,80.07239,3.616737,94.13576,0.0,0.7281463,329.0117,101.9154,37.86296,6.4570048,365.3553,135.756098,163.128401
5374,18.71919,294.2959,0.01093804,79.46209999999999,3.693351,95.36966,0.0,0.6292198,381.0134,101.922,51.44881999999999,8.949663999999999,350.7384,192.8117,231.6878
5375,19.443269999999995,297.1862,0.0108835099999999,75.48372,3.788187,103.83588,0.0,0.6723986,455.464,101.9409,105.95789,16.555528,352.5682,334.8067,402.3128
5376,20.73424,301.296,0.01094311,69.84069,3.691716,117.9776,0.0,0.6564620000000001,604.8091000000001,101.928,180.5813,27.1177,356.4429,519.5569999999999,624.3133
5377,22.030620000000003,305.1044,0.0109568099999999,64.31753,3.4733279999999995,128.6978,0.0,0.7082459,796.6655,101.864,245.8356,36.50334,362.5377,666.5682,800.9663999999999
5378,23.06258,305.857,0.01081434,59.40543,3.636157,139.6691,0.0,0.7789571,956.286,101.7854,243.4506,35.06504,387.385,579.7998,696.7031000000001
5379,23.83033,306.1694,0.01080952,56.47109,3.531944,137.9175,0.0,0.6699653999999999,1080.5367,101.708,228.1766,33.95231999999999,390.9844,537.6068,646.0028
5380,24.3236,304.9344,0.0108804599999999,55.02552,4.11052,149.9619,0.0,0.6715194999999999,1052.008,101.6395,193.8236,28.01419,395.3799,405.0517000000001,486.72080000000005
5381,24.25089,303.50969999999995,0.0110710399999999,56.26068,4.902052,146.5421,0.0,0.7002056999999999,1037.7157,101.5695,168.52406000000002,24.1403,396.3903,328.2191,394.3965
5382,23.910590000000003,302.1965,0.01091385,56.7366,4.196753,155.1162,0.02265928,0.6847737,917.1182,101.5375,133.92804999999998,19.349712,400.638,241.71702,290.45338
5383,23.59425,300.0347,0.01093533,58.08087999999999,3.951482,153.58249999999998,0.01886556,0.7039405000000001,794.4581,101.528,81.33189,10.515848,415.0183,93.32483,112.14155
5384,23.28203,299.1819,0.01107775,60.09037,3.943812,150.518,0.0042232189999999,0.8557167,682.2425000000001,101.5536,66.56011000000001,9.463571,411.6146,78.4136,94.22413
5385,22.76797,297.2056,0.01140604,63.74018,3.95919,145.2232,0.0,0.6941392,542.9132,101.5891,33.744608,3.40516,370.5185,26.1468,31.4187
5386,22.14297,295.92,0.01196713,69.60396999999999,4.191093,146.46710000000002,0.0,0.6397113,312.3356,101.6191,15.866661,0.567813,368.7596,0.0,0.0
5387,21.45695,295.0851,0.01227165,74.55975000000001,3.768307000000001,150.26969999999997,0.0,0.6285484,223.5797,101.6509,11.186857,0.3590888,366.4038,0.0,0.0
5388,20.84428,294.36830000000003,0.01242628,78.49354,3.455509,148.8107,0.0,0.5607844,139.52435000000003,101.6337,8.365821,0.19920412,363.4167,0.0,0.0
5389,19.77677,293.1771,0.01264595,85.49072,2.994598,132.2455,0.0,0.8043117000000001,145.66608000000002,101.5858,3.8321587,0.3431581999999999,394.3046,0.0,0.0
5390,19.9544,293.2793,0.01271329,84.95102999999999,3.044238,134.06650000000002,0.0,0.7772777,183.6572,101.5626,2.485339,0.2589748999999999,394.3733,0.0,0.0
5391,19.92577,293.2123,0.0128072,85.72801,3.284076,126.0369,0.0,0.7254709999999999,220.8183,101.5342,2.3514919999999995,0.0897819,393.9105,0.0,0.0
5392,19.87572,293.1049,0.01283252,86.16725999999998,3.571684,122.5857,0.0,0.6595444,234.0313,101.5151,1.766339,0.0061326999999999,393.5066,0.0,0.0
5393,19.89128,293.0644,0.01283204,86.08076999999999,3.618313,120.2311,0.0,0.5977725,211.1221,101.5156,1.0827269999999998,-0.0604365,393.2163,0.0,0.0
5394,19.86773,293.0218,0.01287016,86.4999,3.40203,119.3861,0.0,0.6777057999999999,170.72860000000003,101.5314,0.6434240000000001,-0.1590285,393.733,0.0,0.0
5395,19.79683,292.9362,0.0128254099999999,86.624,3.540628,117.0052,0.0,0.7452492,173.72980000000004,101.5677,0.6897609999999998,-0.1325382,394.3787,0.0,0.0
5396,19.617970000000003,292.8021,0.01274414,87.10096,3.3367050000000003,112.767,0.0,0.7802484000000001,134.01157,101.6073,1.33561,0.1223811999999998,394.2147,2.861859,3.438883
5397,20.19044,294.68589999999995,0.0126758399999999,83.55806000000001,3.61498,111.3441,0.0,0.6433841,273.2141,101.63989999999998,31.036621999999998,6.2792157,363.6422999999999,138.84744199999997,166.84221999999997
5398,20.53115,295.6765,0.01264221,81.45602,3.873775,113.0433,0.0,0.6964474999999999,252.7961,101.6522,42.61315999999999,9.006336,377.7549,177.31009999999995,213.0601
5399,21.40328,298.5696,0.01267273,77.27779,3.95319,116.2465,0.0,0.6940310999999999,396.7084,101.6641,95.79951,17.042084,380.3043,319.1826,383.5381
5400,22.58549,300.9308,0.01278031,72.28432,3.628264,124.0951,0.0,0.9876322,597.8757999999999,101.672,119.43768,20.01282,416.3992,324.7154,390.1869
5401,23.7919,303.093,0.0129396599999999,67.68353,4.166948,131.24200000000002,0.00205871,0.9599998,701.8207999999998,101.6264,154.6743,26.0426,420.2978,409.8169,492.4472
5402,24.61458,305.1792,0.0131070399999999,65.02599,5.029316,136.6196,0.0170855299999999,0.7561286,701.9111999999999,101.54189999999998,212.9914,31.55852,425.0359,475.5813,571.4706
5403,25.95928,309.6007,0.0131736499999999,59.98311999999999,5.218477999999999,142.0304,0.13873003,0.6922387999999999,1022.6331,101.4486,319.298,49.83838,400.4631,764.9239,919.1531
5404,26.76755,307.963,0.01313046,56.77168,6.518785,145.1293,0.32853115,0.6951225999999999,1174.524,101.34279999999998,273.764,40.19645,432.859,523.7954,629.4068
5405,26.90956,306.4183,0.0131157199999999,56.16967,7.427278999999999,143.74169999999998,0.0,0.9669148,1121.144,101.25979999999998,232.7679,32.19935,433.9108,393.9462,473.3762
5406,26.59962,304.439,0.0133519899999999,58.275450000000006,8.459185,145.4423,0.0,0.9604255,1018.5413,101.2191,185.5716,26.36089,433.7225,292.8062,351.843
5407,26.1957,304.2931,0.01336885,59.91503,8.261325000000001,147.3904,0.0,0.3948502,962.0722999999998,101.2217,193.0557,26.899990000000003,391.6229,349.8311,420.3659
5408,25.1915,301.291,0.01371234,65.45034,8.017766,149.1616,0.0,0.2587,775.0091,101.254,110.73518,13.337356,387.9723,149.37419,179.49220000000005
5409,24.11991,298.6963,0.01402198,71.63148000000001,7.012673,149.22879999999998,0.0,0.3470565999999999,566.3213000000001,101.3188,47.31662,3.107562,383.795,26.4582,31.7928
5410,23.25447,297.42369999999994,0.01421668,76.72822,6.014699,143.7079,0.0,0.4381788,426.2978,101.3827,29.61405,0.6220553999999999,393.7996,0.0,0.0
5411,22.49515,296.3071,0.0142406499999999,80.69103,5.659868,140.448,0.0,0.4484977999999999,309.2933,101.4138,17.681119999999996,0.3310015,375.9642,0.0,0.0
5412,22.09679,295.7947,0.0142829,83.01426,5.314895,141.35719999999998,0.0,0.5739168,241.2615,101.4091,13.86147,0.2781589,381.6912,0.0,0.0
5413,22.17204,295.92920000000004,0.0145705,84.22756,4.618555,141.02509999999998,0.0,0.8463426000000001,238.08216,101.35620000000002,13.869302,0.4196149999999999,408.9995,0.0,0.0
5414,22.13713,295.8972,0.01452105,84.14059,4.642701,137.8974,0.0068367459999999,0.8617703000000001,206.8739,101.3607,13.79421,0.6986283,418.2149,0.0,0.0
5415,22.13259,295.92370000000005,0.01448543,83.95113999999998,3.656773,142.07469999999998,0.0275429292999999,0.98161,243.5931,101.3509,11.90893,0.8721431,421.742,0.0,0.0
5416,22.01424,295.7592,0.01442759,84.24604000000001,3.741563,147.53449999999998,0.05293672,0.9687904,260.6137,101.3492,11.24009,1.1096185,420.6348,0.0,0.0
5417,21.83711,295.48530000000005,0.0143450099999999,84.74114,4.408056,136.4577,0.0963108999999999,0.8499745,217.1016,101.3718,10.512346999999998,1.427374,417.7787,0.0,0.0
5418,21.73205,295.26970000000006,0.01421423,84.57101,4.63018,129.5321,0.0,0.7307575,149.7363,101.4087,8.602485,1.3682725999999998,414.4167,0.0,0.0
5419,21.67076,294.9478,0.01419167,84.80927,4.346086,134.7539,0.0,0.7338127,187.88258,101.454,2.353437,0.9805045,400.857,0.0,0.0
5420,21.65384,295.1347,0.01415508,84.72134,4.277657,133.87089999999998,0.0,0.7816474,134.4723,101.4979,6.844603,1.4453713,417.5525,3.089604,3.712548
5421,21.87122,296.21079999999995,0.0141498699999999,83.5495,4.267138,132.926,0.0,0.8912445999999999,230.1308,101.5257,26.115643,5.1801549,418.1182,67.715065,81.36807999999999
5422,22.02683,296.70219999999995,0.0141538299999999,82.74963999999999,4.334721999999999,133.5677,0.0,0.8985744999999999,263.8817,101.5383,34.2631,6.882429,418.3246,95.18131,114.3724
5423,22.44053,297.9727,0.0141586599999999,80.65572999999999,4.390378999999999,134.5603,0.0,0.8509556,317.9854,101.5733,55.80707,10.394035,419.4852,156.21872,187.717
5424,23.73856,303.22,0.0142071599999999,74.53235,4.930903000000001,138.1021,0.0,0.5043538,508.90740000000005,101.5842,176.8423,28.86019,381.1339,522.4994,627.8487
5425,24.81943,303.94879999999995,0.01415323,69.31768,5.14005,145.2155,0.0,0.9196897,677.8673000000001,101.55089999999998,168.8959,26.74654,415.6336,418.5882,502.9865
5426,25.74943,305.9237,0.01417865,65.41824999999999,5.780019,144.8141,0.0,0.8918982,763.6447000000001,101.4599,217.8873,33.01292,419.9564,498.0822,598.5088
5427,26.72608,307.0008,0.0141088899999999,61.15807,6.140205000000001,147.0087,0.00040596,0.8174412999999999,975.1955,101.3486,230.8,33.10661,423.8222999999999,463.9066,557.4429
5428,27.42655,306.7228,0.01396106,57.92266,5.941681,157.5371,0.00421209,0.7154575999999999,1080.201,101.2797,199.027,29.587430000000005,438.2672,370.288,444.9483
5429,27.21312,305.76050000000004,0.0141515299999999,59.48931,6.9608170000000005,156.8231,0.01843401,0.7292524999999999,999.2802,101.196,192.9858,27.98609,426.5618,349.4955,419.9633
5430,26.936119999999995,305.9941,0.0143479299999999,61.37764999999999,7.439689,158.1931,0.5939220000000001,0.2876997,799.7509,101.1534,215.1476,31.96403,406.52650000000006,414.5603,498.1468999999999
5431,25.65429,303.52700000000004,0.0147599,68.40279,6.563978,147.2777,1.940658,0.4631259,559.6211,101.2657,154.4362,19.39864,402.7878999999999,237.5415,285.4362
5432,24.77657,300.97580000000005,0.0148877299999999,72.97312000000001,4.957928,204.03620000000004,2.1201570000000003,0.8501129000000001,519.774,101.32290000000002,77.73758,7.453808,423.1713,56.17673,67.50347
5433,22.46995,298.26370000000003,0.0153051599999999,86.92505999999999,4.716133,345.1347,6.034617,0.9752534,248.9446,101.4763,65.48986,4.11559,429.9057,0.343389,0.412626
5434,22.36196,297.56480000000005,0.01502922,86.04025,4.046657000000001,249.93274,7.009958999999999,0.9687218,298.3938,101.5513,44.95914,3.806371,424.5929,0.0,0.0
5435,22.14179,296.857,0.0146992699999999,85.3799,4.662205,28.64979,4.247857,0.9120461,306.82589999999993,101.6013,37.03134,3.5600250000000004,418.2139,0.0,0.0
5436,21.91319,296.6239999999999,0.0147491699999999,86.94232,3.744883,36.26047,2.417877,0.874639,300.08269999999993,101.6333,31.39017,2.8369630000000003,421.7578,0.0,0.0
5437,21.63341,295.1318,0.01249139,74.97193999999999,4.480141,24.9344,0.0771602399999999,0.8586672,204.8356,101.6124,6.867768000000002,3.655996,381.3546,0.0,0.0
5438,21.45086,295.2701,0.01258931,76.46896,4.752788,26.03144,0.1229874,0.9010361,221.5565,101.6163,14.52864,5.126785999999999,413.1117,0.0,0.0
5439,21.21011,294.94640000000004,0.01185832,73.02183,4.991842,25.68355,0.0286779,0.9375986,263.4669,101.6164,13.56467,5.557785,410.451,0.0,0.0
5440,20.96121,294.6729,0.0113939799999999,71.09514999999999,5.053715,25.83262,0.0780981,0.814106,242.789,101.6171,13.61197,5.503132,410.4651,0.0,0.0
5441,20.30663,293.49709999999993,0.0108153489999999,70.35687,4.493604,22.76965,0.341067,0.8102012999999999,576.1351,101.6669,1.905682,3.206097,365.9825,0.0,0.0
5442,19.85373,292.8868,0.010352312,69.37974,3.991565,20.823163,0.01814118,0.7399471000000001,554.4944999999999,101.7213,-0.241474999999999,2.698092,361.8201,0.0,0.0
5443,19.4908,292.44460000000004,0.0100254849999999,68.83538,3.789531,20.203192,0.0,0.6753664,513.2473,101.77100000000002,-1.4542689999999998,2.53605,360.4707,0.0,0.0
5444,19.24089,292.1958,0.009581326,67.04902999999999,3.71048,15.750132999999998,0.000659181,0.972545,490.5569,101.8227,-2.210334,3.202313,359.411,8.748389999999999,10.51225
5445,19.73446,294.0794,0.009392433,63.72874,5.249858,28.75824,0.001565838,0.8412445,356.4728999999999,101.8758,31.63769,11.475199,400.7695,84.16868799999999,101.139105
5446,19.7608,294.3377,0.0092457329999999,62.6485,5.41448,32.65004999999999,0.0001324653,0.8328016,384.8667,101.8893,38.414750000000005,13.33249,400.3966,109.07374,131.0658
5447,20.46227,296.9445,0.0090522879999999,58.8048,5.594254,37.17142,0.0001324653,0.6200891000000001,465.0195,101.9166,98.17669,23.12619,359.245,314.28574,377.6541
5448,21.46776,299.873,0.009189626,56.33975,5.441949999999999,44.56492,0.0,0.8756937,660.6415999999999,101.9295,160.01282,30.158836,363.1705,433.57037,520.9897900000001
5449,22.19996,301.10979999999995,0.009444218,55.59076,4.801801,50.51313,0.02370129,0.8858381000000001,812.5831999999999,101.8928,164.34353,29.575914,407.824,379.8876599999999,456.48324
5450,22.9274,301.8503,0.009633938,54.23775,4.07142,50.68172,0.0513707999999999,0.9075621,986.3837,101.8311,148.37455,28.090032,410.7555,350.63408,421.3313
5451,23.79688,304.2733,0.009706724,51.65508,3.862604,58.21257,1.344e-05,0.9892198,1133.4188,101.7616,183.5382,33.248870000000004,413.7839,431.2025,518.1444
5452,24.636,306.7011,0.009650107,48.32536,3.947102000000001,81.37469999999999,0.0,0.4748508,1298.3651,101.6859,231.0698,41.05481,415.8993,555.7405,667.7924
5453,25.40977,309.319,0.009674327,45.93754,3.281279,93.02157,0.0,0.3300883,1362.2426,101.6233,263.7499,46.19423,367.1148,686.4827,824.8954
5454,26.20862,307.8598,0.009689491,43.70264,3.121898,79.12626999999999,0.0,0.4269227999999999,1536.2719999999997,101.5803,195.8516,34.83195,385.2826,458.2601,550.6571999999999
5455,26.32908,305.061,0.0097472599999999,43.64313,2.676087,68.46984,0.0,0.36255158,1554.223,101.57989999999998,112.30306,21.20608,387.0305,239.464,287.7463
5456,26.28827,302.6196,0.0098514049999999,44.19957,2.569466,58.06631,0.0,0.2999244,1569.027,101.6167,55.64696,11.91015,388.0503,99.64233,119.7332
5457,25.88911,300.1125,0.009974068,45.90908,3.023531,79.81290000000001,0.002117442,0.7141677,932.5092,101.6807,18.07515,2.0544,388.6822,1.329735,1.5978450000000002
5458,24.1986,298.83899999999994,0.0122371399999999,62.58596,4.080638,146.86960000000002,0.0037674,0.8807508,220.7707,101.7506,31.96777,1.588238,419.2242,0.0,0.0
5459,22.7855,297.4348,0.01280542,71.53444,4.520398,149.9107,0.00375165,0.8533364,354.71009999999995,101.819,35.33810999999999,1.2400130000000005,414.2331,0.0,0.0
5460,21.9679,296.0891,0.01267411,74.6388,3.90051,142.9512,0.1596636,0.6310262000000001,362.7502,101.8536,19.62289,1.7012359,380.7535,0.0,0.0
5461,21.06447,295.15340000000003,0.0125807,78.47283999999999,3.775756,119.3787,0.0933527,0.8362172999999999,383.7146,101.8429,18.44097,1.6666873999999998,398.8008,0.0,0.0
5462,20.7717,294.8208,0.0124378499999999,79.05303,3.525858,123.3929,0.047735689,0.8945576,316.02259999999995,101.8307,16.779159999999997,1.7688889999999995,404.3292,0.0,0.0
5463,20.53513,294.28900000000004,0.010288442,66.31486,4.77188,85.27401,0.08867466,0.9373433,368.0265,101.844,14.15025,4.6193769,394.4538,0.0,0.0
5464,20.12732,294.0828,0.010113552,66.82765,4.015471,73.35368,8.468640000000001e-05,0.902485,356.9893,101.8362,16.01768,3.712493,404.8967,0.0,0.0
5465,19.7828,293.5082,0.009079789,61.51523,4.287193,70.87816000000001,0.0,0.8293855,302.57,101.8505,11.871614,3.075797,387.4737,0.0,0.0
5466,19.70359,293.50120000000004,0.008863101,60.40174,4.314142,75.55784,0.0,0.9160135,339.41380000000004,101.8941,14.01113,2.731656,402.2237,0.0,0.0
5467,19.46649,293.25730000000004,0.0087851729999999,60.81885,4.239426,77.40611,0.0,0.8602450999999999,327.862,101.9353,13.7824,2.23114,401.2014,0.0,0.0
5468,19.30233,292.98029999999994,0.00875931,61.30995,4.276555999999999,85.12467999999998,0.0,0.8709052,350.69749999999993,101.9866,11.25596,2.171167,393.6341,2.15341,2.587592
5469,19.18684,293.3764,0.008796817,62.06272,4.208902999999999,83.0966,0.0,0.8765592999999999,377.6815,102.0224,22.61536,5.750408999999999,399.5313,37.542264,45.111812
5470,19.2619,294.0322,0.008829586,61.99171,4.09439,84.17824999999999,0.0,0.8442864999999998,405.7432,102.0323,35.72758,8.962152,382.7565,97.70094,117.40001000000002
5471,19.54197,295.862,0.008825029,60.87395,4.076785,83.84385999999999,0.0,0.8391023000000001,417.9141,102.0554,73.92286999999999,16.0676,381.9556999999999,219.3321,263.5556
5472,20.71507,301.45390000000003,0.0091333299999999,58.46759,3.1446210000000003,81.40721,0.0,0.7161406,684.2831999999999,102.0593,172.21970000000002,30.81561,378.5535,508.0125,610.4413999999999
5473,21.81316,305.36940000000004,0.009420626,56.2257,2.917466000000001,94.18248,0.0,0.3910807999999999,886.1574999999999,102.0054,242.7916,39.63298,352.4261,683.6671,821.5124
